"projectFileName","moduleName","dependentProjectFileName","dependentModulePathName","forwardToBackwardBalance","numberForward","numberBackward","forwardDependencyExamples","backwardDependencyExamples","Source Cypher File: domains/cyclic-dependencies/queries/Cyclic_Dependencies_for_Typescript.cypher"
"react-router","./index-react-server.ts","react-router","./lib/dom/ssr/routeModules.ts",0.3333333333333333,4,2,"RSCRouteManifest->MetaFunction,RSCRouteManifest->ClientLoaderFunction,RSCRouteManifest->ClientActionFunction,RSCRouteManifest->LinksFunction","MiddlewareFunction<-RouteModule,MiddlewareFunction<-ServerRouteModule",""
"react-router","./index-react-server.ts","react-router","./lib/router/instrumentation.ts",0.3333333333333333,2,1,"createStaticHandler->getRouteInstrumentationUpdates,createStaticHandler->InstrumentRouteFunction","MiddlewareFunction<-getRouteInstrumentationUpdates",""
"react-router-express","./index.ts","react-router-express","./server.ts",0.3333333333333333,4,2,"createRequestHandler->GetLoadContextFunction,createRequestHandler->RequestHandler,createRequestHandler->createRemixRequest,createRequestHandler->sendRemixResponse","GetLoadContextFunction<-createRequestHandler,RequestHandler<-createRequestHandler",""
"react-router","./index.ts","react-router","./lib/types/route-data.ts",0.3333333333333333,2,1,"ClientLoaderFunctionArgs->SerializeFrom,ClientActionFunctionArgs->SerializeFrom","AppLoadContext<-ServerDataFunctionArgs",""
"react-router-architect","./index.ts","react-router-architect","./server.ts",0.3333333333333333,4,2,"createRequestHandler->GetLoadContextFunction,createRequestHandler->RequestHandler,createRequestHandler->createReactRouterRequest,createRequestHandler->sendReactRouterResponse","RequestHandler<-createRequestHandler,GetLoadContextFunction<-createRequestHandler",""
"react-router","./index-react-server.ts","react-router","./lib/server-runtime/cookies.ts",0.2727272727272727,7,4,"createCookieSessionStorage->createCookie,createCookie->CookieOptions,createCookieSessionStorage->Cookie,createCookie->Cookie,CookieOptions->CookieSignatureOptions,createCookieSessionStorage->isCookie,isCookie->IsCookieFunction","Cookie<-createCookie,CookieOptions<-createCookie,CookieSignatureOptions<-CookieOptions,IsCookieFunction<-isCookie",""
"react-router","./index.ts","react-router","./lib/server-runtime/cookies.ts",0.2727272727272727,7,4,"createCookieSessionStorage->createCookie,createCookie->CookieOptions,createCookieSessionStorage->Cookie,createCookie->Cookie,CookieOptions->CookieSignatureOptions,createCookieSessionStorage->isCookie,isCookie->IsCookieFunction","CookieOptions<-createCookie,Cookie<-createCookie,CookieSignatureOptions<-CookieOptions,IsCookieFunction<-isCookie",""
"react-router","./lib/dom/dom.ts","react-router","./index.ts",0.2727272727272727,7,4,"getFormSubmissionInfo->SubmitTarget,createSearchParams->URLSearchParamsInit,getSearchParamsForLocation->createSearchParams,URLSearchParamsInit->ParamKeyValuePair,createSearchParams->ParamKeyValuePair,defaultMethod->HTMLFormMethod,SubmitOptions->FetcherSubmitOptions","ParamKeyValuePair<-URLSearchParamsInit,URLSearchParamsInit<-createSearchParams,ParamKeyValuePair<-createSearchParams,FetcherSubmitOptions<-SubmitOptions",""
"react-router-dev","./config/routes.ts","react-router-dev","./routes.ts",0.25925925925925924,17,10,"RouteConfig->RouteConfigEntry,prefix->RouteConfigEntry,configRoutesToRouteManifest->RouteConfigEntry,layout->RouteConfigEntry,index->RouteConfigEntry,route->RouteConfigEntry,validateRouteConfig->RouteConfigEntry,resolvedRouteConfigSchema->RouteConfigEntry,routeConfigEntrySchema->RouteConfigEntry","RouteConfigEntry<-RouteConfig,layout<-relative,prefix<-relative,index<-relative,route<-relative,RouteConfigEntry<-index,RouteConfigEntry<-prefix,route<-prefix,RouteConfigEntry<-route",""
"react-router","./lib/context.ts","react-router","./index.ts",0.25,10,6,"Navigator->To,DataRouterStateContext->Router,DataRouterContextObject->Router,DataRouterStateContext->RouterState,RouteContextObject->RouteMatch,DataRouterContextObject->StaticHandlerContext,RouteContextObject->RouteObject,ViewTransitionContextObject->Location,DataRouterContextObject->ClientOnErrorFunction","AwaitContext<-AwaitContextProvider,FetchersContextObject<-FetchersContext,ViewTransitionContextObject<-ViewTransitionContext,DataRouterContextObject<-DataRouterContext,NavigateOptions<-Navigator,RouteContextObject<-RouteContext",""
"react-router","./index-react-server.ts","react-router","./lib/router/router.ts",0.23076923076923078,8,5,"createStaticHandler->isMutationMethod,createStaticHandler->isResponse,createStaticHandler->isRedirectResponse,createStaticHandler->getStaticContextFromError,createStaticHandler->StaticHandlerContext,createStaticHandler->StaticHandler,createStaticHandler->CreateStaticHandlerOptions,createStaticHandler->isDataWithResponseInit","RouterContextProvider<-createStaticHandler,isRouteErrorResponse<-createStaticHandler,RouterContextProvider<-createRouter,isRouteErrorResponse<-createRouter,isRouteErrorResponse<-getStaticContextFromError",""
"react-router","./lib/router/instrumentation.ts","react-router","./index.ts",0.16666666666666666,14,10,"getRouteInstrumentationUpdates->ActionFunctionArgs,instrumentClientSideRouter->Router,instrumentHandler->RequestHandler,getRouteInstrumentationUpdates->DataRouteObject,getRouteInstrumentationUpdates->LoaderFunctionArgs,getRouteInstrumentationUpdates->MiddlewareFunction,instrumentHandler->InstrumentRequestHandlerFunction,ServerInstrumentation->InstrumentRequestHandlerFunction,instrumentClientSideRouter->InstrumentRouterFunction","getRouteInstrumentationUpdates<-createRouter,instrumentClientSideRouter<-createRouter,InstrumentRouterFunction<-createRouter,InstrumentRouteFunction<-createRouter,ServerInstrumentation<-ServerEntryModule,InstrumentRequestHandlerFunction<-ServerInstrumentation,InstrumentRouteFunction<-ServerInstrumentation,ClientInstrumentation<-RouterInit,InstrumentRouterFunction<-ClientInstrumentation",""
"react-router-dev","./config.ts","react-router-dev","./config/config.ts",0.14285714285714285,4,3,"ReactRouterConfig->ServerBundlesFunction,ReactRouterConfig->Preset,ReactRouterConfig->PrerenderPaths,Preset->ReactRouterConfig","ReactRouterConfig<-Preset,Preset<-ReactRouterConfig,ServerBundlesFunction<-ReactRouterConfig",""
"react-router","./index.ts","react-router","./lib/router/utils.ts",0.13989637305699482,110,83,"matchPath->PathMatch,BaseRouteObject->LazyRouteFunction,RouteObject->LazyRouteFunction,ClientLoaderFunctionArgs->LoaderFunctionArgs,LoaderFunction->LoaderFunctionArgs,StaticHandler->DataStrategyFunction,RouterInit->DataStrategyFunction,DataStrategyFunctionArgs->DataStrategyFunction,createRouter->DataStrategyFunction","Params<-PathMatch,PathPattern<-PathMatch,RouteObject<-LazyRouteFunction,DataRouteObject<-DataNonIndexRouteObject,RouteObject<-DataNonIndexRouteObject,BaseRouteObject<-DataNonIndexRouteObject,DataStrategyResult<-DataStrategyMatch,DataRouteObject<-DataStrategyMatch,ShouldRevalidateFunctionArgs<-DataStrategyMatch",""
"react-router","./index.ts","react-router","./lib/dom/ssr/entry.ts",0.1111111111111111,5,4,"ServerBuild->FutureConfig,useFogOFWarDiscovery->AssetsManifest,getPatchRoutesOnNavigationFunction->AssetsManifest,ServerBuild->AssetsManifest,EntryContext->FrameworkContextObject","RouteModules<-FrameworkContextObject,AssetsManifest<-FrameworkContextObject,DataRouteObject<-EntryContext,StaticHandlerContext<-EntryContext",""
"react-router","./index-react-server.ts","react-router","./dom-export.ts",0.09090909090909091,6,5,"matchRSCServerRequest->DecodeFormStateFunction,RSCPayload->RSCRenderPayload,matchRSCServerRequest->DecodeActionFunction,RSCMatch->RSCPayload,RSCPayload->RSCManifestPayload,matchRSCServerRequest->DecodeReplyFunction","RSCRouteManifest<-RSCRenderPayload,RSCRouteMatch<-RSCRenderPayload,RSCManifestPayload<-RSCPayload,RSCRenderPayload<-RSCPayload,RSCRouteManifest<-RSCManifestPayload",""
"react-router","./dom-export.ts","react-router","./lib/rsc/server.rsc.ts",0.06666666666666667,8,7,"RSCRenderPayload->RouteDiscovery,RSCRenderPayload->RSCRouteManifest,RSCManifestPayload->RSCRouteManifest,RSCPayload->RSCRedirectPayload,RSCPayload->RSCManifestPayload,RSCPayload->RSCActionPayload,RSCPayload->RSCRenderPayload,RSCRenderPayload->RSCRouteMatch","RSCRenderPayload<-RSCActionPayload,RSCRenderPayload<-RSCPayload,RSCManifestPayload<-RSCPayload,RSCPayload<-RSCMatch,DecodeFormStateFunction<-matchRSCServerRequest,DecodeActionFunction<-matchRSCServerRequest,DecodeReplyFunction<-matchRSCServerRequest",""
"react-router","./index-react-server.ts","react-router","./lib/rsc/server.rsc.ts",0.05555555555555555,19,17,"matchRSCServerRequest->DecodeReplyFunction,matchRSCServerRequest->DecodeActionFunction,RSCRenderPayload->RouteDiscovery,RSCRenderPayload->RSCRouteManifest,RSCManifestPayload->RSCRouteManifest,RSCRouteMatch->RSCRouteManifest,matchRSCServerRequest->DecodeFormStateFunction,RSCPayload->RSCRedirectPayload,matchRSCServerRequest->LoadServerActionFunction","RSCRouteManifest<-RSCManifestPayload,RSCRenderPayload<-RSCActionPayload,RSCRouteConfigEntry<-RSCRouteConfig,RSCManifestPayload<-RSCPayload,RSCRenderPayload<-RSCPayload,RSCRouteManifest<-RSCRenderPayload,RSCRouteMatch<-RSCRenderPayload,RSCPayload<-RSCMatch,RouterContextProvider<-matchRSCServerRequest",""
"react-router","./lib/router/links.ts","react-router","./index.ts",0,2,2,"LinkDescriptor->PageLinkDescriptor,PageLinkDescriptor->HtmlLinkDescriptor","HtmlLinkDescriptor<-PageLinkDescriptor,PageLinkDescriptor<-LinkDescriptor",""
"react-router","./lib/server-runtime/build.ts","react-router","./index.ts",0,6,6,"ServerEntryModule->HandleErrorFunction,ServerBuild->ServerEntryModule,ServerEntryModule->ServerInstrumentation,ServerEntryModule->HandleDataRequestFunction,ServerBuild->AssetsManifest,ServerEntryModule->HandleDocumentRequestFunction","ServerBuild<-createRequestHandler,ServerBuild<-CreateRequestHandlerFunction,HandleErrorFunction<-ServerEntryModule,HandleDataRequestFunction<-ServerEntryModule,HandleDocumentRequestFunction<-ServerEntryModule,ServerEntryModule<-ServerBuild",""
"react-router-node","./server.ts","react-router-node","./index.ts",0,1,1,"createRequestListener->RequestListenerOptions","RequestListenerOptions<-createRequestListener",""
"react-router-cloudflare","./worker.ts","react-router-cloudflare","./index.ts",0,5,5,"createRequestHandler->createPagesFunctionHandlerParams,createPagesFunctionHandler->createPagesFunctionHandlerParams,createPagesFunctionHandlerParams->GetLoadContextFunction,createRequestHandler->RequestHandler,createPagesFunctionHandler->createRequestHandler","GetLoadContextFunction<-createPagesFunctionHandlerParams,createPagesFunctionHandlerParams<-createPagesFunctionHandler,createRequestHandler<-createPagesFunctionHandler,createPagesFunctionHandlerParams<-createRequestHandler,RequestHandler<-createRequestHandler",""
