"nodeLabel","nodesWithThatLabel","nodesWithThatLabelPercent","Source Cypher File: Overview/Node_label_count.cypher"
"Git",234151,77.73782726771711,""
"Change",213807,70.98364574410868,""
"Update",138781,46.07511138556337,""
"Java",60704,20.153648997695928,""
"ByteCode",60514,20.09056924496856,""
"Create",44929,14.91636952783145,""
"Delete",22781,7.563262352011581,""
"Member",20780,6.898932956182811,""
"Bound",18758,6.227631587684177,""
"Method",17175,5.702077647855621,""
"Parameter",13306,4.417574683107242,""
"File",12244,4.064992065231104,""
"Commit",11390,3.7814651766565075,""
"ParameterizedType",7286,2.4189425177453305,""
"Rename",7018,2.329966866529883,""
"Value",5483,1.8203488642324523,""
"Type",3718,1.2343711612650479,""
"Xml",3675,1.2200952172267485,""
"Field",3605,1.1968553083271913,""
"Annotation",2980,0.9893561217240029,""
"WildcardType",2950,0.9793961607670497,""
"Element",2162,0.7177811862977497,""
"Constructor",2113,0.7015132500680598,""
"Json",1652,0.5484618500295478,""
"Text",1450,0.4813981129193973,""
"Class",1327,0.44056227299588985,""
"TypeVariable",1111,0.3688505541058279,""
"Lambda",968,0.32137474021101836,""
"ResolvedDuplicateType",912,0.30278281309137267,""
"GenericDeclaration",904,0.3001268235028519,""
"JavaType",754,0.25032701871808666,""
"Key",739,0.2453470382396101,""
"Scalar",723,0.2400350590625685,""
"Primitive",673,0.2234351241343134,""
"Person",537,0.17828330112945956,""
"ExternalType",528,0.17529531284237365,""
"Maven",346,0.11487154970352516,""
"Copy",298,0.0989356121724003,""
"Array",295,0.09793961607670498,""
"Author",295,0.09793961607670498,""
"Interface",276,0.09163164080396805,""
"Committer",242,0.08034368505275459,""
"Property",211,0.07005172539723645,""
"Throwable",203,0.06739573580871562,""
"Directory",185,0.061419759234543805,""
"Object",182,0.0604237631388485,""
"Enum",181,0.06009176444028339,""
"GenericArrayType",166,0.05511178396180687,""
"Dependency",165,0.05477978526324177,""
"Package",141,0.04681181649767933,""
"Tag",129,0.04282783211489811,""
"ManifestEntry",120,0.039839843827812194,""
"Artifact",102,0.033863867253640365,""
"ExternalAnnotation",95,0.03153987636368465,""
"Namespace",36,0.011951953148343658,""
"PrimitiveType",30,0.009959960956953048,""
"Configuration",21,0.006971972669867135,""
"Plugin",21,0.006971972669867135,""
"jQAssistant",20,0.006639973971302033,""
"Concept",19,0.006307975272736931,""
"Rule",19,0.006307975272736931,""
"Attribute",18,0.005975976574171829,""
"ExecutionGoal",16,0.005311979177041626,""
"PluginExecution",16,0.005311979177041626,""
"Properties",12,0.003983984382781219,""
"ServiceLoader",10,0.0033199869856510166,""
"Archive",9,0.0029879882870859145,""
"Document",9,0.0029879882870859145,""
"Jar",9,0.0029879882870859145,""
"Manifest",9,0.0029879882870859145,""
"ManifestSection",9,0.0029879882870859145,""
"Pom",9,0.0029879882870859145,""
"Void",9,0.0029879882870859145,""
"Zip",9,0.0029879882870859145,""
"Exclusion",5,0.0016599934928255083,""
"Analyze",1,0.0003319986985651016,""
"Branch",1,0.0003319986985651016,""
"Repository",1,0.0003319986985651016,""
"Task",1,0.0003319986985651016,""
