"artifactName","packageName","communityId","numberOfTypesInPackage","numberOfTypesInCommunity","numberOfTypes","Source Cypher File: Community_Detection/Type_communities_with_few_members_in_foreign_packages.cypher"
"axon-modelling-4.11.0","org.axonframework.modelling.saga.repository",5,15,109,1,""
"axon-messaging-4.11.0","org.axonframework.common.caching",5,14,109,1,""
"axon-eventsourcing-4.11.0","org.axonframework.eventsourcing.conflictresolution",5,9,109,1,""
"axon-messaging-4.11.0","org.axonframework.lifecycle",5,9,109,1,""
"axon-messaging-4.11.0","org.axonframework.common.transaction",5,4,109,1,""
"axon-messaging-4.11.0","org.axonframework.messaging.interceptors.legacyvalidation",5,2,109,1,""
"axon-spring-boot-autoconfigure-4.11.0","org.axonframework.springboot.autoconfig",11,39,90,1,""
"axon-messaging-4.11.0","org.axonframework.messaging",11,34,90,1,""
"axon-messaging-4.11.0","org.axonframework.common",11,27,90,1,""
"axon-messaging-4.11.0","org.axonframework.common.jdbc",11,18,90,1,""
"axon-spring-boot-autoconfigure-4.11.0","org.axonframework.springboot.autoconfig.legacyjpa",11,2,90,1,""
"axon-messaging-4.11.0","org.axonframework.eventhandling.tokenstore",7,7,87,1,""
"axon-eventsourcing-4.11.0","org.axonframework.eventsourcing.eventstore.jpa",7,6,87,1,""
"axon-messaging-4.11.0","org.axonframework.common.transaction",7,4,87,1,""
"axon-server-connector-4.11.0","org.axonframework.axonserver.connector.processor",7,3,87,1,""
"axon-messaging-4.11.0","org.axonframework.commandhandling.gateway",2,34,71,1,""
"axon-modelling-4.11.0","org.axonframework.modelling.saga",2,33,71,1,""
"axon-messaging-4.11.0","org.axonframework.deadline.annotation",2,5,71,1,""
"axon-test-4.11.0","org.axonframework.test.utils",2,4,71,1,""
"axon-messaging-4.11.0","org.axonframework.queryhandling",8,47,65,1,""
"axon-messaging-4.11.0","org.axonframework.commandhandling",8,31,65,1,""
"axon-messaging-4.11.0","org.axonframework.lifecycle",8,9,65,1,""
"axon-messaging-4.11.0","org.axonframework.commandhandling.callbacks",8,4,65,1,""
"axon-test-4.11.0","org.axonframework.test.server",8,2,65,1,""
"axon-messaging-4.11.0","org.axonframework.eventhandling",12,99,29,1,""
"axon-messaging-4.11.0","org.axonframework.messaging.annotation",12,55,29,1,""
"axon-messaging-4.11.0","org.axonframework.queryhandling",12,47,29,1,""
"axon-messaging-4.11.0","org.axonframework.commandhandling",12,31,29,1,""
"axon-eventsourcing-4.11.0","org.axonframework.eventsourcing.eventstore.jpa",12,6,29,1,""
"axon-messaging-4.11.0","org.axonframework.common.jdbc",14,18,7,1,""
"axon-spring-boot-autoconfigure-4.11.0","org.axonframework.springboot.util",25,9,7,1,""
"axon-modelling-4.11.0","org.axonframework.modelling.command",4,56,223,2,""
"axon-eventsourcing-4.11.0","org.axonframework.eventsourcing",4,41,223,2,""
"axon-spring-boot-autoconfigure-4.11.0","org.axonframework.springboot.autoconfig",4,39,223,2,""
"axon-modelling-4.11.0","org.axonframework.modelling.saga",4,33,223,2,""
"axon-test-4.11.0","org.axonframework.test",4,4,223,2,""
"axon-spring-boot-autoconfigure-4.11.0","org.axonframework.springboot.autoconfig",10,39,167,2,""
"axon-messaging-4.11.0","org.axonframework.common",10,27,167,2,""
"axon-messaging-4.11.0","org.axonframework.commandhandling.distributed",10,26,167,2,""
"axon-server-connector-4.11.0","org.axonframework.axonserver.connector.query",10,21,167,2,""
"axon-server-connector-4.11.0","org.axonframework.axonserver.connector.command",10,11,167,2,""
"axon-messaging-4.11.0","org.axonframework.eventhandling.deadletter.jpa",10,9,167,2,""
"axon-server-connector-4.11.0","org.axonframework.axonserver.connector.query.subscription",10,6,167,2,""
"axon-messaging-4.11.0","org.axonframework.common.transaction",10,4,167,2,""
"axon-messaging-4.11.0","org.axonframework.queryhandling",6,47,152,2,""
"axon-messaging-4.11.0","org.axonframework.eventhandling.replay",6,10,152,2,""
"axon-spring-boot-autoconfigure-4.11.0","org.axonframework.springboot.autoconfig",1,39,135,2,""
"axon-modelling-4.11.0","org.axonframework.modelling.saga",1,33,135,2,""
"axon-spring-boot-autoconfigure-4.11.0","org.axonframework.springboot.util",1,9,135,2,""
"axon-eventsourcing-4.11.0","org.axonframework.eventsourcing",3,41,131,2,""
"axon-messaging-4.11.0","org.axonframework.eventhandling.async",3,18,131,2,""
"axon-messaging-4.11.0","org.axonframework.lifecycle",3,9,131,2,""
"axon-server-connector-4.11.0","org.axonframework.axonserver.connector.processor",3,3,131,2,""
"axon-messaging-4.11.0","org.axonframework.util",3,3,131,2,""
"axon-messaging-4.11.0","org.axonframework.common",5,27,109,2,""
"axon-messaging-4.11.0","org.axonframework.messaging.interceptors",5,8,109,2,""
"axon-messaging-4.11.0","org.axonframework.serialization",11,33,90,2,""
"axon-eventsourcing-4.11.0","org.axonframework.eventsourcing.eventstore.legacyjpa",11,10,90,2,""
"axon-eventsourcing-4.11.0","org.axonframework.eventsourcing",7,41,87,2,""
"axon-server-connector-4.11.0","org.axonframework.axonserver.connector.event.axon",7,32,87,2,""
"axon-messaging-4.11.0","org.axonframework.commandhandling",2,31,71,2,""
"axon-messaging-4.11.0","org.axonframework.deadline",2,13,71,2,""
"axon-messaging-4.11.0","org.axonframework.commandhandling.callbacks",2,4,71,2,""
"axon-test-4.11.0","org.axonframework.test",2,4,71,2,""
"axon-eventsourcing-4.11.0","org.axonframework.eventsourcing.eventstore",8,30,65,2,""
"axon-messaging-4.11.0","org.axonframework.common",8,27,65,2,""
"axon-server-connector-4.11.0","org.axonframework.axonserver.connector.query",8,21,65,2,""
"axon-server-connector-4.11.0","org.axonframework.axonserver.connector.event.util",8,3,65,2,""
"axon-modelling-4.11.0","org.axonframework.modelling.command",12,56,29,2,""
"axon-messaging-4.11.0","org.axonframework.commandhandling.distributed",12,26,29,2,""
"axon-spring-boot-autoconfigure-4.11.0","org.axonframework.springboot.autoconfig",23,39,12,2,""
"axon-spring-boot-autoconfigure-4.11.0","org.axonframework.springboot.autoconfig",22,39,5,2,""
"axon-messaging-4.11.0","org.axonframework.messaging.annotation",10,55,167,3,""
"axon-messaging-4.11.0","org.axonframework.eventhandling",6,99,152,3,""
"axon-messaging-4.11.0","org.axonframework.tracing",6,18,152,3,""
"axon-modelling-4.11.0","org.axonframework.modelling.saga.repository.jdbc",1,10,135,3,""
"axon-messaging-4.11.0","org.axonframework.common.jpa",1,4,135,3,""
"axon-messaging-4.11.0","org.axonframework.common.legacyjpa",1,4,135,3,""
"axon-server-connector-4.11.0","org.axonframework.axonserver.connector",3,25,131,3,""
"axon-messaging-4.11.0","org.axonframework.messaging.correlation",3,4,131,3,""
"axon-eventsourcing-4.11.0","org.axonframework.eventsourcing",0,41,123,3,""
"axon-test-4.11.0","org.axonframework.test.utils",0,4,123,3,""
"axon-messaging-4.11.0","org.axonframework.eventhandling",5,99,109,3,""
"axon-modelling-4.11.0","org.axonframework.modelling.command.inspection",5,26,109,3,""
"axon-eventsourcing-4.11.0","org.axonframework.eventsourcing",11,41,90,3,""
"axon-server-connector-4.11.0","org.axonframework.axonserver.connector.query",12,21,29,3,""
"axon-server-connector-4.11.0","org.axonframework.axonserver.connector.command",12,11,29,3,""
"axon-spring-boot-autoconfigure-4.11.0","org.axonframework.springboot",23,28,12,3,""
"axon-spring-boot-autoconfigure-4.11.0","org.axonframework.springboot",22,28,5,3,""
"axon-messaging-4.11.0","org.axonframework.commandhandling",4,31,223,4,""
"axon-server-connector-4.11.0","org.axonframework.axonserver.connector.query.subscription",4,6,223,4,""
"axon-server-connector-4.11.0","org.axonframework.axonserver.connector.event.axon",10,32,167,4,""
"axon-messaging-4.11.0","org.axonframework.deadline.annotation",6,5,152,4,""
"axon-messaging-4.11.0","org.axonframework.common",1,27,135,4,""
"axon-server-connector-4.11.0","org.axonframework.axonserver.connector.event.axon",3,32,131,4,""
"axon-test-4.11.0","org.axonframework.test.saga",0,21,123,4,""
"axon-messaging-4.11.0","org.axonframework.eventhandling.gateway",0,5,123,4,""
"axon-messaging-4.11.0","org.axonframework.common.lock",5,11,109,4,""
"axon-messaging-4.11.0","org.axonframework.serialization.upcasting.event",11,12,90,4,""
"axon-eventsourcing-4.11.0","org.axonframework.eventsourcing.eventstore.jpa",11,6,90,4,""
"axon-spring-boot-autoconfigure-4.11.0","org.axonframework.springboot.autoconfig",8,39,65,4,""
"axon-server-connector-4.11.0","org.axonframework.axonserver.connector.heartbeat",8,5,65,4,""
"axon-messaging-4.11.0","org.axonframework.common",12,27,29,4,""
"axon-server-connector-4.11.0","org.axonframework.axonserver.connector",4,25,223,5,""
"axon-messaging-4.11.0","org.axonframework.lifecycle",4,9,223,5,""
"axon-messaging-4.11.0","org.axonframework.messaging.interceptors",4,8,223,5,""
"axon-messaging-4.11.0","org.axonframework.monitoring",4,6,223,5,""
"axon-messaging-4.11.0","org.axonframework.eventhandling.scheduling.quartz",10,6,167,5,""
"axon-messaging-4.11.0","org.axonframework.commandhandling",6,31,152,5,""
"axon-messaging-4.11.0","org.axonframework.common",6,27,152,5,""
"axon-messaging-4.11.0","org.axonframework.eventhandling",1,99,135,5,""
"axon-messaging-4.11.0","org.axonframework.eventhandling.deadletter.legacyjpa",1,6,135,5,""
"axon-messaging-4.11.0","org.axonframework.serialization.upcasting",11,6,90,5,""
"axon-server-connector-4.11.0","org.axonframework.axonserver.connector.util",8,30,65,5,""
"axon-server-connector-4.11.0","org.axonframework.axonserver.connector.command",8,11,65,5,""
"axon-messaging-4.11.0","org.axonframework.messaging",12,34,29,5,""
"axon-server-connector-4.11.0","org.axonframework.axonserver.connector",12,25,29,5,""
"axon-messaging-4.11.0","org.axonframework.common",4,27,223,6,""
"axon-server-connector-4.11.0","org.axonframework.axonserver.connector.util",10,30,167,6,""
"axon-modelling-4.11.0","org.axonframework.modelling.saga.repository.jpa",6,7,152,6,""
"axon-messaging-4.11.0","org.axonframework.eventhandling.tokenstore",1,7,135,6,""
"axon-messaging-4.11.0","org.axonframework.messaging",3,34,131,6,""
"axon-spring-boot-autoconfigure-4.11.0","org.axonframework.springboot.util",3,9,131,6,""
"axon-spring-boot-autoconfigure-4.11.0","org.axonframework.springboot.autoconfig",25,39,7,6,""
"axon-modelling-4.11.0","org.axonframework.modelling.saga.repository.jdbc",14,10,7,6,""
"axon-messaging-4.11.0","org.axonframework.eventhandling",10,99,167,7,""
"axon-messaging-4.11.0","org.axonframework.serialization.upcasting.event",10,12,167,7,""
"axon-messaging-4.11.0","org.axonframework.eventhandling.deadletter.jpa",1,9,135,7,""
"axon-disruptor-4.11.0","org.axonframework.disruptor.commandhandling",5,22,109,7,""
"axon-test-4.11.0","org.axonframework.test.aggregate",5,19,109,7,""
"axon-messaging-4.11.0","org.axonframework.common.jdbc",5,18,109,7,""
"axon-eventsourcing-4.11.0","org.axonframework.eventsourcing.eventstore.legacyjpa",7,10,87,7,""
"axon-server-connector-4.11.0","org.axonframework.axonserver.connector.util",4,30,223,8,""
"axon-messaging-4.11.0","org.axonframework.eventhandling.replay",4,10,223,8,""
"axon-messaging-4.11.0","org.axonframework.commandhandling.gateway",1,34,135,8,""
"axon-spring-boot-autoconfigure-4.11.0","org.axonframework.springboot",3,28,131,8,""
"axon-messaging-4.11.0","org.axonframework.eventhandling",11,99,90,8,""
"axon-eventsourcing-4.11.0","org.axonframework.eventsourcing.conflictresolution",11,9,90,8,""
"axon-eventsourcing-4.11.0","org.axonframework.eventsourcing.eventstore",7,30,87,8,""
"axon-spring-boot-autoconfigure-4.11.0","org.axonframework.springboot",4,28,223,9,""
"axon-messaging-4.11.0","org.axonframework.messaging",10,34,167,9,""
"axon-messaging-4.11.0","org.axonframework.common.jdbc",1,18,135,9,""
"axon-messaging-4.11.0","org.axonframework.deadline",10,13,167,10,""
"axon-server-connector-4.11.0","org.axonframework.axonserver.connector",8,25,65,10,""
"axon-messaging-4.11.0","org.axonframework.messaging",4,34,223,11,""
"axon-modelling-4.11.0","org.axonframework.modelling.command",6,56,152,11,""
"axon-spring-boot-autoconfigure-4.11.0","org.axonframework.springboot.autoconfig",3,39,131,11,""
"axon-test-4.11.0","org.axonframework.test.aggregate",2,19,71,12,""
"axon-modelling-4.11.0","org.axonframework.modelling.saga.repository",6,15,152,13,""
"axon-messaging-4.11.0","org.axonframework.messaging.unitofwork",5,14,109,13,""
"axon-server-connector-4.11.0","org.axonframework.axonserver.connector.event.axon",8,32,65,13,""
"axon-server-connector-4.11.0","org.axonframework.axonserver.connector.query",4,21,223,14,""
"axon-messaging-4.11.0","org.axonframework.tracing",4,18,223,15,""
"axon-disruptor-4.11.0","org.axonframework.disruptor.commandhandling",0,22,123,15,""
"axon-messaging-4.11.0","org.axonframework.eventhandling",4,99,223,16,""
"axon-messaging-4.11.0","org.axonframework.eventhandling.async",1,18,135,16,""
"axon-test-4.11.0","org.axonframework.test.saga",2,21,71,16,""
"axon-messaging-4.11.0","org.axonframework.commandhandling",0,31,123,17,""
"axon-messaging-4.11.0","org.axonframework.messaging.deadletter",1,19,135,18,""
"axon-eventsourcing-4.11.0","org.axonframework.eventsourcing.eventstore",11,30,90,18,""
"axon-modelling-4.11.0","org.axonframework.modelling.command.inspection",6,26,152,20,""
"axon-modelling-4.11.0","org.axonframework.modelling.command",0,56,123,20,""
"axon-messaging-4.11.0","org.axonframework.eventhandling",3,99,131,21,""
"axon-modelling-4.11.0","org.axonframework.modelling.command",5,56,109,21,""
"axon-messaging-4.11.0","org.axonframework.eventhandling.pooled",7,22,87,21,""
"axon-messaging-4.11.0","org.axonframework.messaging.annotation",6,55,152,22,""
"axon-messaging-4.11.0","org.axonframework.commandhandling.distributed",0,26,123,22,""
"axon-test-4.11.0","org.axonframework.test.matchers",2,24,71,22,""
"axon-messaging-4.11.0","org.axonframework.commandhandling.gateway",0,34,123,24,""
"axon-modelling-4.11.0","org.axonframework.modelling.saga",6,33,152,26,""
"axon-eventsourcing-4.11.0","org.axonframework.eventsourcing",5,41,109,27,""
"axon-messaging-4.11.0","org.axonframework.messaging.annotation",4,55,223,28,""
"axon-messaging-4.11.0","org.axonframework.serialization",10,33,167,30,""
"axon-messaging-4.11.0","org.axonframework.eventhandling",7,99,87,35,""
"axon-configuration-4.11.0","org.axonframework.config",3,41,131,40,""
"axon-messaging-4.11.0","org.axonframework.queryhandling",4,47,223,42,""
