"localClusteringCoefficient","memberCount","memberNameExamples","Source Cypher File: Community_Detection/Community_Detection_10d_LocalClusteringCoefficient_Stream_Aggregated.cypher"
0.2,40,"org.axonframework.messaging.unitofwork.RollbackConfigurationType,org.axonframework.modelling.command.Aggregate,org.axonframework.messaging.interceptors.MessageHandlerInterceptor,org.axonframework.modelling.command.MetaDataCommandTargetResolver,org.axonframework.modelling.saga.AbstractSagaManager$Builder,org.axonframework.modelling.saga.repository.jdbc.GenericSagaSqlSchema,org.axonframework.modelling.saga.repository.AnnotatedSagaRepository$Builder,org.axonframework.eventsourcing.Snapshotter,org.axonframework.eventsourcing.AggregateSnapshotter",""
0.19,9,"org.axonframework.modelling.saga.PayloadAssociationResolver,org.axonframework.common.jdbc.PersistenceExceptionResolver,org.axonframework.axonserver.connector.query.QuerySerializer,org.axonframework.axonserver.connector.query.AxonServerQueryBus$Builder,org.axonframework.axonserver.connector.event.axon.PersistentStreamConnection$SegmentConnection,org.axonframework.commandhandling.SimpleCommandBus$Builder,org.axonframework.axonserver.connector.command.AxonServerCommandBus$Builder,org.axonframework.messaging.annotation.MessageHandlerInterceptorDefinition$ResultHandlingInterceptorMember,org.axonframework.queryhandling.annotation.MethodQueryMessageHandlerDefinition$MethodQueryMessageHandlingMember",""
0.18,21,"org.axonframework.monitoring.NoOpMessageMonitor,org.axonframework.eventsourcing.EventSourcedAggregate,org.axonframework.common.jpa.EntityManagerProvider,org.axonframework.modelling.command.LockingRepository,org.axonframework.eventsourcing.conflictresolution.ConflictResolution,org.axonframework.eventsourcing.AbstractSnapshotTrigger,org.axonframework.eventsourcing.eventstore.jdbc.statements.JdbcEventStorageEngineStatements,org.axonframework.axonserver.connector.AxonServerConnectionManager$Builder,org.axonframework.axonserver.connector.processor.EventProcessorControlService",""
0.17,28,"org.axonframework.modelling.command.Repository,org.axonframework.common.caching.Cache,org.axonframework.commandhandling.NoHandlerForCommandException,org.axonframework.modelling.command.inspection.AggregateModel,org.axonframework.common.property.Property,org.axonframework.modelling.command.AggregateAnnotationCommandHandler,org.axonframework.modelling.command.ForwardMatchingInstances,org.axonframework.messaging.annotation.InterceptorChainParameterResolverFactory,org.axonframework.eventhandling.ResetNotSupportedException",""
0.16,16,"org.axonframework.messaging.annotation.HandlerDefinition,org.axonframework.modelling.command.RepositoryProvider,org.axonframework.monitoring.MessageMonitor$MonitorCallback,org.axonframework.messaging.unitofwork.RollbackConfiguration,org.axonframework.messaging.ResultMessage,org.axonframework.common.legacyjpa.EntityManagerProvider,org.axonframework.eventhandling.DomainEventData,org.axonframework.eventhandling.deadletter.legacyjpa.JpaSequencedDeadLetterQueue,org.axonframework.eventhandling.deadletter.jpa.JpaSequencedDeadLetterQueue",""
0.15,17,"org.axonframework.commandhandling.CommandCallback,org.axonframework.commandhandling.CommandBus,org.axonframework.eventsourcing.eventstore.DomainEventStream,org.axonframework.common.stream.BlockingStream,org.axonframework.serialization.RevisionResolver,org.axonframework.eventsourcing.eventstore.jdbc.EventSchema,org.axonframework.eventsourcing.eventstore.jpa.JpaEventStorageEngine,org.axonframework.eventhandling.tokenstore.TokenStore,org.axonframework.axonserver.connector.query.QueryProcessingTask",""
0.14,12,"org.axonframework.eventsourcing.eventstore.EventStore,org.axonframework.modelling.command.AggregateNotFoundException,org.axonframework.eventhandling.Segment,org.axonframework.eventsourcing.AbstractSnapshotter,org.axonframework.common.transaction.NoTransactionManager,org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine$Builder,org.axonframework.eventsourcing.eventstore.legacyjpa.JpaEventStorageEngine,org.axonframework.serialization.json.JacksonSerializer,org.axonframework.deadline.DeadlineManager",""
0.13,12,"org.axonframework.modelling.command.inspection.AnnotatedAggregate,org.axonframework.modelling.saga.AbstractSagaManager,org.axonframework.serialization.SimpleSerializedObject,org.axonframework.eventsourcing.eventstore.jdbc.AbstractEventTableFactory,org.axonframework.axonserver.connector.AxonServerConnectionManager,org.axonframework.axonserver.connector.event.axon.PersistentStreamSequencingPolicyProvider,org.axonframework.axonserver.connector.event.axon.AxonServerEventStoreFactory$Builder,org.axonframework.eventhandling.tokenstore.inmemory.InMemoryTokenStore,org.axonframework.commandhandling.distributed.AnnotationRoutingStrategy",""
0.12,17,"org.axonframework.commandhandling.GenericCommandResultMessage,org.axonframework.disruptor.commandhandling.CommandHandlerInvoker$DisruptorRepository,org.axonframework.monitoring.MessageMonitor,org.axonframework.disruptor.commandhandling.DisruptorCommandBus$Builder,org.axonframework.tracing.SpanScope,org.axonframework.tracing.NoOpSpanFactory,org.axonframework.modelling.command.AbstractRepository,org.axonframework.deadline.DeadlineMessage,org.axonframework.modelling.saga.AssociationValue",""
0.11,14,"org.axonframework.messaging.MessageHandlerInterceptor,org.axonframework.commandhandling.CommandResultMessage,org.axonframework.messaging.annotation.HandlerEnhancerDefinition,org.axonframework.eventhandling.GenericEventMessage,org.axonframework.common.jdbc.UnitOfWorkAwareConnectionProviderWrapper,org.axonframework.serialization.SerializedType,org.axonframework.serialization.upcasting.event.EventUpcaster,org.axonframework.axonserver.connector.event.axon.AxonServerEventScheduler,org.axonframework.axonserver.connector.event.axon.AxonServerEventStore$AxonIQEventStorageEngine",""
0.1,19,"org.axonframework.messaging.InterceptorChain,org.axonframework.disruptor.commandhandling.DisruptorCommandBus,org.axonframework.serialization.xml.XStreamSerializer,org.axonframework.eventhandling.TrackedEventMessage,org.axonframework.eventsourcing.eventstore.EventStoreException,org.axonframework.eventhandling.AbstractEventBus,org.axonframework.commandhandling.CommandExecutionException,org.axonframework.common.StringUtils,org.axonframework.eventhandling.async.SequencingPolicy",""
0.09,7,"org.axonframework.messaging.MessageHandler,org.axonframework.messaging.annotation.ParameterResolverFactory,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory$AnnotatedAggregateModel,org.axonframework.eventhandling.EventBus,org.axonframework.messaging.timeout.HandlerTimeoutHandlerEnhancerDefinition,org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration,org.axonframework.messaging.MessageDispatchInterceptorSupport",""
0.08,10,"org.axonframework.common.AxonThreadFactory,org.axonframework.messaging.unitofwork.UnitOfWork,org.axonframework.messaging.ScopeDescriptor,org.axonframework.tracing.SpanFactory,org.axonframework.serialization.SerializedObject,org.axonframework.messaging.annotation.ParameterResolver,org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine,org.axonframework.axonserver.connector.query.AxonServerQueryBus,org.axonframework.config.Configuration",""
0.07,5,"org.axonframework.messaging.unitofwork.CurrentUnitOfWork,org.axonframework.modelling.command.ConflictingAggregateVersionException,org.axonframework.eventhandling.DomainEventMessage,org.axonframework.eventhandling.TrackingToken,org.axonframework.messaging.annotation.MessageHandler",""
