"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","incomingDependencies","outgoingDependencies","Source Cypher File: Community_Detection/Community_Detection_Summary.cypher"
"org.axonframework.disruptor.commandhandling.AggregateBlacklistedException","AggregateBlacklistedException",0,"49,657,998",0,"49,21,13,21",,0,0,3,55,2,1,""
"org.axonframework.disruptor.commandhandling.AggregateStateCorruptedException","AggregateStateCorruptedException",0,"49,657,998",0,"49,21,13,21",,0,0,3,82,3,1,""
"org.axonframework.disruptor.commandhandling.CommandHandlingEntry","CommandHandlingEntry",0,"49,657,998",0,"49,21,13,21",,0,0,10,41,9,10,""
"org.axonframework.disruptor.commandhandling.CommandHandlerInvoker$1","CommandHandlerInvoker$1",0,"30,189,189",6,"189,184,4,22",,0,6,3,8,2,1,""
"org.axonframework.disruptor.commandhandling.CommandHandlerInvoker","CommandHandlerInvoker",0,"30,189,189",6,"189,184,4,22",,0,6,10,0,4,15,""
"org.axonframework.disruptor.commandhandling.CommandHandlingEntry$1","CommandHandlingEntry$1",0,"49,657,998",0,"49,21,13,21",,0,0,3,69,2,1,""
"org.axonframework.disruptor.commandhandling.CommandHandlingEntry$RepeatingCommandHandler","CommandHandlingEntry$RepeatingCommandHandler",0,"49,657,998",0,"49,21,13,21",,0,0,5,74,1,5,""
"org.axonframework.disruptor.commandhandling.DisruptorCommandBus$1","DisruptorCommandBus$1",0,"30,189,189",0,"47,21,13,21",,0,11,3,64,2,1,""
"org.axonframework.disruptor.commandhandling.DisruptorCommandBus","DisruptorCommandBus",0,"30,189,189",0,"47,21,13,21",,0,11,10,80,6,39,""
"org.axonframework.disruptor.commandhandling.DisruptorCommandBus$Builder","DisruptorCommandBus$Builder",0,"30,189,189",0,"47,21,13,21",,0,11,10,34,1,21,""
"org.axonframework.disruptor.commandhandling.DisruptorCommandBus$FailureLoggingCommandCallback","DisruptorCommandBus$FailureLoggingCommandCallback",0,"30,189,189",0,"47,21,13,21",,0,11,6,22,2,4,""
"org.axonframework.disruptor.commandhandling.DisruptorCommandBus$ExceptionHandler","DisruptorCommandBus$ExceptionHandler",0,"30,189,189",0,"47,21,13,21",,0,11,4,85,1,4,""
"org.axonframework.disruptor.commandhandling.FirstLevelCache","FirstLevelCache",4,"63,189,189",6,"189,184,4,22",,0,6,3,52,3,3,""
"org.axonframework.disruptor.commandhandling.DisruptorUnitOfWork","DisruptorUnitOfWork",0,"49,657,998",5,"891,262,19,4",,0,0,10,0,2,10,""
"org.axonframework.disruptor.commandhandling.BlacklistDetectingCallback","BlacklistDetectingCallback",0,"49,657,998",0,"49,21,13,21",,0,0,9,70,4,7,""
"org.axonframework.disruptor.commandhandling.CommandHandlerInvoker$DisruptorRepository","CommandHandlerInvoker$DisruptorRepository",4,"30,189,189",6,"189,184,4,22",,0,6,10,2,2,24,""
"org.axonframework.disruptor.commandhandling.DisruptorCommandBus$DisruptorRepository","DisruptorCommandBus$DisruptorRepository",0,"30,189,189",0,"47,21,13,21",,0,11,10,81,1,14,""
"org.axonframework.disruptor.commandhandling.EventPublisher","EventPublisher",0,"49,657,998",0,"49,21,13,21",,0,0,10,15,2,14,""
"org.axonframework.disruptor.commandhandling.EventPublisher$1","EventPublisher$1",0,"49,657,998",0,"49,21,13,21",,0,0,3,9,2,1,""
"org.axonframework.disruptor.commandhandling.FirstLevelCache$1","FirstLevelCache$1",4,"63,189,189",6,"189,184,4,22",,0,6,3,80,2,1,""
"org.axonframework.disruptor.commandhandling.FirstLevelCache$WeakValue","FirstLevelCache$WeakValue",4,"63,189,189",6,"189,184,4,22",,0,6,3,91,1,3,""
"org.axonframework.disruptor.commandhandling.EventPublisher$ReportResultTask","EventPublisher$ReportResultTask",0,"49,657,998",0,"49,21,13,21",,0,0,4,99,1,4,""
"org.axonframework.tracing.opentelemetry.MetadataContextGetter","MetadataContextGetter",3,"28,28,28",5,"1346,8,19,4",,0,9,3,78,1,2,""
"org.axonframework.tracing.opentelemetry.MetadataContextSetter","MetadataContextSetter",8,"92,89,89",5,"92,92,1,15",,0,23,1,21,1,,""
"org.axonframework.tracing.opentelemetry.OpenTelemetrySpan","OpenTelemetrySpan",8,"92,89,89",5,"92,92,1,15",,0,23,3,51,1,2,""
"org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory$Builder","OpenTelemetrySpanFactory$Builder",8,"92,89,89",5,"92,92,1,15",,0,23,5,9,2,6,""
"org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory","OpenTelemetrySpanFactory",8,"92,89,89",5,"92,92,1,15",,0,23,5,1,2,7,""
"org.axonframework.modelling.saga.SagaMethodMessageHandlerDefinition","SagaMethodMessageHandlerDefinition",5,"99,98,98",7,"99,17,27,1",,0,25,5,54,,6,""
"org.axonframework.modelling.saga.EndSagaMessageHandlerDefinition","EndSagaMessageHandlerDefinition",5,"98,98,98",7,"98,17,27,1",,0,7,3,13,,4,""
"org.axonframework.modelling.command.inspection.MethodCommandHandlerInterceptorDefinition","MethodCommandHandlerInterceptorDefinition",5,"98,98,98",7,"98,17,27,1",,0,7,3,58,1,5,""
"org.axonframework.modelling.command.inspection.MethodCreationPolicyDefinition","MethodCreationPolicyDefinition",5,"98,98,98",7,"98,17,27,1",,0,7,3,19,1,5,""
"org.axonframework.modelling.command.inspection.ChildEntityDefinition","ChildEntityDefinition",5,"127,98,98",7,"127,17,27,1",,0,7,4,97,2,2,""
"org.axonframework.modelling.command.inspection.AggregateMemberAnnotatedChildEntityDefinition","AggregateMemberAnnotatedChildEntityDefinition",5,"120,98,98",7,"120,16,27,1",,0,26,6,36,,7,""
"org.axonframework.modelling.command.inspection.AggregateMemberAnnotatedChildEntityMapDefinition","AggregateMemberAnnotatedChildEntityMapDefinition",5,"120,98,98",7,"120,16,27,1",,0,26,6,67,,8,""
"org.axonframework.modelling.command.inspection.AggregateMemberAnnotatedChildEntityCollectionDefinition","AggregateMemberAnnotatedChildEntityCollectionDefinition",5,"120,98,98",7,"120,16,27,1",,0,26,6,99,,8,""
"org.axonframework.modelling.command.DefaultRepositorySpanFactory$Builder","DefaultRepositorySpanFactory$Builder",8,"125,89,89",8,"125,36,1,15",,0,32,7,54,4,3,""
"org.axonframework.modelling.command.inspection.AggregateModel","AggregateModel",4,"189,189,189",6,"189,184,4,22",,0,6,10,46,23,1,""
"org.axonframework.modelling.command.RepositorySpanFactory","RepositorySpanFactory",4,"184,189,189",6,"184,193,4,22",,0,12,10,51,11,1,""
"org.axonframework.modelling.command.DefaultRepositorySpanFactory","DefaultRepositorySpanFactory",8,"125,89,89",8,"125,36,1,15",,0,32,7,81,4,4,""
"org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory","AnnotatedAggregateMetaModelFactory",5,"127,98,98",7,"127,17,27,1",,0,7,10,5,11,8,""
"org.axonframework.modelling.command.Aggregate","Aggregate",4,"133,189,189",6,"1440,176,4,22",,0,8,10,0,21,1,""
"org.axonframework.modelling.command.Repository","Repository",4,"133,189,189",6,"1440,176,4,22",,0,8,10,1,22,2,""
"org.axonframework.modelling.command.AggregateScopeDescriptor","AggregateScopeDescriptor",4,"133,189,189",6,"1440,176,4,22",,0,8,7,73,6,2,""
"org.axonframework.modelling.command.AbstractRepository$Builder","AbstractRepository$Builder",4,"184,189,189",6,"184,193,4,22",,0,33,10,0,6,12,""
"org.axonframework.modelling.command.AbstractRepository","AbstractRepository",4,"133,189,189",6,"1440,176,4,22",,0,8,10,18,1,18,""
"org.axonframework.modelling.command.ConflictingAggregateVersionException","ConflictingAggregateVersionException",4,"136,189,189",6,"189,184,4,22",,0,8,4,38,5,1,""
"org.axonframework.modelling.command.AggregateRolledBackException","AggregateRolledBackException",13,"477,477,477",12,"486,70,39,23",,0,8,2,83,1,1,""
"org.axonframework.modelling.command.AggregateNotFoundException","AggregateNotFoundException",4,"189,189,189",6,"189,184,4,22",,0,8,9,29,11,1,""
"org.axonframework.modelling.command.AggregateAnnotationCommandHandler","AggregateAnnotationCommandHandler",0,"139,657,998",0,"657,21,13,21",,0,3,10,28,8,27,""
"org.axonframework.modelling.command.AggregateCreationPolicy","AggregateCreationPolicy",0,"151,657,998",0,"151,21,13,21",,0,31,4,18,5,,""
"org.axonframework.modelling.command.AggregateAnnotationCommandHandler$1","AggregateAnnotationCommandHandler$1",0,"151,657,998",0,"151,21,13,21",,0,31,4,27,2,2,""
"org.axonframework.modelling.command.AggregateAnnotationCommandHandler$AggregateCommandHandler","AggregateAnnotationCommandHandler$AggregateCommandHandler",0,"139,657,998",0,"657,21,13,21",,0,3,9,92,1,9,""
"org.axonframework.modelling.command.CommandTargetResolver","CommandTargetResolver",0,"139,657,998",0,"657,21,13,21",,0,3,9,46,10,2,""
"org.axonframework.modelling.command.VersionedAggregateIdentifier","VersionedAggregateIdentifier",0,"139,657,998",0,"657,21,13,21",,0,3,7,0,7,1,""
"org.axonframework.modelling.command.AggregateAnnotationCommandHandler$AggregateConstructorCommandHandler","AggregateAnnotationCommandHandler$AggregateConstructorCommandHandler",0,"657,657,998",0,"657,21,13,21",,0,3,7,59,1,6,""
"org.axonframework.modelling.command.AggregateAnnotationCommandHandler$AggregateCreateOrUpdateCommandHandler","AggregateAnnotationCommandHandler$AggregateCreateOrUpdateCommandHandler",0,"139,657,998",0,"657,21,13,21",,0,3,8,80,1,9,""
"org.axonframework.modelling.command.CreationPolicyAggregateFactory","CreationPolicyAggregateFactory",0,"139,657,998",0,"657,21,13,21",,0,3,5,49,6,,""
"org.axonframework.modelling.command.AggregateAnnotationCommandHandler$AlwaysCreateAggregateCommandHandler","AggregateAnnotationCommandHandler$AlwaysCreateAggregateCommandHandler",0,"139,657,998",0,"657,21,13,21",,0,3,6,61,1,7,""
"org.axonframework.modelling.command.ForwardMatchingInstances$1","ForwardMatchingInstances$1",5,"154,98,98",7,"120,16,27,1",,0,26,3,75,2,1,""
"org.axonframework.modelling.command.ForwardMatchingInstances$NoProperty","ForwardMatchingInstances$NoProperty",5,"154,98,98",7,"120,16,27,1",,0,26,3,74,1,2,""
