"codeUnitName","shortCodeUnitName","nodeElementId","projectName","incomingDependencies","outgoingDependencies","communityId","clusteringCoefficient","articleRank","pageRank","pageToArticleRankDifference","betweenness","clusteringLabel","clusteringProbability","clusteringIsNoise","clusteringIsMedoid","clusteringSize","clusteringRadiusMax","clusteringRadiusAverage","clusteringNormalizedDistanceToMedoid","anomalyLabel","anomalyScore","anomalyTopFeature1","anomalyTopFeature2","anomalyTopFeature3","anomalyTopFeatureSHAPValue1","anomalyTopFeatureSHAPValue2","anomalyTopFeatureSHAPValue3","visualizationX","visualizationY","Source Cypher File: domains/anomaly-detection/features/AnomalyDetectionFeatures.cypher"
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.13.2/source/react-router-7.13.2/packages/create-react-router/cli.ts","cli","4:4663b89d-b5f8-4445-87f3-70dce91c6c63:8404","create-react-router",0,2,0,0,0.15000000000000002,0.15000000000000002,0,0,1,1,0,1,15,22.603529174579307,11.190732197366499,0,0,-0.0891102049926058,"","","",0,0,0,9.331459045410156,-8.463841438293457,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.13.2/source/react-router-7.13.2/packages/create-react-router/copy-template.ts","copy-template","4:4663b89d-b5f8-4445-87f3-70dce91c6c63:8405","create-react-router",2,33,1,1,0.152053081408644,0.15205645161290324,3.370204259250942e-06,1,-1,0,1,0,25,0,0,0,0,-0.040087170860938826,"","","",0,0,0,10.382044792175293,-7.003270149230957,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.13.2/source/react-router-7.13.2/packages/create-react-router/index.ts","create-react-router","4:4663b89d-b5f8-4445-87f3-70dce91c6c63:8406","create-react-router",0,28,1,0.5,0.15000000000000002,0.15000000000000002,0,0,-1,0,1,0,25,0,0,0,0,-0.06395844032589276,"","","",0,0,0,10.178096771240234,-7.298640251159668,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.13.2/source/react-router-7.13.2/packages/create-react-router/loading-indicator.ts","loading-indicator","4:4663b89d-b5f8-4445-87f3-70dce91c6c63:8407","create-react-router",1,12,1,1,0.151026540704322,0.15102822580645164,1.6851021296393487e-06,0,-1,0,1,0,25,0,0,0,0,-0.06766215235689282,"","","",0,0,0,10.116743087768555,-7.009213924407959,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.13.2/source/react-router-7.13.2/packages/create-react-router/prompt.ts","prompt","4:4663b89d-b5f8-4445-87f3-70dce91c6c63:8408","create-react-router",1,2,1,0.4,0.1592388663388978,0.15925403225806453,1.5165919166726383e-05,5,-1,0,1,0,25,0,0,0,0,-0.0992172103884913,"","","",0,0,0,10.454300880432129,-6.6401448249816895,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.13.2/source/react-router-7.13.2/packages/create-react-router/prompts-confirm.ts","prompts-confirm","4:4663b89d-b5f8-4445-87f3-70dce91c6c63:8409","create-react-router",1,5,1,0.6666666666666666,0.17900667404207798,0.1793292842741936,0.00032261023211560547,0,-1,0,1,0,25,0,0,0,0,-0.07438068398671288,"","","",0,0,0,9.905740737915039,-6.893646240234375,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.13.2/source/react-router-7.13.2/packages/create-react-router/prompts-multi-select.ts","prompts-multi-select","4:4663b89d-b5f8-4445-87f3-70dce91c6c63:8410","create-react-router",1,5,1,0.8333333333333334,0.17175500553155848,0.1719969632056452,0.00024195767408671798,3,-1,0,1,0,25,0,0,0,0,-0.08359015597721542,"","","",0,0,0,10.261815071105957,-6.4238739013671875,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.13.2/source/react-router-7.13.2/packages/create-react-router/prompts-prompt-base.ts","prompts-prompt-base","4:4663b89d-b5f8-4445-87f3-70dce91c6c63:8411","create-react-router",8,14,1,0.5,0.5123999520202138,0.5134926547830707,0.0010927027628568897,0,-1,0,1,0,25,0,0,0,0,-0.0446775883128277,"","","",0,0,0,9.80481243133545,-6.617882251739502,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.13.2/source/react-router-7.13.2/packages/create-react-router/prompts-select.ts","prompts-select","4:4663b89d-b5f8-4445-87f3-70dce91c6c63:8412","create-react-router",3,6,1,0.8333333333333334,0.17549853012215694,0.17577874716281933,0.0002802170406623894,1,-1,0,1,0,25,0,0,0,0,-0.07502696802276049,"","","",0,0,0,10.168583869934082,-6.646218776702881,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.13.2/source/react-router-7.13.2/packages/create-react-router/prompts-text.ts","prompts-text","4:4663b89d-b5f8-4445-87f3-70dce91c6c63:8413","create-react-router",1,8,1,0.6666666666666666,0.17900667404207798,0.1793292842741936,0.00032261023211560547,0,-1,0,1,0,25,0,0,0,0,-0.07446223196748791,"","","",0,0,0,9.952417373657227,-6.305920600891113,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.13.2/source/react-router-7.13.2/packages/create-react-router/utils.ts","utils","4:4663b89d-b5f8-4445-87f3-70dce91c6c63:8415","create-react-router",36,28,1,0.3333333333333333,1.2088807577540683,1.225160153493399,0.01627939573933057,0,-1,0,1,0,25,0,0,0,0,-0.020738468233365892,"","","",0,0,0,10.582891464233398,-6.707572937011719,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.13.2/source/react-router-7.13.2/packages/react-router-architect/binaryTypes.ts","binaryTypes","4:4663b89d-b5f8-4445-87f3-70dce91c6c63:8762","react-router-architect",1,0,2,0,0.16701348074600125,0.17692163238697864,0.009908151640977386,0,-1,0,1,0,25,0,0,0,0,-0.05060123862996874,"","","",0,0,0,9.250226974487305,-4.335294246673584,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.13.2/source/react-router-7.13.2/packages/react-router-architect/index.ts","react-router-architect","4:4663b89d-b5f8-4445-87f3-70dce91c6c63:8763","react-router-architect",3,0,2,0,0.30312132671401126,0.3922946914828076,0.08917336476879634,1,-1,0,1,0,25,0,0,0,0,-0.037195577113728284,"","","",0,0,0,9.375299453735352,-4.2095136642456055,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.13.2/source/react-router-7.13.2/packages/react-router-architect/server.ts","server","4:4663b89d-b5f8-4445-87f3-70dce91c6c63:8764","react-router-architect",3,22,2,0,0.2054551254645044,0.31672524388019324,0.11127011841568885,1,-1,0,1,0,25,0,0,0,0,-0.02402942421029608,"","","",0,0,0,9.371004104614258,-4.218310832977295,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.13.2/source/react-router-7.13.2/packages/react-router-architect/sessions/arcTableSessionStorage.ts","arcTableSessionStorage","4:4663b89d-b5f8-4445-87f3-70dce91c6c63:8769","react-router-architect",1,6,2,0,0.2054551254645044,0.31672524388019324,0.11127011841568885,0,-1,0,1,0,25,0,0,0,0,-0.042880140543720746,"","","",0,0,0,9.579310417175293,-4.005942344665527,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.13.2/source/react-router-7.13.2/packages/react-router-express/index.ts","react-router-express","4:4663b89d-b5f8-4445-87f3-70dce91c6c63:8928","react-router-express",3,0,3,0,0.3374831336112882,0.9997042353362876,0.6622211017249995,0,1,1,0,0,15,22.603529174579307,11.190732197366499,0.9548946504996043,0,-0.012006235435295998,"","","",0,0,0,9.92465877532959,-8.25662899017334,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.13.2/source/react-router-7.13.2/packages/react-router-express/server.ts","server","4:4663b89d-b5f8-4445-87f3-70dce91c6c63:8929","react-router-express",3,18,3,0,0.22867486553596497,0.9997042353362876,0.7710293698003227,0,1,1,0,0,15,22.603529174579307,11.190732197366499,0.9577667255483749,0,-0.00726203363545741,"","","",0,0,0,9.944829940795898,-8.447569847106934,""
