"name","shortName","pageRank","articleRank","betweenness","costEffectiveLazyForward","harmonicCloseness","closeness","hyperlinkInducedTopicSearchAuthority","hyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_90_Summary.cypher"
"org.axonframework.disruptor.commandhandling","commandhandling",0.012154969630351153,0.018383440219327734,12.5,0,0.06956521739130435,0.06403162055335969,0.016939530111125315,0.016939530111125315,55,1453,""
"org.axonframework.axonserver.connector","connector",0.08875291665037625,0.08027050145567464,423.33333333333337,0,0.11739130434782609,0.1136231884057971,0.05601730482153632,0.05601730482153632,123,721,""
"org.axonframework.axonserver.connector.processor","processor",0.012206089512768107,0.018446482684144578,27.5,0,0.049275362318840575,0.044851258581235696,0.01105747335272541,0.01105747335272541,4,109,""
"org.axonframework.axonserver.connector.util","util",0.023545448519892757,0.03231955079763615,0,0,0.0855072463768116,0.07410207939508508,0.039658749993393895,0.039658749993393895,76,93,""
"org.axonframework.axonserver.connector.heartbeat","heartbeat",0.013971384570340053,0.019459316040574177,91.5,0,0.017391304347826087,0.017391304347826087,0.0004042021855931087,0.0004042021855931087,5,34,""
"org.axonframework.axonserver.connector.heartbeat.source","source",0.011941354333623977,0.018125596756825662,0,0,0,0,0,0,0,2,""
"org.axonframework.axonserver.connector.heartbeat.connection.checker","checker",0.011941354333623977,0.018125596756825662,0,0,0,0,0,0,1,5,""
"org.axonframework.axonserver.connector.query","query",0.019596705677892946,0.025512522628010192,24,0,0.07391304347826087,0.06817391304347827,0.03082514395342909,0.03082514395342909,49,1569,""
"org.axonframework.axonserver.connector.query.subscription","subscription",0.012508627377628269,0.018849434818192908,36,0,0.049275362318840575,0.044851258581235696,0.006457096354445106,0.006457096354445106,8,238,""
"org.axonframework.axonserver.connector.event.util","util",0.015571256848323473,0.021518263708120773,79.83333333333334,0,0.07246376811594203,0.06555183946488294,0.025576600476667342,0.025576600476667342,6,3,""
"org.axonframework.axonserver.connector.event.axon","axon",0.02236233710467284,0.02760009594477203,35,2.25,0.06956521739130435,0.06555183946488294,0.025018025105680568,0.025018025105680568,81,1178,""
"org.axonframework.axonserver.connector.command","command",0.01973692371197317,0.025126424953161003,5.5,0,0.07391304347826087,0.06817391304347827,0.031475121460125675,0.031475121460125675,27,932,""
"org.axonframework.test","test",0.026241632702244895,0.034929373802167554,20,0,0.043478260869565216,0.043478260869565216,0.02960842527498545,0.02960842527498545,16,13,""
"org.axonframework.test.deadline","deadline",0.013573054535281166,0.02054591760070633,3,0,0.017391304347826087,0.017391304347826087,0.016474426137913036,0.016474426137913036,10,138,""
"org.axonframework.test.eventscheduler","eventscheduler",0.012666365132451148,0.01919819308664742,2,0,0.008695652173913044,0.008695652173913044,0.00787300598826591,0.00787300598826591,9,38,""
"org.axonframework.test.server","server",0.020096945371863677,0.025604201446983103,0,0,0.015942028985507246,0.013043478260869565,0.00020137456694582385,0.00020137456694582385,3,2,""
"org.axonframework.test.saga","saga",0.011941354333623977,0.018125596756825662,0,2.6400000000000006,0,0,0,0,43,1419,""
"org.axonframework.test.utils","utils",0.012424694866175423,0.018840660976706836,2,0,0.008695652173913044,0.008695652173913044,0.00787300598826591,0.00787300598826591,8,70,""
"org.axonframework.test.aggregate","aggregate",0.011941354333623977,0.018125596756825662,0,0,0,0,0,0,31,2210,""
"org.axonframework.test.matchers","matchers",0.01755427768977472,0.02597170479589656,18,0,0.02608695652173913,0.02608695652173913,0.02120530889738041,0.02120530889738041,61,51,""
"org.axonframework.config","config",0.026304001958958063,0.0320813760396271,409.8333333333333,5.049999999999999,0.10869565217391304,0.09665551839464884,0.04748175537453486,0.04748175537453486,419,9851,""
"org.axonframework.modelling.command","command",0.03300609488208566,0.046082032505644716,58.5,0,0.1782608695652174,0.15971606033717836,0.10379517910841121,0.10379517910841121,276,847,""
"org.axonframework.modelling.command.inspection","inspection",0.01984803809725144,0.028975513344813575,3,0,0.13768115942028986,0.11680726800778715,0.05746455503504551,0.05746455503504551,83,781,""
"org.axonframework.modelling.command.legacyjpa","legacyjpa",0.011941354333623977,0.018125596756825662,0,0,0,0,0,0,2,164,""
"org.axonframework.modelling.saga","saga",0.05219054501078755,0.06544300884857154,43.5,0,0.14347826086956522,0.11526001705029837,0.06275753715167992,0.06275753715167992,263,432,""
"org.axonframework.modelling.saga.metamodel","metamodel",0.01851323490769281,0.02625200420379889,2,0,0.09347826086956522,0.07943595769682726,0.010025029214206536,0.010025029214206536,15,67,""
"org.axonframework.modelling.saga.repository.inmemory","inmemory",0.012379740660204712,0.01876445751714365,54.5,0,0.0782608695652174,0.06975845410628019,0.024812536099391224,0.024812536099391224,5,15,""
"org.axonframework.modelling.saga.repository.jdbc","jdbc",0.012150001929949809,0.01843721076959542,0,0,0.013043478260869565,0.011594202898550725,0.016306016829487156,0.016306016829487156,20,118,""
"org.axonframework.modelling.saga.repository","repository",0.014748736910879662,0.021185805029501306,92,0,0.12173913043478261,0.09787234042553192,0.05777094113349933,0.05777094113349933,81,231,""
"org.axonframework.modelling.saga.repository.jpa","jpa",0.016855588015757338,0.024757680965631416,3,0,0.09130434782608696,0.07729468599033816,0.04083578655024256,0.04083578655024256,14,86,""
"org.axonframework.modelling.saga.repository.legacyjpa","legacyjpa",0.013009791300316648,0.01958016852043636,0,0,0.008695652173913044,0.008695652173913044,0.004981715423261714,0.004981715423261714,5,81,""
"org.axonframework.actuator","actuator",0.016032451137009598,0.020813098383241878,0,0,0.015942028985507246,0.013043478260869565,0.00020137456694582385,0.00020137456694582385,2,0,""
"org.axonframework.actuator.axonserver","axonserver",0.01203263765701653,0.018261927887412436,2,0,0.013043478260869565,0.011594202898550725,0.016306016829487156,0.016306016829487156,2,3,""
"org.axonframework.springboot","springboot",0.02517198251186925,0.03163836301977173,1,0,0.02608695652173913,0.02608695652173913,0.022965178130583807,0.022965178130583807,67,28,""
"org.axonframework.springboot.service.connection","connection",0.011993516232705436,0.018203500260018105,15,0,0.013043478260869565,0.011594202898550725,0.016306016829487156,0.016306016829487156,7,8,""
"org.axonframework.springboot.autoconfig","autoconfig",0.013009791300316648,0.01958016852043636,34,12.76,0.008695652173913044,0.008695652173913044,0.004981715423261714,0.004981715423261714,67,6276,""
"org.axonframework.springboot.autoconfig.legacyjpa","legacyjpa",0.011941354333623977,0.018125596756825662,0,2.5700000000000003,0,0,0,0,1,297,""
"org.axonframework.springboot.util","util",0.013053406543630734,0.01966882978173578,6,0,0.017391304347826087,0.017391304347826087,0.021287732252748867,0.021287732252748867,20,61,""
"org.axonframework.springboot.util.legacyjpa","legacyjpa",0.012297499989188202,0.018610454011362562,0,0,0.008695652173913044,0.008695652173913044,0.004981715423261714,0.004981715423261714,1,1,""
"org.axonframework.springboot.util.jpa","jpa",0.011967435283164707,0.018164548508421884,0,0,0.013043478260869565,0.011594202898550725,0.016306016829487156,0.016306016829487156,1,1,""
"org.axonframework.tracing.opentelemetry","opentelemetry",0.011980475757935071,0.018184024384219993,0,0,0.013043478260869565,0.011594202898550725,0.016306016829487156,0.016306016829487156,7,37,""
"org.axonframework.commandhandling","commandhandling",0.07097321491191365,0.08260606199247095,239.78333333333333,0,0.48043478260869565,0.4154877784988103,0.147963008954437,0.147963008954437,1945,691,""
"org.axonframework.commandhandling.callbacks","callbacks",0.015327517582031698,0.022488436679542118,0,0,0.31913043478260866,0.285027452144235,0.03389229851260397,0.03389229851260397,9,39,""
"org.axonframework.commandhandling.distributed","distributed",0.022596166125796117,0.028924320481290348,76,0,0.08695652173913043,0.07950310559006211,0.032181206815934275,0.032181206815934275,58,738,""
"org.axonframework.commandhandling.distributed.commandfilter","commandfilter",0.013611505698631766,0.0201665828583099,0,0,0.05652173913043478,0.051769464105156725,0.006694528885157939,0.006694528885157939,12,34,""
"org.axonframework.commandhandling.gateway","gateway",0.012904904425317524,0.019493827243149943,6,0,0.08260869565217391,0.07134387351778655,0.04111855292887838,0.04111855292887838,101,443,""
"org.axonframework.common","common",0.7805007553196976,0.7274457844294915,0,0,0.8565217391304348,0.7911082052958482,0.49662104811527463,0.49662104811527463,1062,23,""
"org.axonframework.common.annotation","annotation",0.031783033650886604,0.038273962809139805,8,0,0.3920289855072464,0.34786157941437446,0.06518213356308056,0.06518213356308056,22,3,""
"org.axonframework.common.digest","digest",0.012228452885191022,0.0185003524966983,1.3333333333333333,0,0.07391304347826087,0.06539855072463767,0.014298527464530334,0.014298527464530334,2,1,""
"org.axonframework.common.io","io",0.027562215013913184,0.032616571343975324,0,0,0.422463768115942,0.3873913043478261,0.05422286706261759,0.05422286706261759,10,0,""
"org.axonframework.common.jdbc","jdbc",0.026470481706009536,0.03903521990056337,29.116666666666664,0,0.16956521739130434,0.1392753623188406,0.09403970210737551,0.09403970210737551,73,56,""
"org.axonframework.common.caching","caching",0.012839560297549358,0.019369627319497224,0,0,0.1427536231884058,0.12565217391304348,0.03892831843944034,0.03892831843944034,37,49,""
"org.axonframework.common.jpa","jpa",0.014916852484354681,0.02215935735852223,10.833333333333334,0,0.18840579710144925,0.16328502415458934,0.06329696146794096,0.06329696146794096,19,6,""
"org.axonframework.common.legacyjpa","legacyjpa",0.014161959480213902,0.021205313639497063,9.333333333333334,0,0.06086956521739131,0.06086956521739131,0.0326350710292266,0.0326350710292266,17,6,""
"org.axonframework.common.lock","lock",0.014608566916714673,0.02171585017447598,0,0,0.17246376811594205,0.1512833944473546,0.05079607722501508,0.05079607722501508,46,25,""
"org.axonframework.common.property","property",0.01374758175854794,0.02036045124822469,2.5,0,0.3179710144927536,0.2850370801221463,0.027471770802728616,0.027471770802728616,24,15,""
"org.axonframework.common.stream","stream",0.019267185440226323,0.02647428511779589,0,0,0.4347826086956521,0.4077803203661327,0.059346292051247335,0.059346292051247335,33,5,""
"org.axonframework.common.transaction","transaction",0.04359221862127904,0.04477100002967506,0,0,0.5681159420289856,0.49866039952996477,0.22863100465328856,0.22863100465328856,368,6,""
"org.axonframework.deadline","deadline",0.029542467513739984,0.040211232481732286,69.98333333333333,0,0.4311594202898551,0.3813380980742505,0.10913618221031465,0.10913618221031465,256,338,""
"org.axonframework.deadline.jobrunr","jobrunr",0.012355609707800955,0.018673868037338455,9.333333333333334,0,0.021739130434782608,0.019565217391304346,0.024357311495194135,0.024357311495194135,7,419,""
"org.axonframework.deadline.quartz","quartz",0.011941354333623977,0.018125596756825662,0,0,0,0,0,0,5,453,""
