"artifactName","fullQualifiedName","name","distance","abstractness","instability","elementsCount","Source Cypher File: domains/internal-dependencies/queries/object-oriented-design-metrics/Calculate_distance_between_abstractness_and_instability_for_Java_including_subpackages.cypher"
"axon-eventsourcing-5.1.2","org.axonframework.eventsourcing.eventstore.inmemory","inmemory",0.2629251700680273,0.2833333333333333,0.9795918367346939,6,""
"axon-modelling-5.1.2","org.axonframework.modelling.annotation","annotation",0.25042881646655246,0.36363636363636365,0.8867924528301887,11,""
"axon-update-5.1.2","org.axonframework.update.detection","detection",0.24444444444444446,0.2,0.5555555555555556,5,""
"axon-test-5.1.2","org.axonframework.test.util","util",0.23425925925925917,0.30833333333333335,0.9259259259259259,12,""
"axon-modelling-5.1.2","org.axonframework.modelling.entity","entity",0.23124999999999996,0.3770833333333334,0.8541666666666666,48,""
"axon-messaging-5.1.2","org.axonframework.messaging.eventhandling.processing.streaming.pooled","pooled",0.23107633811055872,0.2576923076923077,0.973384030418251,26,""
"axon-messaging-5.1.2","org.axonframework.messaging.eventhandling.replay","replay",0.23106060606060597,0.5416666666666666,0.6893939393939394,24,""
"axon-common-5.1.2","org.axonframework.common.tx","tx",0.23076923076923084,1,0.23076923076923078,2,""
"axon-server-connector-5.1.2","io.axoniq.framework.axonserver.connector.shared","shared",0.22983870967741937,0.125,0.6451612903225806,8,""
"axon-eventsourcing-5.1.2","org.axonframework.eventsourcing","eventsourcing",0.22550458715596333,0.37,0.8555045871559633,130,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.configuration","configuration",0.2243107769423558,0.2857142857142857,0.9385964912280702,7,""
"axon-modelling-5.1.2","org.axonframework.modelling","modelling",0.22428014585690947,0.41515151515151516,0.8091286307053942,99,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.interception","interception",0.22405297197413,0.3235294117647059,0.900523560209424,34,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.unitofwork.transaction.jdbc","jdbc",0.2222222222222221,0.3333333333333333,0.8888888888888888,3,""
"axon-server-connector-5.1.2","io.axoniq.framework.axonserver.connector.command","command",0.21153846153846168,0.25,0.9615384615384616,4,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.conversion","conversion",0.2098765432098766,0.6666666666666666,0.12345679012345678,3,""
"axon-server-connector-5.1.2","io.axoniq.framework.axonserver.connector.util","util",0.20833333333333326,0.39166666666666666,0.4,12,""
"axon-messaging-5.1.2","org.axonframework.messaging.monitoring.configuration","configuration",0.1947368421052631,0.3,0.8947368421052632,10,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.unitofwork.transaction","transaction",0.18378378378378368,0.4,0.7837837837837838,15,""
"axon-eventsourcing-5.1.2","org.axonframework.eventsourcing.snapshot","snapshot",0.18181818181818188,0.5,0.3181818181818182,10,""
"axon-messaging-5.1.2","org.axonframework.messaging.eventhandling.interception","interception",0.18103448275862055,0.25,0.9310344827586207,4,""
"axon-server-connector-5.1.2","io.axoniq.framework.axonserver.connector.query","query",0.17070707070707059,0.18888888888888888,0.9818181818181818,9,""
"axon-modelling-5.1.2","org.axonframework.modelling.repository","repository",0.16666666666666674,0.6666666666666666,0.16666666666666666,9,""
"axon-messaging-5.1.2","org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory","inmemory",0.16666666666666652,0.25,0.9166666666666666,4,""
"axon-messaging-5.1.2","org.axonframework.messaging.eventhandling.processing.streaming","streaming",0.14984404536862006,0.2925,0.55765595463138,80,""
"axoniq-spring-boot-autoconfigure-5.1.2","io.axoniq.framework.springboot.actuator","actuator",0.1266666666666667,0.54,0.3333333333333333,5,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.sequencing","sequencing",0.125,0.16666666666666666,0.7083333333333334,12,""
"axon-server-connector-5.1.2","io.axoniq.framework.axonserver.connector.api.query","query",0.125,0.25,0.625,4,""
"axon-server-connector-5.1.2","io.axoniq.framework.axonserver.connector.api.command","command",0.125,0.25,0.625,4,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.correlation","correlation",0.12422360248447206,0.42857142857142855,0.6956521739130435,7,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.unitofwork.transaction.jpa","jpa",0.11904761904761907,0.16666666666666666,0.9523809523809523,6,""
"axon-messaging-5.1.2","org.axonframework.messaging.commandhandling.interception","interception",0.10837438423645329,0.14285714285714285,0.9655172413793104,7,""
"axon-modelling-5.1.2","org.axonframework.modelling.entity.child","child",0.10394557823129247,0.4266666666666667,0.46938775510204084,15,""
"axon-messaging-5.1.2","org.axonframework.messaging.queryhandling.interception","interception",0.09548611111111116,0.1111111111111111,0.984375,9,""
"axon-common-5.1.2","org.axonframework.common.jdbc","jdbc",0.09285714285714286,0.4785714285714286,0.42857142857142855,14,""
"axon-conversion-5.1.2","org.axonframework.conversion.jackson","jackson",0.08974358974358987,0.16666666666666666,0.9230769230769231,6,""
"axon-messaging-5.1.2","org.axonframework.messaging.core.configuration.reflection","reflection",0.08333333333333337,0.25,0.6666666666666666,4,""
"axon-messaging-5.1.2","org.axonframework.messaging.monitoring.interception","interception",0.07575757575757569,0.16666666666666666,0.9090909090909091,6,""
"axon-messaging-5.1.2","org.axonframework.messaging.eventhandling.processing","processing",0.06972999068933405,0.3127659574468085,0.6175040518638574,94,""
"axoniq-spring-boot-autoconfigure-5.1.2","io.axoniq.framework.springboot.actuator.axonserver","axonserver",0.06666666666666665,0.3333333333333333,0.6,3,""
"axon-server-connector-5.1.2","io.axoniq.framework.axonserver.connector.event","event",0.05277777777777781,0.06666666666666667,0.9861111111111112,15,""
"axon-messaging-5.1.2","org.axonframework.messaging.monitoring","monitoring",0.049035632559660036,0.30434782608695654,0.6466165413533834,23,""
"axon-common-5.1.2","org.axonframework.common.jpa","jpa",0.0444444444444444,0.4,0.5555555555555556,5,""
"axon-update-5.1.2","org.axonframework.update.configuration","configuration",0.04166666666666652,0.375,0.6666666666666666,8,""
"axon-eventsourcing-5.1.2","org.axonframework.eventsourcing.eventstore","eventstore",0.03744331065759643,0.2652777777777778,0.6972789115646258,72,""
"axon-messaging-5.1.2","org.axonframework.messaging.queryhandling","queryhandling",0.01720365200332008,0.4482758620689655,0.5689277899343544,58,""
"axon-messaging-5.1.2","org.axonframework.messaging.eventhandling.conversion","conversion",0.01333333333333342,0.6666666666666666,0.32,3,""
"axon-messaging-5.1.2","org.axonframework.messaging.eventhandling.processing.streaming.token.store","store",0.0019047619047618536,0.24,0.7619047619047619,25,""
"axon-update-5.1.2","org.axonframework.update.common","common",0,0.5,0.5,2,""
