"codeUnitName","shortCodeUnitName","projectName","betweenness","pageRank","degree","incomingDependencies","outgoingDependencies","Source Cypher File: /home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/domains/anomaly-detection/queries/AnomalyDetectionPopularBottlenecks.cypher"
"org.axonframework.messaging","messaging","axon-messaging-4.12.0",601.1166666666667,5.52409058976323,10184,10051,133,""
"org.axonframework.serialization","serialization","axon-messaging-4.12.0",560,3.0355444168676318,1947,1771,176,""
"org.axonframework.eventhandling","eventhandling","axon-messaging-4.12.0",883.8333333333333,2.9251823054900754,7683,6120,1563,""
"org.axonframework.messaging.annotation","annotation","axon-messaging-4.12.0",320.6666666666667,1.4658632132154803,1410,1111,299,""
"org.axonframework.axonserver.connector","connector","axon-server-connector-4.12.0",451.3333333333333,1.113845999026873,892,129,763,""
"org.axonframework.commandhandling","commandhandling","axon-messaging-4.12.0",240.78333333333333,0.889991933772434,2636,1945,691,""
"org.axonframework.queryhandling","queryhandling","axon-messaging-4.12.0",320.99999999999994,0.6656172627207103,1577,436,1141,""
"org.axonframework.tracing","tracing","axon-messaging-4.12.0",410.56666666666666,0.6185314599362169,757,635,122,""
