"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"react-router-7.18.1/dom-export","dom-export","embeddingsFastRandomProjection","0.3960266,0.054888494,0.064308956,0.39396763,-0.5942897,0.50372136,0.16385625,-0.6445961,0.0071116732,0.18162306,-0.1793077,0.55318356,-0.1899711,-0.05687905,0.041564196,0.31791523,-0.07623317,-0.5890287,-0.040942047,-0.12098921,0.4730127,0.7435311,0.18376525,-0.08580517,-0.21903673,0.1431669,-0.313102,-0.22193149,-0.08576893,0.13625452,-0.21399929,0.0033494127",""
"react-router-7.18.1/react-router","react-router","embeddingsFastRandomProjection","0.43839508,0.023606911,0.0059827194,0.44573337,-0.66682744,0.52450764,0.19370438,-0.64706683,0.013537241,0.27416328,-0.15018539,0.527882,-0.19056241,0.0047125816,-0.006931722,0.36410385,-0.09841197,-0.612776,-0.051983416,-0.10408552,0.50225425,0.73356605,0.1711354,0.0025980347,-0.33112004,0.17506032,-0.31478631,-0.2796542,-0.09949179,0.045438632,-0.2078872,-0.063154995",""
"react-router-7.18.1/react-router","react-router","embeddingsFastRandomProjection","0.2856757,0.011177063,0.20999534,0.1652581,-0.5046001,0.33176965,0.22867635,-0.56732285,0.0011210849,0.07484391,-0.12390594,0.6324011,0.06510564,-0.06683944,0.16594335,0.12094723,0.0808638,-0.39021862,-0.020703856,-0.21046832,0.29643768,0.57306015,0.0671747,-0.29330096,0.04261114,0.073631786,-0.40256035,-0.11285472,-0.053143863,0.26556024,-0.27618048,0.099490434",""
"react-router-7.18.1/react-router","react-router","embeddingsFastRandomProjection","0.38951585,0.009300962,0.057637937,0.43300503,-0.67809635,0.47225046,0.24342424,-0.64858985,0.016275998,0.34082767,-0.1435248,0.49720144,-0.11711432,0.009989012,-0.027393676,0.3530522,-0.12467086,-0.5854329,-0.056806445,-0.13551691,0.44674522,0.6337807,0.105361365,0.059739783,-0.34591067,0.16704178,-0.30694672,-0.36344895,-0.1008167,-0.093685314,-0.27005416,-0.16082504",""
"react-router-7.18.1/tsup","tsup","embeddingsFastRandomProjection","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",""
"react-router-7.18.1/actions","actions","embeddingsFastRandomProjection","0.3042938,-0.033044636,0.09532557,0.44664568,-0.6144632,0.45113003,0.093074,-0.6696074,0.034189403,0.202541,-0.16756111,0.35546422,-0.13299808,-0.02702456,-0.024493426,0.33242613,-0.14767843,-0.65682673,-0.14438885,-0.11459288,0.4445716,0.5235939,0.10046787,0.07661418,-0.32833365,0.11962266,-0.121170804,-0.4128543,-0.16552912,-0.098120406,-0.3200649,-0.1435183",""
"react-router-7.18.1/context","context","embeddingsFastRandomProjection","0.42997515,-0.025431354,0.026732665,0.46565503,-0.69849175,0.47667652,0.26441482,-0.6511691,0.019460564,0.37486067,-0.16486387,0.49416018,-0.12862706,0.016310684,-0.024824932,0.3809749,-0.14180009,-0.61107814,-0.054697156,-0.11841096,0.45234442,0.6457368,0.13384376,0.09884774,-0.40115234,0.1993559,-0.30375114,-0.3871266,-0.10933637,-0.137301,-0.2796488,-0.1805943",""
"react-router-7.18.1/errors","errors","embeddingsFastRandomProjection","0.38144943,-0.080682375,0.121934935,0.23787658,-0.5787202,0.3617413,0.27032852,-0.5566871,0.010066673,0.17046253,-0.11930635,0.60718584,0.06662539,0.0036805272,0.14067525,0.16986568,0.071736276,-0.414722,-0.04056997,-0.19917741,0.32642442,0.55689025,0.0615405,-0.18610011,-0.11532544,0.14228085,-0.4071159,-0.16837502,-0.088363566,0.15434855,-0.2728967,0.01825842",""
"react-router-7.18.1/href","href","embeddingsFastRandomProjection","0.31002098,0.38686475,0.17977071,0.11311519,-0.45212036,0.17427018,0.10435574,-0.22400787,0.0021501181,-0.023025185,0.020938363,0.40032318,-0.35639238,0.3927058,-0.035417914,-0.08898044,0.16426644,-0.16211122,-0.010214053,0.46507967,0.16319945,0.22113381,-0.012148507,-0.039604355,-0.07403672,0.021592872,-0.16533639,-0.09885382,-0.20777822,0.03250437,-0.22817245,-0.21449578",""
"react-router-7.18.1/dom","dom","embeddingsFastRandomProjection","0.3389766,0.008077299,0.1364887,0.28373787,-0.58880854,0.39334768,0.24729928,-0.60533816,0.007221281,0.20198417,-0.12856166,0.58561385,-0.011875652,-0.030436546,0.080694266,0.22671276,-0.006026499,-0.4799216,-0.031659387,-0.17417231,0.3618332,0.6089507,0.09321562,-0.14694992,-0.1256455,0.11454491,-0.3709572,-0.22274189,-0.070253015,0.11742746,-0.27441186,-0.0029472932",""
