"artifactName","artifactPackages","artifactTypes","artifactExternalPackagesFirst2Levels","artifactExternalCallingPackages","artifactExternalCallingPackagesRate","externalPackageNameFirst2Levels","numberOfPackages","numberOfTypes","packagesCallingExternalRate","typesCallingExternalRate","nameOfPackages","someTypeNames","Source Cypher File: External_Dependencies/External_second_level_package_usage_per_artifact_and_external_package.cypher"
"axon-eventsourcing-5.0.3",7,100,6,7,100,"jakarta.persistence",1,4,14.285714285714286,4,"org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.eventsourcing.eventstore.jpa.JpaPollingEventCoordinator,org.axonframework.eventsourcing.eventstore.jpa.AggregateBasedJpaEventStorageEngine,org.axonframework.eventsourcing.eventstore.jpa.AggregateEventEntry,org.axonframework.eventsourcing.eventstore.jpa.SQLErrorCodesResolver",""
"axon-metrics-micrometer-5.0.3",3,16,3,3,100,"io.micrometer",3,13,100,81.25,"org.axonframework.extension.metrics.micrometer,org.axonframework.extension.metrics.micrometer.springboot,org.axonframework.extension.metrics.micrometer.reservoir","org.axonframework.extension.metrics.micrometer.MessageTimerMonitor,org.axonframework.extension.metrics.micrometer.EventProcessorLatencyMonitor,org.axonframework.extension.metrics.micrometer.TagsUtil,org.axonframework.extension.metrics.micrometer.MessageCountingMonitor,org.axonframework.extension.metrics.micrometer.CapacityMonitor,org.axonframework.extension.metrics.micrometer.MessageTimerMonitor$1,org.axonframework.extension.metrics.micrometer.MessageCountingMonitor$1,org.axonframework.extension.metrics.micrometer.CapacityMonitor$1,org.axonframework.extension.metrics.micrometer.EventProcessorLatencyMonitor$Builder",""
"axon-metrics-micrometer-5.0.3",3,16,3,3,100,"jakarta.annotation",2,7,66.66666666666667,43.75,"org.axonframework.extension.metrics.micrometer,org.axonframework.extension.metrics.micrometer.springboot","org.axonframework.extension.metrics.micrometer.MessageTimerMonitor,org.axonframework.extension.metrics.micrometer.EventProcessorLatencyMonitor,org.axonframework.extension.metrics.micrometer.TagsUtil,org.axonframework.extension.metrics.micrometer.MessageCountingMonitor,org.axonframework.extension.metrics.micrometer.CapacityMonitor,org.axonframework.extension.metrics.micrometer.MetricsConfigurationEnhancer,org.axonframework.extension.metrics.micrometer.springboot.MicrometerMetricsAutoConfiguration$1",""
"axon-metrics-micrometer-5.0.3",3,16,3,3,100,"org.springframework",1,2,33.333333333333336,12.5,"org.axonframework.extension.metrics.micrometer.springboot","org.axonframework.extension.metrics.micrometer.springboot.MicrometerMetricsAutoConfiguration,org.axonframework.extension.metrics.micrometer.springboot.MetricsProperties",""
"axon-modelling-5.0.3",7,92,2,7,100,"jakarta.annotation",7,76,100,82.6086956521739,"org.axonframework.modelling,org.axonframework.modelling.annotation,org.axonframework.modelling.entity,org.axonframework.modelling.entity.annotation,org.axonframework.modelling.entity.child,org.axonframework.modelling.configuration,org.axonframework.modelling.repository","org.axonframework.modelling.EntityIdResolver,org.axonframework.modelling.StateManager,org.axonframework.modelling.SimpleStateManager,org.axonframework.modelling.SimpleEntityEvolvingComponent,org.axonframework.modelling.HierarchicalStateManagerConfigurationEnhancer,org.axonframework.modelling.HierarchicalStateManager,org.axonframework.modelling.EntityEvolvingComponent,org.axonframework.modelling.EntityEvolver,org.axonframework.modelling.PayloadBasedEntityEvolver",""
"axon-modelling-5.0.3",7,92,2,7,100,"org.slf4j",2,2,28.571428571428573,2.1739130434782608,"org.axonframework.modelling,org.axonframework.modelling.entity.annotation","org.axonframework.modelling.SimpleEntityEvolvingComponent,org.axonframework.modelling.entity.annotation.AnnotatedEntityMetamodel",""
"axon-server-connector-5.0.3",5,72,8,5,100,"io.axoniq",5,44,100,61.11111111111111,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.event,org.axonframework.axonserver.connector.command","org.axonframework.axonserver.connector.DefaultInstructionAckSource,org.axonframework.axonserver.connector.InstructionAckSource,org.axonframework.axonserver.connector.ErrorCode,org.axonframework.axonserver.connector.TopologyChangeListener,org.axonframework.axonserver.connector.MetadataConverter$1,org.axonframework.axonserver.connector.MetadataConverter,org.axonframework.axonserver.connector.TopologyChange,org.axonframework.axonserver.connector.AxonServerConnectionManager$Builder,org.axonframework.axonserver.connector.ErrorCode$ExceptionBuilder",""
"axon-server-connector-5.0.3",5,72,8,5,100,"jakarta.annotation",5,25,100,34.72222222222222,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.event,org.axonframework.axonserver.connector.command","org.axonframework.axonserver.connector.MetadataConverter,org.axonframework.axonserver.connector.util.ProcessingInstructionUtils,org.axonframework.axonserver.connector.util.PriorityExecutorService,org.axonframework.axonserver.connector.util.ExceptionConverter,org.axonframework.axonserver.connector.query.AxonServerQueryBusConnector$AxonServerUpdateCallback,org.axonframework.axonserver.connector.query.QueryConverter,org.axonframework.axonserver.connector.query.QueryResponseMessageStream,org.axonframework.axonserver.connector.query.AbstractQueryResponseMessageStream,org.axonframework.axonserver.connector.query.AxonServerQueryBusConnector",""
"axon-server-connector-5.0.3",5,72,8,5,100,"com.google",4,8,80,11.11111111111111,"org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.event,org.axonframework.axonserver.connector.command","org.axonframework.axonserver.connector.util.GrpcMessageSizeInterceptor$1,org.axonframework.axonserver.connector.util.GrpcMessageSizeInterceptor$1$1,org.axonframework.axonserver.connector.util.ExceptionConverter,org.axonframework.axonserver.connector.query.QueryConverter,org.axonframework.axonserver.connector.event.ConditionConverter,org.axonframework.axonserver.connector.event.AggregateBasedAxonServerEventStorageEngine,org.axonframework.axonserver.connector.event.TaggedEventConverter,org.axonframework.axonserver.connector.command.CommandConverter",""
"axon-server-connector-5.0.3",5,72,8,5,100,"org.slf4j",4,12,80,16.666666666666664,"org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.event,org.axonframework.axonserver.connector.command","org.axonframework.axonserver.connector.util.GrpcMessageSizeInterceptor$1,org.axonframework.axonserver.connector.util.GrpcMessageSizeInterceptor,org.axonframework.axonserver.connector.util.GrpcMessageSizeInterceptor$1$1,org.axonframework.axonserver.connector.query.AxonServerQueryBusConnector,org.axonframework.axonserver.connector.event.AxonServerEventStorageEngine,org.axonframework.axonserver.connector.event.EventProcessorControlService,org.axonframework.axonserver.connector.event.EventProcessorControlService$AxonProcessorInstructionHandler,org.axonframework.axonserver.connector.event.AxonServerEventStorageEngine$AxonServerAppendTransaction,org.axonframework.axonserver.connector.event.SourcingEventMessageStream",""
"axon-server-connector-5.0.3",5,72,8,5,100,"io.grpc",3,10,60,13.88888888888889,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.event","org.axonframework.axonserver.connector.DefaultInstructionAckSource,org.axonframework.axonserver.connector.InstructionAckSource,org.axonframework.axonserver.connector.ManagedChannelCustomizer,org.axonframework.axonserver.connector.AxonServerConnectionManager$Builder,org.axonframework.axonserver.connector.util.UpstreamAwareStreamObserver,org.axonframework.axonserver.connector.util.GrpcExceptionParser,org.axonframework.axonserver.connector.util.GrpcMessageSizeInterceptor$1,org.axonframework.axonserver.connector.util.GrpcMessageSizeInterceptor,org.axonframework.axonserver.connector.util.GrpcMessageSizeInterceptor$1$1",""
"axon-server-connector-5.0.3",5,72,8,5,100,"javax.annotation",1,1,20,1.3888888888888888,"org.axonframework.axonserver.connector","org.axonframework.axonserver.connector.AxonServerConfigurationEnhancer",""
"axon-server-connector-5.0.3",5,72,8,5,100,"org.springframework",1,1,20,1.3888888888888888,"org.axonframework.axonserver.connector","org.axonframework.axonserver.connector.AxonServerConfiguration",""
"axon-server-connector-5.0.3",5,72,8,5,100,"reactor.core",1,1,20,1.3888888888888888,"org.axonframework.axonserver.connector.util","org.axonframework.axonserver.connector.util.PriorityTaskSchedulers",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,9,7,100,"org.springframework",6,60,85.71428571428572,80,"org.axonframework.extension.springboot,org.axonframework.extension.springboot.service.connection,org.axonframework.extension.springboot.actuator,org.axonframework.extension.springboot.actuator.axonserver,org.axonframework.extension.springboot.autoconfig,org.axonframework.extension.springboot.util","org.axonframework.extension.springboot.TagsConfigurationProperties,org.axonframework.extension.springboot.TimeoutProperties$MessageHandlerTimeoutProperties,org.axonframework.extension.springboot.JpaEventStorageEngineConfigurationProperties,org.axonframework.extension.springboot.TimeoutProperties$TransactionTimeoutProperties,org.axonframework.extension.springboot.TimeoutProperties,org.axonframework.extension.springboot.TokenStoreProperties,org.axonframework.extension.springboot.ConverterProperties,org.axonframework.extension.springboot.EventProcessorProperties,org.axonframework.extension.springboot.UpdateCheckerProperties",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,9,7,100,"jakarta.annotation",4,15,57.142857142857146,20,"org.axonframework.extension.springboot,org.axonframework.extension.springboot.autoconfig,org.axonframework.extension.springboot.util,org.axonframework.extension.springboot.util.jpa","org.axonframework.extension.springboot.EventProcessorProperties$ProcessorSettings,org.axonframework.extension.springboot.ConverterProperties,org.axonframework.extension.springboot.autoconfig.AxonTimeoutAutoConfiguration$AxonTimeoutConfigurerModule,org.axonframework.extension.springboot.autoconfig.JpaTransactionAutoConfiguration,org.axonframework.extension.springboot.autoconfig.ConverterAutoConfiguration,org.axonframework.extension.springboot.autoconfig.AxonServerAutoConfiguration$1,org.axonframework.extension.springboot.autoconfig.JpaEventStoreAutoConfiguration$AggregateBasedJpaEventStorageEngineConfigurationEnhancer,org.axonframework.extension.springboot.autoconfig.EventProcessingAutoConfiguration,org.axonframework.extension.springboot.autoconfig.AxonTimeoutAutoConfiguration",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,9,7,100,"org.axonframework",3,10,42.85714285714286,13.333333333333332,"org.axonframework.extension.springboot,org.axonframework.extension.springboot.autoconfig,org.axonframework.extension.springboot.util","org.axonframework.extension.springboot.EventProcessorProperties$ProcessorSettings,org.axonframework.extension.springboot.EventProcessorProperties,org.axonframework.extension.springboot.autoconfig.JpaTransactionAutoConfiguration,org.axonframework.extension.springboot.autoconfig.AxonAutoConfiguration,org.axonframework.extension.springboot.autoconfig.EventProcessingAutoConfiguration,org.axonframework.extension.springboot.autoconfig.InfrastructureAutoConfiguration,org.axonframework.extension.springboot.autoconfig.AvroSchemaStoreAutoConfiguration,org.axonframework.extension.springboot.autoconfig.JdbcTransactionAutoConfiguration,org.axonframework.extension.springboot.autoconfig.SecurityAutoConfiguration",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,9,7,100,"jakarta.persistence",2,5,28.571428571428573,6.666666666666666,"org.axonframework.extension.springboot.autoconfig,org.axonframework.extension.springboot.util.jpa","org.axonframework.extension.springboot.autoconfig.JpaTransactionAutoConfiguration,org.axonframework.extension.springboot.autoconfig.JpaEventStoreAutoConfiguration$AggregateBasedJpaEventStorageEngineConfigurationEnhancer,org.axonframework.extension.springboot.autoconfig.JpaEventStoreAutoConfiguration,org.axonframework.extension.springboot.autoconfig.JpaAutoConfiguration,org.axonframework.extension.springboot.util.jpa.ContainerManagedEntityManagerProvider",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,9,7,100,"org.slf4j",2,2,28.571428571428573,2.6666666666666665,"org.axonframework.extension.springboot.service.connection,org.axonframework.extension.springboot.util","org.axonframework.extension.springboot.service.connection.AxonServerDockerComposeConnectionDetailsFactory,org.axonframework.extension.springboot.util.AbstractQualifiedBeanCondition",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,9,7,100,"com.fasterxml",1,2,14.285714285714286,2.6666666666666665,"org.axonframework.extension.springboot.autoconfig","org.axonframework.extension.springboot.autoconfig.ConverterAutoConfiguration,org.axonframework.extension.springboot.autoconfig.Jackson2MapperAutoConfiguration",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,9,7,100,"io.axoniq",1,1,14.285714285714286,1.3333333333333333,"org.axonframework.extension.springboot.autoconfig","org.axonframework.extension.springboot.autoconfig.AxonServerAutoConfiguration",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,9,7,100,"org.apache",1,3,14.285714285714286,4,"org.axonframework.extension.springboot.autoconfig","org.axonframework.extension.springboot.autoconfig.ConverterAutoConfiguration,org.axonframework.extension.springboot.autoconfig.AvroSchemaStoreAutoConfiguration$OnMissingDefaultSchemaStoreCondition$SchemaStoreIsMissingCondition,org.axonframework.extension.springboot.autoconfig.AvroSchemaStoreAutoConfiguration",""
"axon-spring-boot-autoconfigure-5.0.3",7,75,9,7,100,"tools.jackson",1,4,14.285714285714286,5.333333333333333,"org.axonframework.extension.springboot.autoconfig","org.axonframework.extension.springboot.autoconfig.ConverterAutoConfiguration,org.axonframework.extension.springboot.autoconfig.ObjectMapperAutoConfiguration,org.axonframework.extension.springboot.autoconfig.CBORMapperAutoConfiguration,org.axonframework.extension.springboot.autoconfig.JpaAutoConfiguration",""
"axon-test-5.0.3",6,78,8,6,100,"jakarta.annotation",4,26,66.66666666666667,33.333333333333336,"org.axonframework.test,org.axonframework.test.fixture,org.axonframework.test.extension,org.axonframework.test.util","org.axonframework.test.FixtureResourceParameterResolverFactory$FailingParameterResolver,org.axonframework.test.FixtureResourceParameterResolverFactory,org.axonframework.test.AxonAssertionError,org.axonframework.test.fixture.AxonTestThenEvent,org.axonframework.test.fixture.AxonTestPhase$Given,org.axonframework.test.fixture.AxonTestPhase$When,org.axonframework.test.fixture.AxonTestPhase$Then$Message,org.axonframework.test.fixture.RecordingEventStore,org.axonframework.test.fixture.MessagesRecordingConfigurationEnhancer",""
"axon-test-5.0.3",6,78,8,6,100,"org.hamcrest",3,22,50,28.205128205128208,"org.axonframework.test.fixture,org.axonframework.test.util,org.axonframework.test.matchers","org.axonframework.test.fixture.AxonTestThenEvent,org.axonframework.test.fixture.CommandValidator,org.axonframework.test.fixture.AxonTestThenCommand,org.axonframework.test.fixture.Reporter,org.axonframework.test.fixture.AxonTestThenMessage,org.axonframework.test.util.DescriptionUtils,org.axonframework.test.matchers.DeepEqualsMatcher,org.axonframework.test.matchers.ListMatcher,org.axonframework.test.matchers.EmptyCollectionMatcher",""
"axon-test-5.0.3",6,78,8,6,100,"org.jetbrains",2,3,33.333333333333336,3.8461538461538467,"org.axonframework.test.fixture,org.axonframework.test.util","org.axonframework.test.fixture.RecordingEventStore,org.axonframework.test.util.RecordingMessageMonitor,org.axonframework.test.util.MessageMonitorReport",""
"axon-test-5.0.3",6,78,8,6,100,"org.junit",2,2,33.333333333333336,2.5641025641025643,"org.axonframework.test.extension,org.axonframework.test.server","org.axonframework.test.extension.AxonFrameworkExtension,org.axonframework.test.server.AxonServerContainerUtils",""
"axon-test-5.0.3",6,78,8,6,100,"com.google",1,1,16.666666666666668,1.2820512820512822,"org.axonframework.test.server","org.axonframework.test.server.AxonServerContainerUtils",""
"axon-test-5.0.3",6,78,8,6,100,"org.awaitility",1,1,16.666666666666668,1.2820512820512822,"org.axonframework.test.fixture","org.axonframework.test.fixture.AxonTestThenMessage",""
"axon-test-5.0.3",6,78,8,6,100,"org.slf4j",1,1,16.666666666666668,1.2820512820512822,"org.axonframework.test.matchers","org.axonframework.test.matchers.DeepEqualsMatcher",""
"axon-test-5.0.3",6,78,8,6,100,"org.testcontainers",1,1,16.666666666666668,1.2820512820512822,"org.axonframework.test.server","org.axonframework.test.server.AxonServerContainer",""
"axon-tracing-opentelemetry-5.0.3",1,5,3,1,100,"io.opentelemetry",1,5,100,100,"org.axonframework.extension.tracing.opentelemetry","org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpanFactory,org.axonframework.extension.tracing.opentelemetry.MetadataContextGetter,org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpanFactory$Builder,org.axonframework.extension.tracing.opentelemetry.MetadataContextSetter,org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpan",""
"axon-tracing-opentelemetry-5.0.3",1,5,3,1,100,"jakarta.annotation",1,3,100,60,"org.axonframework.extension.tracing.opentelemetry","org.axonframework.extension.tracing.opentelemetry.MetadataContextGetter,org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpanFactory$Builder,org.axonframework.extension.tracing.opentelemetry.MetadataContextSetter",""
"axon-tracing-opentelemetry-5.0.3",1,5,3,1,100,"org.slf4j",1,1,100,20,"org.axonframework.extension.tracing.opentelemetry","org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpan",""
"axon-update-5.0.3",5,23,2,5,100,"jakarta.annotation",4,13,80,56.52173913043478,"org.axonframework.update,org.axonframework.update.common,org.axonframework.update.api,org.axonframework.update.configuration","org.axonframework.update.UpdateCheckerHttpClient,org.axonframework.update.UpdateCheckerReporter,org.axonframework.update.UpdateCheckerConfigurationEnhancer,org.axonframework.update.UpdateChecker,org.axonframework.update.LoggingUpdateCheckerReporter,org.axonframework.update.common.DelayedTask,org.axonframework.update.api.UpdateCheckRequest,org.axonframework.update.api.Artifact,org.axonframework.update.api.ArtifactAvailableUpgrade",""
"axon-update-5.0.3",5,23,2,5,100,"org.slf4j",3,7,60,30.43478260869565,"org.axonframework.update,org.axonframework.update.detection,org.axonframework.update.configuration","org.axonframework.update.UpdateCheckerHttpClient,org.axonframework.update.UpdateCheckerConfigurationEnhancer,org.axonframework.update.UpdateChecker,org.axonframework.update.LoggingUpdateCheckerReporter,org.axonframework.update.detection.AxonVersionDetector,org.axonframework.update.detection.MachineId,org.axonframework.update.configuration.PropertyFileUsagePropertyProvider",""
"axon-messaging-5.0.3",59,579,9,58,98.31,"jakarta.annotation",58,385,98.30508474576271,66.49395509499136,"org.axonframework.messaging.monitoring,org.axonframework.messaging.monitoring.interception,org.axonframework.messaging.monitoring.configuration,org.axonframework.messaging.commandhandling,org.axonframework.messaging.commandhandling.distributed,org.axonframework.messaging.commandhandling.annotation,org.axonframework.messaging.commandhandling.interception,org.axonframework.messaging.commandhandling.gateway,org.axonframework.messaging.commandhandling.retry,org.axonframework.messaging.commandhandling.tracing,org.axonframework.messaging.commandhandling.configuration,org.axonframework.messaging.eventhandling,org.axonframework.messaging.eventhandling.annotation,org.axonframework.messaging.eventhandling.replay,org.axonframework.messaging.eventhandling.replay.annotation,org.axonframework.messaging.eventhandling.interception,org.axonframework.messaging.eventhandling.gateway,org.axonframework.messaging.eventhandling.conversion,org.axonframework.messaging.eventhandling.processing,org.axonframework.messaging.eventhandling.processing.streaming,org.axonframework.messaging.eventhandling.processing.streaming.token,org.axonframework.messaging.eventhandling.processing.streaming.token.annotation,org.axonframework.messaging.eventhandling.processing.streaming.token.store,org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa,org.axonframework.messaging.eventhandling.processing.streaming.pooled,org.axonframework.messaging.eventhandling.processing.streaming.segmenting,org.axonframework.messaging.eventhandling.processing.subscribing,org.axonframework.messaging.eventhandling.processing.errorhandling,org.axonframework.messaging.eventhandling.tracing,org.axonframework.messaging.eventhandling.configuration,org.axonframework.messaging.eventstreaming,org.axonframework.messaging.queryhandling,org.axonframework.messaging.queryhandling.distributed,org.axonframework.messaging.queryhandling.annotation,org.axonframework.messaging.queryhandling.interception,org.axonframework.messaging.queryhandling.gateway,org.axonframework.messaging.queryhandling.configuration,org.axonframework.messaging.core,org.axonframework.messaging.core.annotation,org.axonframework.messaging.core.reflection,org.axonframework.messaging.core.interception,org.axonframework.messaging.core.interception.annotation,org.axonframework.messaging.core.correlation,org.axonframework.messaging.core.sequencing,org.axonframework.messaging.core.conversion,org.axonframework.messaging.core.retry,org.axonframework.messaging.core.unitofwork,org.axonframework.messaging.core.unitofwork.annotation,org.axonframework.messaging.core.unitofwork.transaction,org.axonframework.messaging.core.unitofwork.transaction.jdbc,org.axonframework.messaging.core.unitofwork.transaction.jpa,org.axonframework.messaging.core.timeout,org.axonframework.messaging.core.configuration,org.axonframework.messaging.core.configuration.reflection,org.axonframework.messaging.tracing,org.axonframework.messaging.tracing.attributes","org.axonframework.messaging.monitoring.NoOpMessageMonitor,org.axonframework.messaging.monitoring.MessageMonitor,org.axonframework.messaging.monitoring.MultiMessageMonitor,org.axonframework.messaging.monitoring.interception.MonitoringSubscriptionQueryUpdateDispatchInterceptor,org.axonframework.messaging.monitoring.interception.MonitoringCommandHandlerInterceptor,org.axonframework.messaging.monitoring.interception.MonitoringQueryHandlerInterceptor,org.axonframework.messaging.monitoring.interception.MonitoringEventDispatchInterceptor,org.axonframework.messaging.monitoring.interception.MonitoringEventHandlerInterceptor,org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry",""
"axon-messaging-5.0.3",59,579,9,58,98.31,"org.slf4j",15,31,25.423728813559322,5.354058721934369,"org.axonframework.messaging.commandhandling,org.axonframework.messaging.commandhandling.distributed,org.axonframework.messaging.commandhandling.interception,org.axonframework.messaging.eventhandling,org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa,org.axonframework.messaging.eventhandling.processing.streaming.pooled,org.axonframework.messaging.eventhandling.processing.streaming.segmenting,org.axonframework.messaging.queryhandling,org.axonframework.messaging.queryhandling.distributed,org.axonframework.messaging.core.annotation,org.axonframework.messaging.core.interception,org.axonframework.messaging.core.unitofwork,org.axonframework.messaging.core.timeout","org.axonframework.messaging.commandhandling.SimpleCommandBus,org.axonframework.messaging.commandhandling.distributed.DistributedCommandBus$DistributedHandler,org.axonframework.messaging.commandhandling.distributed.DistributedCommandBus,org.axonframework.messaging.commandhandling.interception.CommandSequencingInterceptor,org.axonframework.messaging.eventhandling.EventSubscribers,org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory.InMemoryTokenStore,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc.JdbcTokenStore,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa.JpaTokenStore,org.axonframework.messaging.eventhandling.processing.streaming.pooled.Coordinator$CoordinationTask",""
