"projectName","shortCodeUnitName","codeUnitName","pageRank","articleRank","normalizedPageRankToArticleRankDifference","rank","Source Cypher File: domains/archetypes/labels/ArchetypeAuthority.cypher"
,"axon-common-5.1.2","/axon-common-5.1.2.jar",1.314064661168787,1.2742592678330977,0,1,""
,"axon-server-connector-5.1.2","/axon-server-connector-5.1.2.jar",0.18517241379310348,0.18374436090225565,0.0002004218214704187,2,""
,"axon-update-5.1.2","/axon-update-5.1.2.jar",0.15000000000000002,0.15000000000000002,0,3,""
,"axoniq-spring-boot-autoconfigure-5.1.2","/axoniq-spring-boot-autoconfigure-5.1.2.jar",0.15000000000000002,0.15000000000000002,0,4,""
,"axon-tracing-opentelemetry-5.1.2","/axon-tracing-opentelemetry-5.1.2.jar",0.15000000000000002,0.15000000000000002,0,5,""
,"axon-metrics-micrometer-5.1.2","/axon-metrics-micrometer-5.1.2.jar",0.15000000000000002,0.15000000000000002,0,6,""
,"axon-test-5.1.2","/axon-test-5.1.2.jar",0.15000000000000002,0.15000000000000002,0,7,""
