"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityKCoreDecompositionValue",11,37,"org.axonframework.messaging.commandhandling,org.axonframework.messaging.commandhandling.annotation,org.axonframework.messaging.eventhandling,org.axonframework.messaging.eventhandling.conversion,org.axonframework.messaging.eventhandling.replay,org.axonframework.messaging.eventhandling.processing,org.axonframework.messaging.eventhandling.processing.subscribing,org.axonframework.messaging.eventhandling.processing.streaming.segmenting,org.axonframework.messaging.eventhandling.processing.streaming.pooled,org.axonframework.messaging.eventhandling.processing.streaming.token,org.axonframework.messaging.eventhandling.annotation,org.axonframework.messaging.eventhandling.configuration,org.axonframework.messaging.core,org.axonframework.messaging.core.unitofwork,org.axonframework.messaging.core.conversion,org.axonframework.messaging.core.sequencing,org.axonframework.messaging.core.interception,org.axonframework.messaging.core.annotation,org.axonframework.messaging.core.configuration,org.axonframework.messaging.eventstreaming,io.axoniq.framework.axonserver.connector.event,org.axonframework.conversion,org.axonframework.common,org.axonframework.common.infra,org.axonframework.common.annotation,org.axonframework.common.configuration,org.axonframework.eventsourcing,org.axonframework.eventsourcing.handler,org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.eventsourcing.annotation,org.axonframework.eventsourcing.annotation.reflection,org.axonframework.eventsourcing.configuration,org.axonframework.test.fixture,org.axonframework.modelling,org.axonframework.modelling.entity.annotation,org.axonframework.modelling.annotation","commandhandling,annotation,eventhandling,conversion,replay,processing,subscribing,segmenting,pooled,token,configuration,core,unitofwork,sequencing,interception,eventstreaming,event,common,infra,eventsourcing,handler,eventstore,jpa,reflection,fixture,modelling",""
"communityKCoreDecompositionValue",8,6,"org.axonframework.messaging.commandhandling.interception,org.axonframework.messaging.eventhandling.replay.annotation,org.axonframework.messaging.eventhandling.gateway,io.axoniq.framework.axonserver.connector.configuration,org.axonframework.eventsourcing.eventstore.inmemory,org.axonframework.test.util","interception,annotation,gateway,configuration,inmemory,util",""
"communityKCoreDecompositionValue",5,10,"org.axonframework.messaging.commandhandling.retry,org.axonframework.messaging.commandhandling.tracing,org.axonframework.messaging.eventhandling.tracing,org.axonframework.messaging.core.correlation,org.axonframework.messaging.core.retry,org.axonframework.messaging.tracing,org.axonframework.common.function,org.axonframework.common.jpa,org.axonframework.test,org.axonframework.test.matchers","retry,tracing,correlation,function,jpa,test,matchers",""
"communityKCoreDecompositionValue",9,6,"org.axonframework.messaging.commandhandling.gateway,org.axonframework.messaging.monitoring,io.axoniq.framework.axonserver.connector.shared,io.axoniq.framework.axonserver.connector.command,io.axoniq.framework.axonserver.connector.query,org.axonframework.extension.metrics.micrometer","gateway,monitoring,shared,command,query,micrometer",""
"communityKCoreDecompositionValue",10,10,"org.axonframework.messaging.commandhandling.configuration,org.axonframework.messaging.core.interception.annotation,org.axonframework.messaging.queryhandling,org.axonframework.messaging.queryhandling.annotation,org.axonframework.messaging.queryhandling.configuration,org.axonframework.messaging.monitoring.configuration,org.axonframework.modelling.entity,org.axonframework.modelling.entity.child,org.axonframework.modelling.repository,org.axonframework.modelling.configuration","configuration,annotation,queryhandling,entity,child,repository",""
"communityKCoreDecompositionValue",7,8,"org.axonframework.messaging.eventhandling.interception,org.axonframework.messaging.eventhandling.processing.streaming.token.store,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa,org.axonframework.messaging.core.unitofwork.transaction,org.axonframework.messaging.core.timeout,org.axonframework.messaging.core.configuration.reflection,org.axonframework.messaging.monitoring.interception","interception,store,jdbc,jpa,transaction,timeout,reflection",""
"communityKCoreDecompositionValue",6,14,"org.axonframework.messaging.eventhandling.processing.errorhandling,org.axonframework.messaging.eventhandling.processing.streaming,org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory,org.axonframework.messaging.core.unitofwork.transaction.jdbc,org.axonframework.messaging.core.unitofwork.transaction.jpa,org.axonframework.messaging.queryhandling.interception,org.axonframework.messaging.queryhandling.gateway,io.axoniq.framework.axonserver.connector.snapshot,io.axoniq.framework.axonserver.connector.api,org.axonframework.common.jdbc,org.axonframework.common.tx,org.axonframework.eventsourcing.snapshot.api,org.axonframework.eventsourcing.snapshot.store,io.axoniq.framework.springboot.autoconfig","errorhandling,streaming,inmemory,jdbc,jpa,interception,gateway,snapshot,api,tx,store,autoconfig",""
"communityKCoreDecompositionValue",4,7,"org.axonframework.messaging.eventhandling.processing.streaming.token.annotation,org.axonframework.messaging.queryhandling.tracing,org.axonframework.conversion.jackson,org.axonframework.conversion.avro,org.axonframework.common.lifecycle,org.axonframework.common.property,org.axonframework.test.extension","annotation,tracing,jackson,avro,lifecycle,property,extension",""
"communityKCoreDecompositionValue",3,12,"org.axonframework.messaging.core.unitofwork.annotation,org.axonframework.messaging.core.reflection,org.axonframework.update,org.axonframework.update.api,org.axonframework.update.detection,io.axoniq.framework.axonserver.connector.api.command,io.axoniq.framework.axonserver.connector.api.query,io.axoniq.framework.axonserver.connector.util,org.axonframework.conversion.jackson2,org.axonframework.common.util,org.axonframework.eventsourcing.snapshot.inmemory,org.axonframework.extension.tracing.opentelemetry","annotation,reflection,update,api,detection,command,query,util,jackson2,inmemory,opentelemetry",""
"communityKCoreDecompositionValue",2,7,"org.axonframework.messaging.tracing.attributes,org.axonframework.update.common,org.axonframework.update.configuration,org.axonframework.common.io,org.axonframework.extension.metrics.micrometer.springboot,io.axoniq.framework.springboot,io.axoniq.framework.springboot.actuator.axonserver","attributes,common,configuration,io,springboot,axonserver",""
