"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityMaximumKCutId",9,7,"org.axonframework.eventsourcing,org.axonframework.common.lifecycle,org.axonframework.common.jdbc,org.axonframework.test,org.axonframework.messaging.eventhandling.tracing,org.axonframework.messaging.eventhandling.processing.streaming,org.axonframework.messaging.eventhandling.configuration","eventsourcing,lifecycle,jdbc,test,tracing,streaming,configuration",""
"communityMaximumKCutId",17,5,"org.axonframework.eventsourcing.snapshot.api,io.axoniq.framework.springboot.autoconfig,org.axonframework.common,org.axonframework.extension.metrics.micrometer.reservoir,org.axonframework.messaging.core.correlation","api,autoconfig,common,reservoir,correlation",""
"communityMaximumKCutId",6,4,"org.axonframework.eventsourcing.snapshot.inmemory,org.axonframework.eventsourcing.eventstore,org.axonframework.messaging.eventhandling.processing.streaming.pooled,org.axonframework.messaging.core.configuration","inmemory,eventstore,pooled,configuration",""
"communityMaximumKCutId",15,5,"org.axonframework.eventsourcing.snapshot.store,io.axoniq.framework.springboot.service.connection,org.axonframework.modelling.annotation,org.axonframework.messaging.commandhandling.annotation,org.axonframework.messaging.core.reflection","store,connection,annotation,reflection",""
"communityMaximumKCutId",0,24,"org.axonframework.eventsourcing.handler,org.axonframework.eventsourcing.annotation.reflection,org.axonframework.update.api,org.axonframework.common.util,org.axonframework.test.fixture,org.axonframework.conversion.jackson,org.axonframework.conversion.converter,org.axonframework.extension.metrics.micrometer,io.axoniq.framework.axonserver.connector.api.query,io.axoniq.framework.axonserver.connector.command,org.axonframework.modelling.entity.child,org.axonframework.messaging.commandhandling.interception,org.axonframework.messaging.commandhandling.tracing,org.axonframework.messaging.commandhandling.gateway,org.axonframework.messaging.commandhandling.configuration,org.axonframework.messaging.eventhandling.interception,org.axonframework.messaging.eventhandling.replay.annotation,org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc,org.axonframework.messaging.eventhandling.annotation,org.axonframework.messaging.core.unitofwork.transaction.jpa,org.axonframework.messaging.core.unitofwork.annotation,org.axonframework.messaging.queryhandling,org.axonframework.messaging.eventstreaming","handler,reflection,api,util,fixture,jackson,converter,micrometer,query,command,child,interception,tracing,gateway,configuration,annotation,inmemory,jdbc,jpa,queryhandling,eventstreaming",""
"communityMaximumKCutId",1,9,"org.axonframework.eventsourcing.eventstore.inmemory,org.axonframework.update.detection,org.axonframework.common.configuration,org.axonframework.conversion.jackson2,org.axonframework.messaging.eventhandling.conversion,org.axonframework.messaging.eventhandling.processing.streaming.token.store,org.axonframework.messaging.core.unitofwork.transaction.jdbc,org.axonframework.messaging.queryhandling.interception,org.axonframework.messaging.monitoring.interception","inmemory,detection,configuration,jackson2,conversion,store,jdbc,interception",""
"communityMaximumKCutId",3,7,"org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.eventsourcing.annotation,org.axonframework.modelling.repository,org.axonframework.messaging.commandhandling,org.axonframework.messaging.eventhandling.replay,org.axonframework.messaging.eventhandling.processing.streaming.segmenting,org.axonframework.messaging.core.annotation","jpa,annotation,repository,commandhandling,replay,segmenting",""
"communityMaximumKCutId",14,6,"org.axonframework.eventsourcing.configuration,org.axonframework.update.common,io.axoniq.framework.springboot,io.axoniq.framework.axonserver.connector.configuration,org.axonframework.messaging.core.timeout,org.axonframework.messaging.queryhandling.gateway","configuration,common,springboot,timeout,gateway",""
"communityMaximumKCutId",19,6,"org.axonframework.update,org.axonframework.common.property,org.axonframework.common.caching,org.axonframework.common.infra,org.axonframework.test.matchers,org.axonframework.messaging.eventhandling.processing.streaming.token.annotation","update,property,caching,infra,matchers,annotation",""
"communityMaximumKCutId",10,5,"org.axonframework.update.configuration,org.axonframework.messaging.eventhandling.processing,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa,org.axonframework.messaging.core.conversion,org.axonframework.messaging.monitoring","configuration,processing,jpa,conversion,monitoring",""
"communityMaximumKCutId",12,5,"org.axonframework.extension.tracing.opentelemetry,org.axonframework.conversion,org.axonframework.messaging.eventhandling.processing.errorhandling,org.axonframework.messaging.core.interception,org.axonframework.messaging.core.configuration.reflection","opentelemetry,conversion,errorhandling,interception,reflection",""
"communityMaximumKCutId",8,8,"io.axoniq.framework.springboot.actuator,org.axonframework.common.digest,org.axonframework.common.jpa,org.axonframework.test.util,org.axonframework.conversion.avro,io.axoniq.framework.axonserver.connector.event,org.axonframework.modelling.entity,org.axonframework.messaging.core.retry","actuator,digest,jpa,util,avro,event,entity,retry",""
"communityMaximumKCutId",7,5,"io.axoniq.framework.springboot.actuator.axonserver,org.axonframework.common.tx,io.axoniq.framework.axonserver.connector.shared,org.axonframework.messaging.eventhandling,org.axonframework.messaging.tracing.attributes","axonserver,tx,shared,eventhandling,attributes",""
"communityMaximumKCutId",18,5,"org.axonframework.common.function,org.axonframework.common.io,io.axoniq.framework.axonserver.connector.snapshot,org.axonframework.messaging.commandhandling.retry,org.axonframework.messaging.core.interception.annotation","function,io,snapshot,retry,annotation",""
"communityMaximumKCutId",2,2,"org.axonframework.common.lock,org.axonframework.messaging.core","lock,core",""
"communityMaximumKCutId",13,3,"org.axonframework.common.annotation,io.axoniq.framework.axonserver.connector.api.command,org.axonframework.modelling","annotation,command,modelling",""
"communityMaximumKCutId",4,9,"org.axonframework.test.extension,io.axoniq.framework.axonserver.connector.query,org.axonframework.modelling.entity.annotation,org.axonframework.messaging.eventhandling.gateway,org.axonframework.messaging.eventhandling.processing.streaming.token,org.axonframework.messaging.core.unitofwork.transaction,org.axonframework.messaging.tracing,org.axonframework.messaging.queryhandling.annotation,org.axonframework.messaging.monitoring.configuration","extension,query,annotation,gateway,token,transaction,tracing,configuration",""
"communityMaximumKCutId",16,4,"org.axonframework.extension.metrics.micrometer.springboot,io.axoniq.framework.axonserver.connector.api,org.axonframework.messaging.eventhandling.processing.subscribing,org.axonframework.messaging.queryhandling.configuration","springboot,api,subscribing,configuration",""
"communityMaximumKCutId",5,4,"io.axoniq.framework.axonserver.connector.util,org.axonframework.modelling.configuration,org.axonframework.messaging.core.sequencing,org.axonframework.messaging.queryhandling.tracing","util,configuration,sequencing,tracing",""
"communityMaximumKCutId",11,1,"org.axonframework.messaging.core.unitofwork","unitofwork",""
