"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","stronglyConnectedComponentId","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","communityFastRpHdbscanLabel","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/community-detection/Community_Detection_Summary.cypher"
"org.axonframework.messaging.commandhandling","commandhandling",0,"28,47",0,"47,4,2",0.07360709370066909,0,0,0,11,1,6,1148,297,""
"org.axonframework.messaging.commandhandling.interception","interception",0,"28,47",0,"47,4,2",0.07360709370066909,1,0,0,8,10,6,6,499,""
"org.axonframework.messaging.commandhandling.retry","retry",0,"28,47",0,"47,4,2",0.07360709370066909,2,0,0,5,18,6,0,168,""
"org.axonframework.messaging.commandhandling.tracing","tracing",0,"28,47",0,"47,4,2",0.07360709370066909,3,0,0,5,10,6,7,156,""
"org.axonframework.messaging.commandhandling.gateway","gateway",0,"28,47",0,"47,4,2",0.07360709370066909,0,0,0,9,0,6,20,191,""
"org.axonframework.messaging.commandhandling.annotation","annotation",0,"42,47",1,"42,4,2",0.03872436807101595,0,0,0,11,13,6,13,437,""
"org.axonframework.messaging.commandhandling.configuration","configuration",1,"91,27",2,"43,3,1",0.07252029752590658,4,0,0,10,11,6,11,292,""
"org.axonframework.messaging.eventhandling","eventhandling",0,"28,47",3,"97,23,5",0.023475386088407855,0,0,0,11,0,6,3260,699,""
"org.axonframework.messaging.eventhandling.conversion","conversion",1,"91,27",2,"43,3,1",0.07252029752590658,0,0,0,11,9,6,18,35,""
"org.axonframework.messaging.eventhandling.interception","interception",0,"28,47",3,"97,23,5",0.023475386088407855,5,0,0,7,3,6,4,218,""
"org.axonframework.messaging.eventhandling.tracing","tracing",0,"10,47",0,"45,4,2",0.07360709370066909,6,0,0,5,14,6,6,135,""
"org.axonframework.messaging.eventhandling.replay","replay",0,"28,47",0,"47,4,2",0.07360709370066909,0,0,0,11,1,6,57,197,""
"org.axonframework.messaging.eventhandling.replay.annotation","annotation",0,"42,47",1,"42,4,2",0.03872436807101595,7,0,0,8,10,6,6,159,""
"org.axonframework.messaging.eventhandling.gateway","gateway",0,"28,47",3,"97,23,5",0.023475386088407855,0,0,0,8,11,6,9,126,""
"org.axonframework.messaging.eventhandling.processing","processing",2,"18,18",4,"19,2,6",0.07017046293427034,8,0,0,11,12,6,14,222,""
"org.axonframework.messaging.eventhandling.processing.subscribing","subscribing",2,"27,18",4,"27,2,6",0.07017046293427034,9,0,0,11,1,6,15,913,""
"org.axonframework.messaging.eventhandling.processing.errorhandling","errorhandling",2,"18,18",4,"27,2,6",0.07017046293427034,10,0,0,6,4,6,13,8,""
"org.axonframework.messaging.eventhandling.processing.streaming","streaming",3,"97,97",5,"97,15,8",0.052855661910615255,11,0,0,6,5,6,5,16,""
"org.axonframework.messaging.eventhandling.processing.streaming.segmenting","segmenting",2,"18,18",4,"19,2,6",0.07017046293427034,12,0,0,11,9,6,117,234,""
"org.axonframework.messaging.eventhandling.processing.streaming.pooled","pooled",2,"18,18",4,"19,2,6",0.07017046293427034,9,0,0,11,10,6,65,2877,""
"org.axonframework.messaging.eventhandling.processing.streaming.token","token",3,"97,97",5,"97,15,8",0.052855661910615255,0,0,0,11,14,6,469,19,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store","store",2,"18,18",4,"19,2,6",0.07017046293427034,13,0,0,7,18,6,27,10,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory","inmemory",2,"18,18",4,"19,2,6",0.07017046293427034,14,0,0,6,4,6,3,31,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc","jdbc",2,"18,18",4,"19,2,6",0.07017046293427034,15,0,0,7,2,6,13,160,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa","jpa",2,"18,18",4,"19,2,6",0.07017046293427034,16,0,0,7,8,6,4,99,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.annotation","annotation",3,"97,97",5,"97,15,8",0.052855661910615255,17,0,0,4,0,6,1,30,""
"org.axonframework.messaging.eventhandling.annotation","annotation",0,"42,47",1,"42,4,2",0.03872436807101595,0,0,0,11,6,6,16,642,""
"org.axonframework.messaging.eventhandling.configuration","configuration",2,"27,18",4,"27,2,6",0.07017046293427034,9,0,0,11,15,6,84,547,""
"org.axonframework.messaging.core","core",0,"28,47",0,"47,4,2",0.07360709370066909,0,0,0,11,2,6,13603,395,""
"org.axonframework.messaging.core.unitofwork","unitofwork",0,"28,47",4,"19,2,6",0.07017046293427034,0,0,0,11,7,6,12129,109,""
"org.axonframework.messaging.core.unitofwork.transaction","transaction",4,"88,122",4,"19,2,6",0.07017046293427034,0,0,0,7,0,6,18,32,""
"org.axonframework.messaging.core.unitofwork.transaction.jdbc","jdbc",4,"122,122",6,"122,11,3",0.02287251244129868,18,0,0,6,6,6,3,24,""
"org.axonframework.messaging.core.unitofwork.transaction.jpa","jpa",4,"88,122",6,"32,11,3",0.02287251244129868,19,0,0,6,12,6,8,101,""
"org.axonframework.messaging.core.unitofwork.annotation","annotation",0,"42,47",2,"19,3,1",0.07252029752590658,20,0,0,3,19,6,1,17,""
"org.axonframework.messaging.core.timeout","timeout",0,"28,47",0,"47,4,2",0.07360709370066909,21,0,0,7,4,6,9,182,""
"org.axonframework.messaging.core.conversion","conversion",1,"91,27",2,"43,3,1",0.07252029752590658,0,0,0,11,3,6,72,21,""
"org.axonframework.messaging.core.sequencing","sequencing",0,"28,47",3,"97,23,5",0.023475386088407855,0,0,0,11,4,6,24,136,""
"org.axonframework.messaging.core.correlation","correlation",1,"91,27",2,"43,3,1",0.07252029752590658,22,0,0,5,10,6,13,82,""
"org.axonframework.messaging.core.interception","interception",1,"91,27",2,"43,3,1",0.07252029752590658,23,0,0,11,13,6,39,1160,""
"org.axonframework.messaging.core.interception.annotation","annotation",0,"42,47",1,"42,4,2",0.03872436807101595,0,0,0,10,9,6,21,234,""
"org.axonframework.messaging.core.retry","retry",0,"28,47",0,"47,4,2",0.07360709370066909,24,0,0,5,6,6,23,179,""
"org.axonframework.messaging.core.reflection","reflection",0,"42,47",1,"42,4,2",0.03872436807101595,25,0,0,3,4,6,0,44,""
"org.axonframework.messaging.core.annotation","annotation",0,"42,47",1,"42,4,2",0.03872436807101595,0,0,0,11,18,6,509,470,""
"org.axonframework.messaging.core.configuration","configuration",1,"91,27",2,"43,3,1",0.07252029752590658,9,0,0,11,14,6,4,2814,""
"org.axonframework.messaging.core.configuration.reflection","reflection",0,"42,47",1,"42,4,2",0.03872436807101595,0,0,0,7,10,6,8,36,""
"org.axonframework.messaging.tracing","tracing",0,"10,47",0,"45,4,2",0.07360709370066909,26,0,0,5,13,5,136,68,""
"org.axonframework.messaging.tracing.attributes","attributes",0,"28,47",0,"47,4,2",0.07360709370066909,27,0,0,2,9,6,0,28,""
"org.axonframework.messaging.queryhandling","queryhandling",0,"28,47",0,"47,4,2",0.07360709370066909,0,0,0,10,11,6,443,533,""
"org.axonframework.messaging.queryhandling.interception","interception",0,"28,47",0,"47,4,2",0.07360709370066909,28,0,0,6,3,6,8,491,""
"org.axonframework.messaging.queryhandling.tracing","tracing",0,"10,47",0,"45,4,2",0.07360709370066909,29,0,0,4,14,6,6,73,""
"org.axonframework.messaging.queryhandling.gateway","gateway",0,"28,47",0,"47,4,2",0.07360709370066909,30,0,0,6,17,6,3,205,""
"org.axonframework.messaging.queryhandling.annotation","annotation",0,"42,47",1,"42,4,2",0.03872436807101595,0,0,0,10,0,6,5,407,""
"org.axonframework.messaging.queryhandling.configuration","configuration",1,"91,27",0,"47,4,2",0.07360709370066909,31,0,0,10,1,6,11,292,""
"org.axonframework.messaging.eventstreaming","eventstreaming",3,"97,97",5,"97,15,8",0.052855661910615255,32,0,0,11,5,6,316,105,""
"org.axonframework.messaging.monitoring","monitoring",1,"116,27",2,"54,3,1",0.07252029752590658,33,0,0,9,0,6,81,22,""
"org.axonframework.messaging.monitoring.interception","interception",0,"28,47",2,"54,3,1",0.07252029752590658,34,0,0,7,19,6,5,500,""
"org.axonframework.messaging.monitoring.configuration","configuration",1,"91,27",2,"43,3,1",0.07252029752590658,35,0,0,10,6,6,21,439,""
"org.axonframework.update","update",5,"58,42",1,"58,6,7",0.03872436807101595,36,0,1,3,16,3,7,100,""
"org.axonframework.update.api","api",5,"58,42",1,"58,6,7",0.03872436807101595,37,0,1,3,3,3,18,11,""
"org.axonframework.update.detection","detection",5,"58,42",1,"58,6,7",0.03872436807101595,38,0,1,3,2,3,4,5,""
"org.axonframework.update.common","common",5,"58,42",1,"58,6,7",0.03872436807101595,39,0,1,2,10,3,1,1,""
"org.axonframework.update.configuration","configuration",0,"42,47",1,"42,6,7",0.03872436807101595,40,0,0,2,4,3,15,19,""
"io.axoniq.framework.axonserver.connector.snapshot","snapshot",3,"93,97",5,"62,8,8",0.052855661910615255,41,0,0,6,17,6,1,12,""
"io.axoniq.framework.axonserver.connector.api","api",4,"71,122",6,"63,11,3",0.02287251244129868,42,0,0,6,4,5,36,23,""
"io.axoniq.framework.axonserver.connector.api.command","command",4,"47,122",0,"47,4,2",0.07360709370066909,43,0,0,3,5,5,3,5,""
