"communityId","conductance","modularity","memberCount","someMemberNamesShort","someMemberNames","Source Cypher File: domains/graph-algorithms/queries/community-detection/Community_Detection_9_Community_Metrics.cypher"
1,1,-1.0604589901994998e-05,7,"converter,digest,caching,lock,reservoir,actuator,connection","org.axonframework.conversion.converter,org.axonframework.common.digest,org.axonframework.common.caching,org.axonframework.common.lock,org.axonframework.extension.metrics.micrometer.reservoir,io.axoniq.framework.springboot.actuator,io.axoniq.framework.springboot.service.connection",""
2,1,-3.074478986195628e-05,7,"attributes,common,configuration,io,springboot,axonserver","org.axonframework.messaging.tracing.attributes,org.axonframework.update.common,org.axonframework.update.configuration,org.axonframework.common.io,org.axonframework.extension.metrics.micrometer.springboot,io.axoniq.framework.springboot,io.axoniq.framework.springboot.actuator.axonserver",""
3,0.45454545454545453,0.014051290768373727,12,"annotation,reflection,update,api,detection,command,query,util,jackson2","org.axonframework.messaging.core.unitofwork.annotation,org.axonframework.messaging.core.reflection,org.axonframework.update,org.axonframework.update.api,org.axonframework.update.detection,io.axoniq.framework.axonserver.connector.api.command,io.axoniq.framework.axonserver.connector.api.query,io.axoniq.framework.axonserver.connector.util,org.axonframework.conversion.jackson2",""
4,1,-0.0002594135217150551,7,"annotation,tracing,jackson,avro,lifecycle,property,extension","org.axonframework.messaging.eventhandling.processing.streaming.token.annotation,org.axonframework.messaging.queryhandling.tracing,org.axonframework.conversion.jackson,org.axonframework.conversion.avro,org.axonframework.common.lifecycle,org.axonframework.common.property,org.axonframework.test.extension",""
5,0.8651685393258427,0.0026162352134912322,10,"retry,tracing,correlation,function,jpa,test,matchers","org.axonframework.messaging.commandhandling.retry,org.axonframework.messaging.commandhandling.tracing,org.axonframework.messaging.eventhandling.tracing,org.axonframework.messaging.core.correlation,org.axonframework.messaging.core.retry,org.axonframework.messaging.tracing,org.axonframework.common.function,org.axonframework.common.jpa,org.axonframework.test",""
6,0.8049713193116634,0.006858473978288431,14,"errorhandling,streaming,inmemory,jdbc,jpa,interception,gateway,snapshot,api","org.axonframework.messaging.eventhandling.processing.errorhandling,org.axonframework.messaging.eventhandling.processing.streaming,org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory,org.axonframework.messaging.core.unitofwork.transaction.jdbc,org.axonframework.messaging.core.unitofwork.transaction.jpa,org.axonframework.messaging.queryhandling.interception,org.axonframework.messaging.queryhandling.gateway,io.axoniq.framework.axonserver.connector.snapshot,io.axoniq.framework.axonserver.connector.api",""
7,0.7083333333333334,0.009643964333750876,8,"interception,store,jdbc,jpa,transaction,timeout,reflection","org.axonframework.messaging.eventhandling.interception,org.axonframework.messaging.eventhandling.processing.streaming.token.store,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa,org.axonframework.messaging.core.unitofwork.transaction,org.axonframework.messaging.core.timeout,org.axonframework.messaging.core.configuration.reflection,org.axonframework.messaging.monitoring.interception",""
8,1,-0.0007784109822217498,6,"interception,annotation,gateway,configuration,inmemory,util","org.axonframework.messaging.commandhandling.interception,org.axonframework.messaging.eventhandling.replay.annotation,org.axonframework.messaging.eventhandling.gateway,io.axoniq.framework.axonserver.connector.configuration,org.axonframework.eventsourcing.eventstore.inmemory,org.axonframework.test.util",""
9,0.8226164079822617,0.005465422824442431,6,"gateway,monitoring,shared,command,query,micrometer","org.axonframework.messaging.commandhandling.gateway,org.axonframework.messaging.monitoring,io.axoniq.framework.axonserver.connector.shared,io.axoniq.framework.axonserver.connector.command,io.axoniq.framework.axonserver.connector.query,org.axonframework.extension.metrics.micrometer",""
10,0.8729096989966555,0.0038007578354440938,10,"configuration,annotation,queryhandling,entity,child,repository","org.axonframework.messaging.commandhandling.configuration,org.axonframework.messaging.core.interception.annotation,org.axonframework.messaging.queryhandling,org.axonframework.messaging.queryhandling.annotation,org.axonframework.messaging.queryhandling.configuration,org.axonframework.messaging.monitoring.configuration,org.axonframework.modelling.entity,org.axonframework.modelling.entity.child,org.axonframework.modelling.repository",""
11,0.2628107559614409,0.03004366302396549,37,"commandhandling,annotation,eventhandling,conversion,replay,processing,subscribing,segmenting,pooled","org.axonframework.messaging.commandhandling,org.axonframework.messaging.commandhandling.annotation,org.axonframework.messaging.eventhandling,org.axonframework.messaging.eventhandling.conversion,org.axonframework.messaging.eventhandling.replay,org.axonframework.messaging.eventhandling.processing,org.axonframework.messaging.eventhandling.processing.subscribing,org.axonframework.messaging.eventhandling.processing.streaming.segmenting,org.axonframework.messaging.eventhandling.processing.streaming.pooled",""
