"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityFastRpHdbscanLabel",15,6,"org.axonframework.eventsourcing,io.axoniq.framework.axonserver.connector.api.command,org.axonframework.messaging.commandhandling.interception,org.axonframework.messaging.commandhandling.retry,org.axonframework.messaging.core,org.axonframework.messaging.core.correlation","eventsourcing,command,interception,retry,core,correlation",""
"communityFastRpHdbscanLabel",16,20,"org.axonframework.eventsourcing.snapshot.api,org.axonframework.eventsourcing.handler,org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing.annotation,org.axonframework.eventsourcing.configuration,io.axoniq.framework.axonserver.connector.api.query,org.axonframework.modelling.entity,org.axonframework.modelling.repository,org.axonframework.modelling.annotation,org.axonframework.modelling.configuration,org.axonframework.messaging.commandhandling.tracing,org.axonframework.messaging.commandhandling.annotation,org.axonframework.messaging.eventhandling.conversion,org.axonframework.messaging.eventhandling.interception,org.axonframework.messaging.eventhandling.gateway,org.axonframework.messaging.core.timeout,org.axonframework.messaging.core.interception,org.axonframework.messaging.core.interception.annotation,org.axonframework.messaging.core.retry,org.axonframework.messaging.eventstreaming","api,handler,eventstore,annotation,configuration,query,entity,repository,tracing,conversion,interception,gateway,timeout,retry,eventstreaming",""
"communityFastRpHdbscanLabel",-1,38,"org.axonframework.eventsourcing.snapshot.inmemory,org.axonframework.eventsourcing.snapshot.store,org.axonframework.extension.tracing.opentelemetry,org.axonframework.common.property,org.axonframework.common.function,org.axonframework.common.io,org.axonframework.common.jpa,org.axonframework.common.annotation,org.axonframework.extension.metrics.micrometer,org.axonframework.extension.metrics.micrometer.reservoir,org.axonframework.extension.metrics.micrometer.springboot,io.axoniq.framework.axonserver.connector.snapshot,io.axoniq.framework.axonserver.connector.command,io.axoniq.framework.axonserver.connector.query,org.axonframework.messaging.commandhandling,org.axonframework.messaging.commandhandling.gateway,org.axonframework.messaging.commandhandling.configuration,org.axonframework.messaging.eventhandling,org.axonframework.messaging.eventhandling.tracing,org.axonframework.messaging.eventhandling.replay,org.axonframework.messaging.eventhandling.replay.annotation,org.axonframework.messaging.eventhandling.processing.streaming.token,org.axonframework.messaging.eventhandling.processing.streaming.token.annotation,org.axonframework.messaging.eventhandling.annotation,org.axonframework.messaging.eventhandling.configuration,org.axonframework.messaging.core.unitofwork.transaction,org.axonframework.messaging.core.unitofwork.transaction.jdbc,org.axonframework.messaging.core.unitofwork.annotation,org.axonframework.messaging.core.conversion,org.axonframework.messaging.core.reflection,org.axonframework.messaging.core.annotation,org.axonframework.messaging.core.configuration.reflection,org.axonframework.messaging.tracing.attributes,org.axonframework.messaging.queryhandling,org.axonframework.messaging.queryhandling.interception,org.axonframework.messaging.queryhandling.gateway,org.axonframework.messaging.queryhandling.annotation,org.axonframework.messaging.queryhandling.configuration","inmemory,store,opentelemetry,property,function,io,jpa,annotation,micrometer,reservoir,springboot,snapshot,command,query,commandhandling,gateway,configuration,eventhandling,tracing,replay,token,transaction,jdbc,conversion,reflection,attributes,queryhandling,interception",""
"communityFastRpHdbscanLabel",14,14,"org.axonframework.eventsourcing.eventstore.inmemory,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.eventsourcing.annotation.reflection,org.axonframework.common,org.axonframework.common.configuration,io.axoniq.framework.axonserver.connector.event,org.axonframework.modelling,org.axonframework.modelling.entity.annotation,org.axonframework.modelling.entity.child,org.axonframework.messaging.eventhandling.processing.subscribing,org.axonframework.messaging.eventhandling.processing.streaming,org.axonframework.messaging.core.unitofwork,org.axonframework.messaging.core.sequencing,org.axonframework.messaging.tracing","inmemory,jpa,reflection,common,configuration,event,modelling,annotation,child,subscribing,streaming,unitofwork,sequencing,tracing",""
"communityFastRpHdbscanLabel",11,10,"org.axonframework.update,org.axonframework.update.api,org.axonframework.update.detection,org.axonframework.update.common,org.axonframework.update.configuration,org.axonframework.common.infra,org.axonframework.test.util,org.axonframework.messaging.core.configuration,org.axonframework.messaging.monitoring.interception,org.axonframework.messaging.monitoring.configuration","update,api,detection,common,configuration,infra,util,interception",""
"communityFastRpHdbscanLabel",1,7,"io.axoniq.framework.springboot,io.axoniq.framework.springboot.actuator,io.axoniq.framework.springboot.actuator.axonserver,io.axoniq.framework.springboot.autoconfig,io.axoniq.framework.springboot.service.connection,io.axoniq.framework.axonserver.connector.api,io.axoniq.framework.axonserver.connector.configuration","springboot,actuator,axonserver,autoconfig,connection,api,configuration",""
"communityFastRpHdbscanLabel",7,12,"org.axonframework.common.lifecycle,org.axonframework.common.jdbc,org.axonframework.common.tx,org.axonframework.common.util,org.axonframework.messaging.eventhandling.processing.errorhandling,org.axonframework.messaging.eventhandling.processing.streaming.segmenting,org.axonframework.messaging.eventhandling.processing.streaming.pooled,org.axonframework.messaging.eventhandling.processing.streaming.token.store,org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa,org.axonframework.messaging.queryhandling.tracing","lifecycle,jdbc,tx,util,errorhandling,segmenting,pooled,store,inmemory,jpa,tracing",""
"communityFastRpHdbscanLabel",9,6,"org.axonframework.common.digest,org.axonframework.common.caching,org.axonframework.common.lock,io.axoniq.framework.axonserver.connector.shared,org.axonframework.messaging.eventhandling.processing,org.axonframework.messaging.core.unitofwork.transaction.jpa","digest,caching,lock,shared,processing,jpa",""
"communityFastRpHdbscanLabel",3,5,"org.axonframework.test,org.axonframework.test.matchers,org.axonframework.test.fixture,org.axonframework.test.extension,org.axonframework.messaging.monitoring","test,matchers,fixture,extension,monitoring",""
"communityFastRpHdbscanLabel",8,6,"org.axonframework.conversion,org.axonframework.conversion.jackson,org.axonframework.conversion.avro,org.axonframework.conversion.converter,org.axonframework.conversion.jackson2,io.axoniq.framework.axonserver.connector.util","conversion,jackson,avro,converter,jackson2,util",""
