"firstCommunityId","communityId","intermediateCommunityIds","memberCount","memberNames","Source Cypher File: domains/graph-algorithms/queries/community-detection/Community_Detection_1d_Stream_Intermediate_Mutated.cypher"
28,47,"28,47",21,"org.axonframework.messaging.commandhandling,org.axonframework.messaging.commandhandling.interception,org.axonframework.messaging.commandhandling.retry,org.axonframework.messaging.commandhandling.tracing,org.axonframework.messaging.commandhandling.gateway,org.axonframework.messaging.eventhandling,org.axonframework.messaging.eventhandling.interception,org.axonframework.messaging.eventhandling.replay,org.axonframework.messaging.eventhandling.gateway,org.axonframework.messaging.core,org.axonframework.messaging.core.unitofwork,org.axonframework.messaging.core.timeout,org.axonframework.messaging.core.sequencing,org.axonframework.messaging.core.retry,org.axonframework.messaging.tracing.attributes,org.axonframework.messaging.queryhandling,org.axonframework.messaging.queryhandling.interception,org.axonframework.messaging.queryhandling.gateway,org.axonframework.messaging.monitoring.interception,org.axonframework.test.util,org.axonframework.modelling.entity",""
91,27,"91,27",18,"org.axonframework.messaging.commandhandling.configuration,org.axonframework.messaging.eventhandling.conversion,org.axonframework.messaging.core.conversion,org.axonframework.messaging.core.correlation,org.axonframework.messaging.core.interception,org.axonframework.messaging.core.configuration,org.axonframework.messaging.queryhandling.configuration,org.axonframework.messaging.monitoring.configuration,org.axonframework.common,org.axonframework.common.digest,org.axonframework.common.caching,org.axonframework.common.infra,org.axonframework.common.lock,org.axonframework.common.configuration,org.axonframework.eventsourcing.annotation,org.axonframework.eventsourcing.annotation.reflection,org.axonframework.eventsourcing.configuration,org.axonframework.modelling.configuration",""
42,47,"42,47",11,"org.axonframework.messaging.commandhandling.annotation,org.axonframework.messaging.eventhandling.replay.annotation,org.axonframework.messaging.eventhandling.annotation,org.axonframework.messaging.core.unitofwork.annotation,org.axonframework.messaging.core.interception.annotation,org.axonframework.messaging.core.reflection,org.axonframework.messaging.core.annotation,org.axonframework.messaging.core.configuration.reflection,org.axonframework.messaging.queryhandling.annotation,org.axonframework.update.configuration,org.axonframework.common.annotation",""
18,18,"18,18",10,"org.axonframework.messaging.eventhandling.processing,org.axonframework.messaging.eventhandling.processing.errorhandling,org.axonframework.messaging.eventhandling.processing.streaming.segmenting,org.axonframework.messaging.eventhandling.processing.streaming.pooled,org.axonframework.messaging.eventhandling.processing.streaming.token.store,org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa,org.axonframework.common.jdbc,org.axonframework.common.tx",""
97,97,"97,97",8,"org.axonframework.messaging.eventhandling.processing.streaming,org.axonframework.messaging.eventhandling.processing.streaming.token,org.axonframework.messaging.eventhandling.processing.streaming.token.annotation,org.axonframework.messaging.eventstreaming,io.axoniq.framework.axonserver.connector.event,org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing.eventstore.inmemory,org.axonframework.eventsourcing.eventstore.jpa",""
122,122,"122,122",7,"org.axonframework.messaging.core.unitofwork.transaction.jdbc,org.axonframework.common.function,io.axoniq.framework.springboot,io.axoniq.framework.springboot.actuator,io.axoniq.framework.springboot.actuator.axonserver,io.axoniq.framework.springboot.autoconfig,io.axoniq.framework.springboot.service.connection",""
93,97,"93,97",6,"io.axoniq.framework.axonserver.connector.snapshot,org.axonframework.eventsourcing,org.axonframework.eventsourcing.snapshot.api,org.axonframework.eventsourcing.snapshot.inmemory,org.axonframework.eventsourcing.snapshot.store,org.axonframework.eventsourcing.handler",""
47,122,"47,122",6,"io.axoniq.framework.axonserver.connector.api.command,io.axoniq.framework.axonserver.connector.api.query,io.axoniq.framework.axonserver.connector.shared,io.axoniq.framework.axonserver.connector.command,io.axoniq.framework.axonserver.connector.query,org.axonframework.common.lifecycle",""
72,72,"72,72",5,"org.axonframework.conversion,org.axonframework.conversion.jackson,org.axonframework.conversion.avro,org.axonframework.conversion.converter,org.axonframework.conversion.jackson2",""
116,27,"116,27",4,"org.axonframework.messaging.monitoring,org.axonframework.extension.metrics.micrometer,org.axonframework.extension.metrics.micrometer.reservoir,org.axonframework.extension.metrics.micrometer.springboot",""
58,42,"58,42",4,"org.axonframework.update,org.axonframework.update.api,org.axonframework.update.detection,org.axonframework.update.common",""
10,47,"10,47",4,"org.axonframework.messaging.eventhandling.tracing,org.axonframework.messaging.tracing,org.axonframework.messaging.queryhandling.tracing,org.axonframework.extension.tracing.opentelemetry",""
106,106,"106,106",4,"org.axonframework.test,org.axonframework.test.matchers,org.axonframework.test.fixture,org.axonframework.test.extension",""
112,27,"112,27",3,"org.axonframework.common.property,org.axonframework.modelling.entity.annotation,org.axonframework.modelling.entity.child",""
109,27,"109,27",3,"org.axonframework.modelling,org.axonframework.modelling.repository,org.axonframework.modelling.annotation",""
88,122,"88,122",3,"org.axonframework.messaging.core.unitofwork.transaction,org.axonframework.messaging.core.unitofwork.transaction.jpa,org.axonframework.common.jpa",""
87,122,"87,122",3,"io.axoniq.framework.axonserver.connector.util,org.axonframework.common.io,org.axonframework.common.util",""
27,18,"27,18",2,"org.axonframework.messaging.eventhandling.processing.subscribing,org.axonframework.messaging.eventhandling.configuration",""
71,122,"71,122",2,"io.axoniq.framework.axonserver.connector.api,io.axoniq.framework.axonserver.connector.configuration",""
