"codeUnitName","shortCodeUnitName","nodeElementId","projectName","incomingDependencies","outgoingDependencies","communityId","clusteringCoefficient","articleRank","pageRank","pageToArticleRankDifference","betweenness","clusteringLabel","clusteringProbability","clusteringIsNoise","clusteringIsMedoid","clusteringSize","clusteringRadiusMax","clusteringRadiusAverage","clusteringNormalizedDistanceToMedoid","anomalyLabel","anomalyScore","anomalyTopFeature1","anomalyTopFeature2","anomalyTopFeature3","anomalyTopFeatureSHAPValue1","anomalyTopFeatureSHAPValue2","anomalyTopFeatureSHAPValue3","visualizationX","visualizationY","Source Cypher File: /home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/domains/anomaly-detection/features/AnomalyDetectionFeatures.cypher"
"org.axonframework.axonserver.connector","connector","4:b691cf64-9280-4315-b22d-f6854bbb911d:20","axon-server-connector-5.0.1",59,344,0,0.39869281045751637,0.2838539798573354,0.3464234353151072,0.06256945545777182,324.5,4,1,0,0,4,6.5119732797611505,4.493425798311364,0.9267174635611751,0,-0.09183827637110575,"","","",0,0,0,5.780246257781982,15.224985122680664,""
"org.axonframework.axonserver.connector.util","util","4:b691cf64-9280-4315-b22d-f6854bbb911d:21","axon-server-connector-5.0.1",20,17,0,0.5,0.1738021864930942,0.17698997826587254,0.0031877917727783367,41,5,1,0,0,5,6.976220178883523,5.0545673537068065,0.7590709400528148,0,-0.1065700332933951,"","","",0,0,0,5.208759307861328,15.667595863342285,""
"org.axonframework.axonserver.connector.query","query","4:b691cf64-9280-4315-b22d-f6854bbb911d:22","axon-server-connector-5.0.1",20,226,0,0.5777777777777777,0.1697198992080443,0.17498447806211986,0.005264578854075552,0,5,1,0,0,5,6.976220178883523,5.0545673537068065,1,0,-0.13722646614612505,"","","",0,0,0,5.551192760467529,15.821390151977539,""
"org.axonframework.axonserver.connector.event","event","4:b691cf64-9280-4315-b22d-f6854bbb911d:23","axon-server-connector-5.0.1",18,1228,1,0.5147058823529411,0.16267707806231424,0.16606145018279136,0.003384372120477125,182,6,0.8021637551573807,0,0,5,4.73078564601019,3.1079491239972414,1,0,-0.07640348941086494,"","","",0,0,0,11.252108573913574,17.712852478027344,""
"org.axonframework.axonserver.connector.command","command","4:b691cf64-9280-4315-b22d-f6854bbb911d:24","axon-server-connector-5.0.1",8,128,0,0.5555555555555556,0.17253702766633633,0.17855368921385126,0.006016661547514929,0,5,1,0,0,5,6.976220178883523,5.0545673537068065,0.961559711714028,0,-0.11741801659717499,"","","",0,0,0,5.644089221954346,15.590791702270508,""
"org.axonframework.test","test","4:b691cf64-9280-4315-b22d-f6854bbb911d:4624","axon-test-5.0.1",7,13,2,0.7,0.20373375322875378,0.21421481310567608,0.0104810598769223,9.9,-1,0,1,0,17,0,0,0,0,-0.047136561492765516,"","","",0,0,0,5.135030746459961,17.951698303222656,""
"org.axonframework.test.fixture","fixture","4:b691cf64-9280-4315-b22d-f6854bbb911d:4625","axon-test-5.0.1",132,954,2,0.5384615384615384,0.15000000000000002,0.15000000000000002,0,0,-1,0,1,0,17,0,0,0,0,-0.06284624944316236,"","","",0,0,0,4.9071125984191895,17.664730072021484,""
"org.axonframework.test.util","util","4:b691cf64-9280-4315-b22d-f6854bbb911d:4626","axon-test-5.0.1",23,164,3,0.7142857142857143,0.1525087062510883,0.15258883248730967,8.012623622136172e-05,2,7,0.6245329160116738,0,0,40,13.071218894096091,6.342240162720555,1,0,-0.12905238208049463,"","","",0,0,0,5.561968803405762,18.105783462524414,""
"org.axonframework.test.server","server","4:b691cf64-9280-4315-b22d-f6854bbb911d:4627","axon-test-5.0.1",3,2,0,0,0.22159970202844406,0.27792333984375,0.056323637815305944,1,-1,0,1,0,17,0,0,0,0,-0.0005485864448159239,"","","",0,0,0,8.418651580810547,14.203926086425781,""
"org.axonframework.test.matchers","matchers","4:b691cf64-9280-4315-b22d-f6854bbb911d:4628","axon-test-5.0.1",35,47,2,0.7333333333333333,0.16379788438098558,0.16423857868020306,0.0004406942992174756,1,-1,0,1,0,17,0,0,0,0,-0.04705246825059306,"","","",0,0,0,4.975486755371094,17.825607299804688,""
