"projectName","shortCodeUnitName","codeUnitName","nodeEmbeddingTop3SHAPValueSum","rank","Source Cypher File: /home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/domains/anomaly-detection/labels/AnomalyDetectionArchetypeBridge.cypher"
"axon-common-5.0.1","io","org.axonframework.common.io",-0.41231476902958714,1,""
"axon-common-5.0.1","annotation","org.axonframework.common.annotation",-0.14371927138875207,2,""
"axon-common-5.0.1","common","org.axonframework.common",-0.1358447351448921,3,""
"axon-common-5.0.1","configuration","org.axonframework.common.configuration",-0.09108208021713393,4,""
"axon-messaging-5.0.1","unitofwork","org.axonframework.messaging.core.unitofwork",-0.05873979931968379,5,""
"axon-messaging-5.0.1","core","org.axonframework.messaging.core",-0.049044774577181705,6,""
