"projectName","shortCodeUnitName","codeUnitName","anomalyRank","anomalyScore","authorityRank","bottleneckRank","bridgeRank","hubRank","outlierRank","degreeRank","topFeature1","topFeature2","topFeature3","topFeature1Score","topFeature2Score","topFeature3Score","Source Cypher File: /home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/domains/anomaly-detection/labels/AnomalyDetectionTopAnomalies.cypher"
"axon-common-5.0.1","annotation","org.axonframework.common.annotation",1,0.033311092813597565,0,0,3,0,1,0,"articleRank","pageToArticleRankDifference","pageRank",-0.1475844205933558,-0.14468779521494124,-0.138341834189329,""
"axon-common-5.0.1","configuration","org.axonframework.common.configuration",2,0.027927882662942993,0,0,4,0,0,0,"articleRank","pageRank","pageToArticleRankDifference",-0.14934288322163075,-0.1420987353359187,-0.13911702297700793,""
"axon-messaging-5.0.1","core","org.axonframework.messaging.core",3,0.02507442983388053,0,2,6,0,0,0,"pageToArticleRankDifference","incomingDependencies","pageRank",-0.15074389483191528,-0.15070557105604512,-0.14548997303380332,""
"axon-messaging-5.0.1","unitofwork","org.axonframework.messaging.core.unitofwork",4,0.020964126254391924,0,7,5,0,0,0,"incomingDependencies","pageToArticleRankDifference","articleRank",-0.15247110382087337,-0.148020758035459,-0.14770083182641933,""
"axon-test-5.0.1","server","org.axonframework.test.server",5,0.015321744273894211,0,0,1,0,0,0,"nodeEmbeddingPCA_9","nodeEmbeddingPCA_4","nodeEmbeddingPCA_2",-0.12946297010781596,-0.07893499960013818,-0.04437586001195931,""
"axon-conversion-5.0.1","conversion","org.axonframework.conversion",6,6.231505927611902e-05,0,0,2,0,0,0,"articleRank","pageToArticleRankDifference","pageRank",-0.15215024714405323,-0.14269636089732884,-0.13680060426597432,""
