"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Value_Descending.cypher"
"axon-common-5.0.3","axon-common-5.0.3","centralityHarmonic",1,""
"axon-messaging-5.0.3","axon-messaging-5.0.3","centralityHarmonic",0.7,""
"axon-conversion-5.0.3","axon-conversion-5.0.3","centralityHarmonic",0.6,""
"axon-eventsourcing-5.0.3","axon-eventsourcing-5.0.3","centralityHarmonic",0.35,""
"axon-modelling-5.0.3","axon-modelling-5.0.3","centralityHarmonic",0.33333333333333337,""
"axon-server-connector-5.0.3","axon-server-connector-5.0.3","centralityHarmonic",0.15,""
"axon-test-5.0.3","axon-test-5.0.3","centralityHarmonic",0.15,""
"axon-update-5.0.3","axon-update-5.0.3","centralityHarmonic",0.15,""
"axon-spring-boot-autoconfigure-5.0.3","axon-spring-boot-autoconfigure-5.0.3","centralityHarmonic",0.1,""
"axon-metrics-micrometer-5.0.3","axon-metrics-micrometer-5.0.3","centralityHarmonic",0,""
"axon-tracing-opentelemetry-5.0.3","axon-tracing-opentelemetry-5.0.3","centralityHarmonic",0,""
