"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"react-router-7.15.1/react-router","react-router",0.5230557476844585,0.3471608829144819,378,13,""
"react-router-7.15.1/utils","utils",0.44574172024544867,0.1190808654922868,183,3,""
"react-router-7.15.1/react-router","react-router",0.31569687016719433,0.17266694615746325,109,4,""
"react-router-7.15.1/history","history",0.2875382233912874,0.05530181801553465,40,0,""
"react-router-7.15.1/router","router",0.27548759729613853,0.17716129415224766,53,1,""
"react-router-7.15.1/entry","entry",0.21180513455456,0.15201461839615638,13,0,""
"react-router-7.15.1/routeModules","routeModules",0.19349985283638965,0.17059597254712744,27,6,""
"react-router-7.15.1/data","data",0.18048622781966506,0.1539500055184331,7,0,""
"react-router-7.15.1/build","build",0.12090025330620396,0.09589416715757225,11,0,""
"react-router-7.15.1/mode","mode",0.1191673257053488,0.05530181801553465,5,0,""
"react-router-7.15.1/instrumentation","instrumentation",0.10359468728523898,0.220766321290283,14,0,""
"react-router-7.15.1/dev","dev",0.09671304539454645,0,4,3,""
"react-router-7.15.1/actions","actions",0.09472610171680555,0,3,0,""
"react-router-7.15.1/headers","headers",0.09472610171680555,0.1647972019658243,3,1,""
"react-router-7.15.1/urls","urls",0.09472610171680555,0.15522409825947914,3,0,""
"react-router-7.15.1/dom-export","dom-export",0.082914864441346,0.09665164928927485,19,0,""
"react-router-7.15.1/links","links",0.07963124518982782,0.05530181801553465,6,0,""
"react-router-7.15.1/cookies","cookies",0.07585790845575369,0.09183793066793526,19,6,""
"react-router-7.15.1/fog-of-war","fog-of-war",0.07472498554430407,0.20480936471265448,4,5,""
"react-router-7.15.1/future","future",0.07472498554430407,0,3,0,""
"react-router-7.15.1/routes","routes",0.06853080273375177,0.2079675044654448,4,9,""
"react-router-7.15.1/errors","errors",0.06677177280129999,0.14840682323180243,5,0,""
"react-router-7.15.1/server","server",0.06517935434883541,0.26439768052123813,40,17,""
"react-router-7.15.1/react-router","react-router",0.06465907416285671,0.05985160002376622,9,4,""
"react-router-7.15.1/server","server",0.06004600280548635,0.3596031003923633,4,0,""
"react-router-7.15.1/cookieStorage","cookieStorage",0.05496053552584046,0.09881991462404813,2,2,""
"react-router-7.15.1/href","href",0.05496053552584046,0.003924603038724202,2,0,""
"react-router-7.15.1/memoryStorage","memoryStorage",0.05496053552584046,0.09079958358470751,2,1,""
"react-router-7.15.1/context","context",0.04303275580286281,0.16195713958615704,11,10,""
"react-router-7.15.1/route-data","route-data",0.04149855149472264,0.07773384341671795,6,0,""
"react-router-7.15.1/entry","entry",0.03802024029695291,0.08300588530278104,1,0,""
"react-router-7.15.1/routeMatching","routeMatching",0.03802024029695291,0.10967500022811708,2,0,""
"react-router-7.15.1/serverHandoff","serverHandoff",0.03802024029695291,0.02264696482944272,2,0,""
"react-router-7.15.1/single-fetch","single-fetch",0.03802024029695291,0.2719377928394456,5,4,""
"react-router-7.15.1/register","register",0.03711968702743089,0,1,0,""
"react-router-7.15.1/dom","dom",0.036704745247351164,0.13283029213509204,6,0,""
"react-router-7.15.1/errors","errors",0.036704745247351164,0.10242935194298104,1,0,""
"react-router-7.15.1/serializes-to","serializes-to",0.036704745247351164,0,1,0,""
"react-router-7.15.1/route-module","route-module",0.03168039236263634,1.7445047902633235e-40,3,0,""
"react-router-7.15.1/turbo-stream","turbo-stream",0.02875153250434708,2.557471068806693e-28,1,0,""
"react-router-7.15.1/errors","errors",0.027954328915505547,0.131556199394046,2,0,""
"react-router-7.15.1/warnings","warnings",0.020159179328500226,0,2,0,""
"react-router-7.15.1/sessions","sessions",0.020048155533328674,0.09883165298605474,3,11,""
"react-router-7.15.1/browser","browser",0.010218818822994956,0,1,0,""
"react-router-7.15.1/crypto","crypto",0.00970987232475553,0,2,0,""
"react-router-7.15.1/markup","markup",0.00239442608773721,0,1,0,""
"react-router-7.15.1/vite","vite",7.214583619849005e-09,1.8292458549551547e-34,21,7,""
"react-router-7.15.1/config","config",6.851108053957297e-09,9.846984692244215e-10,17,40,""
"react-router-7.15.1/routes","routes",6.1695193045057874e-09,1.8649314702152544e-11,25,28,""
"react-router-7.15.1/typegen","typegen",4.585926762414969e-09,5.621759075481907e-11,5,10,""
"react-router-7.15.1/babel","babel",4.053881243530917e-09,0,8,1,""
"react-router-7.15.1/has-dependency","has-dependency",3.96137933765593e-09,0,2,1,""
"react-router-7.15.1/load-dotenv","load-dotenv",3.96137933765593e-09,0,2,4,""
"react-router-7.15.1/optimize-deps-entries","optimize-deps-entries",3.96137933765593e-09,1.7880121469868176e-09,2,3,""
"react-router-7.15.1/prerender","prerender",3.96137933765593e-09,0,3,17,""
"react-router-7.15.1/validate-plugin-order","validate-plugin-order",3.96137933765593e-09,0,2,3,""
"react-router-7.15.1/virtual-module","virtual-module",3.96137933765593e-09,0,2,0,""
"react-router-7.15.1/warn-on-client-source-maps","warn-on-client-source-maps",3.96137933765593e-09,0,2,12,""
"react-router-7.15.1/cache","cache",2.9124723085748006e-09,0,4,0,""
"react-router-7.15.1/node-adapter","node-adapter",2.8456878064916395e-09,0,2,5,""
"react-router-7.15.1/resolve-relative-route-file-path","resolve-relative-route-file-path",2.8456878064916395e-09,1.4150790379429498e-09,2,3,""
"react-router-7.15.1/resolve-file-url","resolve-file-url",2.8075213822629608e-09,7.627859786820229e-10,2,5,""
"react-router-7.15.1/remove-exports","remove-exports",2.724074272809524e-09,4.286101505982884e-10,2,30,""
"react-router-7.15.1/route-chunks","route-chunks",2.724074272809524e-09,7.365410246917563e-10,10,310,""
"react-router-7.15.1/ssr-externals","ssr-externals",2.6552564441199542e-09,1.8292458549551547e-34,2,0,""
"react-router-7.15.1/config","config",2.6402101555449337e-09,7.243563090205724e-10,5,0,""
"react-router-7.15.1/plugin","plugin",2.4691859341433577e-09,9.33718776279215e-09,10,150,""
"react-router-7.15.1/combine-urls","combine-urls",2.388336530971898e-09,0,1,0,""
"react-router-7.15.1/manifest","manifest",2.388336530971898e-09,0,2,0,""
"react-router-7.15.1/styles","styles",2.388336530971898e-09,1.6388007361266874e-09,3,22,""
"react-router-7.15.1/with-props","with-props",2.388336530971898e-09,4.286101505982884e-10,1,29,""
"react-router-7.15.1/virtual-route-config","virtual-route-config",1.573042806684032e-09,6.709423739630796e-10,1,4,""
"react-router-7.15.1/virtual-route-modules","virtual-route-modules",1.573042806684032e-09,1.3125647482149779e-09,1,3,""
"react-router-7.15.1/has-rsc-plugin","has-rsc-plugin",1.1015057009273014e-09,7.627859786820229e-10,2,3,""
"react-router-7.15.1/profiler","profiler",8.424415805320607e-10,0,5,9,""
"react-router-7.15.1/build","build",6.245474247590388e-10,1.864665601166677e-09,1,8,""
"react-router-7.15.1/dev","dev",6.245474247590388e-10,8.518559318974279e-10,1,11,""
"react-router-7.15.1/format","format",6.245474247590388e-10,6.52293059260927e-10,1,0,""
"react-router-7.15.1/useJavascript","useJavascript",6.245474247590388e-10,0,1,6,""
"react-router-7.15.1/context","context",5.173375502375014e-10,7.243563090205724e-10,3,0,""
"react-router-7.15.1/params","params",5.029577895355913e-10,0,1,0,""
"react-router-7.15.1/route","route",5.029577895355913e-10,6.52293059260927e-10,2,0,""
"react-router-7.15.1/detectPackageManager","detectPackageManager",2.518736245730355e-10,0,1,1,""
"react-router-7.15.1/vite-node","vite-node",2.518736245730355e-10,1.0435218453795075e-09,2,13,""
"react-router-7.15.1/routes","routes",1.763889795195706e-10,6.52293059260927e-10,9,0,""
"react-router-7.15.1/generate","generate",1.4379760701910138e-11,1.966310549714537e-09,5,24,""
"react-router-7.15.1/utils","utils",7.831752649499878e-18,0,36,28,""
