"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Value_Descending.cypher"
"react-router-7.15.1/react-router","react-router","centralityBetweenness",1209,""
"react-router-7.15.1/server","server","centralityBetweenness",522,""
"react-router-7.15.1/dom-export","dom-export","centralityBetweenness",394.5,""
"react-router-7.15.1/react-router","react-router","centralityBetweenness",370.5,""
"react-router-7.15.1/route-data","route-data","centralityBetweenness",360.5,""
"react-router-7.15.1/routeModules","routeModules","centralityBetweenness",351.5,""
"react-router-7.15.1/routes","routes","centralityBetweenness",203.5,""
"react-router-7.15.1/entry","entry","centralityBetweenness",146,""
"react-router-7.15.1/instrumentation","instrumentation","centralityBetweenness",142,""
"react-router-7.15.1/single-fetch","single-fetch","centralityBetweenness",140,""
"react-router-7.15.1/cookies","cookies","centralityBetweenness",113,""
"react-router-7.15.1/turbo-stream","turbo-stream","centralityBetweenness",108,""
"react-router-7.15.1/plugin","plugin","centralityBetweenness",103,""
"react-router-7.15.1/server","server","centralityBetweenness",95,""
"react-router-7.15.1/router","router","centralityBetweenness",94,""
"react-router-7.15.1/urls","urls","centralityBetweenness",78.5,""
"react-router-7.15.1/config","config","centralityBetweenness",62,""
"react-router-7.15.1/entry","entry","centralityBetweenness",49.5,""
"react-router-7.15.1/build","build","centralityBetweenness",40,""
"react-router-7.15.1/commands","commands","centralityBetweenness",39,""
"react-router-7.15.1/unflatten","unflatten","centralityBetweenness",37,""
"react-router-7.15.1/route-module","route-module","centralityBetweenness",36,""
"react-router-7.15.1/serverHandoff","serverHandoff","centralityBetweenness",35,""
"react-router-7.15.1/react-router","react-router","centralityBetweenness",34,""
"react-router-7.15.1/memoryStorage","memoryStorage","centralityBetweenness",33,""
"react-router-7.15.1/build","build","centralityBetweenness",28.5,""
"react-router-7.15.1/typegen","typegen","centralityBetweenness",24,""
"react-router-7.15.1/vite-node","vite-node","centralityBetweenness",20,""
"react-router-7.15.1/context","context","centralityBetweenness",18,""
"react-router-7.15.1/generate","generate","centralityBetweenness",15,""
"react-router-7.15.1/routes","routes","centralityBetweenness",15,""
"react-router-7.15.1/optimize-deps-entries","optimize-deps-entries","centralityBetweenness",13.5,""
"react-router-7.15.1/headers","headers","centralityBetweenness",13,""
"react-router-7.15.1/vite","vite","centralityBetweenness",11.5,""
"react-router-7.15.1/config","config","centralityBetweenness",9,""
"react-router-7.15.1/data","data","centralityBetweenness",6.5,""
