"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"react-router-7.13.2/react-router","react-router",0.5198793423357333,0.5198793423357333,379,13,""
"react-router-7.13.2/utils","utils",0.4419385760068664,0.4419385760068664,175,3,""
"react-router-7.13.2/react-router","react-router",0.3531704580879733,0.3531704580879733,112,4,""
"react-router-7.13.2/history","history",0.28607206913987565,0.28607206913987565,40,0,""
"react-router-7.13.2/router","router",0.27049511793858944,0.27049511793858944,53,1,""
"react-router-7.13.2/entry","entry",0.19392668109314282,0.19392668109314282,12,0,""
"react-router-7.13.2/routeModules","routeModules",0.19305821204244888,0.19305821204244888,27,6,""
"react-router-7.13.2/data","data",0.17705193649214507,0.17705193649214507,7,0,""
"react-router-7.13.2/build","build",0.11792422382040826,0.11792422382040826,11,0,""
"react-router-7.13.2/mode","mode",0.11669933553278168,0.11669933553278168,5,0,""
"react-router-7.13.2/instrumentation","instrumentation",0.10126148374014524,0.10126148374014524,14,0,""
"react-router-7.13.2/dev","dev",0.09451753723733528,0.09451753723733528,4,2,""
"react-router-7.13.2/actions","actions",0.09284404957581528,0.09284404957581528,3,0,""
"react-router-7.13.2/headers","headers",0.09284404957581528,0.09284404957581528,3,1,""
"react-router-7.13.2/urls","urls",0.09284404957581528,0.09284404957581528,3,0,""
"react-router-7.13.2/dom-export","dom-export",0.08104352786878692,0.08104352786878692,19,0,""
"react-router-7.13.2/links","links",0.07782718164534916,0.07782718164534916,6,0,""
"react-router-7.13.2/cookies","cookies",0.0746925102920295,0.0746925102920295,19,4,""
"react-router-7.13.2/fog-of-war","fog-of-war",0.07285802729367774,0.07285802729367774,3,5,""
"react-router-7.13.2/future","future",0.07285802729367774,0.07285802729367774,3,0,""
"react-router-7.13.2/routes","routes",0.07063935550101441,0.07063935550101441,6,9,""
"react-router-7.13.2/errors","errors",0.06524051392725681,0.06524051392725681,5,0,""
"react-router-7.13.2/server","server",0.06383635956001264,0.06383635956001264,40,17,""
"react-router-7.13.2/react-router","react-router",0.06334967287525528,0.06334967287525528,9,4,""
"react-router-7.13.2/server","server",0.0588756347090463,0.0588756347090463,4,0,""
"react-router-7.13.2/cookieStorage","cookieStorage",0.05343999222022845,0.05343999222022845,2,2,""
"react-router-7.13.2/href","href",0.05343999222022845,0.05343999222022845,2,0,""
"react-router-7.13.2/memoryStorage","memoryStorage",0.05343999222022845,0.05343999222022845,2,1,""
"react-router-7.13.2/context","context",0.0419117599411802,0.0419117599411802,11,10,""
"react-router-7.13.2/route-data","route-data",0.04130914993179806,0.04130914993179806,6,0,""
"react-router-7.13.2/entry","entry",0.037111890066980936,0.037111890066980936,1,0,""
"react-router-7.13.2/routeMatching","routeMatching",0.037111890066980936,0.037111890066980936,2,0,""
"react-router-7.13.2/serverHandoff","serverHandoff",0.037111890066980936,0.037111890066980936,2,0,""
"react-router-7.13.2/single-fetch","single-fetch",0.037111890066980936,0.037111890066980936,5,4,""
"react-router-7.13.2/register","register",0.036142802253303574,0.036142802253303574,1,0,""
"react-router-7.13.2/dom","dom",0.035746137226696804,0.035746137226696804,6,0,""
"react-router-7.13.2/errors","errors",0.035746137226696804,0.035746137226696804,1,0,""
"react-router-7.13.2/serializes-to","serializes-to",0.035746137226696804,0.035746137226696804,1,0,""
"react-router-7.13.2/route-module","route-module",0.03127627791218442,0.03127627791218442,3,0,""
"react-router-7.13.2/turbo-stream","turbo-stream",0.028128623860275873,0.028128623860275873,1,0,""
"react-router-7.13.2/errors","errors",0.02760353564855847,0.02760353564855847,2,0,""
"react-router-7.13.2/warnings","warnings",0.020542820499212643,0.020542820499212643,2,0,""
"react-router-7.13.2/sessions","sessions",0.020431551202286676,0.020431551202286676,3,10,""
"react-router-7.13.2/browser","browser",0.010396367339784203,0.010396367339784203,1,0,""
"react-router-7.13.2/crypto","crypto",0.009915950876474936,0.009915950876474936,2,0,""
"react-router-7.13.2/markup","markup",0.0021519508983338,0.0021519508983338,1,0,""
"react-router-7.13.2/vite","vite",1.866327377968903e-09,1.866327377968903e-09,15,5,""
"react-router-7.13.2/config","config",1.8245440772768124e-09,1.8245440772768124e-09,16,40,""
"react-router-7.13.2/routes","routes",1.635213778338337e-09,1.635213778338337e-09,25,28,""
"react-router-7.13.2/typegen","typegen",1.2066733148024954e-09,1.2066733148024954e-09,4,10,""
"react-router-7.13.2/babel","babel",1.0529968278190555e-09,1.0529968278190555e-09,8,1,""
"react-router-7.13.2/has-dependency","has-dependency",1.032615336666189e-09,1.032615336666189e-09,2,1,""
"react-router-7.13.2/load-dotenv","load-dotenv",1.032615336666189e-09,1.032615336666189e-09,2,4,""
"react-router-7.13.2/optimize-deps-entries","optimize-deps-entries",1.032615336666189e-09,1.032615336666189e-09,2,3,""
"react-router-7.13.2/validate-plugin-order","validate-plugin-order",1.032615336666189e-09,1.032615336666189e-09,2,3,""
"react-router-7.13.2/virtual-module","virtual-module",1.032615336666189e-09,1.032615336666189e-09,2,0,""
"react-router-7.13.2/warn-on-client-source-maps","warn-on-client-source-maps",1.032615336666189e-09,1.032615336666189e-09,2,12,""
"react-router-7.13.2/node-adapter","node-adapter",7.758701831350075e-10,7.758701831350075e-10,2,5,""
"react-router-7.13.2/resolve-relative-route-file-path","resolve-relative-route-file-path",7.758701831350075e-10,7.758701831350075e-10,2,3,""
"react-router-7.13.2/resolve-file-url","resolve-file-url",7.530777084513751e-10,7.530777084513751e-10,2,5,""
"react-router-7.13.2/ssr-externals","ssr-externals",7.224710286587056e-10,7.224710286587056e-10,2,0,""
"react-router-7.13.2/config","config",7.198631886848332e-10,7.198631886848332e-10,5,0,""
"react-router-7.13.2/cache","cache",6.986671839741352e-10,6.986671839741352e-10,3,0,""
"react-router-7.13.2/remove-exports","remove-exports",6.986671839741352e-10,6.986671839741352e-10,2,30,""
"react-router-7.13.2/combine-urls","combine-urls",6.488587683687981e-10,6.488587683687981e-10,1,0,""
"react-router-7.13.2/manifest","manifest",6.488587683687981e-10,6.488587683687981e-10,2,0,""
"react-router-7.13.2/prerender","prerender",6.488587683687981e-10,6.488587683687981e-10,2,16,""
"react-router-7.13.2/route-chunks","route-chunks",6.488587683687981e-10,6.488587683687981e-10,8,310,""
"react-router-7.13.2/styles","styles",6.488587683687981e-10,6.488587683687981e-10,3,22,""
"react-router-7.13.2/with-props","with-props",6.488587683687981e-10,6.488587683687981e-10,1,29,""
"react-router-7.13.2/virtual-route-config","virtual-route-config",3.837565682973908e-10,3.837565682973908e-10,1,4,""
"react-router-7.13.2/virtual-route-modules","virtual-route-modules",3.837565682973908e-10,3.837565682973908e-10,4,6,""
"react-router-7.13.2/has-rsc-plugin","has-rsc-plugin",2.9372586327922105e-10,2.9372586327922105e-10,2,3,""
"react-router-7.13.2/profiler","profiler",2.337741857288387e-10,2.337741857288387e-10,5,9,""
"react-router-7.13.2/plugin","plugin",2.238868252254914e-10,2.238868252254914e-10,9,150,""
"react-router-7.13.2/build","build",1.7405797813630662e-10,1.7405797813630662e-10,1,8,""
"react-router-7.13.2/dev","dev",1.7405797813630662e-10,1.7405797813630662e-10,1,11,""
"react-router-7.13.2/format","format",1.7405797813630662e-10,1.7405797813630662e-10,1,0,""
"react-router-7.13.2/useJavascript","useJavascript",1.7405797813630662e-10,1.7405797813630662e-10,1,6,""
"react-router-7.13.2/context","context",1.4465208998158855e-10,1.4465208998158855e-10,3,0,""
"react-router-7.13.2/params","params",1.404185395927258e-10,1.404185395927258e-10,1,0,""
"react-router-7.13.2/route","route",1.404185395927258e-10,1.404185395927258e-10,2,0,""
"react-router-7.13.2/detectPackageManager","detectPackageManager",7.100442031603503e-11,7.100442031603503e-11,1,1,""
"react-router-7.13.2/vite-node","vite-node",7.100442031603503e-11,7.100442031603503e-11,2,13,""
"react-router-7.13.2/routes","routes",4.930089676945616e-11,4.930089676945616e-11,9,0,""
"react-router-7.13.2/generate","generate",4.233550388862772e-12,4.233550388862772e-12,5,24,""
"react-router-7.13.2/utils","utils",5.465757228012057e-18,5.465757228012057e-18,36,28,""
"react-router-7.13.2/prompts-prompt-base","prompts-prompt-base",2.803533472486028e-18,2.803533472486028e-18,8,14,""
"react-router-7.13.2/prompts-select","prompts-select",1.5445010527363353e-18,1.5445010527363353e-18,3,6,""
"react-router-7.13.2/prompts-confirm","prompts-confirm",7.498167248096861e-19,7.498167248096861e-19,1,5,""
"react-router-7.13.2/prompts-multi-select","prompts-multi-select",7.498167248096861e-19,7.498167248096861e-19,1,5,""
"react-router-7.13.2/prompts-text","prompts-text",7.498167248096861e-19,7.498167248096861e-19,1,8,""
"react-router-7.13.2/copy-template","copy-template",5.846170025864331e-19,5.846170025864331e-19,2,33,""
"react-router-7.13.2/loading-indicator","loading-indicator",5.846170025864331e-19,5.846170025864331e-19,1,12,""
"react-router-7.13.2/prompt","prompt",5.846170025864331e-19,5.846170025864331e-19,1,2,""
"react-router-7.13.2/manifest","manifest",7.566781476371574e-27,7.566781476371574e-27,3,0,""
"react-router-7.13.2/normalizeSlashes","normalizeSlashes",7.566781476371574e-27,7.566781476371574e-27,2,3,""
"react-router-7.13.2/flatRoutes","flatRoutes",4.2491474219662105e-27,4.2491474219662105e-27,1,15,""
"react-router-7.13.2/utils","utils",8.440743033227601e-28,8.440743033227601e-28,46,0,""
"react-router-7.13.2/flatten","flatten",4.220371516608043e-28,4.220371516608043e-28,1,0,""
"react-router-7.13.2/unflatten","unflatten",4.220371516608043e-28,4.220371516608043e-28,1,0,""
"react-router-7.13.2/fileStorage","fileStorage",1.3383692540216555e-30,1.3383692540216555e-30,1,9,""
"react-router-7.13.2/server","server",1.3383692540216555e-30,1.3383692540216555e-30,2,3,""
"react-router-7.13.2/stream","stream",1.3383692540216555e-30,1.3383692540216555e-30,4,11,""
"react-router-7.13.2/is-react-router-repo","is-react-router-repo",1.207457976325573e-33,1.207457976325573e-33,2,5,""
"react-router-7.13.2/arcTableSessionStorage","arcTableSessionStorage",6.037289881627865e-34,6.037289881627865e-34,1,6,""
"react-router-7.13.2/binaryTypes","binaryTypes",6.037289881627865e-34,6.037289881627865e-34,1,0,""
"react-router-7.13.2/manifest","manifest",6.037289881627865e-34,6.037289881627865e-34,4,0,""
"react-router-7.13.2/normalizeSlashes","normalizeSlashes",6.037289881627865e-34,6.037289881627865e-34,1,3,""
"react-router-7.13.2/react-router-architect","react-router-architect",6.037289881627865e-34,6.037289881627865e-34,3,0,""
"react-router-7.13.2/server","server",6.037289881627865e-34,6.037289881627865e-34,3,22,""
"react-router-7.13.2/commands","commands",1.1515216601615648e-39,1.1515216601615648e-39,5,15,""
