"similarity","sourceArtifactName","sourceNodeName","sourceNodeIncomingDependencies","sourceNodeOutgoingDependencies","targetArtifactName","targetNodeName","targetNodeIncomingDependencies","targetNodeOutgoingDependencies","Source Cypher File: Similarity/Similarity_1d_Stream_Mutated.cypher"
0.8942307692307693,,"/axon-modelling-4.11.0.jar",6,1,,"/axon-server-connector-4.11.0.jar",1,4,""
0.8942307692307693,,"/axon-server-connector-4.11.0.jar",1,4,,"/axon-modelling-4.11.0.jar",6,1,""
0.7888349514563107,,"/axon-eventsourcing-4.11.0.jar",5,2,,"/axon-modelling-4.11.0.jar",6,1,""
0.7888349514563107,,"/axon-modelling-4.11.0.jar",6,1,,"/axon-eventsourcing-4.11.0.jar",5,2,""
0.7803468208092486,,"/axon-configuration-4.11.0.jar",2,4,,"/axon-test-4.11.0.jar",1,3,""
0.7803468208092486,,"/axon-test-4.11.0.jar",1,3,,"/axon-configuration-4.11.0.jar",2,4,""
0.7512315270935961,,"/axon-configuration-4.11.0.jar",2,4,,"/axon-eventsourcing-4.11.0.jar",5,2,""
0.7512315270935961,,"/axon-eventsourcing-4.11.0.jar",5,2,,"/axon-configuration-4.11.0.jar",2,4,""
0.7164835164835165,,"/axon-eventsourcing-4.11.0.jar",5,2,,"/axon-server-connector-4.11.0.jar",1,4,""
0.7164835164835165,,"/axon-server-connector-4.11.0.jar",1,4,,"/axon-eventsourcing-4.11.0.jar",5,2,""
0.6493506493506493,,"/axon-test-4.11.0.jar",1,3,,"/axon-eventsourcing-4.11.0.jar",5,2,""
0.6223958333333334,,"/axon-spring-boot-autoconfigure-4.11.0.jar",0,7,,"/axon-test-4.11.0.jar",1,3,""
0.6223958333333334,,"/axon-test-4.11.0.jar",1,3,,"/axon-spring-boot-autoconfigure-4.11.0.jar",0,7,""
0.5908141962421712,,"/axon-configuration-4.11.0.jar",2,4,,"/axon-server-connector-4.11.0.jar",1,4,""
0.5908141962421712,,"/axon-server-connector-4.11.0.jar",1,4,,"/axon-configuration-4.11.0.jar",2,4,""
0.5850340136054422,,"/axon-spring-boot-autoconfigure-4.11.0.jar",0,7,,"/axon-configuration-4.11.0.jar",2,4,""
0.5849889624724062,,"/axon-modelling-4.11.0.jar",6,1,,"/axon-configuration-4.11.0.jar",2,4,""
0.4874274661508704,,"/axon-spring-boot-autoconfigure-4.11.0.jar",0,7,,"/axon-server-connector-4.11.0.jar",1,4,""
0.45985401459854014,,"/axon-disruptor-4.11.0.jar",1,3,,"/axon-test-4.11.0.jar",1,3,""
0.37572254335260113,,"/axon-disruptor-4.11.0.jar",1,3,,"/axon-configuration-4.11.0.jar",2,4,""
0.35674157303370785,,"/axon-disruptor-4.11.0.jar",1,3,,"/axon-spring-boot-autoconfigure-4.11.0.jar",0,7,""
0.09230769230769231,,"/axon-tracing-opentelemetry-4.11.0.jar",1,1,,"/axon-disruptor-4.11.0.jar",1,3,""
0.044444444444444446,,"/axon-tracing-opentelemetry-4.11.0.jar",1,1,,"/axon-test-4.11.0.jar",1,3,""
0.03468208092485549,,"/axon-tracing-opentelemetry-4.11.0.jar",1,1,,"/axon-configuration-4.11.0.jar",2,4,""
