"codeUnitName","shortCodeUnitName","nodeElementId","projectName","incomingDependencies","outgoingDependencies","communityId","clusteringCoefficient","articleRank","pageRank","pageToArticleRankDifference","betweenness","clusteringLabel","clusteringProbability","clusteringIsNoise","clusteringIsMedoid","clusteringSize","clusteringRadiusMax","clusteringRadiusAverage","clusteringNormalizedDistanceToMedoid","anomalyLabel","anomalyScore","anomalyTopFeature1","anomalyTopFeature2","anomalyTopFeature3","anomalyTopFeatureSHAPValue1","anomalyTopFeatureSHAPValue2","anomalyTopFeatureSHAPValue3","visualizationX","visualizationY","Source Cypher File: domains/anomaly-detection/features/AnomalyDetectionFeatures.cypher"
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.4/source/react-router-7.18.4/packages/react-router/dom-export.ts","dom-export","4:aea2883b-cfe9-41d0-8709-bacf48f536ee:86547","react-router",19,0,0,0.5,0.6184250448781989,0.7345003725161268,0.11607532763792783,490,1,0.8358821668483287,0,0,46,8.96461782976985,2.436976128389411,0.10738607831664886,0,-0.07211953350993938,"","","",0,0,0,1.8803187608718872,1.1891388893127441,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.4/source/react-router-7.18.4/packages/react-router/index-react-server-client.ts","react-router","4:aea2883b-cfe9-41d0-8709-bacf48f536ee:86548","react-router",9,4,0,0.6666666666666666,0.3607232634295425,0.40566438662000204,0.044941123190459564,35,1,1,0,0,46,8.96461782976985,2.436976128389411,0.09263553926151188,0,-0.10844894279036754,"","","",0,0,0,1.9962249994277954,0.9097994565963745,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.4/source/react-router-7.18.4/packages/react-router/index-react-server.ts","react-router","4:aea2883b-cfe9-41d0-8709-bacf48f536ee:86549","react-router",109,4,1,0.3088235294117647,5.134700072687087,6.102978257811217,0.96827818512413,443,1,0.39805677920767946,0,0,46,8.96461782976985,2.436976128389411,0.5340310424241906,1,0.05674973737553757,"pageRank","articleRank","pageToArticleRankDifference",-0.17702627182951172,-0.15625014830828926,-0.1545045734435888,2.1745717525482178,3.495783567428589,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.4/source/react-router-7.18.4/packages/react-router/index.ts","react-router","4:aea2883b-cfe9-41d0-8709-bacf48f536ee:86550","react-router",377,13,2,0.16464237516869096,6.735317512461596,8.003663837757346,1.2683463252957496,1315,1,1,0,0,46,8.96461782976985,2.436976128389411,0.11135036377826239,1,0.09507645115100549,"pageRank","pageToArticleRankDifference","articleRank",-0.17222455358461966,-0.15335676712936444,-0.14897923186869785,1.7039475440979004,0.6393944621086121,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.4/source/react-router-7.18.4/packages/react-router/tsup.config.rsc.ts","tsup","4:aea2883b-cfe9-41d0-8709-bacf48f536ee:86551","react-router",0,4,3,0,0.15000000000000002,0.15000000000000002,0,0,2,1,0,1,17,10.906636832281947,5.398738500826499,0,0,-0.11372613686128147,"","","",0,0,0,4.137631893157959,-1.6219302415847778,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.4/source/react-router-7.18.4/packages/react-router/tsup.config.ts","tsup","4:aea2883b-cfe9-41d0-8709-bacf48f536ee:86552","react-router",0,5,4,0,0.15000000000000002,0.15000000000000002,0,0,2,1,0,0,17,10.906636832281947,5.398738500826499,0,0,-0.11419913084934213,"","","",0,0,0,4.470943927764893,-1.983637809753418,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.4/source/react-router-7.18.4/packages/react-router/lib/actions.ts","actions","4:aea2883b-cfe9-41d0-8709-bacf48f536ee:86553","react-router",3,0,2,0.3333333333333333,0.15481347694275638,0.15586420546011406,0.0010507285173576852,0,1,0.7857408482635551,0,0,46,8.96461782976985,2.436976128389411,0.1450359850230297,0,-0.13750147832646342,"","","",0,0,0,1.2292059659957886,-0.16140061616897583,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.4/source/react-router-7.18.4/packages/react-router/lib/context.ts","context","4:aea2883b-cfe9-41d0-8709-bacf48f536ee:86555","react-router",12,10,2,0.6,0.5590545802245062,0.647258510661097,0.0882039304365908,0,1,1,0,0,46,8.96461782976985,2.436976128389411,0.10321603279957704,0,-0.09008688853060737,"","","",0,0,0,1.7714416980743408,0.5546305179595947,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.4/source/react-router-7.18.4/packages/react-router/lib/errors.ts","errors","4:aea2883b-cfe9-41d0-8709-bacf48f536ee:86556","react-router",2,0,1,1,0.15845582383594928,0.16054005020113363,0.0020842263651843496,0,1,0.7522497208476486,0,0,46,8.96461782976985,2.436976128389411,0.3350721959520575,0,-0.12387173311956251,"","","",0,0,0,2.4953906536102295,2.8112452030181885,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.4/source/react-router-7.18.4/packages/react-router/lib/href.ts","href","4:aea2883b-cfe9-41d0-8709-bacf48f536ee:86557","react-router",2,0,5,0.6666666666666666,0.28864791527617795,0.3234384146719175,0.03479049939573953,0,1,0.1601677296147374,0,0,46,8.96461782976985,2.436976128389411,0.7663869226305772,0,-0.04461216967165643,"","","",0,0,0,3.4580516815185547,0.16167573630809784,""
