"projectName","shortCodeUnitName","codeUnitName","anomalyRank","anomalyScore","bridgeRank","outlierRank","degreeRank","topFeature1","topFeature2","topFeature3","topFeature1Score","topFeature2Score","topFeature3Score","Source Cypher File: domains/anomaly-detection/labels/AnomalyDetectionTopAnomalies.cypher"
"react-router","react-router","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.4/source/react-router-7.18.4/packages/react-router/index.ts",1,0.09507645115100549,7,0,1,"pageRank","pageToArticleRankDifference","articleRank",-0.17222455358461966,-0.15335676712936444,-0.14897923186869785,""
"react-router","react-router","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.4/source/react-router-7.18.4/packages/react-router/index-react-server.ts",2,0.05674973737553757,4,0,5,"pageRank","articleRank","pageToArticleRankDifference",-0.17702627182951172,-0.15625014830828926,-0.1545045734435888,""
"react-router-express","server","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.4/source/react-router-7.18.4/packages/react-router-express/server.ts",3,0.019858316402006526,1,0,21,"pageToArticleRankDifference","nodeEmbeddingPCA_10","nodeEmbeddingPCA_9",-0.14167756395966766,-0.1278676910600784,-0.10791281831982792,""
"react-router","register","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.4/source/react-router-7.18.4/packages/react-router/lib/types/register.ts",4,0.013044377230267301,3,0,41,"nodeEmbeddingPCA_10","nodeEmbeddingPCA_12","nodeEmbeddingPCA_11",-0.14621201786874702,-0.13479349367382412,-0.08162669560730995,""
"react-router-express","react-router-express","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.4/source/react-router-7.18.4/packages/react-router-express/index.ts",5,0.011290419501924664,2,0,39,"nodeEmbeddingPCA_10","pageToArticleRankDifference","nodeEmbeddingPCA_9",-0.1272155875064196,-0.12144973061965036,-0.107872164601055,""
"react-router-dev","routes","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.4/source/react-router-7.18.4/packages/react-router-dev/config/routes.ts",6,0.0008357587153535739,6,0,9,"pageToArticleRankDifference","pageRank","articleRank",-0.18093089390668904,-0.16133370501266944,-0.11268697564350715,""
"react-router","utils","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.18.4/source/react-router-7.18.4/packages/react-router/lib/router/utils.ts",7,0.0007948491275301395,5,0,3,"articleRank","pageRank","incomingDependencies",-0.1456139061354958,-0.13242290871575588,-0.11050061756844441,""
