"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"react-router-7.18.3/dom-export","dom-export","embeddingsHashGNN","0.3061862289905548,-0.3061862289905548,1.8371173739433289,0.6123724579811096,0,0.3061862289905548,0.6123724579811096,-0.6123724579811096,-0.6123724579811096,0,0.6123724579811096,-0.6123724579811096,-1.2247449159622192,-1.530931144952774,-1.2247449159622192,-0.3061862289905548,0.3061862289905548,0.9185586869716644,0.3061862289905548,-0.9185586869716644,0.3061862289905548,0.6123724579811096,1.8371173739433289,0.3061862289905548,-0.3061862289905548,0.6123724579811096,0.6123724579811096,0.3061862289905548,-1.8371173739433289,0.3061862289905548,-0.9185586869716644,1.2247449159622192",""
"react-router-7.18.3/react-router","react-router","embeddingsHashGNN","-1.2247449159622192,1.2247449159622192,1.530931144952774,-1.530931144952774,-0.3061862289905548,1.8371173739433289,1.8371173739433289,-0.9185586869716644,-1.8371173739433289,0.3061862289905548,1.2247449159622192,1.530931144952774,-0.3061862289905548,-1.8371173739433289,-0.9185586869716644,0.3061862289905548,1.2247449159622192,1.8371173739433289,0.3061862289905548,-2.1433036029338837,-0.3061862289905548,-0.3061862289905548,2.1433036029338837,0.6123724579811096,-0.3061862289905548,1.530931144952774,0.6123724579811096,-0.6123724579811096,-1.530931144952774,0,0,0.6123724579811096",""
"react-router-7.18.3/react-router","react-router","embeddingsHashGNN","-0.9185586869716644,0,0,-0.9185586869716644,0.9185586869716644,-0.3061862289905548,1.530931144952774,-1.2247449159622192,-0.9185586869716644,0.6123724579811096,0.3061862289905548,0.6123724579811096,-1.530931144952774,-1.530931144952774,0,0.9185586869716644,-0.9185586869716644,1.8371173739433289,1.530931144952774,-0.3061862289905548,1.2247449159622192,-0.3061862289905548,2.1433036029338837,0,-1.2247449159622192,0.6123724579811096,1.8371173739433289,0,-1.8371173739433289,-0.6123724579811096,-1.530931144952774,1.530931144952774",""
"react-router-7.18.3/react-router","react-router","embeddingsHashGNN","-1.530931144952774,0.3061862289905548,0,-0.6123724579811096,0.9185586869716644,-0.3061862289905548,1.2247449159622192,-1.8371173739433289,-0.6123724579811096,0.6123724579811096,0.3061862289905548,0.9185586869716644,-1.2247449159622192,-1.530931144952774,0.6123724579811096,-0.3061862289905548,0,1.8371173739433289,0.3061862289905548,0.6123724579811096,0.3061862289905548,0.3061862289905548,2.1433036029338837,0.6123724579811096,0.3061862289905548,1.530931144952774,0.9185586869716644,0.9185586869716644,-2.1433036029338837,0,-1.530931144952774,0.6123724579811096",""
"react-router-7.18.3/tsup","tsup","embeddingsHashGNN","0,0.6123724579811096,0.6123724579811096,0,0.3061862289905548,0,-0.3061862289905548,0.6123724579811096,-0.6123724579811096,0.3061862289905548,0,0,-0.6123724579811096,-0.6123724579811096,0,-0.3061862289905548,0,0,0,-0.3061862289905548,-0.9185586869716644,0.3061862289905548,0,0,0.6123724579811096,-0.3061862289905548,0,0,-0.3061862289905548,-0.3061862289905548,0,0.3061862289905548",""
"react-router-7.18.3/tsup","tsup","embeddingsHashGNN","-0.3061862289905548,0,0,-0.6123724579811096,0,0.3061862289905548,0,-0.3061862289905548,0.3061862289905548,0,0.3061862289905548,0.3061862289905548,0,0,0.3061862289905548,0.3061862289905548,0.3061862289905548,0.6123724579811096,0,0,0.3061862289905548,0,0,0,0,0,0,0,-0.3061862289905548,-0.3061862289905548,0,0.6123724579811096",""
"react-router-7.18.3/actions","actions","embeddingsHashGNN","-1.530931144952774,-1.530931144952774,1.2247449159622192,-0.3061862289905548,-0.6123724579811096,0,2.1433036029338837,-0.3061862289905548,-1.2247449159622192,-0.9185586869716644,1.2247449159622192,0,-0.3061862289905548,-0.9185586869716644,0.3061862289905548,-0.3061862289905548,1.2247449159622192,0.9185586869716644,0.6123724579811096,0.6123724579811096,0,0,1.2247449159622192,0,-1.2247449159622192,1.2247449159622192,0.6123724579811096,-1.530931144952774,-1.2247449159622192,0.6123724579811096,-1.530931144952774,1.2247449159622192",""
"react-router-7.18.3/context","context","embeddingsHashGNN","-1.2247449159622192,0.6123724579811096,1.530931144952774,-0.3061862289905548,-0.6123724579811096,0.9185586869716644,1.8371173739433289,-0.6123724579811096,-1.8371173739433289,0.3061862289905548,1.2247449159622192,0.9185586869716644,0.3061862289905548,-1.8371173739433289,-1.2247449159622192,-0.3061862289905548,0.6123724579811096,1.2247449159622192,-0.3061862289905548,-1.530931144952774,-1.8371173739433289,-0.6123724579811096,2.1433036029338837,-0.3061862289905548,-0.6123724579811096,1.2247449159622192,0,-0.6123724579811096,-0.6123724579811096,-0.6123724579811096,0,0",""
"react-router-7.18.3/errors","errors","embeddingsHashGNN","0.3061862289905548,1.2247449159622192,1.2247449159622192,-1.2247449159622192,0.3061862289905548,1.530931144952774,1.8371173739433289,0.3061862289905548,-1.530931144952774,-0.6123724579811096,-0.3061862289905548,0.6123724579811096,0.6123724579811096,-1.2247449159622192,-0.3061862289905548,-0.3061862289905548,0.3061862289905548,2.4494898319244385,-0.3061862289905548,-0.9185586869716644,-0.3061862289905548,0,2.4494898319244385,-0.9185586869716644,-0.9185586869716644,1.530931144952774,1.2247449159622192,0,-1.2247449159622192,-0.9185586869716644,-0.6123724579811096,-0.9185586869716644",""
"react-router-7.18.3/href","href","embeddingsHashGNN","-1.530931144952774,-0.9185586869716644,0.6123724579811096,0,-0.9185586869716644,0.9185586869716644,2.1433036029338837,-0.3061862289905548,-0.9185586869716644,-1.2247449159622192,-0.6123724579811096,0.3061862289905548,-1.8371173739433289,-1.8371173739433289,-1.2247449159622192,0,0.3061862289905548,1.2247449159622192,1.2247449159622192,-0.9185586869716644,-0.3061862289905548,-0.3061862289905548,1.2247449159622192,-1.530931144952774,0,0.6123724579811096,0,0.3061862289905548,0.3061862289905548,0.6123724579811096,0.3061862289905548,1.2247449159622192",""
