"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"react-router-7.18.3/dom-export","dom-export","embeddingsFastRandomProjection","-0.146663,-0.19235319,0.19034232,-0.18322933,0.013735861,0.043192264,0.30911613,0.005781889,-0.059619293,-0.49545294,-0.023989454,-0.1217173,0.06488012,0.18794157,-0.54353094,-0.008939617,0.28928268,0.11132057,-0.011805229,-0.35675654,-0.5935837,0.2026731,0.9430498,-0.0048539895,-0.58996063,-0.025707677,-0.12708566,0.41926786,-0.50713235,-0.26609015,-0.18858476,0.35246342",""
"react-router-7.18.3/react-router","react-router","embeddingsFastRandomProjection","-0.080075115,-0.18613434,0.20030302,-0.20569071,-0.019063536,0.021885643,0.34739614,-0.04695448,-0.049486537,-0.5572928,-0.018445201,-0.17085354,0.0472001,0.22114834,-0.650895,-0.010683976,0.27908963,0.123298444,-0.011941396,-0.3542062,-0.5725602,0.20865822,0.96129394,-0.0013421596,-0.6170844,-0.082393974,-0.14982826,0.45437038,-0.5220295,-0.2304813,-0.16464402,0.3844121",""
"react-router-7.18.3/react-router","react-router","embeddingsFastRandomProjection","0.00425303,-0.2885587,0.11482178,-0.07762851,-0.036171425,0.20659722,0.13243023,0.030892894,0.021409724,-0.25327504,-0.11535371,-0.071829006,0.2128889,0.040643323,-0.1866284,-0.0059773633,0.29152846,0.0024094954,-0.2380558,-0.35363418,-0.6208248,0.23246814,0.93015593,0.0040688175,-0.43909678,-0.006079063,-0.007812394,0.15833925,-0.39657217,-0.2944239,-0.29278284,0.1664826",""
"react-router-7.18.3/react-router","react-router","embeddingsFastRandomProjection","0.07472475,-0.21506897,0.19751607,-0.23120405,-0.106079936,0.060359336,0.36544678,-0.050352745,0.035058513,-0.5849093,-0.0031149294,-0.23894554,0.07946659,0.16478828,-0.5903765,-0.007974209,0.23694664,0.06153441,-0.13773479,-0.36405423,-0.6135539,0.1918093,0.9886491,0.0018065309,-0.5948063,-0.092397824,-0.08707769,0.4027427,-0.49893647,-0.2078096,-0.22318046,0.39826858",""
"react-router-7.18.3/tsup","tsup","embeddingsFastRandomProjection","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",""
"react-router-7.18.3/actions","actions","embeddingsFastRandomProjection","0.04715538,-0.07497505,0.22391036,-0.22909704,-0.041536935,0.06986505,0.2794569,-0.016504101,0.013128582,-0.56216836,0.062220715,-0.087763846,0.041787818,0.14820132,-0.5787935,-0.017158039,0.21970558,0.22425008,-0.1202979,-0.43054682,-0.5213027,0.0955484,0.959808,-0.017503025,-0.52794194,-0.10792829,0.025765533,0.41585636,-0.49575645,-0.20563975,-0.2638538,0.38742846",""
"react-router-7.18.3/context","context","embeddingsFastRandomProjection","0.09185453,-0.22019753,0.221158,-0.21818298,-0.13099088,0.034474917,0.37708944,-0.0661726,0.037326716,-0.6202524,0.025259538,-0.23670731,0.061550118,0.19564164,-0.6396177,-0.009892823,0.2402353,0.052588157,-0.12327422,-0.38033402,-0.59274286,0.19813292,0.993016,0.011850803,-0.6067657,-0.106803074,-0.11323525,0.4159087,-0.48185527,-0.20526543,-0.22277138,0.40465704",""
"react-router-7.18.3/errors","errors","embeddingsFastRandomProjection","0.102218464,-0.30218974,0.18017337,-0.06270104,-0.08983387,0.15302561,0.18106705,-0.051984996,0.03129437,-0.38055998,-0.056390654,-0.11616868,0.16989869,0.112675354,-0.3888293,-0.009551748,0.313824,0.034393296,-0.22002652,-0.3774787,-0.5621319,0.23894176,0.95869887,0.004936019,-0.4979863,-0.09503858,-0.052368496,0.21227598,-0.41214377,-0.24704748,-0.25029257,0.21776254",""
"react-router-7.18.3/href","href","embeddingsFastRandomProjection","0.048895497,-0.10343348,-0.21123347,-0.111230046,-0.29673856,0.085472725,-0.12396131,-0.07253652,-0.27964327,-0.12757516,-0.088268265,-0.1515259,-0.16479307,0.04890972,-0.2669687,-0.0017611231,-0.13652782,-0.28152502,-0.38230446,0.44551796,-0.5581152,0.12487618,0.71420485,0.00024524238,-0.2422201,0.44874054,-0.032848462,0.4231546,-0.4788538,-0.06549926,-0.06818421,-0.14760934",""
"react-router-7.18.3/dom","dom","embeddingsFastRandomProjection","0.02339895,-0.25405404,0.15181163,-0.14679539,-0.07186578,0.13091104,0.24216762,-0.002520442,0.027186168,-0.4061919,-0.06648205,-0.13809595,0.14511742,0.108466595,-0.36887398,-0.0071319235,0.26086858,0.021967033,-0.18421742,-0.36374512,-0.6203568,0.21914846,0.96005666,0.0047448836,-0.50666785,-0.03868319,-0.059218016,0.26924276,-0.43494034,-0.26232898,-0.26643822,0.2725674",""
