"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityMaximumKCutId",1,14,"react-router-7.18.1/dom-export,react-router-7.18.1/tsup,react-router-7.18.1/errors,react-router-7.18.1/fog-of-war,react-router-7.18.1/links,react-router-7.18.1/instrumentation,react-router-7.18.1/sessions,react-router-7.18.1/route-module-annotations,react-router-7.18.1/manifest,react-router-7.18.1/prompt,react-router-7.18.1/cache,react-router-7.18.1/resolve-file-url,react-router-7.18.1/plugin,react-router-7.18.1/fileStorage","dom-export,tsup,errors,fog-of-war,links,instrumentation,sessions,route-module-annotations,manifest,prompt,cache,resolve-file-url,plugin,fileStorage",""
"communityMaximumKCutId",0,18,"react-router-7.18.1/react-router,react-router-7.18.1/actions,react-router-7.18.1/entry,react-router-7.18.1/history,react-router-7.18.1/cookies,react-router-7.18.1/dev,react-router-7.18.1/headers,react-router-7.18.1/routeMatching,react-router-7.18.1/memoryStorage,react-router-7.18.1/unflatten,react-router-7.18.1/normalizeSlashes,react-router-7.18.1/manifest,react-router-7.18.1/prompts-multi-select,react-router-7.18.1/commands,react-router-7.18.1/detectPackageManager,react-router-7.18.1/cloudflare-dev-proxy,react-router-7.18.1/optimize-deps-entries,react-router-7.18.1/binaryTypes","react-router,actions,entry,history,cookies,dev,headers,routeMatching,memoryStorage,unflatten,normalizeSlashes,manifest,prompts-multi-select,commands,detectPackageManager,cloudflare-dev-proxy,optimize-deps-entries,binaryTypes",""
"communityMaximumKCutId",5,5,"react-router-7.18.1/react-router,react-router-7.18.1/cli,react-router-7.18.1/prompts-select,react-router-7.18.1/virtual-route-config,react-router-7.18.1/server","react-router,cli,prompts-select,virtual-route-config,server",""
"communityMaximumKCutId",18,6,"react-router-7.18.1/react-router,react-router-7.18.1/cli,react-router-7.18.1/react-router-fs-routes,react-router-7.18.1/utils,react-router-7.18.1/dev,react-router-7.18.1/remove-exports","react-router,cli,react-router-fs-routes,utils,dev,remove-exports",""
"communityMaximumKCutId",2,8,"react-router-7.18.1/tsup,react-router-7.18.1/router,react-router-7.18.1/routes,react-router-7.18.1/defineRoutes,react-router-7.18.1/create-react-router,react-router-7.18.1/typegen,react-router-7.18.1/styles,react-router-7.18.1/warn-on-client-source-maps","tsup,router,routes,defineRoutes,create-react-router,typegen,styles,warn-on-client-source-maps",""
"communityMaximumKCutId",10,5,"react-router-7.18.1/context,react-router-7.18.1/url,react-router-7.18.1/is-react-router-repo,react-router-7.18.1/prerender,react-router-7.18.1/react-router-architect","context,url,is-react-router-repo,prerender,react-router-architect",""
"communityMaximumKCutId",12,4,"react-router-7.18.1/href,react-router-7.18.1/server,react-router-7.18.1/plugin,react-router-7.18.1/profiler","href,server,plugin,profiler",""
"communityMaximumKCutId",13,6,"react-router-7.18.1/dom,react-router-7.18.1/routeModules,react-router-7.18.1/prompts-text,react-router-7.18.1/route,react-router-7.18.1/combine-urls,react-router-7.18.1/with-props","dom,routeModules,prompts-text,route,combine-urls,with-props",""
"communityMaximumKCutId",19,7,"react-router-7.18.1/markup,react-router-7.18.1/flatten,react-router-7.18.1/normalizeSlashes,react-router-7.18.1/vite,react-router-7.18.1/validate-plugin-order,react-router-7.18.1/arcTableSessionStorage,react-router-7.18.1/worker","markup,flatten,normalizeSlashes,vite,validate-plugin-order,arcTableSessionStorage,worker",""
"communityMaximumKCutId",15,5,"react-router-7.18.1/links,react-router-7.18.1/register,react-router-7.18.1/turbo-stream,react-router-7.18.1/prompts-prompt-base,react-router-7.18.1/manifest","links,register,turbo-stream,prompts-prompt-base,manifest",""
