"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","stronglyConnectedComponentId","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","communityFastRpHdbscanLabel","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/community-detection/Community_Detection_Summary.cypher"
"./dom-export.ts","dom-export",0,"22,22",0,"22,9,20",,0,0,0,6,2,,19,0,""
"./index-react-server-client.ts","react-router",0,"22,22",0,"22,9,20",,0,0,0,4,2,,9,4,""
"./index-react-server.ts","react-router",1,"21,21",1,"21,12,12",,0,0,0,8,5,,109,4,""
"./index.ts","react-router",2,"16,35",2,"16,1,11",,0,0,0,8,4,,376,13,""
"./tsup.config.rsc.ts","tsup",3,"4,4",3,"4,10,21",,1,1,1,0,2,,0,4,""
"./tsup.config.ts","tsup",4,"5,5",4,"5,11,0",,2,2,2,0,15,,0,5,""
"./lib/actions.ts","actions",2,"35,35",2,"35,1,11",,3,0,0,3,12,,3,0,""
"./lib/context.ts","context",2,"16,35",2,"16,1,11",,0,0,0,5,6,,11,10,""
"./lib/errors.ts","errors",2,"16,35",1,"21,12,12",,0,0,0,4,10,,2,0,""
"./lib/href.ts","href",5,"44,44",5,"44,2,17",,4,0,3,2,1,,2,0,""
"./lib/dom/dom.ts","dom",1,"21,21",1,"21,12,12",,0,0,0,4,19,,6,0,""
"./lib/dom/ssr/entry.ts","entry",2,"35,35",2,"35,1,11",,0,0,0,8,18,,13,0,""
"./lib/dom/ssr/fog-of-war.ts","fog-of-war",2,"16,35",2,"16,1,11",,0,0,0,8,1,,6,5,""
"./lib/dom/ssr/links.ts","links",6,"34,34",6,"34,1,13",,5,0,0,5,8,,0,9,""
"./lib/dom/ssr/markup.ts","markup",2,"35,35",2,"35,1,11",,6,0,0,1,12,,1,0,""
"./lib/dom/ssr/routeModules.ts","routeModules",6,"34,34",6,"34,1,13",,0,0,0,8,2,,27,6,""
"./lib/router/history.ts","history",2,"16,35",2,"16,1,11",,0,0,0,8,0,,40,0,""
"./lib/router/instrumentation.ts","instrumentation",1,"21,21",1,"21,12,12",,0,0,0,8,1,,14,0,""
"./lib/router/links.ts","links",2,"16,35",2,"16,1,11",,0,0,0,4,17,,6,0,""
"./lib/router/router.ts","router",1,"21,21",1,"21,12,12",,0,0,0,8,8,,53,1,""
"./lib/router/url.ts","url",1,"21,21",1,"21,12,12",,7,0,0,3,19,,6,0,""
"./lib/router/utils.ts","utils",1,"21,21",1,"21,12,12",,0,0,0,8,9,,182,3,""
"./lib/rsc/server.rsc.ts","server",0,"22,22",0,"22,9,20",,0,0,0,8,14,,40,17,""
"./lib/rsc/html-stream/browser.ts","browser",0,"22,22",0,"22,9,20",,8,0,0,1,19,,1,0,""
"./lib/server-runtime/build.ts","build",2,"35,35",2,"35,1,11",,0,0,0,8,17,,11,0,""
"./lib/server-runtime/cookies.ts","cookies",7,"2,16",7,"37,38,18",,0,0,0,5,11,,19,6,""
"./lib/server-runtime/crypto.ts","crypto",7,"2,16",7,"37,38,18",,9,0,0,1,0,,2,0,""
"./lib/server-runtime/data.ts","data",2,"16,35",2,"16,1,11",,0,0,0,8,14,,7,0,""
"./lib/server-runtime/dev.ts","dev",2,"35,35",2,"35,1,11",,10,0,0,3,3,,4,3,""
"./lib/server-runtime/entry.ts","entry",2,"35,35",2,"35,1,11",,0,0,0,4,8,,1,0,""
"./lib/server-runtime/errors.ts","errors",2,"35,35",2,"35,1,11",,0,0,0,5,16,,4,0,""
"./lib/server-runtime/headers.ts","headers",2,"16,35",2,"16,1,11",,0,0,0,8,11,,3,1,""
"./lib/server-runtime/mode.ts","mode",2,"35,35",2,"35,1,11",,0,0,0,5,13,,5,0,""
"./lib/server-runtime/routeMatching.ts","routeMatching",2,"35,35",2,"35,1,11",,0,0,0,4,14,,2,0,""
"./lib/server-runtime/routes.ts","routes",6,"34,34",6,"34,1,13",,0,0,0,8,1,,4,9,""
"./lib/server-runtime/server.ts","server",2,"35,35",2,"35,1,11",,0,0,0,8,10,,4,0,""
"./lib/server-runtime/serverHandoff.ts","serverHandoff",2,"35,35",2,"35,1,11",,0,0,0,2,0,,2,0,""
"./lib/server-runtime/sessions.ts","sessions",7,"2,16",7,"37,38,18",,0,0,0,5,3,,3,11,""
"./lib/server-runtime/single-fetch.ts","single-fetch",2,"35,35",2,"35,1,11",,0,0,0,8,3,,5,4,""
"./lib/server-runtime/urls.ts","urls",2,"35,35",2,"35,1,11",,0,0,0,7,17,,3,0,""
"./lib/server-runtime/warnings.ts","warnings",7,"2,16",7,"37,38,18",,11,0,0,2,15,,2,0,""
"./lib/server-runtime/sessions/cookieStorage.ts","cookieStorage",7,"2,16",7,"37,38,18",,0,0,0,5,15,,2,2,""
"./lib/server-runtime/sessions/memoryStorage.ts","memoryStorage",7,"2,16",7,"37,38,18",,0,0,0,5,16,,2,1,""
"./lib/types/future.ts","future",2,"35,35",2,"35,1,11",,12,0,0,2,7,,3,0,""
"./lib/types/register.ts","register",5,"44,44",5,"44,2,17",,13,0,3,2,11,,1,0,""
