"artifactName","numberOfTypesInArtifact","numberOfExternalTypesInArtifact","numberOfExternalPackagesInArtifact","externalTypeRate","numberOfExternalTypeCaller","numberOfExternalTypeCalls","numberOfExternalPackages","top5ExternalPackages","someExternalTypes","Source Cypher File: External_Dependencies/External_package_usage_per_artifact_sorted_top.cypher"
"axon-tracing-opentelemetry-4.11.2",5,16,6,320,26,89,6,"io.opentelemetry.context.propagation,io.opentelemetry.api.trace,javax.annotation,io.opentelemetry.context","TextMapPropagator,ContextPropagators,TextMapGetter,TextMapSetter,Tracer,Span,SpanBuilder,SpanKind,SpanContext",""
"axon-spring-boot-autoconfigure-4.11.2",88,113,53,128.4090909090909,342,763,53,"org.springframework.boot.autoconfigure.condition,org.springframework.boot.autoconfigure,org.springframework.context.annotation,org.springframework.boot.context.properties","ConditionalOnClass,ConditionalOnMissingBean,ConditionalOnBean,ConditionalOnProperty,AllNestedConditions,ConditionalOnMissingClass,ConditionOutcome,AnyNestedCondition,ConditionalOnExpression",""
"axon-server-connector-4.11.2",142,115,26,80.98591549295774,369,1456,26,"io.grpc,io.axoniq.axonserver.grpc,io.axoniq.axonserver.grpc.query,org.slf4j","Status$Code,Status,ClientCall,Metadata,Channel,CallOptions,ClientInterceptor,Metadata$AsciiMarshaller,MethodDescriptor",""
"axon-disruptor-4.11.2",22,13,5,59.09090909090909,33,93,5,"org.slf4j,com.lmax.disruptor,javax.annotation,com.lmax.disruptor.dsl","LoggerFactory,Logger,RingBuffer,ExceptionHandler,LifecycleAware,EventHandler,WaitStrategy,BlockingWaitStrategy,Nonnull",""
"axon-test-4.11.2",87,28,13,32.183908045977006,99,500,13,"org.hamcrest,javax.annotation,org.testcontainers.utility,org.testcontainers.containers","Matcher,BaseMatcher,Description,StringDescription,TypeSafeMatcher,Matchers,CoreMatchers,Nonnull,DockerImageName",""
"axon-messaging-4.11.2",808,179,50,22.153465346534652,804,3187,50,"javax.annotation,org.slf4j,com.fasterxml.jackson.annotation,javax.persistence","Nonnull,Nullable,Logger,LoggerFactory,JsonCreator,JsonProperty,JsonGetter,JsonTypeInfo$Id,JsonIgnore",""
"axon-modelling-4.11.2",158,35,5,22.151898734177216,99,356,5,"javax.annotation,javax.persistence,jakarta.persistence,org.slf4j","Nonnull,Nullable,LockModeType,EntityManager,Column,Lob,Entity,Id,Basic",""
"axon-eventsourcing-4.11.2",133,25,4,18.796992481203006,74,238,4,"javax.annotation,org.slf4j,javax.persistence,jakarta.persistence","Nonnull,PreDestroy,Nullable,Logger,LoggerFactory,EntityManager,Query,TypedQuery,Entity",""
"axon-configuration-4.11.2",42,4,2,9.523809523809524,24,137,2,"javax.annotation,org.slf4j","Nonnull,Nullable,Logger,LoggerFactory",""
