"artifactName","externalPackageName","numberOfExternalTypeCaller","numberOfExternalTypeCalls","numberOfTypesInArtifact","externalTypeNames","Source Cypher File: External_Dependencies/External_package_usage_per_artifact.cypher"
"axon-messaging-4.11.2","org.apache.avro.util",1,1,808,"ClassUtils",""
"axon-messaging-4.11.2","org.apache.commons.lang3.tuple",1,4,808,"Pair",""
"axon-messaging-4.11.2","org.dom4j.io",1,3,808,"STAXEventReader",""
"axon-messaging-4.11.2","org.ehcache.config",1,2,808,"CacheRuntimeConfiguration",""
"axon-messaging-4.11.2","org.ehcache.core",1,13,808,"Ehcache",""
"axon-messaging-4.11.2","org.quartz.impl.matchers",1,2,808,"GroupMatcher",""
"axon-messaging-4.11.2","reactor.core",1,1,808,"Disposable",""
"axon-modelling-4.11.2","javax.annotation",37,132,158,"Nonnull,Nullable",""
"axon-modelling-4.11.2","javax.persistence",23,83,158,"Lob,MappedSuperclass,Basic,Column,Id,EntityManager,LockModeType,EntityNotFoundException,TypedQuery,EntityManagerFactory,Query,Table,Index,Entity,GeneratedValue",""
"axon-modelling-4.11.2","jakarta.persistence",18,77,158,"LockModeType,EntityManager,TypedQuery,Query,EntityManagerFactory,EntityNotFoundException,Table,Id,Index,Entity,Basic,GeneratedValue,Column,Lob",""
"axon-modelling-4.11.2","org.slf4j",17,58,158,"LoggerFactory,Logger",""
"axon-modelling-4.11.2","com.fasterxml.jackson.annotation",4,6,158,"JsonProperty,JsonCreator",""
"axon-server-connector-4.11.2","io.grpc",62,119,142,"ClientInterceptor,ManagedChannelBuilder,Channel,MethodDescriptor$MethodType,ClientCall,MethodDescriptor,CallOptions,Metadata,ForwardingClientCall$SimpleForwardingClientCall,ClientCall$Listener,Metadata$Key,Metadata$AsciiMarshaller,Status$Code,StatusRuntimeException,Status,ForwardingClientCallListener$SimpleForwardingClientCallListener",""
"axon-server-connector-4.11.2","io.axoniq.axonserver.grpc",55,273,142,"FlowControl,FlowControl$Builder,ErrorMessage,MetaDataValue,ErrorMessage$Builder,SerializedObject,ProcessingInstruction,ProcessingKey,SerializedObject$Builder,InstructionAck,MetaDataValue$Builder,ProcessingInstruction$Builder,MetaDataValue$DataCase,InstructionAck$Builder",""
"axon-server-connector-4.11.2","io.axoniq.axonserver.grpc.query",46,237,142,"QueryUpdate,QueryResponse,QueryResponse$Builder,QueryRequest,QueryProviderInbound,QueryProviderOutbound,SubscriptionQuery,QueryRequest$Builder,QueryUpdate$Builder,QueryUpdateComplete,SubscriptionQueryResponse,QueryUpdateComplete$Builder,SubscriptionQueryResponse$Builder,QueryProviderOutbound$Builder,SubscriptionQuery$Builder,QueryUpdateCompleteExceptionally$Builder,QueryUpdateCompleteExceptionally",""
"axon-server-connector-4.11.2","org.slf4j",43,104,142,"Logger,LoggerFactory",""
"axon-server-connector-4.11.2","io.axoniq.axonserver.connector",30,127,142,"ResultStream,AxonServerConnectionFactory$Builder,AxonServerConnectionFactory,ReplyChannel,FlowControl,Registration,AxonServerConnection,ResultStreamPublisher",""
"axon-server-connector-4.11.2","io.axoniq.axonserver.connector.event",21,99,142,"PersistentStreamSegment,PersistentStreamProperties,EventQueryResultEntry,PersistentStream,EventChannel,PersistentStreamCallbacks,AggregateEventStream,EventStream,AppendEventsTransaction",""
"axon-server-connector-4.11.2","javax.annotation",21,112,142,"Nonnull",""
"axon-server-connector-4.11.2","reactor.core.publisher",14,56,142,"Mono,FluxSink,Flux,BaseSubscriber,SignalType",""
"axon-server-connector-4.11.2","io.axoniq.axonserver.grpc.event",12,69,142,"EventWithToken,Event$Builder,Event,EventWithToken$Builder,Confirmation",""
"axon-server-connector-4.11.2","io.axoniq.axonserver.grpc.control",10,66,142,"NodeInfo,NodeInfo$Builder,EventProcessorInfo,EventProcessorInfo$Builder,EventProcessorInfo$SegmentStatus$Builder,EventProcessorInfo$SegmentStatus",""
"axon-server-connector-4.11.2","com.google.protobuf",9,16,142,"MessageLite,ByteString",""
"axon-server-connector-4.11.2","io.axoniq.axonserver.grpc.command",9,52,142,"Command,CommandResponse,CommandResponse$Builder,Command$Builder",""
"axon-server-connector-4.11.2","io.grpc.stub",7,27,142,"StreamObserver,ClientCallStreamObserver,ClientResponseObserver",""
"axon-server-connector-4.11.2","io.axoniq.axonserver.connector.query",5,36,142,"SubscriptionQueryResult,QueryChannel,QueryDefinition,QueryHandler$UpdateHandler,QueryHandler",""
"axon-server-connector-4.11.2","io.axoniq.axonserver.connector.impl",4,10,142,"ServerAddress,StreamClosedException,ContextConnection,CloseAwareReplyChannel",""
"axon-server-connector-4.11.2","org.reactivestreams",4,15,142,"Publisher,Subscription",""
"axon-server-connector-4.11.2","io.axoniq.axonserver.connector.control",3,4,142,"ControlChannel,ProcessorInstructionHandler",""
"axon-server-connector-4.11.2","io.axoniq.axonserver.grpc.streams",3,16,142,"PersistentStreamEvent",""
"axon-server-connector-4.11.2","reactor.core.scheduler",3,4,142,"Schedulers,Scheduler",""
"axon-server-connector-4.11.2","io.grpc.netty.shaded.io.netty.util.internal",2,2,142,"OutOfDirectMemoryError",""
"axon-server-connector-4.11.2","com.google.common.base",1,1,142,"Strings",""
"axon-server-connector-4.11.2","io.axoniq.axonserver.connector.admin",1,3,142,"AdminChannel",""
"axon-server-connector-4.11.2","io.axoniq.axonserver.connector.command",1,3,142,"CommandChannel",""
"axon-server-connector-4.11.2","io.grpc.netty.shaded.io.grpc.netty",1,1,142,"GrpcSslContexts",""
"axon-server-connector-4.11.2","io.grpc.netty.shaded.io.netty.handler.ssl",1,2,142,"SslContextBuilder",""
"axon-server-connector-4.11.2","org.springframework.boot.context.properties",1,2,142,"ConfigurationProperties",""
"axon-spring-boot-autoconfigure-4.11.2","org.springframework.boot.autoconfigure.condition",75,169,88,"ConditionalOnClass,ConditionalOnBean,ConditionalOnMissingBean,ConditionalOnExpression,ConditionalOnProperty,ConditionalOnMissingClass,ConditionOutcome,AnyNestedCondition,SpringBootCondition,AllNestedConditions",""
"axon-spring-boot-autoconfigure-4.11.2","org.springframework.boot.autoconfigure",61,63,88,"AutoConfiguration,AutoConfigureAfter,AutoConfigureBefore,AutoConfigurationPackages",""
"axon-spring-boot-autoconfigure-4.11.2","org.springframework.context.annotation",48,155,88,"Bean,Import,Conditional,Primary,Role,Configuration,ConfigurationCondition$ConfigurationPhase,ConfigurationCondition,ConditionContext,Lazy,ImportBeanDefinitionRegistrar",""
"axon-spring-boot-autoconfigure-4.11.2","org.springframework.boot.context.properties",22,28,88,"EnableConfigurationProperties,ConfigurationProperties,NestedConfigurationProperty",""
"axon-spring-boot-autoconfigure-4.11.2","org.springframework.beans.factory.annotation",11,28,88,"Qualifier,Autowired",""
"axon-spring-boot-autoconfigure-4.11.2","javax.annotation",8,9,88,"Nonnull",""
"axon-spring-boot-autoconfigure-4.11.2","org.slf4j",8,13,88,"Logger,LoggerFactory",""
"axon-spring-boot-autoconfigure-4.11.2","org.springframework.boot.actuate.health",7,24,88,"Status,SimpleStatusAggregator,Health$Builder,AbstractHealthIndicator",""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.spring.config",6,18,88,"SpringConfigurer,MessageHandlerLookup,SpringAxonConfiguration,SpringAggregateLookup,SpringSagaLookup",""
"axon-spring-boot-autoconfigure-4.11.2","org.springframework.beans.factory",6,26,88,"InitializingBean,BeanClassLoaderAware,BeanFactoryUtils,NoSuchBeanDefinitionException,BeanFactory",""
"axon-spring-boot-autoconfigure-4.11.2","org.springframework.context",6,24,88,"ApplicationContext,ApplicationContextAware",""
"axon-spring-boot-autoconfigure-4.11.2","jakarta.persistence",4,6,88,"EntityManagerFactory,EntityManager,PersistenceContext",""
"axon-spring-boot-autoconfigure-4.11.2","javax.persistence",4,6,88,"EntityManager,PersistenceContext,EntityManagerFactory",""
"axon-spring-boot-autoconfigure-4.11.2","org.apache.avro.message",4,10,88,"SchemaStore,SchemaStore$Cache",""
"axon-spring-boot-autoconfigure-4.11.2","org.springframework.beans.factory.config",4,7,88,"ConfigurableListableBeanFactory,RuntimeBeanReference",""
"axon-spring-boot-autoconfigure-4.11.2","org.springframework.beans.factory.support",4,21,88,"BeanDefinitionBuilder,BeanDefinitionRegistryPostProcessor,BeanDefinitionRegistry",""
"axon-spring-boot-autoconfigure-4.11.2","org.springframework.boot.testcontainers.service.connection",4,9,88,"ContainerConnectionSource,ContainerConnectionDetailsFactory$ContainerConnectionDetails,ContainerConnectionDetailsFactory",""
"axon-spring-boot-autoconfigure-4.11.2","org.springframework.core.annotation",4,4,88,"AnnotationAwareOrderComparator,Order",""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.spring.serialization.avro",3,8,88,"AvroSchemaPackages,ClasspathAvroSchemaLoader,SpecificRecordBaseClasspathAvroSchemaLoader",""
"axon-spring-boot-autoconfigure-4.11.2","org.springframework.boot.autoconfigure.orm.jpa",3,3,88,"HibernateJpaAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.2","org.springframework.boot.autoconfigure.service.connection",3,3,88,"ConnectionDetails",""
"axon-spring-boot-autoconfigure-4.11.2","org.springframework.boot.context.properties.bind",3,4,88,"BindResult,Bindable,Binder",""
"axon-spring-boot-autoconfigure-4.11.2","com.fasterxml.jackson.databind",2,10,88,"ObjectMapper",""
"axon-spring-boot-autoconfigure-4.11.2","com.fasterxml.jackson.dataformat.cbor.databind",2,8,88,"CBORMapper",""
"axon-spring-boot-autoconfigure-4.11.2","com.thoughtworks.xstream",2,8,88,"XStream",""
"axon-spring-boot-autoconfigure-4.11.2","io.axoniq.axonserver.connector.event",2,3,88,"PersistentStreamProperties",""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.metrics",2,8,88,"GlobalMetricRegistry,MetricsConfigurerModule",""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.micrometer",2,10,88,"MetricsConfigurerModule,GlobalMetricRegistry",""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.spring.config.annotation",2,7,88,"SpringParameterResolverFactoryBean,HandlerDefinitionFactoryBean",""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.spring.eventsourcing",2,10,88,"SpringAggregateSnapshotter,SpringAggregateSnapshotter$Builder",""
"axon-spring-boot-autoconfigure-4.11.2","org.springframework.beans",2,3,88,"BeansException",""
"axon-spring-boot-autoconfigure-4.11.2","org.springframework.boot.docker.compose.core",2,5,88,"RunningService,ConnectionPorts",""
"axon-spring-boot-autoconfigure-4.11.2","org.springframework.boot.docker.compose.service.connection",2,5,88,"DockerComposeConnectionSource,DockerComposeConnectionDetailsFactory",""
"axon-spring-boot-autoconfigure-4.11.2","org.springframework.core.env",2,2,88,"Environment",""
"axon-spring-boot-autoconfigure-4.11.2","org.springframework.core.type",2,4,88,"AnnotatedTypeMetadata,AnnotationMetadata",""
"axon-spring-boot-autoconfigure-4.11.2","com.codahale.metrics",1,6,88,"MetricRegistry",""
"axon-spring-boot-autoconfigure-4.11.2","com.github.kagkarlsson.scheduler",1,3,88,"Scheduler",""
"axon-spring-boot-autoconfigure-4.11.2","com.github.kagkarlsson.scheduler.task",1,4,88,"Task",""
"axon-spring-boot-autoconfigure-4.11.2","io.axoniq.axonserver.connector.impl",1,1,88,"ObjectUtils",""
"axon-spring-boot-autoconfigure-4.11.2","io.micrometer.core.instrument",1,4,88,"MeterRegistry",""
"axon-spring-boot-autoconfigure-4.11.2","io.micrometer.core.instrument.simple",1,2,88,"SimpleMeterRegistry",""
"axon-spring-boot-autoconfigure-4.11.2","org.apache.avro",1,2,88,"Schema",""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.spring",1,1,88,"SpringUtils",""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.spring.authorization",1,2,88,"SecuredMessageHandlerDefinition",""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.spring.jdbc",1,2,88,"SpringDataSourceConnectionProvider",""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.spring.messaging.unitofwork",1,2,88,"SpringTransactionManager",""
"axon-spring-boot-autoconfigure-4.11.2","org.axonframework.spring.saga",1,2,88,"SpringResourceInjector",""
"axon-spring-boot-autoconfigure-4.11.2","org.jetbrains.annotations",1,1,88,"NotNull",""
"axon-spring-boot-autoconfigure-4.11.2","org.jobrunr.scheduling",1,3,88,"JobScheduler",""
"axon-spring-boot-autoconfigure-4.11.2","org.springframework.core.io",1,1,88,"ResourceLoader",""
"axon-spring-boot-autoconfigure-4.11.2","org.springframework.lang",1,1,88,"Nullable",""
"axon-spring-boot-autoconfigure-4.11.2","org.springframework.transaction",1,3,88,"PlatformTransactionManager",""
"axon-spring-boot-autoconfigure-4.11.2","org.springframework.util",1,2,88,"MultiValueMap",""
"axon-test-4.11.2","org.hamcrest",59,370,87,"Matcher,CoreMatchers,StringDescription,Description,Matchers,BaseMatcher,TypeSafeMatcher",""
"axon-test-4.11.2","javax.annotation",10,52,87,"Nonnull",""
"axon-test-4.11.2","org.testcontainers.utility",5,22,87,"DockerImageName,MountableFile",""
"axon-test-4.11.2","com.google.gson",4,7,87,"JsonElement,JsonArray,JsonParser,JsonObject",""
"axon-test-4.11.2","org.slf4j",4,13,87,"LoggerFactory,Logger",""
"axon-test-4.11.2","org.testcontainers.containers",4,15,87,"GenericContainer,ContainerLaunchException",""
"axon-test-4.11.2","org.testcontainers.containers.wait.strategy",4,5,87,"Wait,HttpWaitStrategy",""
"axon-test-4.11.2","org.junit.jupiter.api.extension",3,4,87,"BeforeEachCallback,ExtensionContext,AfterEachCallback",""
"axon-test-4.11.2","org.junit.runners.model",2,7,87,"Statement",""
"axon-test-4.11.2","AggregateEventPublisherImpl",1,2,87,"AggregateEventPublisherImpl",""
"axon-test-4.11.2","org.junit.jupiter.api",1,1,87,"Assertions",""
"axon-test-4.11.2","org.junit.rules",1,1,87,"TestRule",""
"axon-test-4.11.2","org.junit.runner",1,1,87,"Description",""
"axon-tracing-opentelemetry-4.11.2","io.opentelemetry.api.trace",9,47,5,"SpanBuilder,Span,Tracer,SpanKind,StatusCode,SpanContext",""
"axon-tracing-opentelemetry-4.11.2","io.opentelemetry.context.propagation",9,18,5,"TextMapGetter,TextMapSetter,TextMapPropagator,ContextPropagators",""
"axon-tracing-opentelemetry-4.11.2","javax.annotation",3,8,5,"Nonnull",""
"axon-tracing-opentelemetry-4.11.2","io.opentelemetry.context",2,7,5,"Context,Scope",""
"axon-tracing-opentelemetry-4.11.2","org.slf4j",2,7,5,"Logger,LoggerFactory",""
"axon-tracing-opentelemetry-4.11.2","io.opentelemetry.api",1,2,5,"GlobalOpenTelemetry",""
