"codeUnitName","shortCodeUnitName","nodeElementId","projectName","incomingDependencies","outgoingDependencies","communityId","clusteringCoefficient","articleRank","pageRank","pageToArticleRankDifference","betweenness","clusteringLabel","clusteringProbability","clusteringIsNoise","clusteringIsMedoid","clusteringSize","clusteringRadiusMax","clusteringRadiusAverage","clusteringNormalizedDistanceToMedoid","anomalyLabel","anomalyScore","anomalyTopFeature1","anomalyTopFeature2","anomalyTopFeature3","anomalyTopFeatureSHAPValue1","anomalyTopFeatureSHAPValue2","anomalyTopFeatureSHAPValue3","visualizationX","visualizationY","Source Cypher File: domains/anomaly-detection/features/AnomalyDetectionFeatures.cypher"
"org.axonframework.modelling.PropertyBasedEntityIdResolver","PropertyBasedEntityIdResolver","4:a6df3f50-25fc-4148-ade9-c5b378497ddb:26","axon-modelling-5.1.2",1,8,0,0.16666666666666666,0.16042110223967868,0.1640539772727273,0.003632875033048627,17.333333333333332,26,0.6190285076740492,0,0,16,11.967476500198245,7.241200915857917,0.6153839036864136,0,-0.056183984875431414,"","","",0,0,0,11.18075180053711,5.258826732635498,""
"org.axonframework.modelling.annotation.InjectEntityParameterResolver","InjectEntityParameterResolver","4:a6df3f50-25fc-4148-ade9-c5b378497ddb:27","axon-modelling-5.1.2",1,8,0,0.2777777777777778,0.16042110223967868,0.1640539772727273,0.003632875033048627,31.666666666666664,-1,0,1,0,295,0,0,0,0,-0.07780019057253346,"","","",0,0,0,6.088927745819092,1.466740369796753,""
"org.axonframework.modelling.annotation.AnnotationBasedEntityIdResolverDefinition","AnnotationBasedEntityIdResolverDefinition","4:a6df3f50-25fc-4148-ade9-c5b378497ddb:28","axon-modelling-5.1.2",0,5,0,0.4,0.15000000000000002,0.15000000000000002,0,0,69,1,0,0,6,4.4119885137770325,3.09461719437968,1,0,-0.07285346345816546,"","","",0,0,0,5.922833442687988,2.0326247215270996,""
"org.axonframework.modelling.annotation.InjectEntityParameterResolverFactoryConfigurationEnhancer","InjectEntityParameterResolverFactoryConfigurationEnhancer","4:a6df3f50-25fc-4148-ade9-c5b378497ddb:29","axon-modelling-5.1.2",0,4,0,0.3333333333333333,0.15000000000000002,0.15000000000000002,0,0,71,0.9957188874759914,0,0,12,5.128844890743494,3.150957833781528,0.7546695116988247,0,-0.07866406919719726,"","","",0,0,0,4.442840099334717,2.071376085281372,""
"org.axonframework.modelling.annotation.InjectEntityParameterResolverFactory","InjectEntityParameterResolverFactory","4:a6df3f50-25fc-4148-ade9-c5b378497ddb:30","axon-modelling-5.1.2",1,9,0,0.13333333333333333,0.16444575245050935,0.181875,0.017429247549490656,55.83333333333333,-1,0,1,0,295,0,0,0,0,-0.04951410014279911,"","","",0,0,0,6.042776107788086,1.8689030408859253,""
"org.axonframework.modelling.LoadedEntityNotOfExpectedTypeException","LoadedEntityNotOfExpectedTypeException","4:a6df3f50-25fc-4148-ade9-c5b378497ddb:31","axon-modelling-5.1.2",1,0,1,0,0.15423720750750955,0.15471359671522625,0.0004763892077166987,0,40,1,0,0,8,6.483162059215829,3.052526235667756,0.15821068401957988,0,-0.0477292819499085,"","","",0,0,0,6.579039096832275,0.6552315354347229,""
"org.axonframework.modelling.HierarchicalStateManager","HierarchicalStateManager","4:a6df3f50-25fc-4148-ade9-c5b378497ddb:32","axon-modelling-5.1.2",1,5,1,0.4,0.15715242422800593,0.15980769230769232,0.002655268079686385,16,40,0.5267757795809543,0,0,8,6.483162059215829,3.052526235667756,0.9520223397236167,0,-0.06098294140810939,"","","",0,0,0,6.402797698974609,0.7809502482414246,""
"org.axonframework.modelling.RepositoryAlreadyRegisteredException","RepositoryAlreadyRegisteredException","4:a6df3f50-25fc-4148-ade9-c5b378497ddb:33","axon-modelling-5.1.2",1,1,1,1,0.15423720750750955,0.15471359671522625,0.0004763892077166987,0,40,1,0,0,8,6.483162059215829,3.052526235667756,0.23811566744699203,0,-0.01267275836880749,"","","",0,0,0,6.571070194244385,0.660094678401947,""
"org.axonframework.modelling.ConcurrencyException","ConcurrencyException","4:a6df3f50-25fc-4148-ade9-c5b378497ddb:34","axon-modelling-5.1.2",1,1,2,0,0.15863463343144046,0.16216268777172885,0.0035280543402883835,0,14,0.8988563986869638,0,0,32,11.379767686594278,4.709019518664718,0.2770997079357181,0,-0.07397767113440323,"","","",0,0,0,10.980467796325684,-0.6270191669464111,""
"org.axonframework.modelling.entity.annotation.AnnotatedEntityIdResolverDefinition","AnnotatedEntityIdResolverDefinition","4:a6df3f50-25fc-4148-ade9-c5b378497ddb:35","axon-modelling-5.1.2",1,7,0,0.32142857142857145,0.16227668085557212,0.1724665810312148,0.010189900175642669,683.325,69,1,0,0,6,4.4119885137770325,3.09461719437968,0.9623600202978125,0,-0.07105793310999908,"","","",0,0,0,5.96362829208374,2.586604356765747,""
