"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityMaximumKCutId",5,8,"org.axonframework.eventsourcing,org.axonframework.update.detection,org.axonframework.messaging.eventhandling.gateway,org.axonframework.messaging.eventhandling.processing.streaming.token.annotation,org.axonframework.messaging.eventhandling.processing.subscribing,org.axonframework.messaging.queryhandling,org.axonframework.messaging.core.unitofwork.transaction.jdbc,io.axoniq.framework.axonserver.connector.command","eventsourcing,detection,gateway,annotation,subscribing,queryhandling,jdbc,command",""
"communityMaximumKCutId",1,8,"org.axonframework.eventsourcing.annotation,org.axonframework.eventsourcing.snapshot.api,org.axonframework.update,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa,org.axonframework.messaging.core,org.axonframework.messaging.core.unitofwork.annotation,io.axoniq.framework.axonserver.connector.configuration,org.axonframework.common.function","annotation,api,update,jpa,core,configuration,function",""
"communityMaximumKCutId",2,12,"org.axonframework.eventsourcing.annotation.reflection,org.axonframework.eventsourcing.eventstore,org.axonframework.conversion,org.axonframework.modelling.annotation,org.axonframework.extension.metrics.micrometer.springboot,org.axonframework.extension.metrics.micrometer.reservoir,org.axonframework.messaging.monitoring,org.axonframework.messaging.commandhandling.annotation,org.axonframework.messaging.queryhandling.configuration,org.axonframework.messaging.core.interception,org.axonframework.messaging.core.unitofwork.transaction,org.axonframework.common.caching","reflection,eventstore,conversion,annotation,springboot,reservoir,monitoring,configuration,interception,transaction,caching",""
"communityMaximumKCutId",3,8,"org.axonframework.eventsourcing.snapshot.inmemory,org.axonframework.eventsourcing.configuration,org.axonframework.extension.metrics.micrometer,org.axonframework.test.matchers,org.axonframework.messaging.commandhandling.configuration,org.axonframework.messaging.core.unitofwork,org.axonframework.common.util,org.axonframework.common.property","inmemory,configuration,micrometer,matchers,unitofwork,util,property",""
"communityMaximumKCutId",19,5,"org.axonframework.eventsourcing.snapshot.store,org.axonframework.conversion.jackson,org.axonframework.modelling.entity,org.axonframework.messaging.commandhandling.tracing,io.axoniq.framework.axonserver.connector.query","store,jackson,entity,tracing,query",""
"communityMaximumKCutId",0,13,"org.axonframework.eventsourcing.handler,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.conversion.jackson2,io.axoniq.framework.springboot,org.axonframework.modelling.entity.annotation,org.axonframework.test,org.axonframework.messaging.commandhandling.interception,org.axonframework.messaging.commandhandling.gateway,org.axonframework.messaging.eventhandling.processing.streaming,org.axonframework.messaging.eventhandling.processing.streaming.token.store,org.axonframework.messaging.core.unitofwork.transaction.jpa,io.axoniq.framework.axonserver.connector.util,org.axonframework.common.configuration","handler,jpa,jackson2,springboot,annotation,test,interception,gateway,streaming,store,util,configuration",""
"communityMaximumKCutId",14,5,"org.axonframework.eventsourcing.eventstore.inmemory,org.axonframework.messaging.monitoring.interception,org.axonframework.messaging.core.sequencing,org.axonframework.messaging.tracing.attributes,org.axonframework.common.infra","inmemory,interception,sequencing,attributes,infra",""
"communityMaximumKCutId",6,8,"org.axonframework.conversion.converter,org.axonframework.modelling.entity.child,org.axonframework.extension.tracing.opentelemetry,org.axonframework.messaging.core.configuration,io.axoniq.framework.axonserver.connector.snapshot,io.axoniq.framework.axonserver.connector.api.query,io.axoniq.framework.axonserver.connector.api.command,io.axoniq.framework.axonserver.connector.event","converter,child,opentelemetry,configuration,snapshot,query,command,event",""
"communityMaximumKCutId",18,7,"org.axonframework.conversion.avro,org.axonframework.update.api,io.axoniq.framework.springboot.actuator,org.axonframework.modelling,org.axonframework.messaging.eventhandling.tracing,org.axonframework.messaging.core.interception.annotation,org.axonframework.messaging.core.configuration.reflection","avro,api,actuator,modelling,tracing,annotation,reflection",""
"communityMaximumKCutId",16,5,"org.axonframework.update.common,org.axonframework.messaging.commandhandling,org.axonframework.messaging.eventhandling.processing.streaming.segmenting,org.axonframework.common.io,org.axonframework.common.jdbc","common,commandhandling,segmenting,io,jdbc",""
