"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","stronglyConnectedComponentId","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","communityFastRpHdbscanLabel","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/community-detection/Community_Detection_Summary.cypher"
"org.axonframework.test.matchers","matchers",6,"37,52,52",8,"37,24,9",0.017341690813426507,31,0,0,5,3,6,35,47,""
"org.axonframework.extension.tracing.opentelemetry","opentelemetry",5,"97,102,102",2,"97,2,0",0.04868121790541205,32,0,0,3,6,5,5,37,""
"org.axonframework.messaging.monitoring","monitoring",1,"42,69,29",3,"42,1,5",0.050718285460962076,33,0,0,9,2,5,81,22,""
"org.axonframework.messaging.monitoring.interception","interception",1,"42,69,29",3,"42,1,5",0.050718285460962076,34,0,0,7,14,5,5,500,""
"org.axonframework.messaging.monitoring.configuration","configuration",1,"122,69,29",3,"122,1,5",0.050718285460962076,35,0,0,10,4,5,21,439,""
"org.axonframework.messaging.commandhandling","commandhandling",5,"80,102,102",7,"80,2,0",0.06825133334407886,36,0,0,11,16,5,1148,297,""
"org.axonframework.messaging.commandhandling.annotation","annotation",3,"81,81,81",2,"53,2,0",0.04868121790541205,36,0,0,11,2,5,13,437,""
"org.axonframework.messaging.commandhandling.interception","interception",5,"80,102,102",7,"80,2,0",0.06825133334407886,37,0,0,8,0,5,6,499,""
"org.axonframework.messaging.commandhandling.gateway","gateway",5,"80,102,102",7,"80,2,0",0.06825133334407886,36,0,0,9,0,5,20,191,""
"org.axonframework.messaging.commandhandling.retry","retry",5,"80,102,102",7,"80,2,0",0.06825133334407886,38,0,0,5,12,5,0,168,""
"org.axonframework.messaging.commandhandling.tracing","tracing",5,"80,102,102",7,"80,2,0",0.06825133334407886,39,0,0,5,19,5,7,156,""
"org.axonframework.messaging.commandhandling.configuration","configuration",5,"80,102,102",7,"122,1,5",0.06825133334407886,40,0,0,10,3,5,11,292,""
"org.axonframework.messaging.eventhandling","eventhandling",6,"52,52,52",1,"73,6,8",0.048118196290027136,36,0,0,11,7,6,3263,702,""
"org.axonframework.messaging.eventhandling.annotation","annotation",3,"81,81,81",2,"53,2,0",0.04868121790541205,36,0,0,11,4,5,16,642,""
"org.axonframework.messaging.eventhandling.replay","replay",5,"80,102,102",7,"80,2,0",0.06825133334407886,36,0,0,11,12,5,57,197,""
"org.axonframework.messaging.eventhandling.replay.annotation","annotation",3,"81,81,81",2,"53,2,0",0.04868121790541205,41,0,0,8,4,5,6,159,""
"org.axonframework.messaging.eventhandling.interception","interception",6,"52,52,52",1,"73,6,8",0.048118196290027136,42,0,0,7,15,5,4,218,""
"org.axonframework.messaging.eventhandling.gateway","gateway",6,"52,52,52",1,"73,6,8",0.048118196290027136,36,0,0,8,5,5,9,126,""
"org.axonframework.messaging.eventhandling.conversion","conversion",1,"95,29,29",3,"58,22,5",0.050718285460962076,36,0,0,11,17,6,18,35,""
"org.axonframework.messaging.eventhandling.processing","processing",7,"67,67,67",9,"68,4,7",0.0716821409629268,43,0,0,11,4,6,14,211,""
"org.axonframework.messaging.eventhandling.processing.streaming","streaming",0,"7,5,5",1,"73,6,8",0.048118196290027136,44,0,0,6,0,6,5,16,""
"org.axonframework.messaging.eventhandling.processing.streaming.token","token",0,"7,5,5",1,"73,6,8",0.048118196290027136,36,0,0,11,9,6,461,19,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.annotation","annotation",0,"7,5,5",1,"73,6,8",0.048118196290027136,45,0,0,4,5,6,1,30,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store","store",7,"67,67,67",9,"68,4,7",0.0716821409629268,46,0,0,7,0,6,27,10,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory","inmemory",7,"67,67,67",9,"68,4,7",0.0716821409629268,47,0,0,6,11,6,3,31,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc","jdbc",7,"67,67,67",9,"68,4,7",0.0716821409629268,48,0,0,7,12,6,13,160,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa","jpa",7,"67,67,67",9,"68,4,7",0.0716821409629268,49,0,0,7,1,6,4,99,""
"org.axonframework.messaging.eventhandling.processing.streaming.pooled","pooled",7,"67,67,67",9,"68,4,7",0.0716821409629268,50,0,0,11,17,6,65,2798,""
"org.axonframework.messaging.eventhandling.processing.streaming.segmenting","segmenting",7,"67,67,67",9,"68,4,7",0.0716821409629268,51,0,0,11,16,6,117,234,""
"org.axonframework.messaging.eventhandling.processing.subscribing","subscribing",1,"69,69,29",9,"72,4,7",0.0716821409629268,50,0,0,11,5,6,15,833,""
"org.axonframework.messaging.eventhandling.processing.errorhandling","errorhandling",7,"67,67,67",9,"68,4,7",0.0716821409629268,52,0,0,6,13,6,13,8,""
"org.axonframework.messaging.eventhandling.tracing","tracing",5,"97,102,102",2,"97,2,0",0.04868121790541205,53,0,0,5,18,5,6,135,""
"org.axonframework.messaging.eventhandling.configuration","configuration",1,"69,69,29",9,"72,4,7",0.0716821409629268,50,0,0,11,9,6,84,547,""
"org.axonframework.messaging.eventstreaming","eventstreaming",0,"7,5,5",1,"73,6,8",0.048118196290027136,54,0,0,11,8,-1,300,105,""
"org.axonframework.messaging.queryhandling","queryhandling",5,"80,102,102",7,"80,2,0",0.06825133334407886,36,0,0,10,5,5,443,533,""
"org.axonframework.messaging.queryhandling.annotation","annotation",3,"81,81,81",2,"53,2,0",0.04868121790541205,36,0,0,10,11,5,5,407,""
"org.axonframework.messaging.queryhandling.interception","interception",5,"80,102,102",7,"80,2,0",0.06825133334407886,55,0,0,6,11,5,8,491,""
"org.axonframework.messaging.queryhandling.gateway","gateway",5,"80,102,102",7,"80,2,0",0.06825133334407886,56,0,0,6,7,5,3,205,""
"org.axonframework.messaging.queryhandling.tracing","tracing",5,"97,102,102",2,"97,2,0",0.04868121790541205,57,0,0,4,11,5,6,73,""
"org.axonframework.messaging.queryhandling.configuration","configuration",5,"80,102,102",3,"80,2,0",0.050718285460962076,58,0,0,10,2,5,11,292,""
"org.axonframework.messaging.core","core",5,"80,102,102",7,"80,2,0",0.06825133334407886,36,0,0,11,1,5,13384,398,""
"org.axonframework.messaging.core.annotation","annotation",3,"81,81,81",2,"53,2,0",0.04868121790541205,36,0,0,11,12,5,509,470,""
"org.axonframework.messaging.core.reflection","reflection",3,"81,81,81",2,"53,2,0",0.04868121790541205,59,0,0,3,15,5,0,44,""
"org.axonframework.messaging.core.interception","interception",1,"122,69,29",3,"122,1,5",0.050718285460962076,60,0,0,11,2,5,39,1160,""
"org.axonframework.messaging.core.interception.annotation","annotation",3,"81,81,81",2,"53,2,0",0.04868121790541205,36,0,0,10,18,5,21,234,""
"org.axonframework.messaging.core.correlation","correlation",1,"122,69,29",3,"122,1,5",0.050718285460962076,61,0,0,5,12,5,13,82,""
"org.axonframework.messaging.core.sequencing","sequencing",6,"52,52,52",1,"73,2,0",0.048118196290027136,36,0,0,11,14,5,24,136,""
"org.axonframework.messaging.core.conversion","conversion",1,"95,29,29",3,"58,22,5",0.050718285460962076,36,0,0,11,15,5,72,21,""
"org.axonframework.messaging.core.retry","retry",5,"80,102,102",7,"80,2,0",0.06825133334407886,62,0,0,5,17,5,23,179,""
"org.axonframework.messaging.core.unitofwork","unitofwork",7,"67,67,67",9,"68,4,7",0.0716821409629268,36,0,0,11,3,5,11801,109,""
"org.axonframework.messaging.core.unitofwork.annotation","annotation",3,"81,81,81",2,"53,2,0",0.04868121790541205,63,0,0,3,1,5,1,17,""
"org.axonframework.messaging.core.unitofwork.transaction","transaction",7,"67,67,67",9,"68,4,7",0.0716821409629268,36,0,0,7,2,5,18,32,""
"org.axonframework.messaging.core.unitofwork.transaction.jdbc","jdbc",4,"25,107,107",6,"25,20,1",0.023128346369051162,64,0,0,6,5,-1,3,24,""
"org.axonframework.messaging.core.unitofwork.transaction.jpa","jpa",4,"121,107,107",6,"121,20,1",0.023128346369051162,65,0,0,6,0,5,8,101,""
"org.axonframework.messaging.core.timeout","timeout",3,"81,81,81",2,"53,2,0",0.04868121790541205,66,0,0,7,4,5,9,182,""
"org.axonframework.messaging.core.configuration","configuration",1,"122,69,29",3,"122,1,5",0.050718285460962076,50,0,0,11,6,6,4,2814,""
"org.axonframework.messaging.core.configuration.reflection","reflection",3,"81,81,81",2,"53,2,0",0.04868121790541205,36,0,0,7,18,5,8,36,""
"org.axonframework.messaging.tracing","tracing",5,"97,102,102",2,"97,2,0",0.04868121790541205,67,0,0,5,8,5,136,68,""
"org.axonframework.messaging.tracing.attributes","attributes",5,"80,102,102",7,"80,2,0",0.06825133334407886,68,0,0,2,14,5,0,28,""
"io.axoniq.framework.axonserver.connector.shared","shared",5,"102,102,102",7,"80,2,0",0.06825133334407886,69,0,0,9,15,5,22,31,""
"io.axoniq.framework.axonserver.connector.snapshot","snapshot",0,"5,5,5",0,"5,26,2",0.010149563429204991,70,0,0,6,6,5,1,12,""
"io.axoniq.framework.axonserver.connector.util","util",4,"113,107,107",6,"113,20,1",0.023128346369051162,71,0,0,3,0,3,14,13,""
"io.axoniq.framework.axonserver.connector.query","query",5,"80,102,102",7,"80,2,0",0.06825133334407886,72,0,0,9,19,5,17,215,""
"io.axoniq.framework.axonserver.connector.api","api",4,"107,107,107",6,"107,20,1",0.023128346369051162,73,0,0,6,17,5,36,23,""
"io.axoniq.framework.axonserver.connector.api.query","query",5,"102,102,102",7,"80,2,0",0.06825133334407886,74,0,0,3,6,5,3,5,""
"io.axoniq.framework.axonserver.connector.api.command","command",5,"102,102,102",7,"80,2,0",0.06825133334407886,75,0,0,3,6,5,3,5,""
"io.axoniq.framework.axonserver.connector.event","event",0,"7,5,5",1,"73,6,8",0.048118196290027136,76,0,0,11,6,6,18,1282,""
"io.axoniq.framework.axonserver.connector.configuration","configuration",4,"107,107,107",6,"107,20,1",0.023128346369051162,77,0,0,8,1,5,9,382,""
"io.axoniq.framework.axonserver.connector.command","command",5,"102,102,102",7,"80,2,0",0.06825133334407886,78,0,0,9,5,5,5,99,""
"org.axonframework.common","common",1,"122,69,29",2,"122,1,5",0.04868121790541205,79,0,0,11,13,6,975,31,""
"org.axonframework.common.io","io",4,"113,107,107",6,"113,20,1",0.023128346369051162,80,0,0,2,16,-1,2,0,""
"org.axonframework.common.annotation","annotation",3,"81,81,81",5,"53,0,4",0.017306217889547594,81,0,0,11,8,6,4318,5,""
"org.axonframework.common.jdbc","jdbc",7,"67,67,67",9,"68,4,7",0.0716821409629268,82,0,0,6,16,-1,17,22,""
"org.axonframework.common.util","util",4,"113,107,107",6,"113,20,1",0.023128346369051162,83,0,0,3,3,-1,6,3,""
"org.axonframework.common.property","property",1,"29,29,29",2,"30,22,5",0.04868121790541205,84,0,0,4,3,5,19,15,""
"org.axonframework.common.caching","caching",1,"122,69,29",2,"122,1,5",0.04868121790541205,85,0,0,1,2,5,22,43,""
"org.axonframework.common.tx","tx",7,"67,67,67",9,"68,4,7",0.0716821409629268,86,0,0,6,4,-1,10,6,""
"org.axonframework.common.digest","digest",1,"122,69,29",2,"122,1,5",0.04868121790541205,87,0,0,1,8,5,0,1,""
"org.axonframework.common.infra","infra",1,"122,69,29",3,"122,1,5",0.050718285460962076,88,0,0,11,14,5,1333,27,""
"org.axonframework.common.lifecycle","lifecycle",5,"102,102,102",7,"80,2,0",0.06825133334407886,89,0,0,4,15,-1,8,4,""
"org.axonframework.common.lock","lock",1,"122,69,29",2,"122,1,5",0.04868121790541205,90,0,0,1,12,5,17,21,""
"org.axonframework.common.jpa","jpa",4,"121,107,107",6,"121,20,1",0.023128346369051162,91,0,0,5,15,5,7,14,""
"org.axonframework.common.configuration","configuration",1,"122,69,29",3,"122,1,5",0.050718285460962076,88,0,0,11,0,6,3499,362,""
"org.axonframework.common.function","function",4,"25,107,107",6,"25,20,1",0.023128346369051162,92,0,0,5,1,-1,6,0,""
