"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"axon-modelling-5.1.2","axon-modelling-5.1.2","embeddingsFastRandomProjection","0.0036415174,-0.059388526,0.87272143,0.8548152,0.34718233,-0.22873932,-0.32740793,0.33491397,0.27898148,0.39230096,0.26181805,-0.5723884,0.74860334,0.8432871,-0.108956985,-0.18191585",""
"axon-test-5.1.2","axon-test-5.1.2","embeddingsFastRandomProjection","0.0034218894,-0.059615158,0.8338159,0.8508351,0.34512192,-0.22383645,-0.28067118,0.33844936,0.2756739,0.38951057,0.2635047,-0.57213354,0.7065876,0.7975689,-0.10495908,-0.18407258",""
"axon-messaging-5.1.2","axon-messaging-5.1.2","embeddingsFastRandomProjection","0.0026681707,-0.048788853,0.8502016,0.73742336,0.28065872,-0.18966517,-0.38551217,0.28315324,0.2547939,0.33698466,0.22625108,-0.50483173,0.7356565,0.8168662,-0.0918095,-0.15837896",""
"axon-server-connector-5.1.2","axon-server-connector-5.1.2","embeddingsFastRandomProjection","0.004439728,-0.05852911,0.8582127,0.86199117,0.34433225,-0.22725073,-0.32688937,0.32564437,0.2954408,0.3863756,0.25659767,-0.58077544,0.7371551,0.8321512,-0.10827309,-0.17600164",""
"axon-metrics-micrometer-5.1.2","axon-metrics-micrometer-5.1.2","embeddingsFastRandomProjection","0.0035954001,-0.058634855,0.79585314,0.8431015,0.3385155,-0.21756569,-0.25068828,0.33235413,0.27929622,0.3806777,0.2589237,-0.5704438,0.669394,0.75756055,-0.10126021,-0.18053876",""
"axon-common-5.1.2","axon-common-5.1.2","embeddingsFastRandomProjection","0.004749706,-0.05426711,0.80182314,0.85913384,0.31196994,-0.20126659,-0.28934133,0.30745125,0.3332055,0.36027205,0.24606317,-0.6042859,0.67387915,0.75909495,-0.09424427,-0.1693643",""
"axon-update-5.1.2","axon-update-5.1.2","embeddingsFastRandomProjection","0.0008869404,-0.051090423,0.8091092,0.67347634,0.29661956,-0.20039073,-0.3335243,0.2976376,0.17212585,0.34350452,0.22863102,-0.43252194,0.7053584,0.78555137,-0.09634207,-0.1637847",""
"axon-tracing-opentelemetry-5.1.2","axon-tracing-opentelemetry-5.1.2","embeddingsFastRandomProjection","0.003984781,-0.055948764,0.73156667,0.8200856,0.32265884,-0.20506206,-0.21153866,0.3152096,0.28447658,0.36045077,0.24635452,-0.5606875,0.6094058,0.6927211,-0.09469934,-0.17074504",""
"axon-eventsourcing-5.1.2","axon-eventsourcing-5.1.2","embeddingsFastRandomProjection","0.00262457,-0.059092022,0.88276726,0.850482,0.33346057,-0.21766683,-0.31608835,0.3437552,0.27599534,0.39452738,0.2708127,-0.57879657,0.7432086,0.83307326,-0.10212478,-0.19069365",""
"axon-conversion-5.1.2","axon-conversion-5.1.2","embeddingsFastRandomProjection","0.0035371976,-0.05917407,0.8453388,0.8552805,0.3388874,-0.22097947,-0.29420447,0.3354499,0.28471404,0.3892873,0.2639674,-0.57932407,0.7141366,0.805568,-0.1037686,-0.18301624",""
"axoniq-spring-boot-autoconfigure-5.1.2","axoniq-spring-boot-autoconfigure-5.1.2","embeddingsFastRandomProjection","-0.00020523183,-0.057182446,0.93344057,0.7814977,0.31037015,-0.21019039,-0.37706757,0.3375486,0.22378029,0.39203006,0.26895925,-0.5224501,0.7884353,0.87886465,-0.10057424,-0.18829261",""
