"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"org.axonframework.modelling.PropertyBasedEntityIdResolver","PropertyBasedEntityIdResolver","embeddingsNode2Vec","0.90255785,0.17315884,-0.31711143,-0.45440584,0.12238044,-0.8747968,-0.75458914,0.15861337,-0.3692856,0.24371557,-0.5665978,-0.13615656,-0.0077976785,0.16119753,-0.45993465,-0.19913828,0.27279952,0.09068531,-0.08424087,0.176913,-0.04692368,-0.80052876,-0.37254208,-0.3561501,-0.0456577,-0.5116391,-0.40693223,0.18030086,-0.29026455,-0.2626417,0.115085274,0.63275486,0.17536965,0.28081697,0.74105173,0.040394634,-0.23161708,-0.0739333,-0.02077609,0.17474617,-0.23359774,-0.095302515,-0.028556243,0.27618244,-0.21340148,0.22281644,0.6120436,0.47944358,0.44032523,-0.54419863,-0.17544399,0.7054327,0.09416498,-0.026933635,-0.39969566,0.44637123,0.023012139,-0.23214103,-0.5230437,-0.4321219,-0.5106056,-0.58949697,1.329054,0.36761934",""
"org.axonframework.modelling.annotation.InjectEntityParameterResolver","InjectEntityParameterResolver","embeddingsNode2Vec","1.0868644,0.30283004,0.40599263,-0.12775314,0.14050709,-0.62974435,-0.95413506,0.009268223,-0.20043643,0.09162565,-0.2852506,-0.2798068,-0.19722371,-0.20025133,-0.047736455,-0.17568025,0.46216604,0.09565432,-0.22928038,0.21933359,0.12082878,-0.63669825,-0.184334,0.39262217,-0.16159837,-0.37268642,-0.84121525,0.4706247,-0.09813207,0.16693038,0.5286005,-0.08581966,-0.03839065,-0.005266344,0.23971358,-0.047177956,0.3945594,0.07783354,0.1794495,-0.061702028,0.1974566,-0.4387891,-0.036811296,0.113273256,-0.070311025,0.3059248,0.56725883,0.6938602,0.26533294,-0.40777144,-0.035216495,0.14494342,-0.22909573,-0.18560584,0.062421437,-0.097886905,-0.0009973742,0.19921452,-0.5364704,-0.20867708,-0.47706208,-0.44981408,0.86814904,0.26515216",""
"org.axonframework.modelling.annotation.AnnotationBasedEntityIdResolverDefinition","AnnotationBasedEntityIdResolverDefinition","embeddingsNode2Vec","1.4289145,0.25466284,-0.16244127,0.26175228,-0.21092705,-0.519897,-0.4708048,0.06805108,-0.8670879,0.051651698,-0.22612284,-0.0029244164,0.10774295,0.044446003,-0.20748238,0.07778033,0.62233305,-0.046954766,-0.42087507,-0.09242678,-0.023038618,-0.5723385,0.46167222,0.07366021,-0.13785207,0.0066309557,-0.49423182,0.49297017,-0.26505,0.07502108,0.29882628,0.31316108,0.14984886,0.25065154,0.39413208,-0.007794513,0.09692982,0.03711132,0.2201549,-0.21582766,0.12298644,-0.5519135,-0.4286982,-0.5784266,-0.06414848,0.36135754,0.22838472,0.63188314,0.24294636,-0.595246,-0.20632339,0.4359981,0.027918158,0.04583964,-0.20019884,0.1299607,0.094396465,-0.41142875,-0.20603059,-0.17504637,-0.08574688,-0.39233902,0.64425886,-0.064979546",""
"org.axonframework.modelling.annotation.InjectEntityParameterResolverFactoryConfigurationEnhancer","InjectEntityParameterResolverFactoryConfigurationEnhancer","embeddingsNode2Vec","1.4238466,0.052619215,0.04454428,-0.16594976,-0.022151044,-0.58625805,-0.48274726,0.008962042,-0.57813036,-0.2950542,-0.19983608,0.00825696,0.147791,-0.34329808,-0.27998927,-0.053028814,0.68116105,0.12993568,-0.7948304,0.18558669,-0.29107898,-0.48847654,0.025718236,0.52613866,0.37348256,-0.16979907,-0.9345535,0.11737834,-0.38937226,0.05700274,-0.32980835,0.50575656,0.5758077,-0.24752374,0.60974246,0.21236897,1.0029023,-0.0058642407,0.19327608,0.035487123,-0.13532592,-0.57759315,-0.31803343,-0.18853259,-0.17201093,0.0084436815,0.813789,0.25714514,0.2629405,-0.14777908,0.23654482,0.029048072,-0.013027605,0.054154042,0.48611546,0.35235673,-0.3295264,0.58802813,-0.0014221027,0.109392166,0.12606464,-0.46903577,0.6994807,0.53584033",""
"org.axonframework.modelling.annotation.InjectEntityParameterResolverFactory","InjectEntityParameterResolverFactory","embeddingsNode2Vec","1.3986622,-0.05034889,-0.3552173,-0.13475136,0.056167178,-0.75791204,-0.6450875,-0.014558949,-0.7890277,0.058636304,-0.46875262,-0.4075104,0.08262379,0.2265728,-0.43639702,-0.118306674,0.6368051,0.17188457,-0.46902686,0.21205482,0.20002198,-0.97476435,-0.14064887,0.5464079,0.025836516,-0.14894468,-0.77090627,0.33202434,-0.1863079,0.21448469,0.24657835,0.5353357,0.124238715,0.09953153,0.78483105,-0.23586155,0.3228782,-0.013312126,0.12693262,0.018317893,0.22996001,-0.5406837,-0.010448253,-0.34044078,-0.29514104,-0.30587646,0.44021478,0.32693982,0.32969335,-0.3496675,0.33485845,0.23959011,-0.023530688,0.02847839,0.21819036,0.024071123,0.008853801,0.47231156,-0.69160694,-0.42241514,-0.16625464,-0.44240704,1.174848,0.9414654",""
"org.axonframework.modelling.LoadedEntityNotOfExpectedTypeException","LoadedEntityNotOfExpectedTypeException","embeddingsNode2Vec","1.785459,-0.024691846,-0.13461317,0.03886942,-0.13025565,-0.70063406,-0.85965353,-0.09983739,-0.09729944,0.27567312,-0.32234615,-0.24172494,0.097618,-0.18915291,-0.25486836,-0.2981282,0.3491218,-0.012504416,0.5381323,0.30291167,0.119898684,-0.4846661,-0.51390845,0.2560723,-0.16880019,-0.2352197,-0.44292828,0.18241817,-0.046077106,0.27884197,0.079512335,-0.15408778,-0.645233,-0.40805653,0.024105843,0.76025766,0.28796783,-0.63591194,0.20920892,0.16221902,0.20019151,0.123580895,0.560313,0.40092537,0.62333506,0.5891852,0.7689703,-0.049942516,-0.16204216,-0.23401086,0.16493785,0.23996918,-0.61166006,-0.25959647,0.51603055,-0.2557203,0.33925903,0.29006818,0.0065296926,0.5830498,-0.015426778,-0.47653654,0.59968615,0.2177185",""
"org.axonframework.modelling.HierarchicalStateManager","HierarchicalStateManager","embeddingsNode2Vec","1.2665324,0.4122917,0.45097053,0.06473166,-0.16817978,-0.6181065,-1.4322891,0.17307091,0.03848492,0.25916606,-0.034740843,-0.08130371,-0.03956381,-0.3226017,-0.40762973,-0.39892378,0.6011248,0.08399608,0.12810907,-0.08357317,-0.091978274,-0.69571584,-0.5211039,0.7932194,0.16832127,-0.7487635,-0.9603012,0.16087523,-0.21253267,0.1560281,-0.058185857,0.093592435,-0.59515506,-0.16381845,0.37792426,0.7457113,0.42721745,-0.29028314,-0.051203623,0.069642305,0.37564123,0.3493192,0.4534067,-0.071935035,0.4625181,0.55317605,0.9970159,0.6697502,0.060385983,-0.4850447,0.13548954,-0.015649289,-0.292429,-0.2700425,0.20386302,-0.14069588,0.14722528,0.4022559,-0.17739426,0.54116154,-0.26754558,-0.34181508,0.67194694,0.58077425",""
"org.axonframework.modelling.RepositoryAlreadyRegisteredException","RepositoryAlreadyRegisteredException","embeddingsNode2Vec","1.5503236,-0.003114437,-0.034535453,0.37385342,-0.21689467,-0.47405383,-1.4071257,-0.22072507,-0.01959332,0.20593922,-0.4527606,-0.3315293,0.1460414,-0.16820307,0.25593945,-0.19504575,0.3433089,0.09422644,0.36057702,0.2262786,0.37263763,-0.41857582,-0.62534726,0.67671126,-0.029214146,-0.39090532,-0.6276842,0.20672219,-0.023553351,0.35590237,-0.1292137,-0.019794352,-0.816059,-0.43808585,0.030377975,0.7920297,0.14407972,-0.5416489,0.29109284,0.09340156,0.19234733,0.30417445,0.66266143,0.43447378,0.56873643,0.23581326,0.9931464,0.19110939,-0.57753336,-0.32331532,-0.10331905,0.3077231,-0.6615736,-0.16560109,0.4110184,-0.27161115,0.21304137,0.27946496,-0.16533116,0.30536458,0.17752175,-0.22882341,0.77788925,0.3664586",""
"org.axonframework.modelling.ConcurrencyException","ConcurrencyException","embeddingsNode2Vec","0.75542665,-0.14613938,-0.57711786,0.542223,0.83821875,-0.8127329,-0.48558787,-0.81019986,0.1815209,0.40106,-0.9459951,1.1720283,-0.6638389,0.4249041,0.6108975,-0.30715302,-0.22591361,0.38165393,0.49881607,0.8753386,-0.30396676,0.30249226,-0.33989722,0.23326214,-0.03858293,-0.55344373,-0.54222846,0.1714743,-0.6220427,0.3280381,-0.21388751,0.41117987,-0.12765788,0.6483042,-0.21903247,1.0279696,0.7566441,0.025880184,-0.12030598,0.737326,0.55096626,0.2815885,0.3188556,1.3197843,0.6668955,0.2256426,-0.0634904,-0.41661626,0.34215632,0.0068824994,-0.3765027,0.80275136,0.19254693,0.023453152,-0.454624,0.31668007,0.06081892,0.20457542,0.04824377,0.19393535,0.82381195,-0.33995584,0.5781555,-0.14576955",""
"org.axonframework.modelling.entity.annotation.AnnotatedEntityIdResolverDefinition","AnnotatedEntityIdResolverDefinition","embeddingsNode2Vec","1.4142605,0.21426684,-0.27631608,0.1101695,0.13111399,-0.52902293,-0.2830472,-0.03709472,-0.85311747,0.095347874,-0.47262722,-0.016388232,-0.29496935,-0.1100208,0.046470143,-0.27696043,0.62011933,0.08474512,-0.6215799,0.3077617,0.26255935,-0.26729363,0.35437876,0.19362119,0.12081681,0.24078813,-0.20297842,0.14331418,-0.09200161,-0.20673616,0.16974188,0.072518095,0.31118703,0.22672667,-0.026741443,0.2745149,0.33171824,-0.17304553,-0.16188864,0.09348215,0.44351894,-0.5039619,-0.041064166,-0.6292594,0.029440045,0.175849,0.0962514,0.65714246,0.20639929,-0.6429197,-0.15255512,0.30902508,-0.13632251,0.065877154,-0.2655488,0.2725343,-0.101446316,-0.94877,-0.2037862,-0.159602,-0.052414738,-0.32255834,0.6879844,-0.20353246",""
