"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"org.axonframework.modelling","modelling","embeddingsFastRandomProjection","0.11738149,-0.45100683,0.17668352,0.27708516,-0.20644625,0.17771816,-0.14846466,0.5055802,0.16425341,-0.25472403,-0.43764988,0.052606113,-0.2521688,-0.38611484,0.06717147,-0.5760556,-0.3559962,-0.55333996,0.12487291,0.19874436,-0.00073904125,0.059773058,0.17974669,0.31816265,0.6924484,-0.7280802,-0.20234922,0.09528932,0.10722618,0.38087994,0.5424841,0.090594165",""
"org.axonframework.modelling.annotation","annotation","embeddingsFastRandomProjection","0.12101143,-0.51870775,0.08227594,0.6057719,-0.06306151,0.45474315,-0.13906614,0.54485005,0.14031136,-0.17111689,-0.2775095,0.03993728,-0.24561548,-0.4587147,0.16423276,-0.55942,-0.31256238,-0.5709002,-0.033079945,0.13305154,0.007908158,0.034883417,0.3007258,0.37877086,0.5971034,-0.6405858,-0.21550363,-0.0026011616,0.29231006,0.4451796,0.3174274,-0.11965618",""
"org.axonframework.modelling.entity","entity","embeddingsFastRandomProjection","0.2145127,-0.41261423,-0.1636737,0.56630385,-0.074372575,0.28681004,0.0010356139,0.65462506,0.13452064,-0.31674695,-0.22395487,0.032838345,-0.27154648,-0.26352972,0.17233314,-0.37977386,-0.33422697,-0.6685432,-0.010078301,0.07377659,-0.05022953,0.059812862,0.20356761,0.11153531,0.5850913,-0.54099035,-0.25799906,0.10395466,0.17434932,0.4487874,0.27886117,-0.14073554",""
"org.axonframework.modelling.entity.annotation","annotation","embeddingsFastRandomProjection","0.22223607,-0.44123703,-0.053060357,0.5305312,-0.1396239,0.35901797,-0.045522556,0.6923901,0.14735624,-0.21085665,-0.31472537,-0.1053944,-0.23587513,-0.35652438,0.15351102,-0.6186645,-0.39784783,-0.6742016,-0.017615773,0.07126246,-0.0011886507,0.09249885,0.17943741,0.12247368,0.5421302,-0.5846435,-0.31118792,0.16152918,0.21973309,0.3979376,0.30631334,-0.07969881",""
"org.axonframework.modelling.entity.child","child","embeddingsFastRandomProjection","0.115282536,-0.4482274,-0.057731505,0.4481879,-0.14440328,0.3856513,-0.1219682,0.6642756,0.1464831,-0.15474066,-0.35349673,-0.07583968,-0.34607965,-0.26224774,0.1118461,-0.55016124,-0.41422907,-0.6641488,0.07581143,0.20530501,0.01040592,0.04407696,0.27788588,0.16447496,0.64137065,-0.5864233,-0.32559204,0.19737989,0.25853142,0.35492027,0.29389367,0.038195893",""
"org.axonframework.modelling.configuration","configuration","embeddingsFastRandomProjection","0.07256913,-0.4092638,0.29228544,0.4352042,-0.31634265,-0.19576019,-0.1734669,0.13087517,0.057692293,-0.08686445,-0.25247252,0.35608482,-0.03926188,-0.3789174,-0.020198856,-0.67428213,-0.2505739,-0.31169918,0.080491364,0.5719588,-0.14325395,0.09855671,-0.13336931,0.7656258,0.5367442,-0.58534575,-0.15305573,-0.101284795,0.3545625,0.29181418,0.52045316,-0.17944299",""
"org.axonframework.modelling.repository","repository","embeddingsFastRandomProjection","-0.018238943,-0.3672055,0.33672655,0.26163706,-0.23580033,0.23698664,-0.20856892,0.49674878,-0.024698485,-0.32811514,-0.41975254,0.2632587,-0.20304115,-0.44313514,0.04874811,-0.5187615,-0.18921964,-0.37197578,-0.0012531169,0.2585712,0.04325755,0.11712371,0.15309635,0.4563539,0.7616358,-0.6764438,-0.091132484,0.034143172,0.19448882,0.28822115,0.5122958,-0.155153",""
"io.axoniq.framework.axonserver.connector.shared","shared","embeddingsFastRandomProjection","0.26842865,-0.6376593,-0.19759485,0.43871942,-0.18420428,0.4704513,-0.053305816,0.45370144,-0.075478666,-0.20108101,-0.23609695,0.003754288,-0.287536,-0.2905497,-0.0009827251,-0.3303664,-0.39482808,-0.61897874,0.053556174,0.25183824,0.1428932,0.3192576,0.13475393,0.16314688,0.6198698,-0.6112567,-0.20143065,0.121584035,0.2585709,0.42159423,0.23005138,0.3088051",""
"io.axoniq.framework.axonserver.connector.snapshot","snapshot","embeddingsFastRandomProjection","0.0725032,-0.21356545,0.0040254593,0.55320597,-0.08677809,0.2610058,-0.09148215,0.41697347,-0.37491047,-0.5952644,-0.18190494,-0.06972635,-0.59976757,-0.25842828,0.067224994,-0.5126944,-0.40465117,-0.6344688,-0.08396599,0.2230419,-0.08224126,0.28486714,0.33685458,-0.03759513,0.590569,-0.23034652,0.06568998,0.11280127,0.09397517,0.44740573,0.34999806,0.08712969",""
"io.axoniq.framework.axonserver.connector.util","util","embeddingsFastRandomProjection","0.49008733,-0.63467896,-0.17968872,0.2928812,0.089077555,0.41584897,-0.091993436,-0.08336253,-0.10420126,-0.1153605,-0.4007228,-0.023387603,-0.15745215,-0.00759995,-0.11294313,-0.015341669,-0.5284413,-0.44415146,0.18643524,0.14022905,0.31804335,0.20393962,-0.25019714,-0.049518436,0.4492778,-0.57772326,-0.4427706,0.12079123,0.20180199,0.34217396,0.18306303,0.36238122",""
"io.axoniq.framework.axonserver.connector.query","query","embeddingsFastRandomProjection","0.3068687,-0.6499979,-0.15768889,0.52539134,-0.18514693,0.4598863,0.021401484,0.47994,-0.013047101,-0.297684,-0.21070278,-0.016087584,-0.27560323,-0.25246513,-0.01682736,-0.46556258,-0.47692588,-0.67931056,0.084337026,0.13876142,0.051180862,0.13274455,0.14976785,0.12050826,0.64218426,-0.589533,-0.21091571,0.09784905,0.21916753,0.5243115,0.17452016,0.16404592",""
"io.axoniq.framework.axonserver.connector.api","api","embeddingsFastRandomProjection","0.33879036,-0.44634616,-0.10493225,0.16118194,-0.09066099,0.22775188,-0.2536059,-0.20789453,-0.12751675,0.09677829,-0.360149,0.021765843,0.12928613,-0.2171956,-0.116645865,-0.20836705,-0.22418934,-0.34238338,0.03207326,0.7348056,0.41134673,0.47418338,-0.3735922,0.48113745,0.2720879,-0.29155606,-0.23315816,-0.21243054,0.3588863,0.21846388,0.020936944,0.49304116",""
"io.axoniq.framework.axonserver.connector.api.query","query","embeddingsFastRandomProjection","0.18442498,-0.38570237,-0.18804693,0.5971899,-0.009606466,0.27153665,-0.015828427,0.5356778,0.03881441,-0.35965174,-0.20049898,0.13705629,-0.21138357,-0.24197213,0.04028581,-0.30376145,-0.21898894,-0.5824467,0.033286054,0.09036664,-0.011069459,0.13738783,0.13475382,0.081507176,0.5268524,-0.45993358,-0.2008419,0.00019562244,0.05221954,0.54941547,0.2965175,-0.05037947",""
"io.axoniq.framework.axonserver.connector.api.command","command","embeddingsFastRandomProjection","0.2010864,-0.4676755,-0.23103386,0.5131234,-0.053616814,0.34543365,0.014624575,0.5827693,0.050108835,-0.3773475,-0.16657753,0.069461346,-0.29519597,-0.2077251,0.03297839,-0.29814225,-0.281863,-0.6376386,0.060505293,0.07737094,0.027133245,0.11875534,0.18500781,0.05021695,0.64314187,-0.5474821,-0.22542143,0.060047247,0.109384894,0.51898277,0.27852324,-0.0024558306",""
"io.axoniq.framework.axonserver.connector.event","event","embeddingsFastRandomProjection","0.06890657,-0.23995847,-0.12137251,0.80148494,-0.21030666,0.22288048,0.029049795,0.30076033,-0.13884985,-0.31443784,-0.16611493,-0.046833824,-0.30499703,-0.3769886,0.05394711,-0.49439502,-0.48995817,-0.7131022,-0.09826605,0.32130533,-0.11631231,0.3723635,0.30973452,0.10137175,0.5233889,-0.26775098,-0.09970161,-0.05784139,0.21816309,0.5306535,0.32724306,-0.012496337",""
