"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"org.axonframework.modelling.PropertyBasedEntityIdResolver","PropertyBasedEntityIdResolver","embeddingsFastRandomProjection","-0.30398354,0.13508695,-0.24502823,-0.13939591,-0.18395998,-0.05306124,0.22145623,-0.006667846,0.33087313,-0.36202478,0.057228457,0.29562914,0.035513397,0.05077707,0.10908207,0.01685667,0.10754858,-0.14736062,-0.18570709,0.23367575,-0.08144069,-0.13881841,-0.2645253,0.16641787,0.2087337,0.06414278,-0.13759516,0.24497518,-0.26790228,0.22369556,-0.020844702,0.0497189,-0.19570822,0.12994815,0.30864337,0.12897998,-0.31288457,-0.14128077,0.18889931,-0.39611167,0.080269694,0.22136608,-0.08354641,-0.045284774,-0.057617538,0.20131087,0.42331386,0.16501087,-0.021295182,0.024521507,0.013914168,-0.1420425,0.10323928,0.14048614,-0.06111658,0.31077522,0.109662704,0.10747439,0.33957678,0.3401368,0.00017902255,0.110772856,0.07323,-0.03548993",""
"org.axonframework.modelling.annotation.InjectEntityParameterResolver","InjectEntityParameterResolver","embeddingsFastRandomProjection","-0.20583913,0.14390357,-0.42471159,-0.21359313,-0.020271748,-0.11856085,0.16465619,-0.13221382,-0.027710237,-0.112921864,0.0137977265,0.22799475,0.0049435273,0.15446433,-0.11144899,0.08188548,-0.02611883,-0.102931626,-0.4091695,-0.06271081,0.19575912,-0.18924731,0.13504702,-0.53445166,0.16500163,-0.2710716,-0.19317123,0.6043326,0.017864466,-0.074796386,0.13066527,-0.042155262,0.0060099172,-0.035131313,0.17834504,0.06735894,-0.07336722,0.13223092,0.074039064,-0.108657524,-0.09952187,0.10271644,-0.1469661,0.0014365036,-0.40114835,0.14886335,0.27166623,0.070663184,0.115521014,0.021075487,0.051908422,0.20812479,0.14521375,0.115525156,0.11566221,0.027728464,-0.032160595,-0.09618384,0.2745393,0.3223833,0.07794851,-0.21700189,-0.03632006,-0.012908548",""
"org.axonframework.modelling.annotation.AnnotationBasedEntityIdResolverDefinition","AnnotationBasedEntityIdResolverDefinition","embeddingsFastRandomProjection","-0.009718627,0.23409347,-0.42550868,-0.30966252,0.17566192,-0.07760814,0.20349216,-0.19370171,0.13251553,0.03780058,0.13257694,0.19694008,0.1827043,0.36463702,-0.27121696,0.0052984282,-0.010707326,-0.33276793,-0.22354162,0.13127051,0.2745645,-0.38231683,0.1168413,-0.16821669,0.2078077,-0.22896445,-0.14928907,0.19969863,0.09821069,0.18446591,0.16444202,0.019522287,-0.069433376,0.016379312,0.05032206,0.20917532,-0.056388713,0.012563064,-0.12939668,-0.23330337,-0.09463277,0.26182446,0.13029051,-0.11762477,-0.11177957,0.09290752,0.34531218,0.26059482,-0.025528517,-0.025415748,0.26445806,0.16888747,0.11809346,-0.111931376,0.2457006,0.056962743,0.051670875,-0.09860237,0.48010093,0.23309754,0.15844953,-0.094724275,-0.007369511,0.07958497",""
"org.axonframework.modelling.annotation.InjectEntityParameterResolverFactoryConfigurationEnhancer","InjectEntityParameterResolverFactoryConfigurationEnhancer","embeddingsFastRandomProjection","0.13832782,-0.030331403,-0.3709269,-0.06757654,-0.03440522,-0.16017723,0.11744991,0.20308879,-0.010178328,0.121591434,-0.048871238,0.04841127,0.12782073,-0.034606434,-0.13774015,0.0034291372,0.32490316,-0.14078371,0.07086964,0.097353615,0.034247078,-0.32391942,0.54523164,-0.5144779,0.19277428,-0.08872325,-0.38844004,0.0064761117,-0.14235033,0.017331392,0.25338903,0.49517202,0.219427,0.25678402,0.23107162,0.23309998,0.014826375,-0.32140005,-0.13090219,0.059375145,0.035159737,0.1403051,0.048677545,-0.3111807,-0.12745687,0.025202915,-0.15552995,0.1742377,-0.27510005,-0.0007437328,-0.06622936,0.10008481,-0.06268244,-0.18571109,-0.06949049,-0.08242032,-0.0010372661,-0.26670894,0.07596515,0.25806716,0.17813298,-0.10025365,-0.33432052,0.11636367",""
"org.axonframework.modelling.annotation.InjectEntityParameterResolverFactory","InjectEntityParameterResolverFactory","embeddingsFastRandomProjection","-0.037944004,-0.09978539,-0.39473233,-0.16882521,0.022010984,-0.0707597,0.12252754,0.10160763,0.1487382,-0.1831724,0.014582091,0.099564806,0.26733035,-0.04902133,-0.0032832175,-0.15040095,0.14890125,-0.10428008,-0.32557863,0.30556774,0.12518118,-0.14172366,-0.017719656,-0.39213404,0.07350965,-0.17400356,-0.24799715,0.27176848,-0.0620605,0.021015098,0.24626502,0.18969424,-0.12171225,0.1918537,0.108741224,0.19926704,-0.20954633,-0.34258044,-0.0022521205,-0.18884374,0.106260575,0.24360193,0.029152324,-0.19003637,-0.20253836,-0.12248874,0.31111386,0.24440432,-0.18780872,0.095604576,-0.09401986,0.23407139,0.255541,0.07708059,-0.12703866,0.14305092,0.0752402,0.20055766,0.18037698,0.3347106,0.0739729,-0.027471468,-0.24913417,-0.15666157",""
"org.axonframework.modelling.LoadedEntityNotOfExpectedTypeException","LoadedEntityNotOfExpectedTypeException","embeddingsFastRandomProjection","0.16283569,0.043910954,-0.31059694,-0.17234203,-0.17856051,-0.09731005,-0.03642348,-0.040169403,-0.28540432,-0.0011322275,-0.04439384,-0.20949425,-0.36488873,-0.10007781,-0.22086793,0.52554256,-0.1888733,0.025861852,0.2830904,0.003945682,0.05891916,0.13183638,0.26586315,0.19388834,0.09303577,0.10664372,-0.04802143,0.37822196,-0.04836244,-0.23991525,0.18350619,-0.22408357,-0.050314076,-0.04495683,0.048315052,0.10724124,0.30092758,0.10431345,0.20135829,-0.0560155,-0.046977147,-0.2549565,-0.052874234,0.027283615,-0.5813427,0.049762633,0.041530155,0.02302431,0.30185258,0.20308958,0.19558594,0.05273299,0.19159727,0.0013811039,0.047489256,-0.31321386,0.00876125,-0.0886341,0.060092054,-0.18858394,-0.043636635,-0.033280045,-0.1857763,-0.2861984",""
"org.axonframework.modelling.HierarchicalStateManager","HierarchicalStateManager","embeddingsFastRandomProjection","-0.008177772,0.17268936,-0.2873577,-0.16544591,-0.0627602,-0.10251991,-0.01726779,-0.055549435,-0.24563989,-0.030534508,-0.04726432,-0.031565845,-0.31292906,0.091025315,-0.13601948,0.33459476,-0.13942626,0.05716593,-0.23929839,-0.17118084,0.23955157,0.060750365,0.16912107,-0.2911731,0.105374865,-0.16598003,-0.10198675,0.4305827,-0.05623006,-0.15580666,0.09764541,-0.14123884,-0.02282061,-0.22440009,0.17852227,-0.01417885,0.24140249,0.33453232,0.052321307,-0.18312395,-0.08411691,-0.22551839,-0.2379167,0.039228335,-0.56623125,0.2572617,0.16222425,0.120120436,0.12432393,0.09146814,0.0017254408,0.109952934,0.17042334,0.070094325,-0.10971622,-0.25602475,-0.107217945,-0.16416624,0.07338179,0.1056062,-0.031231904,-0.1512144,0.08856793,-0.20095095",""
"org.axonframework.modelling.RepositoryAlreadyRegisteredException","RepositoryAlreadyRegisteredException","embeddingsFastRandomProjection","0.24279152,0.064778015,-0.38224888,-0.21789756,-0.1912484,-0.11158061,-0.040335678,-0.084932506,-0.34788653,-0.00024196226,-0.050183266,-0.25327533,-0.4546414,-0.101552464,-0.29176444,0.6119208,-0.22488515,0.02960204,0.32481834,0.013963334,0.06858107,0.13888581,0.3622375,0.20656352,0.12728652,0.124564126,-0.06666107,0.4516681,-0.03644137,-0.30384898,0.22955793,-0.24350742,-0.06755176,-0.024209015,0.077020116,0.11001618,0.38389927,0.1198526,0.23716795,-0.082014844,-0.049309347,-0.2969399,-0.037194632,0.035895083,-0.6900661,0.048033003,0.05143754,0.05017828,0.37976068,0.19776039,0.23947373,0.053172886,0.24452935,-0.013788927,0.075564936,-0.3427545,0.008328881,-0.11285238,0.075918265,-0.20998263,-0.032219827,-0.04003446,-0.26352468,-0.36876827",""
"org.axonframework.modelling.ConcurrencyException","ConcurrencyException","embeddingsFastRandomProjection","-0.3360656,-0.08431339,-0.051287107,-0.32741767,0.05949739,0.011374112,0.12895927,-0.028263798,0.07264774,0.24294953,-0.33920795,0.19232102,-0.0009543933,-0.32657868,-0.06627363,0.35969272,0.18631962,-0.08745034,0.11530932,-0.11363045,0.0012825131,-0.16213688,-0.07251591,0.44077134,0.047347333,0.008119009,0.098158605,0.10330117,-0.05277937,0.18360688,-0.05947957,-0.11737342,0.11983699,0.26555115,-0.4554786,0.26672313,-0.393642,-0.14643383,0.0011727959,-0.05211439,0.05999966,-0.056283154,0.036435083,0.1442,0.17055348,0.10583212,-0.115544364,0.0579374,0.17910364,0.08175035,0.11690137,-0.08039859,0.16399968,0.014133871,0.5290641,0.04017712,0.21802512,-0.26293385,0.024001434,0.31463373,0.45531785,-0.09036288,-0.24276665,0.06160469",""
"org.axonframework.modelling.entity.annotation.AnnotatedEntityIdResolverDefinition","AnnotatedEntityIdResolverDefinition","embeddingsFastRandomProjection","-0.11978175,0.29701656,-0.27415287,-0.20734634,0.22797701,0.011779208,0.22266927,-0.21283871,0.072496384,0.15663473,0.05718809,0.3148557,0.24254744,0.28257555,-0.2198433,0.07255646,-0.035134844,-0.28488213,-0.14709665,0.14993876,0.2879072,-0.3866266,0.10954052,-0.089814775,0.34582227,-0.18538123,-0.17238554,0.282305,0.109404474,0.28334868,0.15709698,0.0016600341,0.027483253,0.17376047,0.07417603,0.10070548,-0.0166196,0.15535092,-0.10922702,-0.15026957,-0.10761221,0.258056,0.14453666,-0.12167522,-0.06371468,0.050181188,0.41873014,0.34671497,-0.033121683,-0.07712828,0.28699964,0.14101852,0.017734557,-0.22995865,0.26264066,0.08211245,0.03456697,-0.09013318,0.5167309,0.3227188,0.17663518,-0.20188358,-0.018530011,0.1396204",""
