"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"org.axonframework.modelling","modelling","embeddingsNode2Vec","-0.34718928,0.1550703,0.06744153,0.2339327,0.06398272,-0.016731847,-0.71660745,-0.21009707,0.19576119,0.84722054,0.22397538,-0.21599841,0.29109994,-0.2917276,-0.042732194,0.23926553,0.12775744,-0.32567653,0.28901803,0.059647344,-0.3983397,-0.030169224,-0.45486754,0.1905193,0.5290545,0.18628544,-0.5720233,0.21424381,0.39590046,0.3853652,0.20320179,-0.6939505",""
"org.axonframework.modelling.annotation","annotation","embeddingsNode2Vec","-0.45202044,0.12377536,-0.16150403,0.37825838,-0.025795257,-0.11295911,-0.4613501,-0.44550723,0.31676313,0.78112787,0.21955147,-0.05031949,0.22554675,-0.33167872,-0.32647455,0.22253686,0.2016554,-0.35476485,0.15287352,0.11488697,-0.47031233,-0.046359234,-0.033536326,0.06339988,0.4877657,0.2592109,-0.49083713,-0.072169706,0.40508902,0.19299336,0.14037563,-0.18506482",""
"org.axonframework.modelling.entity","entity","embeddingsNode2Vec","-0.24440652,0.2816024,0.30225155,0.38401473,0.080354944,-0.13323928,-0.5066794,-0.26233384,0.47345993,0.47160372,0.1851557,0.007088649,-0.11319636,-0.4121527,0.054882325,0.041923746,0.061604746,-0.32314125,-0.02366675,-0.09485763,-0.37252116,-0.15606962,-0.12153144,0.14543858,0.38986808,0.010316162,-0.39195186,-0.09924438,0.51381034,0.26302272,0.2124378,-0.076024115",""
"org.axonframework.modelling.entity.annotation","annotation","embeddingsNode2Vec","-0.30910516,0.16266303,0.28482163,0.4431882,0.05110801,-0.28801182,-0.51316637,-0.3593863,0.2408537,0.54568523,-0.07411175,0.25647008,-0.07993121,-0.48951796,-0.038393993,0.14832272,-0.05035732,-0.314766,0.0028849025,0.07375032,-0.44198745,-0.038651165,0.13763988,0.06486898,0.337761,0.008537834,-0.39611658,-0.030939555,0.5082409,0.21479736,0.24380925,-0.05829364",""
"org.axonframework.modelling.entity.child","child","embeddingsNode2Vec","-0.21416119,0.13129361,0.35195887,0.4614619,0.0211434,-0.14990295,-0.45036677,-0.33810323,0.43344843,0.62641335,0.1609198,0.3180328,0.008316878,-0.4956624,-0.07727483,0.12571573,-0.016301978,-0.32128644,0.007867332,-0.1798707,-0.29090318,-0.21768567,0.23319659,0.11481233,0.26101846,-0.10153529,-0.3951701,0.009922118,0.6701118,0.11519299,0.13278905,-0.013937959",""
"org.axonframework.modelling.configuration","configuration","embeddingsNode2Vec","-0.23509711,0.05064898,0.174035,0.39809918,0.10197591,-0.12112326,-0.7636235,-0.35492414,-0.012006132,0.5676471,0.30472985,-0.012734434,0.1564887,-0.20791447,0.47240585,0.50063,0.03832233,-0.020749204,0.06274389,0.14827771,0.048280597,-0.20073268,-0.22397642,0.17907614,0.42072242,0.3119263,-0.30827868,-0.19281465,0.20451663,-0.03590313,0.09127575,-0.42477435",""
"org.axonframework.modelling.repository","repository","embeddingsNode2Vec","-0.38931683,0.14168848,0.10433714,0.29985002,0.10309618,-0.07400348,-0.82710934,-0.12358306,0.115812525,0.78673124,0.24879655,-0.14787404,0.32605448,-0.3774798,0.0005376814,0.29075053,0.1409103,-0.18860304,0.28953007,0.12484036,0.084696285,0.05037592,-0.51545,0.10006882,0.4978508,0.34364668,-0.5705521,0.14222963,0.23869458,0.1988568,0.13468194,-0.6941884",""
"org.axonframework.test","test","embeddingsNode2Vec","-1.1590784,-0.22592372,0.14307022,-0.13242821,0.15437502,0.48261675,-0.64482874,-0.014206624,-0.06764721,-0.08228502,-0.16051954,0.30958626,0.17762561,-0.54858017,0.68399984,-0.119438834,0.09277537,-0.3207844,0.19491407,-0.109362714,-0.33020356,-0.086470954,-0.20749018,0.1788474,0.24784967,0.021711158,-0.4385003,0.13657913,0.576856,0.28426573,0.6537989,0.36089295",""
"org.axonframework.test.fixture","fixture","embeddingsNode2Vec","-0.9427483,-0.012354319,-0.14187063,-0.07099754,0.13424,0.34947807,-0.7371997,-0.02798095,0.09574524,-0.020646347,-0.17030464,0.22445229,0.16661848,-0.651629,0.36894324,-0.06326582,0.084944956,-0.20062669,0.11830751,-0.19514842,-0.3531872,-0.25423026,-0.052160792,0.15418471,0.23516737,0.14451638,-0.3093165,0.198281,0.51201046,0.24144445,0.6814982,0.22705548",""
"org.axonframework.test.extension","extension","embeddingsNode2Vec","-1.1746405,-0.121151306,0.10153007,0.06863809,0.27372378,0.3351413,-0.7763222,-0.025221927,-0.020348366,-0.12359133,-0.3026692,0.30110037,0.19474438,-0.77701044,0.53672,-0.2451254,-0.035488237,-0.28442112,0.16653894,-0.11437249,-0.20274688,0.14850937,-0.049881373,0.15912661,0.069279045,0.16119905,-0.3755689,0.25502568,0.5801322,0.21489199,0.52919346,0.2877481",""
