"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","incomingDependencies","outgoingDependencies","Source Cypher File: Community_Detection/Community_Detection_Summary.cypher"
"org.axonframework.test.matchers.ExactClassMatcher","ExactClassMatcher",0,"162,75,748",0,"162,130,48,14",,0,0,2,78,1,1,""
"org.axonframework.test.matchers.DeepEqualsMatcher","DeepEqualsMatcher",0,"5,75,748",0,"27,130,48,14",,0,1,4,0,1,5,""
"org.axonframework.test.matchers.PayloadMatcher","PayloadMatcher",0,"75,75,748",0,"78,130,48,14",,0,2,3,82,2,1,""
"org.axonframework.test.matchers.ListWithAllOfMatcher","ListWithAllOfMatcher",0,"10,75,748",0,"10,130,48,14",,0,3,2,54,1,1,""
"org.axonframework.test.matchers.ListWithAnyOfMatcher","ListWithAnyOfMatcher",0,"10,75,748",0,"10,130,48,14",,0,3,2,64,1,1,""
"org.axonframework.test.matchers.SequenceMatcher","SequenceMatcher",0,"10,75,748",0,"10,130,48,14",,0,3,2,66,1,1,""
"org.axonframework.test.matchers.ExactSequenceMatcher","ExactSequenceMatcher",0,"10,75,748",0,"10,130,48,14",,0,3,2,22,1,1,""
"org.axonframework.test.matchers.PredicateMatcher","PredicateMatcher",0,"162,75,748",0,"162,130,48,14",,0,0,1,39,1,,""
"org.axonframework.test.matchers.EmptyCollectionMatcher","EmptyCollectionMatcher",0,"162,75,748",0,"162,130,48,14",,0,0,1,28,1,,""
"org.axonframework.test.matchers.EqualFieldsMatcher","EqualFieldsMatcher",0,"162,75,748",0,"162,130,48,14",,0,0,3,49,1,3,""
"org.axonframework.test.matchers.NullOrVoidMatcher","NullOrVoidMatcher",0,"162,75,748",0,"162,130,48,14",,0,0,1,90,1,,""
"org.axonframework.test.matchers.MapEntryMatcher$Matching","MapEntryMatcher$Matching",0,"75,75,748",0,"78,130,48,14",,0,2,1,57,1,,""
"org.axonframework.test.matchers.EqualsMatcher","EqualsMatcher",0,"75,75,748",0,"78,130,48,14",,0,2,1,24,1,,""
"org.axonframework.test.matchers.ListMatcher","ListMatcher",0,"10,75,748",0,"10,130,48,14",,0,3,2,14,4,,""
"org.axonframework.test.aggregate.AggregateTestFixture$CreationalRepository","AggregateTestFixture$CreationalRepository",2,"27,84,1378",0,"27,130,48,14",,0,1,9,0,2,9,""
"org.axonframework.test.aggregate.AggregateTestFixture","AggregateTestFixture",2,"27,84,1378",0,"27,130,48,14",,0,1,10,83,4,64,""
"org.axonframework.test.aggregate.AggregateTestFixture$InMemoryRepository","AggregateTestFixture$InMemoryRepository",2,"84,84,1378",6,"39,101,32,26",,0,1,10,69,1,15,""
"org.axonframework.test.FixtureResourceParameterResolverFactory$FailingParameterResolver","FixtureResourceParameterResolverFactory$FailingParameterResolver",4,"87,103,103",4,"113,134,28,17",,0,1,4,39,1,3,""
"org.axonframework.test.aggregate.StubAggregateLifecycle$1","StubAggregateLifecycle$1",2,"91,84,1378",6,"91,101,32,26",,0,6,4,67,1,3,""
"org.axonframework.test.aggregate.StubAggregateLifecycleRule","StubAggregateLifecycleRule",2,"93,84,1378",6,"93,101,32,26",,0,7,2,21,1,2,""
"org.axonframework.test.aggregate.FixtureConfiguration","FixtureConfiguration",2,"27,84,1378",0,"27,130,48,14",,0,1,10,67,1,17,""
"org.axonframework.test.aggregate.TestExecutor","TestExecutor",2,"27,84,1378",0,"27,130,48,14",,0,1,3,92,2,1,""
"org.axonframework.test.aggregate.AggregateTestFixture$RecordingEventStore","AggregateTestFixture$RecordingEventStore",2,"27,84,1378",9,"27,41,41,30",,0,1,10,47,1,16,""
"org.axonframework.test.aggregate.AggregateTestFixture$IdentifierValidatingRepository","AggregateTestFixture$IdentifierValidatingRepository",2,"27,84,1378",6,"27,101,32,26",,0,1,8,41,1,8,""
"org.axonframework.test.deadline.StubDeadlineManager","StubDeadlineManager",0,"107,75,748",0,"107,130,48,14",,0,1,10,39,5,14,""
"org.axonframework.test.matchers.FieldFilter","FieldFilter",0,"5,75,748",0,"27,130,48,14",,0,1,7,42,18,,""
"org.axonframework.test.matchers.AllFieldsFilter","AllFieldsFilter",0,"5,75,748",0,"27,130,48,14",,0,1,3,25,3,1,""
"org.axonframework.test.matchers.Matchers","Matchers",0,"162,75,748",0,"162,130,48,14",,0,0,7,2,5,17,""
"org.axonframework.test.matchers.PayloadsMatcher","PayloadsMatcher",4,"8,103,103",4,"1117,134,8,3",,0,1,2,74,1,1,""
"org.axonframework.test.matchers.MapEntryMatcher","MapEntryMatcher",0,"75,75,748",0,"78,130,48,14",,0,2,1,52,1,2,""
"org.axonframework.test.matchers.IgnoreField","IgnoreField",2,"27,84,1378",0,"27,130,48,14",,0,1,4,2,2,2,""
"org.axonframework.test.matchers.NonTransientFieldsFilter","NonTransientFieldsFilter",0,"5,75,748",0,"1292,37,28,17",,0,1,2,96,,2,""
"org.axonframework.test.matchers.NonStaticFieldsFilter","NonStaticFieldsFilter",0,"5,75,748",0,"27,130,48,14",,0,1,1,89,,1,""
"org.axonframework.test.matchers.MatchAllFieldFilter","MatchAllFieldFilter",2,"27,84,1378",0,"27,130,48,14",,0,1,2,21,1,1,""
"org.axonframework.test.FixtureResourceParameterResolverFactory","FixtureResourceParameterResolverFactory",4,"87,103,103",4,"113,134,28,17",,0,1,4,27,,4,""
"org.axonframework.test.aggregate.AggregateTestFixture$1","AggregateTestFixture$1",2,"27,84,1378",0,"27,130,48,14",,0,1,6,99,5,1,""
"org.axonframework.test.aggregate.StubAggregateLifecycleExtension","StubAggregateLifecycleExtension",2,"91,84,1378",6,"91,101,32,26",,0,1,1,47,,1,""
"org.axonframework.test.aggregate.StubAggregateLifecycle","StubAggregateLifecycle",2,"91,84,1378",6,"91,101,32,26",,0,1,6,35,3,9,""
"org.axonframework.test.aggregate.AggregateTestFixture$ComparationEntry","AggregateTestFixture$ComparationEntry",2,"27,84,1378",0,"27,130,48,14",,0,1,1,29,1,,""
"org.axonframework.test.aggregate.StubAggregateLifecycleRule$1","StubAggregateLifecycleRule$1",2,"93,84,1378",6,"93,101,32,26",,0,7,2,9,1,1,""
"org.axonframework.test.aggregate.AggregateTestFixture$DefaultRepositoryProvider","AggregateTestFixture$DefaultRepositoryProvider",2,"27,84,1378",0,"27,130,48,14",,0,1,6,38,1,5,""
"org.axonframework.test.aggregate.AggregateTestFixture$ExecutionExceptionAwareCallback","AggregateTestFixture$ExecutionExceptionAwareCallback",2,"27,84,1378",0,"27,130,48,14",,0,1,6,80,1,5,""
"org.axonframework.test.matchers.MatcherExecutionException","MatcherExecutionException",2,"120,84,1378",2,"120,236,11,35",,0,1,3,65,2,1,""
"org.axonframework.test.FixtureExecutionException","FixtureExecutionException",2,"27,84,1378",0,"27,130,48,14",,0,1,6,52,7,1,""
"org.axonframework.test.aggregate.ResultValidator","ResultValidator",0,"75,75,748",0,"78,130,48,14",,0,2,5,1,3,3,""
"org.axonframework.test.aggregate.Reporter","Reporter",0,"121,75,748",0,"121,130,48,14",,0,5,3,11,1,2,""
"org.axonframework.test.deadline.DeadlineManagerValidator","DeadlineManagerValidator",0,"162,75,748",0,"162,130,48,14",,0,1,7,56,2,8,""
