"artifactName","packageName","communityId","numberOfTypesInPackage","numberOfTypesInCommunity","numberOfTypes","Source Cypher File: Community_Detection/Type_communities_with_few_members_in_foreign_packages.cypher"
"axon-modelling-4.12.2","org.axonframework.modelling.saga.repository",7,15,111,1,""
"axon-messaging-4.12.2","org.axonframework.messaging.unitofwork",7,14,111,1,""
"axon-messaging-4.12.2","org.axonframework.deadline",7,13,111,1,""
"axon-messaging-4.12.2","org.axonframework.serialization.upcasting.event",7,12,111,1,""
"axon-messaging-4.12.2","org.axonframework.messaging.interceptors",7,8,111,1,""
"axon-messaging-4.12.2","org.axonframework.eventhandling.gateway",7,5,111,1,""
"axon-messaging-4.12.2","org.axonframework.util",7,3,111,1,""
"axon-modelling-4.12.2","org.axonframework.modelling.command",9,56,107,1,""
"axon-eventsourcing-4.12.2","org.axonframework.eventsourcing",9,41,107,1,""
"axon-messaging-4.12.2","org.axonframework.messaging",9,34,107,1,""
"axon-messaging-4.12.2","org.axonframework.common",9,27,107,1,""
"axon-test-4.12.2","org.axonframework.test.aggregate",9,19,107,1,""
"axon-messaging-4.12.2","org.axonframework.common.jdbc",9,18,107,1,""
"axon-spring-boot-autoconfigure-4.12.2","org.axonframework.springboot.autoconfig.legacyjpa",9,2,107,1,""
"axon-spring-boot-autoconfigure-4.12.2","org.axonframework.springboot.autoconfig",1,41,106,1,""
"axon-server-connector-4.12.2","org.axonframework.axonserver.connector.event.axon",1,32,106,1,""
"axon-messaging-4.12.2","org.axonframework.common.jdbc",1,18,106,1,""
"axon-messaging-4.12.2","org.axonframework.common.transaction",1,4,106,1,""
"axon-messaging-4.12.2","org.axonframework.eventhandling.scheduling",1,3,106,1,""
"axon-messaging-4.12.2","org.axonframework.serialization",10,33,94,1,""
"axon-messaging-4.12.2","org.axonframework.eventhandling.tokenstore",10,7,94,1,""
"axon-server-connector-4.12.2","org.axonframework.axonserver.connector.processor",10,3,94,1,""
"axon-messaging-4.12.2","org.axonframework.util",10,3,94,1,""
"axon-spring-boot-autoconfigure-4.12.2","org.axonframework.springboot.autoconfig",12,41,69,1,""
"axon-spring-boot-autoconfigure-4.12.2","org.axonframework.springboot",12,28,69,1,""
"axon-messaging-4.12.2","org.axonframework.common",12,27,69,1,""
"axon-test-4.12.2","org.axonframework.test.saga",12,21,69,1,""
"axon-eventsourcing-4.12.2","org.axonframework.eventsourcing.eventstore.jdbc",12,13,69,1,""
"axon-messaging-4.12.2","org.axonframework.common.legacyjpa",12,4,69,1,""
"axon-spring-boot-autoconfigure-4.12.2","org.axonframework.springboot.autoconfig.legacyjpa",12,2,69,1,""
"axon-modelling-4.12.2","org.axonframework.modelling.saga",0,33,65,1,""
"axon-messaging-4.12.2","org.axonframework.commandhandling",0,31,65,1,""
"axon-messaging-4.12.2","org.axonframework.commandhandling.callbacks",0,4,65,1,""
"axon-test-4.12.2","org.axonframework.test.utils",0,4,65,1,""
"axon-spring-boot-autoconfigure-4.12.2","org.axonframework.springboot",11,28,57,1,""
"axon-messaging-4.12.2","org.axonframework.common",11,27,57,1,""
"axon-test-4.12.2","org.axonframework.test.server",11,2,57,1,""
"axon-messaging-4.12.2","org.axonframework.eventhandling",2,99,36,1,""
"axon-modelling-4.12.2","org.axonframework.modelling.saga",2,33,36,1,""
"axon-messaging-4.12.2","org.axonframework.commandhandling",2,31,36,1,""
"axon-messaging-4.12.2","org.axonframework.commandhandling.distributed",2,26,36,1,""
"axon-test-4.12.2","org.axonframework.test.matchers",2,24,36,1,""
"axon-modelling-4.12.2","org.axonframework.modelling.saga.repository",2,15,36,1,""
"axon-messaging-4.12.2","org.axonframework.lifecycle",2,9,36,1,""
"axon-messaging-4.12.2","org.axonframework.messaging.interceptors",2,8,36,1,""
"axon-eventsourcing-4.12.2","org.axonframework.eventsourcing.eventstore.jpa",2,6,36,1,""
"axon-messaging-4.12.2","org.axonframework.messaging.interceptors.legacyvalidation",2,2,36,1,""
"axon-messaging-4.12.2","org.axonframework.common.jdbc",14,18,7,1,""
"axon-spring-boot-autoconfigure-4.12.2","org.axonframework.springboot.util",21,9,7,1,""
"axon-modelling-4.12.2","org.axonframework.modelling.command",4,56,232,2,""
"axon-eventsourcing-4.12.2","org.axonframework.eventsourcing",4,41,232,2,""
"axon-spring-boot-autoconfigure-4.12.2","org.axonframework.springboot.autoconfig",4,41,232,2,""
"axon-test-4.12.2","org.axonframework.test",4,4,232,2,""
"axon-spring-boot-autoconfigure-4.12.2","org.axonframework.springboot.autoconfig",5,41,156,2,""
"axon-messaging-4.12.2","org.axonframework.commandhandling.distributed",5,26,156,2,""
"axon-server-connector-4.12.2","org.axonframework.axonserver.connector.query",5,21,156,2,""
"axon-server-connector-4.12.2","org.axonframework.axonserver.connector.command",5,11,156,2,""
"axon-messaging-4.12.2","org.axonframework.eventhandling.deadletter.jpa",5,9,156,2,""
"axon-server-connector-4.12.2","org.axonframework.axonserver.connector.query.subscription",5,6,156,2,""
"axon-messaging-4.12.2","org.axonframework.eventhandling.scheduling",5,3,156,2,""
"axon-messaging-4.12.2","org.axonframework.common",8,27,129,2,""
"axon-messaging-4.12.2","org.axonframework.eventhandling.replay",3,10,118,2,""
"axon-configuration-4.12.2","org.axonframework.config",6,43,116,2,""
"axon-messaging-4.12.2","org.axonframework.messaging",6,34,116,2,""
"axon-messaging-4.12.2","org.axonframework.common",6,27,116,2,""
"axon-eventsourcing-4.12.2","org.axonframework.eventsourcing",7,41,111,2,""
"axon-server-connector-4.12.2","org.axonframework.axonserver.connector",7,30,111,2,""
"axon-server-connector-4.12.2","org.axonframework.axonserver.connector.util",7,30,111,2,""
"axon-messaging-4.12.2","org.axonframework.eventhandling.async",7,18,111,2,""
"axon-spring-boot-autoconfigure-4.12.2","org.axonframework.springboot.util",7,9,111,2,""
"axon-server-connector-4.12.2","org.axonframework.axonserver.connector.heartbeat",7,5,111,2,""
"axon-messaging-4.12.2","org.axonframework.common.transaction",7,4,111,2,""
"axon-messaging-4.12.2","org.axonframework.messaging.correlation",7,4,111,2,""
"axon-server-connector-4.12.2","org.axonframework.axonserver.connector.processor",7,3,111,2,""
"axon-spring-boot-autoconfigure-4.12.2","org.axonframework.springboot.autoconfig",9,41,107,2,""
"axon-messaging-4.12.2","org.axonframework.serialization",9,33,107,2,""
"axon-eventsourcing-4.12.2","org.axonframework.eventsourcing.eventstore.legacyjpa",9,10,107,2,""
"axon-spring-boot-autoconfigure-4.12.2","org.axonframework.springboot.util",9,9,107,2,""
"axon-messaging-4.12.2","org.axonframework.common.legacyjpa",1,4,106,2,""
"axon-eventsourcing-4.12.2","org.axonframework.eventsourcing",10,41,94,2,""
"axon-server-connector-4.12.2","org.axonframework.axonserver.connector.event.axon",10,32,94,2,""
"axon-messaging-4.12.2","org.axonframework.deadline",0,13,65,2,""
"axon-test-4.12.2","org.axonframework.test",0,4,65,2,""
"axon-server-connector-4.12.2","org.axonframework.axonserver.connector.event.util",11,3,57,2,""
"axon-messaging-4.12.2","org.axonframework.queryhandling",2,47,36,2,""
"axon-server-connector-4.12.2","org.axonframework.axonserver.connector.command",2,11,36,2,""
"axon-spring-boot-autoconfigure-4.12.2","org.axonframework.springboot.autoconfig",15,41,24,2,""
"axon-spring-boot-autoconfigure-4.12.2","org.axonframework.springboot.autoconfig",17,41,13,2,""
"axon-spring-boot-autoconfigure-4.12.2","org.axonframework.springboot.autoconfig",18,41,5,2,""
"axon-messaging-4.12.2","org.axonframework.messaging.annotation",5,54,156,3,""
"axon-eventsourcing-4.12.2","org.axonframework.eventsourcing.eventstore",5,30,156,3,""
"axon-messaging-4.12.2","org.axonframework.commandhandling.callbacks",8,4,129,3,""
"axon-test-4.12.2","org.axonframework.test.utils",8,4,129,3,""
"axon-messaging-4.12.2","org.axonframework.eventhandling",3,99,118,3,""
"axon-modelling-4.12.2","org.axonframework.modelling.saga.repository",3,15,118,3,""
"axon-messaging-4.12.2","org.axonframework.eventhandling",6,99,116,3,""
"axon-messaging-4.12.2","org.axonframework.lifecycle",7,9,111,3,""
"axon-messaging-4.12.2","org.axonframework.common.jpa",1,4,106,3,""
"axon-messaging-4.12.2","org.axonframework.eventhandling.scheduling.java",1,4,106,3,""
"axon-server-connector-4.12.2","org.axonframework.axonserver.connector.heartbeat",11,5,57,3,""
"axon-server-connector-4.12.2","org.axonframework.axonserver.connector.query",2,21,36,3,""
"axon-spring-boot-autoconfigure-4.12.2","org.axonframework.springboot",17,28,13,3,""
"axon-spring-boot-autoconfigure-4.12.2","org.axonframework.springboot",18,28,5,3,""
"axon-modelling-4.12.2","org.axonframework.modelling.saga",4,33,232,4,""
"axon-server-connector-4.12.2","org.axonframework.axonserver.connector.query.subscription",4,6,232,4,""
"axon-server-connector-4.12.2","org.axonframework.axonserver.connector.event.axon",5,32,156,4,""
"axon-messaging-4.12.2","org.axonframework.eventhandling.gateway",8,5,129,4,""
"axon-modelling-4.12.2","org.axonframework.modelling.command.inspection",6,26,116,4,""
"axon-messaging-4.12.2","org.axonframework.common.lock",6,11,116,4,""
"axon-eventsourcing-4.12.2","org.axonframework.eventsourcing.eventstore.jpa",9,6,107,4,""
"axon-modelling-4.12.2","org.axonframework.modelling.saga.repository.jdbc",12,10,69,4,""
"axon-spring-boot-autoconfigure-4.12.2","org.axonframework.springboot.util",11,9,57,4,""
"axon-modelling-4.12.2","org.axonframework.modelling.command",2,56,36,4,""
"axon-server-connector-4.12.2","org.axonframework.axonserver.connector",4,30,232,5,""
"axon-messaging-4.12.2","org.axonframework.common",4,27,232,5,""
"axon-messaging-4.12.2","org.axonframework.lifecycle",4,9,232,5,""
"axon-messaging-4.12.2","org.axonframework.messaging.interceptors",4,8,232,5,""
"axon-test-4.12.2","org.axonframework.test.saga",8,21,129,5,""
"axon-messaging-4.12.2","org.axonframework.commandhandling",3,31,118,5,""
"axon-messaging-4.12.2","org.axonframework.common",3,27,118,5,""
"axon-messaging-4.12.2","org.axonframework.serialization.upcasting.event",9,12,107,5,""
"axon-messaging-4.12.2","org.axonframework.serialization.upcasting",9,6,107,5,""
"axon-messaging-4.12.2","org.axonframework.common",1,27,106,5,""
"axon-messaging-4.12.2","org.axonframework.eventhandling.deadletter.legacyjpa",1,6,106,5,""
"axon-messaging-4.12.2","org.axonframework.eventhandling.scheduling.quartz",1,6,106,5,""
"axon-spring-boot-autoconfigure-4.12.2","org.axonframework.springboot.autoconfig",11,41,57,5,""
"axon-messaging-4.12.2","org.axonframework.messaging",2,34,36,5,""
"axon-server-connector-4.12.2","org.axonframework.axonserver.connector",2,30,36,5,""
"axon-messaging-4.12.2","org.axonframework.common",2,27,36,5,""
"axon-messaging-4.12.2","org.axonframework.eventhandling",5,99,156,6,""
"axon-server-connector-4.12.2","org.axonframework.axonserver.connector.util",5,30,156,6,""
"axon-messaging-4.12.2","org.axonframework.serialization.upcasting.event",5,12,156,6,""
"axon-messaging-4.12.2","org.axonframework.messaging",7,34,111,6,""
"axon-messaging-4.12.2","org.axonframework.eventhandling.tokenstore",12,7,69,6,""
"axon-modelling-4.12.2","org.axonframework.modelling.saga.repository.jpa",12,7,69,6,""
"axon-spring-boot-autoconfigure-4.12.2","org.axonframework.springboot.autoconfig",21,41,7,6,""
"axon-modelling-4.12.2","org.axonframework.modelling.saga.repository.jdbc",14,10,7,6,""
"axon-messaging-4.12.2","org.axonframework.commandhandling",4,31,232,7,""
"axon-server-connector-4.12.2","org.axonframework.axonserver.connector.command",8,11,129,7,""
"axon-test-4.12.2","org.axonframework.test.aggregate",6,19,116,7,""
"axon-messaging-4.12.2","org.axonframework.common.jdbc",6,18,116,7,""
"axon-spring-boot-autoconfigure-4.12.2","org.axonframework.springboot",7,28,111,7,""
"axon-messaging-4.12.2","org.axonframework.eventhandling.deadletter.jpa",1,9,106,7,""
"axon-modelling-4.12.2","org.axonframework.modelling.saga",12,33,69,7,""
"axon-server-connector-4.12.2","org.axonframework.axonserver.connector.util",11,30,57,7,""
"axon-messaging-4.12.2","org.axonframework.eventhandling.replay",4,10,232,8,""
"axon-messaging-4.12.2","org.axonframework.eventhandling",1,99,106,8,""
"axon-messaging-4.12.2","org.axonframework.commandhandling.gateway",1,34,106,8,""
"axon-eventsourcing-4.12.2","org.axonframework.eventsourcing.eventstore.legacyjpa",10,10,94,8,""
"axon-messaging-4.12.2","org.axonframework.common.jdbc",12,18,69,8,""
"axon-messaging-4.12.2","org.axonframework.messaging",4,34,232,9,""
"axon-server-connector-4.12.2","org.axonframework.axonserver.connector.util",4,30,232,9,""
"axon-spring-boot-autoconfigure-4.12.2","org.axonframework.springboot",4,28,232,9,""
"axon-disruptor-4.12.2","org.axonframework.disruptor.commandhandling",8,22,129,9,""
"axon-spring-boot-autoconfigure-4.12.2","org.axonframework.springboot.autoconfig",7,41,111,9,""
"axon-messaging-4.12.2","org.axonframework.eventhandling",9,99,107,9,""
"axon-eventsourcing-4.12.2","org.axonframework.eventsourcing.eventstore",10,30,94,9,""
"axon-messaging-4.12.2","org.axonframework.messaging",5,34,156,10,""
"axon-messaging-4.12.2","org.axonframework.deadline",5,13,156,10,""
"axon-modelling-4.12.2","org.axonframework.modelling.saga.repository",12,15,69,10,""
"axon-modelling-4.12.2","org.axonframework.modelling.command",3,56,118,11,""
"axon-test-4.12.2","org.axonframework.test.aggregate",0,19,65,11,""
"axon-server-connector-4.12.2","org.axonframework.axonserver.connector.event.axon",11,32,57,11,""
"axon-server-connector-4.12.2","org.axonframework.axonserver.connector",11,30,57,11,""
"axon-eventsourcing-4.12.2","org.axonframework.eventsourcing.eventstore.jdbc",9,13,107,12,""
"axon-disruptor-4.12.2","org.axonframework.disruptor.commandhandling",6,22,116,13,""
"axon-messaging-4.12.2","org.axonframework.messaging.unitofwork",6,14,116,13,""
"axon-messaging-4.12.2","org.axonframework.eventhandling",7,99,111,13,""
"axon-server-connector-4.12.2","org.axonframework.axonserver.connector.event.axon",9,32,107,13,""
"axon-test-4.12.2","org.axonframework.test.saga",0,21,65,15,""
"axon-messaging-4.12.2","org.axonframework.eventhandling",4,99,232,16,""
"axon-server-connector-4.12.2","org.axonframework.axonserver.connector.query",4,21,232,16,""
"axon-messaging-4.12.2","org.axonframework.eventhandling.async",1,18,106,16,""
"axon-messaging-4.12.2","org.axonframework.commandhandling",8,31,129,17,""
"axon-modelling-4.12.2","org.axonframework.modelling.command",6,56,116,17,""
"axon-eventsourcing-4.12.2","org.axonframework.eventsourcing.eventstore",9,30,107,17,""
"axon-messaging-4.12.2","org.axonframework.messaging.deadletter",1,19,106,18,""
"axon-modelling-4.12.2","org.axonframework.modelling.saga",3,33,118,19,""
"axon-modelling-4.12.2","org.axonframework.modelling.command.inspection",3,26,118,19,""
"axon-modelling-4.12.2","org.axonframework.modelling.command",8,56,129,20,""
"axon-messaging-4.12.2","org.axonframework.eventhandling.pooled",10,22,94,21,""
"axon-messaging-4.12.2","org.axonframework.messaging.annotation",3,54,118,22,""
"axon-test-4.12.2","org.axonframework.test.matchers",0,24,65,22,""
"axon-messaging-4.12.2","org.axonframework.commandhandling.distributed",8,26,129,23,""
"axon-messaging-4.12.2","org.axonframework.commandhandling.gateway",8,34,129,25,""
"axon-messaging-4.12.2","org.axonframework.messaging.annotation",4,54,232,27,""
"axon-messaging-4.12.2","org.axonframework.serialization",5,33,156,30,""
"axon-eventsourcing-4.12.2","org.axonframework.eventsourcing",6,41,116,32,""
"axon-messaging-4.12.2","org.axonframework.eventhandling",10,99,94,40,""
"axon-configuration-4.12.2","org.axonframework.config",7,43,111,41,""
"axon-messaging-4.12.2","org.axonframework.queryhandling",4,47,232,43,""
