"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","incomingDependencies","outgoingDependencies","Source Cypher File: Community_Detection/Community_Detection_Summary.cypher"
"org.axonframework.test","test",0,"2,20",0,"2,17,4",,0,0,7,3,16,13,""
"org.axonframework.test.matchers","matchers",0,"2,20",0,"2,17,4",,0,0,7,0,61,51,""
"org.axonframework.test.aggregate","aggregate",0,"2,20",0,"2,17,4",,0,0,11,18,31,2210,""
"org.axonframework.test.deadline","deadline",0,"2,20",0,"2,17,4",,0,0,7,1,10,138,""
"org.axonframework.test.utils","utils",0,"2,20",0,"2,17,4",,0,0,5,8,8,70,""
"org.axonframework.test.eventscheduler","eventscheduler",0,"2,20",0,"2,17,4",,0,0,5,2,9,38,""
"org.axonframework.test.server","server",1,"96,94",1,"96,6,2",,0,1,2,1,3,2,""
"org.axonframework.test.saga","saga",0,"2,20",0,"2,17,4",,0,0,9,5,43,1419,""
"org.axonframework.disruptor.commandhandling","commandhandling",2,"9,100",2,"9,4,0",,0,0,10,3,55,1453,""
"org.axonframework.eventsourcing","eventsourcing",2,"9,100",2,"9,4,0",,0,0,11,0,148,1009,""
"org.axonframework.eventsourcing.conflictresolution","conflictresolution",2,"9,100",2,"9,4,0",,0,0,9,11,15,99,""
"org.axonframework.eventsourcing.eventstore","eventstore",3,"11,40",3,"40,5,1",,0,0,11,8,205,613,""
"org.axonframework.eventsourcing.eventstore.inmemory","inmemory",3,"40,40",3,"40,5,1",,0,0,3,11,1,75,""
"org.axonframework.eventsourcing.eventstore.jdbc","jdbc",3,"14,40",3,"14,5,1",,0,0,9,0,235,1340,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements","statements",3,"14,40",3,"14,5,1",,0,0,5,1,30,80,""
"org.axonframework.eventsourcing.eventstore.jpa","jpa",3,"11,40",3,"40,5,1",,0,0,10,19,12,236,""
"org.axonframework.eventsourcing.eventstore.legacyjpa","legacyjpa",3,"11,40",3,"40,5,1",,0,0,10,1,26,389,""
