"communityId","conductance","modularity","memberCount","someMemberNamesShort","someMemberNames","Source Cypher File: Community_Detection/Community_Detection_9_Community_Metrics.cypher"
1,0.8914728682170543,0.0004740496439456122,83,"PredicateMatcher,EmptyCollectionMatcher,NullOrVoidMatcher,MapEntryMatcher$Matching,EqualsMatcher,MapEntryMatcher,NonStaticFieldsFilter,StubAggregateLifecycleExtension,AggregateTestFixture$ComparationEntry","org.axonframework.test.matchers.PredicateMatcher,org.axonframework.test.matchers.EmptyCollectionMatcher,org.axonframework.test.matchers.NullOrVoidMatcher,org.axonframework.test.matchers.MapEntryMatcher$Matching,org.axonframework.test.matchers.EqualsMatcher,org.axonframework.test.matchers.MapEntryMatcher,org.axonframework.test.matchers.NonStaticFieldsFilter,org.axonframework.test.aggregate.StubAggregateLifecycleExtension,org.axonframework.test.aggregate.AggregateTestFixture$ComparationEntry",""
2,0.6163318211276734,0.009718712633548754,189,"ExactClassMatcher,ListWithAllOfMatcher,ListWithAnyOfMatcher,SequenceMatcher,ExactSequenceMatcher,ListMatcher,StubAggregateLifecycleRule,PayloadsMatcher,NonTransientFieldsFilter","org.axonframework.test.matchers.ExactClassMatcher,org.axonframework.test.matchers.ListWithAllOfMatcher,org.axonframework.test.matchers.ListWithAnyOfMatcher,org.axonframework.test.matchers.SequenceMatcher,org.axonframework.test.matchers.ExactSequenceMatcher,org.axonframework.test.matchers.ListMatcher,org.axonframework.test.aggregate.StubAggregateLifecycleRule,org.axonframework.test.matchers.PayloadsMatcher,org.axonframework.test.matchers.NonTransientFieldsFilter",""
3,0.6663594470046083,0.015883568046876937,282,"PayloadMatcher,EqualFieldsMatcher,TestExecutor,AllFieldsFilter,MatcherExecutionException,Reporter,DefaultCallbackBehavior,DeadlineConsumer,SagaTestFixture$1","org.axonframework.test.matchers.PayloadMatcher,org.axonframework.test.matchers.EqualFieldsMatcher,org.axonframework.test.aggregate.TestExecutor,org.axonframework.test.matchers.AllFieldsFilter,org.axonframework.test.matchers.MatcherExecutionException,org.axonframework.test.aggregate.Reporter,org.axonframework.test.utils.DefaultCallbackBehavior,org.axonframework.test.deadline.DeadlineConsumer,org.axonframework.test.saga.SagaTestFixture$1",""
4,0.6964405641370047,0.01320636041752299,188,"DeepEqualsMatcher,FixtureResourceParameterResolverFactory$FailingParameterResolver,StubAggregateLifecycle$1,IgnoreField,FixtureResourceParameterResolverFactory,CallbackBehavior,ScheduledDeadlineInfo,ScheduledItem,WhenState","org.axonframework.test.matchers.DeepEqualsMatcher,org.axonframework.test.FixtureResourceParameterResolverFactory$FailingParameterResolver,org.axonframework.test.aggregate.StubAggregateLifecycle$1,org.axonframework.test.matchers.IgnoreField,org.axonframework.test.FixtureResourceParameterResolverFactory,org.axonframework.test.utils.CallbackBehavior,org.axonframework.test.deadline.ScheduledDeadlineInfo,org.axonframework.test.eventscheduler.ScheduledItem,org.axonframework.test.saga.WhenState",""
5,0.8408754806270334,0.005937701758472853,138,"ResultValidator,AxonAssertionError,GivenAggregateEventPublisher,ContinuedGivenState,SagaTestFixture$StubAwareCommandGatewayFactory,SagaTestFixture$StubAwareCommandGatewayFactory$Builder,RecordingListenerInvocationErrorHandler,CommandHandlingEntry$RepeatingCommandHandler,AbstractSnapshotter$CreateSnapshotTask","org.axonframework.test.aggregate.ResultValidator,org.axonframework.test.AxonAssertionError,org.axonframework.test.saga.GivenAggregateEventPublisher,org.axonframework.test.saga.ContinuedGivenState,org.axonframework.test.saga.SagaTestFixture$StubAwareCommandGatewayFactory,org.axonframework.test.saga.SagaTestFixture$StubAwareCommandGatewayFactory$Builder,org.axonframework.test.saga.RecordingListenerInvocationErrorHandler,org.axonframework.disruptor.commandhandling.CommandHandlingEntry$RepeatingCommandHandler,org.axonframework.eventsourcing.AbstractSnapshotter$CreateSnapshotTask",""
6,0.8689458689458689,0.004281578524809909,118,"AggregateTestFixture$1,StubAggregateLifecycle,AggregateTestFixture$DefaultRepositoryProvider,AggregateTestFixture$ExecutionExceptionAwareCallback,FixtureExecutionException,FixtureExecutionResult,StubEventScheduler,SagaTestFixture$AggregateEventPublisherImpl,CommandValidator","org.axonframework.test.aggregate.AggregateTestFixture$1,org.axonframework.test.aggregate.StubAggregateLifecycle,org.axonframework.test.aggregate.AggregateTestFixture$DefaultRepositoryProvider,org.axonframework.test.aggregate.AggregateTestFixture$ExecutionExceptionAwareCallback,org.axonframework.test.FixtureExecutionException,org.axonframework.test.saga.FixtureExecutionResult,org.axonframework.test.eventscheduler.StubEventScheduler,org.axonframework.test.saga.SagaTestFixture$AggregateEventPublisherImpl,org.axonframework.test.saga.CommandValidator",""
7,0.8884962701217118,0.0029929413056411624,74,"FieldFilter,Matchers,DeadlineManagerValidator,EventValidator,DefaultSnapshotterSpanFactory$Builder,DefaultSnapshotterSpanFactory,ConflictResolution,SnapshotterSpanFactory,SnapshotTriggerDefinition","org.axonframework.test.matchers.FieldFilter,org.axonframework.test.matchers.Matchers,org.axonframework.test.deadline.DeadlineManagerValidator,org.axonframework.test.saga.EventValidator,org.axonframework.eventsourcing.DefaultSnapshotterSpanFactory$Builder,org.axonframework.eventsourcing.DefaultSnapshotterSpanFactory,org.axonframework.eventsourcing.conflictresolution.ConflictResolution,org.axonframework.eventsourcing.SnapshotterSpanFactory,org.axonframework.eventsourcing.SnapshotTriggerDefinition",""
8,0.7395348837209302,0.016805689033987804,118,"AggregateTestFixture$IdentifierValidatingRepository,FixtureExecutionResultImpl,JdbcEventStorageEngineStatements,EmbeddedEventStore,ConfigurerModule,ModuleConfiguration,AggregateConfiguration,Component,DefaultConfigurer$ConfigurationImpl","org.axonframework.test.aggregate.AggregateTestFixture$IdentifierValidatingRepository,org.axonframework.test.saga.FixtureExecutionResultImpl,org.axonframework.eventsourcing.eventstore.jdbc.statements.JdbcEventStorageEngineStatements,org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore,org.axonframework.config.ConfigurerModule,org.axonframework.config.ModuleConfiguration,org.axonframework.config.AggregateConfiguration,org.axonframework.config.Component,org.axonframework.config.DefaultConfigurer$ConfigurationImpl",""
9,0.7789990186457311,0.011791854495669758,82,"AggregateTestFixture$CreationalRepository,RecordingCommandBus,FixtureConfiguration,BlacklistDetectingCallback,BatchingEventStorageEngine,InMemoryEventStorageEngine,EmbeddedEventStore$Builder,SagaConfiguration,ConfigurationScopeAwareProvider","org.axonframework.test.aggregate.AggregateTestFixture$CreationalRepository,org.axonframework.test.utils.RecordingCommandBus,org.axonframework.test.saga.FixtureConfiguration,org.axonframework.disruptor.commandhandling.BlacklistDetectingCallback,org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine,org.axonframework.eventsourcing.eventstore.inmemory.InMemoryEventStorageEngine,org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$Builder,org.axonframework.config.SagaConfiguration,org.axonframework.config.ConfigurationScopeAwareProvider",""
10,0.38329921029540803,0.06444196730950795,223,"AggregateTestFixture,AggregateTestFixture$InMemoryRepository,FixtureConfiguration,AggregateTestFixture$RecordingEventStore,StubDeadlineManager,ResultValidatorImpl,SagaTestFixture,DisruptorUnitOfWork,CommandHandlingEntry","org.axonframework.test.aggregate.AggregateTestFixture,org.axonframework.test.aggregate.AggregateTestFixture$InMemoryRepository,org.axonframework.test.aggregate.FixtureConfiguration,org.axonframework.test.aggregate.AggregateTestFixture$RecordingEventStore,org.axonframework.test.deadline.StubDeadlineManager,org.axonframework.test.aggregate.ResultValidatorImpl,org.axonframework.test.saga.SagaTestFixture,org.axonframework.disruptor.commandhandling.DisruptorUnitOfWork,org.axonframework.disruptor.commandhandling.CommandHandlingEntry",""
