"artifactName","fullQualifiedName","name","distance","abstractness","instability","elementsCount","Source Cypher File: Metrics/Calculate_distance_between_abstractness_and_instability_for_Typescript.cypher"
"router","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-6.30.2/source/react-router-6.30.2/packages/router/index.ts","./index.ts",1,0,0,0,""
"react-router-dom-v5-compat","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-6.30.2/source/react-router-6.30.2/packages/react-router-dom-v5-compat/index.ts","./index.ts",1,0,0,0,""
"react-router-native","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-6.30.2/source/react-router-6.30.2/packages/react-router-native/index.tsx","./index.tsx",0.3846153846153846,0.38461538461538464,1,13,""
"react-router-dom","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-6.30.2/source/react-router-6.30.2/packages/react-router-dom/index.tsx","./index.tsx",0.37142857142857144,0.37142857142857144,1,35,""
"react-router-dom","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-6.30.2/source/react-router-6.30.2/packages/react-router-dom/server.tsx","./server.tsx",0.33333333333333326,0.3333333333333333,1,6,""
"react-router","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-6.30.2/source/react-router-6.30.2/packages/react-router/index.ts","./index.ts",0.1501831501831501,0.7142857142857143,0.4358974358974359,7,""
