"localClusteringCoefficient","memberCount","memberNameExamples","Source Cypher File: Community_Detection/Community_Detection_10d_LocalClusteringCoefficient_Stream_Aggregated.cypher"
1,116,"org.axonframework.axonserver.connector.util.GrpcMessageSizeWarningThresholdReachedException,org.axonframework.axonserver.connector.AxonServerConfiguration$HeartbeatConfiguration,org.axonframework.axonserver.connector.AxonServerConfiguration$Builder,org.axonframework.axonserver.connector.AxonServerException,org.axonframework.axonserver.connector.query.AxonServerQueryDispatchException,org.axonframework.axonserver.connector.ErrorCode$ExceptionBuilder,org.axonframework.messaging.core.EventPublicationFailedException,org.axonframework.axonserver.connector.event.EventProcessorControlService$AxonProcessorInstructionHandler,org.axonframework.test.matchers.AllFieldsFilter",""
0.95,1,"org.axonframework.messaging.eventstreaming.TagAndTypeFilteredEventCriteria",""
0.9,2,"org.axonframework.messaging.core.annotation.ChainedMessageHandlerInterceptorMember,org.axonframework.messaging.core.interception.annotation.NoMoreInterceptors",""
0.83,21,"org.axonframework.axonserver.connector.command.AxonServerCommandBusConnector$FutureResultCallback,org.axonframework.extension.springboot.autoconfig.AxonServerAutoConfiguration$1,org.axonframework.messaging.core.FilteringMessageStream,org.axonframework.messaging.core.FilteringMessageStream$Single,org.axonframework.messaging.core.OnNextMessageStream$Single,org.axonframework.messaging.core.MappedMessageStream$Single,org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry$1,org.axonframework.messaging.eventhandling.sequencing.HierarchicalSequencingPolicy,org.axonframework.messaging.core.AbstractMessage",""
0.82,1,"org.axonframework.messaging.eventstreaming.AnyEvent",""
0.8,8,"org.axonframework.test.util.MessageMonitorReport$Report,org.axonframework.messaging.core.TruncateFirstMessageStream,org.axonframework.messaging.core.IgnoredEntriesMessageStream,org.axonframework.messaging.core.MessageStreamUtils,org.axonframework.messaging.core.CloseCallbackMessageStream,org.axonframework.messaging.core.retry.RetryScheduler$Dispatcher,org.axonframework.messaging.core.retry.RetryScheduler,org.axonframework.messaging.eventhandling.processing.streaming.pooled.WorkPackage$ProcessingEntry",""
0.79,1,"org.axonframework.messaging.eventstreaming.OrEventCriteria",""
0.76,1,"org.axonframework.messaging.core.DefaultMessageDispatchInterceptorChain$InterceptingDispatcher",""
0.73,1,"org.axonframework.messaging.core.QueueMessageStream",""
0.72,1,"org.axonframework.messaging.eventstreaming.TagFilteredEventCriteria",""
0.71,4,"org.axonframework.messaging.eventhandling.EventHandlerRegistry,org.axonframework.messaging.eventhandling.processing.streaming.pooled.WorkPackage$EventFilter,org.axonframework.messaging.eventhandling.processing.streaming.pooled.WorkPackage$BatchProcessor,org.axonframework.messaging.queryhandling.QueryHandlingComponent",""
0.7,9,"org.axonframework.messaging.core.MappedMessageStream,org.axonframework.messaging.core.OnNextMessageStream,org.axonframework.messaging.commandhandling.tracing.CommandBusSpanFactory,org.axonframework.messaging.eventhandling.configuration.EventProcessorCustomization,org.axonframework.messaging.eventstreaming.OrEventCriteriaBuilder,org.axonframework.messaging.eventstreaming.EventTypeRestrictableOrEventCriteria,org.axonframework.messaging.core.FluxMessageStream,org.axonframework.messaging.core.annotation.PayloadParameterResolver,org.axonframework.common.configuration.DecoratorDefinition$CompletedDecoratorDefinition",""
0.68,1,"org.axonframework.messaging.eventhandling.configuration.EventProcessorModule$CustomizationPhase",""
0.67,97,"org.axonframework.axonserver.connector.AxonServerConfiguration$FlowControlConfiguration,org.axonframework.axonserver.connector.AxonServerConfiguration$Eventhandling,org.axonframework.axonserver.connector.AxonServerConfiguration$Eventhandling$ProcessorSettings,org.axonframework.axonserver.connector.util.GrpcMessageSizeInterceptor$1$1,org.axonframework.common.lifecycle.ShutdownLatch$ActivityHandle,org.axonframework.eventsourcing.eventstore.EmptyAppendTransaction,org.axonframework.test.fixture.AxonTestPhase$Then$Event,org.axonframework.test.util.CallbackBehavior,org.axonframework.test.util.DefaultCallbackBehavior",""
0.64,3,"org.axonframework.common.configuration.ApplicationConfigurer,org.axonframework.messaging.core.MessageDecorator,org.axonframework.messaging.eventstreaming.TrackingTokenSource",""
0.62,3,"org.axonframework.modelling.entity.PolymorphicEntityMetamodel$Builder,org.axonframework.messaging.core.GenericResultMessage,org.axonframework.eventsourcing.configuration.EventSourcedEntityModule$EntityFactoryPhase",""
0.61,3,"org.axonframework.messaging.eventhandling.configuration.EventProcessorModule$EventHandlingPhase,org.axonframework.messaging.queryhandling.interception.InterceptingQueryBus$InterceptingHandler,org.axonframework.messaging.queryhandling.interception.QueryMessageHandlerInterceptorChain$InterceptingHandler",""
0.6,24,"org.axonframework.eventsourcing.eventstore.AggregateBasedConsistencyMarker$AggregateSequencer,org.axonframework.test.fixture.AxonTestPhase$When$Nothing,org.axonframework.test.fixture.AxonTestPhase$When$Command,org.axonframework.test.fixture.AxonTestPhase$When$Event,org.axonframework.test.util.RecordingMessageMonitor,org.axonframework.modelling.repository.SimpleRepositoryEntityLoader,org.axonframework.modelling.repository.SimpleRepositoryEntityPersister,org.axonframework.messaging.commandhandling.DuplicateCommandHandlerSubscriptionException,org.axonframework.modelling.configuration.StateBasedEntityModule$PersisterPhase",""
0.58,2,"org.axonframework.modelling.entity.PolymorphicEntityMetamodelBuilder,org.axonframework.messaging.core.MessageDispatchInterceptorChain",""
0.57,7,"org.axonframework.common.configuration.ComponentFactory,org.axonframework.messaging.commandhandling.distributed.CommandBusConnector$Handler,org.axonframework.update.UpdateCheckerHttpClient,org.axonframework.modelling.entity.child.SingleEntityChildMetamodel$Builder,org.axonframework.modelling.entity.child.SingleEntityChildMetamodel,org.axonframework.modelling.entity.child.ListEntityChildMetamodel,org.axonframework.modelling.entity.child.ListEntityChildMetamodel$Builder",""
0.56,5,"org.axonframework.messaging.eventstreaming.EventCriterion,org.axonframework.modelling.entity.ConcreteEntityMetamodel$Builder,org.axonframework.messaging.commandhandling.interception.CommandMessageHandlerInterceptorChain$InterceptingHandler,org.axonframework.messaging.commandhandling.interception.InterceptingCommandBus$InterceptingHandler,org.axonframework.messaging.eventhandling.interception.EventMessageHandlerInterceptorChain",""
0.54,3,"org.axonframework.test.util.RecordingMessageMonitor$1,org.axonframework.messaging.queryhandling.interception.InterceptingQueryBus$SubscribeToUpdatesInterceptingDispatcher,org.axonframework.messaging.queryhandling.interception.InterceptingQueryBus$SubscriptionQueryInterceptingDispatcher",""
0.53,5,"org.axonframework.test.fixture.AxonTestPhase$Setup,org.axonframework.modelling.configuration.StateBasedEntityModule,org.axonframework.messaging.eventhandling.tracing.EventProcessorSpanFactory,org.axonframework.messaging.eventhandling.processing.streaming.pooled.ClaimTask,org.axonframework.messaging.core.FluxUtils",""
0.52,6,"org.axonframework.axonserver.connector.event.AggregateBasedAxonServerEventStorageEngine$1,org.axonframework.test.fixture.AxonTestPhase$Then$Command,org.axonframework.modelling.annotation.EntityIdResolverDefinition,org.axonframework.modelling.repository.Repository$LifecycleManagement,org.axonframework.messaging.eventhandling.processing.streaming.token.WrappedToken,org.axonframework.eventsourcing.configuration.EventSourcedEntityModule",""
0.51,1,"org.axonframework.messaging.eventhandling.EventHandler",""
0.5,51,"org.axonframework.messaging.core.HandlerExecutionException,org.axonframework.messaging.commandhandling.distributed.CommandBusConnector$ResultCallback,org.axonframework.eventsourcing.eventstore.AggregateSequenceNumberPosition,org.axonframework.axonserver.connector.event.AggregateBasedAxonServerEventStorageEngine$AggregateSource,org.axonframework.eventsourcing.eventstore.GlobalIndexPosition,org.axonframework.test.fixture.AxonTestPhase$Then$Nothing,org.axonframework.extension.springboot.TimeoutProperties$TransactionTimeoutProperties,org.axonframework.extension.springboot.ConverterProperties,org.axonframework.messaging.core.correlation.CorrelationDataProviderRegistry",""
0.49,3,"org.axonframework.messaging.queryhandling.distributed.QueryBusConnector$Handler,org.axonframework.messaging.queryhandling.interception.QueryMessageHandlerInterceptorChain,org.axonframework.messaging.core.interception.LoggingInterceptor",""
0.48,13,"org.axonframework.test.fixture.AxonTestWhen$Event,org.axonframework.test.fixture.AxonTestWhen$Nothing,org.axonframework.test.fixture.AxonTestWhen$Command,org.axonframework.messaging.core.DelayedMessageStream,org.axonframework.modelling.configuration.StateBasedEntityModule$MessagingMetamodelPhase,org.axonframework.modelling.configuration.StateBasedEntityModule$RepositoryPhase,org.axonframework.messaging.core.unitofwork.ResourceOverridingProcessingContext,org.axonframework.messaging.commandhandling.interception.CommandMessageHandlerInterceptorChain,org.axonframework.messaging.eventhandling.DelegatingEventHandlingComponent",""
0.47,19,"org.axonframework.axonserver.connector.query.QueryUpdateMessageStream,org.axonframework.messaging.queryhandling.GenericSubscriptionQueryUpdateMessage,org.axonframework.test.fixture.AxonTestPhase$Then$Message,org.axonframework.conversion.avro.AvroConverterStrategy,org.axonframework.update.UpdateCheckerReporter,org.axonframework.modelling.entity.child.AbstractEntityChildMetamodel$Builder,org.axonframework.modelling.entity.annotation.RoutingKeyEventTargetMatcher,org.axonframework.modelling.entity.annotation.SingleEntityChildModelDefinition,org.axonframework.messaging.core.CompletionCallbackMessageStream",""
0.46,7,"org.axonframework.messaging.core.conversion.DelegatingMessageConverter,org.axonframework.messaging.eventhandling.InterceptingEventSink$InterceptingPublisher,org.axonframework.messaging.eventhandling.processing.streaming.segmenting.TrackerStatus,org.axonframework.messaging.queryhandling.interception.InterceptingQueryBus$InterceptingResponseUpdateDispatcher,org.axonframework.messaging.core.DelegatingMessageStream,org.axonframework.eventsourcing.annotation.reflection.AnnotationBasedEventSourcedEntityFactory$ScannedEntityCreator,org.axonframework.eventsourcing.eventstore.InterceptingEventStore$InterceptingEventStoreTransaction",""
0.45,2,"org.axonframework.messaging.queryhandling.GenericQueryResponseMessage,org.axonframework.messaging.commandhandling.GenericCommandResultMessage",""
0.44,7,"org.axonframework.messaging.queryhandling.GenericQueryMessage,org.axonframework.messaging.eventhandling.conversion.DelegatingEventConverter,org.axonframework.messaging.commandhandling.gateway.CommandGateway,org.axonframework.messaging.eventhandling.processing.ProcessorEventHandlingComponents,org.axonframework.messaging.eventhandling.configuration.DefaultEventHandlingComponentsConfigurer,org.axonframework.messaging.eventhandling.processing.streaming.segmenting.SequencingEventHandlingComponent,org.axonframework.messaging.queryhandling.distributed.DelegatingQueryBusConnector",""
