"artifactName","packageName","communityId","numberOfTypesInPackage","numberOfTypesInCommunity","numberOfTypes","Source Cypher File: Community_Detection/Type_communities_with_few_members_in_foreign_packages.cypher"
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.processing.errorhandling",2,3,42,2,""
"axon-messaging-5.0.1","org.axonframework.messaging.queryhandling",8,22,38,2,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling",8,18,38,2,""
"axon-messaging-5.0.1","org.axonframework.messaging.core.retry",8,13,38,2,""
"axon-server-connector-5.0.1","org.axonframework.axonserver.connector.util",8,12,38,2,""
"axon-spring-boot-autoconfigure-5.0.1","org.axonframework.extension.springboot.autoconfig",16,33,13,2,""
"axon-common-5.0.1","org.axonframework.common",3,31,126,3,""
"axon-server-connector-5.0.1","org.axonframework.axonserver.connector",3,27,126,3,""
"axon-messaging-5.0.1","org.axonframework.messaging.queryhandling",3,22,126,3,""
"axon-messaging-5.0.1","org.axonframework.messaging.core.interception.annotation",3,11,126,3,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.tracing",3,7,126,3,""
"axon-test-5.0.1","org.axonframework.test.fixture",1,31,123,3,""
"axon-messaging-5.0.1","org.axonframework.messaging.queryhandling",1,22,123,3,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling.annotation",1,12,123,3,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.gateway",1,5,123,3,""
"axon-test-5.0.1","org.axonframework.test.util",10,11,122,3,""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.annotation",10,10,122,3,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling.tracing",10,5,122,3,""
"axon-common-5.0.1","org.axonframework.common.lifecycle",9,4,114,3,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.sequencing",12,9,101,3,""
"axon-server-connector-5.0.1","org.axonframework.axonserver.connector.event",7,14,81,3,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling",15,18,58,3,""
"axon-messaging-5.0.1","org.axonframework.messaging.tracing",15,12,58,3,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling",2,18,42,3,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.tracing",2,7,42,3,""
"axon-server-connector-5.0.1","org.axonframework.axonserver.connector.query",8,11,38,3,""
"axon-server-connector-5.0.1","org.axonframework.axonserver.connector.command",8,6,38,3,""
"axon-spring-boot-autoconfigure-5.0.1","org.axonframework.extension.springboot.autoconfig",5,33,28,3,""
"axon-spring-boot-autoconfigure-5.0.1","org.axonframework.extension.springboot",16,21,13,3,""
"axon-messaging-5.0.1","org.axonframework.messaging.core",0,78,166,4,""
"axon-common-5.0.1","org.axonframework.common",0,31,166,4,""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.annotation",0,10,166,4,""
"axon-messaging-5.0.1","org.axonframework.messaging.core.correlation",0,6,166,4,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling.gateway",3,8,126,4,""
"axon-messaging-5.0.1","org.axonframework.messaging.monitoring",3,6,126,4,""
"axon-messaging-5.0.1","org.axonframework.messaging.queryhandling.tracing",3,6,126,4,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling.gateway",1,8,123,4,""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing",1,6,123,4,""
"axon-messaging-5.0.1","org.axonframework.messaging.queryhandling.annotation",9,7,114,4,""
"axon-common-5.0.1","org.axonframework.common.util",9,6,114,4,""
"axon-common-5.0.1","org.axonframework.common",7,31,81,4,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.replay.annotation",15,10,58,4,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.sequencing",15,9,58,4,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.processing.streaming.pooled",2,24,42,4,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.processing.streaming.segmenting",2,12,42,4,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.replay.annotation",1,10,123,5,""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.annotation.reflection",1,6,123,5,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling.annotation",10,12,122,5,""
"axon-common-5.0.1","org.axonframework.common",8,31,38,5,""
"axon-server-connector-5.0.1","org.axonframework.axonserver.connector",8,27,38,5,""
"axon-spring-boot-autoconfigure-5.0.1","org.axonframework.extension.springboot",19,21,6,5,""
"axon-spring-boot-autoconfigure-5.0.1","org.axonframework.extension.springboot.autoconfig",0,33,166,6,""
"axon-messaging-5.0.1","org.axonframework.messaging.core",1,78,123,6,""
"axon-modelling-5.0.1","org.axonframework.modelling",10,16,122,6,""
"axon-common-5.0.1","org.axonframework.common.jdbc",7,10,81,6,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.processing.streaming.token",7,8,81,6,""
"axon-messaging-5.0.1","org.axonframework.messaging.core.interception.annotation",15,11,58,6,""
"axon-conversion-5.0.1","org.axonframework.conversion",17,9,43,6,""
"axon-messaging-5.0.1","org.axonframework.messaging.core",8,78,38,6,""
"axon-test-5.0.1","org.axonframework.test.util",3,11,126,7,""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.eventstore",1,44,123,7,""
"axon-common-5.0.1","org.axonframework.common",10,31,122,7,""
"axon-server-connector-5.0.1","org.axonframework.axonserver.connector.query",9,11,114,7,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.processing.streaming.segmenting",7,12,81,7,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation",15,18,58,7,""
"axon-modelling-5.0.1","org.axonframework.modelling",13,16,15,7,""
"axon-common-5.0.1","org.axonframework.common.infra",13,8,15,7,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling",1,18,123,8,""
"axon-modelling-5.0.1","org.axonframework.modelling.repository",1,9,123,8,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling.distributed",10,10,122,8,""
"axon-modelling-5.0.1","org.axonframework.modelling.annotation",10,10,122,8,""
"axon-messaging-5.0.1","org.axonframework.messaging.tracing",3,12,126,9,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.annotation",1,18,123,9,""
"axon-messaging-5.0.1","org.axonframework.messaging.core.retry",9,13,114,10,""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.eventstore.jpa",12,12,101,10,""
"axon-server-connector-5.0.1","org.axonframework.axonserver.connector.event",12,14,101,11,""
"axon-messaging-5.0.1","org.axonframework.messaging.core.unitofwork",1,16,123,12,""
"axon-messaging-5.0.1","org.axonframework.messaging.commandhandling",10,18,122,12,""
"axon-messaging-5.0.1","org.axonframework.messaging.queryhandling",9,22,114,13,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.configuration",2,14,42,13,""
"axon-messaging-5.0.1","org.axonframework.messaging.core.annotation",1,50,123,14,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventstreaming",12,16,101,14,""
"axon-spring-boot-autoconfigure-5.0.1","org.axonframework.extension.springboot.autoconfig",17,33,43,15,""
"axon-messaging-5.0.1","org.axonframework.messaging.core.interception",0,19,166,16,""
"axon-server-connector-5.0.1","org.axonframework.axonserver.connector",0,27,166,17,""
"axon-messaging-5.0.1","org.axonframework.messaging.core.annotation",3,50,126,17,""
"axon-messaging-5.0.1","org.axonframework.messaging.core.annotation",15,50,58,17,""
"axon-messaging-5.0.1","org.axonframework.messaging.core",3,78,126,18,""
"axon-messaging-5.0.1","org.axonframework.messaging.eventhandling.processing.streaming.pooled",7,24,81,18,""
"axon-test-5.0.1","org.axonframework.test.matchers",14,23,52,21,""
"axon-test-5.0.1","org.axonframework.test.fixture",14,31,52,27,""
"axon-eventsourcing-5.0.1","org.axonframework.eventsourcing.eventstore",12,44,101,35,""
"axon-messaging-5.0.1","org.axonframework.messaging.core",9,78,114,37,""
"axon-common-5.0.1","org.axonframework.common.configuration",0,46,166,45,""
