"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","incomingDependencies","outgoingDependencies","Source Cypher File: Community_Detection/Community_Detection_Summary.cypher"
"org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpanFactory","OpenTelemetrySpanFactory",0,"7,2,5",0,"7,8,31,9",,0,0,5,32,1,7,""
"org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpanFactory$Builder","OpenTelemetrySpanFactory$Builder",0,"7,2,5",0,"7,8,31,9",,0,0,5,16,1,6,""
"org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpan","OpenTelemetrySpan",0,"7,2,5",0,"7,8,31,9",,0,0,3,46,1,2,""
"org.axonframework.extension.tracing.opentelemetry.MetadataContextSetter","MetadataContextSetter",0,"7,2,5",0,"7,8,31,9",,0,0,1,85,1,,""
"org.axonframework.extension.tracing.opentelemetry.MetadataContextGetter","MetadataContextGetter",0,"2,2,5",0,"1022,8,31,9",,0,1,3,34,1,2,""
"org.axonframework.common.jdbc.JdbcUtils","JdbcUtils",2,"875,914,956",2,"875,57,24,0",,0,4,2,88,1,3,""
"org.axonframework.common.ProcessRetriesExhaustedException","ProcessRetriesExhaustedException",3,"159,159,84",3,"159,51,0,24",,0,5,2,60,1,1,""
"org.axonframework.common.AxonException","AxonException",3,"159,159,84",3,"159,51,0,24",,0,5,5,82,20,,""
"org.axonframework.common.AxonThreadFactory","AxonThreadFactory",4,"660,321,321",4,"660,92,23,7",,0,6,4,60,4,1,""
"org.axonframework.common.Assert","Assert",5,"483,449,285",5,"483,66,19,2",,0,7,9,0,31,1,""
"org.axonframework.common.io.IOUtils","IOUtils",7,"51,362,362",6,"51,203,14,11",,0,9,1,27,2,,""
"org.axonframework.common.annotation.AnnotationUtils","AnnotationUtils",7,"433,362,362",6,"438,203,14,11",,0,10,7,29,15,1,""
"org.axonframework.common.TypeReflectionUtils$VarMap$UnresolvedTypeVariableException","TypeReflectionUtils$VarMap$UnresolvedTypeVariableException",8,"26,433,433",6,"38,203,14,11",,0,11,3,19,2,1,""
"org.axonframework.common.AxonTransientException","AxonTransientException",2,"875,914,956",2,"159,51,0,24",,0,4,4,47,8,1,""
"org.axonframework.common.DefaultIdentifierFactory","DefaultIdentifierFactory",0,"29,2,5",0,"29,8,31,9",,0,12,2,71,1,1,""
"org.axonframework.common.CollectionUtils","CollectionUtils",5,"483,449,285",5,"483,66,19,2",,0,7,2,79,2,,""
"org.axonframework.common.StringUtils","StringUtils",6,"757,362,362",6,"758,5,21,6",,0,8,6,99,6,,""
"org.axonframework.common.jdbc.ConnectionWrapperFactory$NoOpCloseHandler","ConnectionWrapperFactory$NoOpCloseHandler",9,"48,48,48",7,"48,225,64,19",,1,13,2,8,1,1,""
"org.axonframework.common.jdbc.DataSourceConnectionProvider","DataSourceConnectionProvider",2,"875,914,956",2,"875,57,24,0",,0,4,1,93,,1,""
"org.axonframework.common.jdbc.JdbcUtils$SqlFunction","JdbcUtils$SqlFunction",2,"875,914,956",2,"875,57,24,0",,0,4,2,15,2,,""
"org.axonframework.common.Priority","Priority",7,"222,222,222",8,"688,12,9,1",,0,14,4,69,13,,""
"org.axonframework.common.AxonNonTransientException","AxonNonTransientException",3,"1069,159,84",3,"159,51,0,24",,0,15,4,62,15,1,""
"org.axonframework.common.TypeReflectionUtils$VarMap","TypeReflectionUtils$VarMap",8,"26,433,433",6,"38,203,14,11",,0,11,3,63,3,3,""
"org.axonframework.common.IdentifierFactory","IdentifierFactory",0,"29,2,5",0,"29,8,31,9",,0,12,2,83,3,1,""
