"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityFastRpHdbscanLabel",16,16,"org.axonframework.extension.tracing.opentelemetry,org.axonframework.common,org.axonframework.common.jdbc,org.axonframework.common.jpa,org.axonframework.test.server,org.axonframework.extension.springboot.service.connection,org.axonframework.messaging.eventhandling.processing.streaming.token.store,org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa,org.axonframework.messaging.eventhandling.processing.streaming.pooled,org.axonframework.messaging.eventhandling.processing.streaming.segmenting,org.axonframework.messaging.queryhandling.interception,org.axonframework.messaging.queryhandling.gateway,org.axonframework.messaging.queryhandling.tracing,org.axonframework.messaging.tracing","opentelemetry,common,jdbc,jpa,server,connection,store,inmemory,pooled,segmenting,interception,gateway,tracing",""
"communityFastRpHdbscanLabel",22,9,"org.axonframework.common.io,org.axonframework.extension.springboot,org.axonframework.extension.springboot.autoconfig,org.axonframework.extension.springboot.util,org.axonframework.extension.springboot.util.jpa,org.axonframework.messaging.eventhandling.conversion,org.axonframework.messaging.core.annotation,org.axonframework.messaging.core.interception.annotation,org.axonframework.messaging.core.timeout","io,springboot,autoconfig,util,jpa,conversion,annotation,timeout",""
"communityFastRpHdbscanLabel",21,5,"org.axonframework.common.annotation,org.axonframework.test,org.axonframework.test.fixture,org.axonframework.messaging.core.correlation,org.axonframework.messaging.core.unitofwork.annotation","annotation,test,fixture,correlation",""
"communityFastRpHdbscanLabel",5,8,"org.axonframework.common.util,org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.command,org.axonframework.modelling.annotation,org.axonframework.modelling.configuration,org.axonframework.messaging.commandhandling,org.axonframework.messaging.commandhandling.retry,org.axonframework.update.detection","util,command,annotation,configuration,commandhandling,retry,detection",""
"communityFastRpHdbscanLabel",-1,22,"org.axonframework.common.property,org.axonframework.common.infra,org.axonframework.common.configuration,org.axonframework.axonserver.connector.query,org.axonframework.eventsourcing,org.axonframework.eventsourcing.annotation,org.axonframework.extension.springboot.actuator,org.axonframework.messaging.monitoring.configuration,org.axonframework.messaging.commandhandling.tracing,org.axonframework.messaging.commandhandling.configuration,org.axonframework.messaging.eventhandling.annotation,org.axonframework.messaging.eventhandling.replay.annotation,org.axonframework.messaging.eventhandling.sequencing,org.axonframework.messaging.queryhandling,org.axonframework.messaging.core,org.axonframework.messaging.core.retry,org.axonframework.messaging.core.unitofwork,org.axonframework.messaging.core.configuration.reflection,org.axonframework.messaging.tracing.attributes,org.axonframework.conversion.avro,org.axonframework.conversion.json,org.axonframework.update.configuration","property,infra,configuration,query,eventsourcing,annotation,actuator,tracing,sequencing,queryhandling,core,retry,unitofwork,reflection,attributes,avro,json",""
"communityFastRpHdbscanLabel",15,8,"org.axonframework.common.caching,org.axonframework.common.digest,org.axonframework.common.lock,org.axonframework.messaging.monitoring,org.axonframework.messaging.monitoring.interception,org.axonframework.messaging.queryhandling.configuration,org.axonframework.extension.metrics.micrometer,org.axonframework.extension.metrics.micrometer.reservoir","caching,digest,lock,monitoring,interception,configuration,micrometer,reservoir",""
"communityFastRpHdbscanLabel",4,6,"org.axonframework.common.lifecycle,org.axonframework.conversion,org.axonframework.conversion.converter,org.axonframework.update,org.axonframework.update.common,org.axonframework.update.api","lifecycle,conversion,converter,update,common,api",""
"communityFastRpHdbscanLabel",14,11,"org.axonframework.axonserver.connector,org.axonframework.eventsourcing.configuration,org.axonframework.test.util,org.axonframework.test.matchers,org.axonframework.extension.springboot.actuator.axonserver,org.axonframework.messaging.commandhandling.distributed,org.axonframework.messaging.commandhandling.annotation,org.axonframework.messaging.commandhandling.interception,org.axonframework.messaging.commandhandling.gateway,org.axonframework.messaging.core.reflection,org.axonframework.messaging.core.configuration","connector,configuration,util,matchers,axonserver,distributed,annotation,interception,gateway,reflection",""
"communityFastRpHdbscanLabel",9,18,"org.axonframework.axonserver.connector.event,org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing.eventstore.inmemory,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.messaging.eventhandling,org.axonframework.messaging.eventhandling.replay,org.axonframework.messaging.eventhandling.interception,org.axonframework.messaging.eventhandling.gateway,org.axonframework.messaging.eventhandling.processing,org.axonframework.messaging.eventhandling.processing.streaming,org.axonframework.messaging.eventhandling.processing.streaming.token,org.axonframework.messaging.eventhandling.processing.streaming.token.annotation,org.axonframework.messaging.eventhandling.processing.subscribing,org.axonframework.messaging.eventhandling.processing.errorhandling,org.axonframework.messaging.eventhandling.tracing,org.axonframework.messaging.eventhandling.configuration,org.axonframework.messaging.eventstreaming,org.axonframework.messaging.core.unitofwork.transaction","event,eventstore,inmemory,jpa,eventhandling,replay,interception,gateway,processing,streaming,token,annotation,subscribing,errorhandling,tracing,configuration,eventstreaming,transaction",""
"communityFastRpHdbscanLabel",3,5,"org.axonframework.modelling,org.axonframework.modelling.entity,org.axonframework.modelling.entity.annotation,org.axonframework.modelling.entity.child,org.axonframework.modelling.repository","modelling,entity,annotation,child,repository",""
"communityFastRpHdbscanLabel",11,5,"org.axonframework.eventsourcing.annotation.reflection,org.axonframework.messaging.queryhandling.distributed,org.axonframework.messaging.queryhandling.annotation,org.axonframework.messaging.core.interception,org.axonframework.messaging.core.conversion","reflection,distributed,annotation,interception,conversion",""
