"directoryPath","directoryName","directoryParentPath","directoryParentName","mainAuthor","secondAuthor","thirdAuthor","authorCount","fileCount","commitCount","lastCreationDate","lastModificationDate","lastCommitDate","daysSinceLastCommit","daysSinceLastCreation","daysSinceLastModification","maxCommitSha","maxFileRelativePath","directoryPathLength","combinedDirectoriesCount","Source Cypher File: domains/git-history/queries/statistics/List_git_file_directories_with_commit_statistics.cypher"
"react-router-7.18.3/docs","docs","react-router-7.18.3","react-router-7.18.3","Matt Brophy","Remix Run Bot","Ryan Florence",124,197,706,"2026-05-07","2026-06-22","2026-06-22",70,115,69,"ff6a4fea561d67b1e61002522096797afb9ff55e","react-router-7.18.3/docs/upgrading/v6.md",2,1,""
"react-router-7.18.3/docs/api","api","react-router-7.18.3/docs","docs","Matt Brophy","Remix Run Bot","Brooks Lybrand",23,109,201,"2026-05-07","2026-06-22","2026-06-22",70,115,69,"fed3b6300c8b8db90d9779a8f9c3304e91d719d3","react-router-7.18.3/docs/api/utils/resolvePath.md",3,1,""
"react-router-7.18.3/docs/api/components","components","react-router-7.18.3/docs/api","api","Matt Brophy","Remix Run Bot","Ryan Florence",6,11,49,"2025-03-14","2026-06-22","2026-06-22",70,535,69,"f153b191e1c52bc8fb0e485bfd5d8ec2a8752104","react-router-7.18.3/docs/api/components/index.md",4,1,""
"react-router-7.18.3/docs/api/data-routers","data-routers","react-router-7.18.3/docs/api","api","Remix Run Bot","Matt Brophy","Ryan Florence",6,8,63,"2025-07-16","2026-06-08","2026-06-08",84,410,83,"f36a3b0862db885272911bf9f40a90187791bce1","react-router-7.18.3/docs/api/data-routers/index.md",4,1,""
"react-router-7.18.3/docs/api/declarative-routers","declarative-routers","react-router-7.18.3/docs/api","api","Matt Brophy","Remix Run Bot","Ryan Florence",4,7,33,"2025-07-15","2026-05-05","2026-05-05",118,411,117,"f450f1f62bced8626d597d4e049f51775bfae3cb","react-router-7.18.3/docs/api/declarative-routers/index.md",4,1,""
"react-router-7.18.3/docs/api/framework-conventions","framework-conventions","react-router-7.18.3/docs/api","api","Matt Brophy","Brooks Lybrand","Qz",8,8,37,"2025-06-26","2026-06-04","2026-06-04",88,430,87,"fed3b6300c8b8db90d9779a8f9c3304e91d719d3","react-router-7.18.3/docs/api/framework-conventions/server-modules.md",4,1,""
"react-router-7.18.3/docs/api/framework-routers","framework-routers","react-router-7.18.3/docs/api","api","Matt Brophy","Remix Run Bot","Dogxi",3,3,33,"2025-07-16","2026-06-08","2026-06-08",84,410,83,"ed1196fffdf832d6e68ed17de08027065d24051e","react-router-7.18.3/docs/api/framework-routers/index.md",4,1,""
"react-router-7.18.3/docs/api/hooks","hooks","react-router-7.18.3/docs/api","api","Matt Brophy","Remix Run Bot","Ryan Florence",11,32,104,"2026-05-07","2026-05-28","2026-05-28",95,115,94,"fd2fe65e06fa0e23cc93ef406d0df41064568f60","react-router-7.18.3/docs/api/hooks/useViewTransitionState.md",4,1,""
"react-router-7.18.3/docs/api/other-api","other-api","react-router-7.18.3/docs/api","api","Matt Brophy","Michaël De Boey","Mark Dalgleish",3,4,15,"2025-08-13","2026-06-15","2026-06-15",77,383,76,"fadd6c490cc84abc560a2413ee6fa0f2617d098d","react-router-7.18.3/docs/api/other-api/serve.md",4,1,""
"react-router-7.18.3/docs/api/rsc","rsc","react-router-7.18.3/docs/api","api","Matt Brophy","Remix Run Bot","Jacob Ebey",4,7,51,"2025-06-26","2026-04-09","2026-04-09",144,430,143,"fbf037a7bfe14dfb146cd534b804b62f4a0036d0","react-router-7.18.3/docs/api/rsc/routeRSCServerRequest.md",4,1,""
"react-router-7.18.3/docs/api/utils","utils","react-router-7.18.3/docs/api","api","Matt Brophy","Remix Run Bot","Ryan Florence",5,29,51,"2025-07-31","2026-06-22","2026-06-22",70,395,69,"fbf037a7bfe14dfb146cd534b804b62f4a0036d0","react-router-7.18.3/docs/api/utils/resolvePath.md",4,1,""
"react-router-7.18.3/docs/community","community","react-router-7.18.3/docs","docs","Matt Brophy","Ryan Florence","Chance Strickland",16,3,90,"2024-05-02","2026-06-16","2026-06-16",76,850,75,"fbe796a4c5f257d710b2f779235e0cbcaef25396","react-router-7.18.3/docs/community/index.md",3,1,""
"react-router-7.18.3/docs/explanation","explanation","react-router-7.18.3/docs","docs","Matt Brophy","Brooks Lybrand","Pedro Cattori",19,21,125,"2026-04-14","2026-06-04","2026-06-04",88,138,87,"fd76ac8838c4b98cc6073fa987b6d30b08199c29","react-router-7.18.3/docs/explanation/type-safety.md",3,1,""
"react-router-7.18.3/docs/how-to","how-to","react-router-7.18.3/docs","docs","Matt Brophy","Ryan Florence","Brooks Lybrand",27,23,179,"2025-11-26","2026-06-16","2026-06-16",76,277,75,"fd76ac8838c4b98cc6073fa987b6d30b08199c29","react-router-7.18.3/docs/how-to/webhook.md",3,1,""
"react-router-7.18.3/docs/start","start","react-router-7.18.3/docs","docs","Matt Brophy","Ryan Florence","Brooks Lybrand",57,28,246,"2025-04-28","2026-06-08","2026-06-08",84,489,83,"fde69511bbfddf5a04e00d8c8bb9a7702a32b9bf","react-router-7.18.3/docs/start/modes.md",3,1,""
"react-router-7.18.3/docs/start/data","data","react-router-7.18.3/docs/start","start","Matt Brophy","Ryan Florence","Pedro Cattori",16,10,65,"2025-04-28","2026-06-08","2026-06-08",84,489,83,"fd2fe65e06fa0e23cc93ef406d0df41064568f60","react-router-7.18.3/docs/start/data/testing.md",4,1,""
"react-router-7.18.3/docs/start/declarative","declarative","react-router-7.18.3/docs/start","start","Matt Brophy","Ryan Florence","Michael Jackson",8,5,29,"2025-03-15","2025-07-24","2025-07-24",403,534,402,"fd76ac8838c4b98cc6073fa987b6d30b08199c29","react-router-7.18.3/docs/start/declarative/url-values.md",4,1,""
"react-router-7.18.3/docs/start/framework","framework","react-router-7.18.3/docs/start","start","Matt Brophy","Ryan Florence","Brooks Lybrand",41,11,198,"2024-11-13","2026-06-08","2026-06-08",84,655,83,"fde69511bbfddf5a04e00d8c8bb9a7702a32b9bf","react-router-7.18.3/docs/start/framework/testing.md",4,1,""
"react-router-7.18.3/docs/tutorials","tutorials","react-router-7.18.3/docs","docs","Matt Brophy","Brooks Lybrand","Ryan Florence",12,5,62,"2025-06-24","2026-06-04","2026-06-04",88,432,88,"fd76ac8838c4b98cc6073fa987b6d30b08199c29","react-router-7.18.3/docs/tutorials/quickstart.md",3,1,""
"react-router-7.18.3/docs/upgrading","upgrading","react-router-7.18.3/docs","docs","Matt Brophy","Brooks Lybrand","Ryan Florence",21,5,112,"2024-11-14","2026-06-16","2026-06-16",76,654,75,"ff6a4fea561d67b1e61002522096797afb9ff55e","react-router-7.18.3/docs/upgrading/v6.md",3,1,""
"react-router-7.18.3/integration","integration","react-router-7.18.3","react-router-7.18.3","Matt Brophy","Mark Dalgleish","Pedro Cattori",64,185,958,"2026-07-28","2026-07-28","2026-07-28",34,33,33,"ff67b74a33c9f13fac28afc4923d0bf5628998ec","react-router-7.18.3/integration/vite-unused-route-exports-test.ts",2,1,""
"react-router-7.18.3/integration/assets","assets","react-router-7.18.3/integration","integration","Matt Brophy","Chance Strickland","Jacob Ebey",6,2,17,"2022-04-05","2022-05-17","2024-11-22",647,1608,1566,"f8b1a47883109f968702ff272a370070577ca2ed","react-router-7.18.3/integration/assets/touploadtoobig.txt",3,1,""
"react-router-7.18.3/integration/helpers","helpers","react-router-7.18.3/integration","integration","Matt Brophy","Mark Dalgleish","Pedro Cattori",24,91,329,"2026-03-23","2026-05-14","2026-05-14",109,161,108,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.18.3/integration/helpers/vite.ts",3,1,""
"react-router-7.18.3/integration/helpers/cloudflare-dev-proxy-template","cloudflare-dev-proxy-template","react-router-7.18.3/integration/helpers","helpers","Matt Brophy","Mark Dalgleish","Jacob Ebey",10,9,69,"2025-02-24","2026-04-21","2026-04-21",132,552,131,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.18.3/integration/helpers/cloudflare-dev-proxy-template/vite.config.ts",4,1,""
"react-router-7.18.3/integration/helpers/cloudflare-dev-proxy-template/app","app","react-router-7.18.3/integration/helpers/cloudflare-dev-proxy-template","cloudflare-dev-proxy-template","Matt Brophy","Mark Dalgleish","Jacob Ebey",4,4,25,"2025-02-24","2025-07-24","2025-07-24",403,552,402,"f8b1a47883109f968702ff272a370070577ca2ed","react-router-7.18.3/integration/helpers/cloudflare-dev-proxy-template/app/routes/_index.tsx",5,1,""
"react-router-7.18.3/integration/helpers/cloudflare-dev-proxy-template/app/routes","routes","react-router-7.18.3/integration/helpers/cloudflare-dev-proxy-template/app","app","Matt Brophy","Mark Dalgleish","Jacob Ebey",4,1,19,"2025-02-24","2025-02-24","2025-03-06",543,552,552,"f8b1a47883109f968702ff272a370070577ca2ed","react-router-7.18.3/integration/helpers/cloudflare-dev-proxy-template/app/routes/_index.tsx",6,1,""
"react-router-7.18.3/integration/helpers/cloudflare-dev-proxy-template/public","public","react-router-7.18.3/integration/helpers/cloudflare-dev-proxy-template","cloudflare-dev-proxy-template","Matt Brophy","Mark Dalgleish",,2,1,3,"2025-02-24","2025-02-24","2025-03-06",543,552,552,"c838b33e3f6c41c263ee8522a336539db23d7ad5","react-router-7.18.3/integration/helpers/cloudflare-dev-proxy-template/public/favicon.ico",5,1,""
"react-router-7.18.3/integration/helpers/rsc-vite","rsc-vite","react-router-7.18.3/integration/helpers","helpers","Matt Brophy","Jacob Ebey","Mark Dalgleish",7,15,47,"2025-08-25","2026-05-14","2026-05-14",109,370,108,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.18.3/integration/helpers/rsc-vite/vite.config.ts",4,1,""
"react-router-7.18.3/integration/helpers/rsc-vite-framework","rsc-vite-framework","react-router-7.18.3/integration/helpers","helpers","Matt Brophy","Mark Dalgleish","Jacob Ebey",5,9,39,"2025-07-28","2026-04-21","2026-04-21",132,399,131,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.18.3/integration/helpers/rsc-vite-framework/vite.config.ts",4,1,""
"react-router-7.18.3/integration/helpers/rsc-vite-framework/app","app","react-router-7.18.3/integration/helpers/rsc-vite-framework","rsc-vite-framework","Matt Brophy","Mark Dalgleish",,2,3,3,"2025-07-28","2025-07-28","2025-08-07",389,399,399,"ed1196fffdf832d6e68ed17de08027065d24051e","react-router-7.18.3/integration/helpers/rsc-vite-framework/app/routes/_index.tsx",5,1,""
"react-router-7.18.3/integration/helpers/rsc-vite-framework/app/routes","routes","react-router-7.18.3/integration/helpers/rsc-vite-framework/app","app","Matt Brophy","Mark Dalgleish",,2,1,3,"2025-07-28","2025-07-28","2025-08-07",389,399,399,"ed1196fffdf832d6e68ed17de08027065d24051e","react-router-7.18.3/integration/helpers/rsc-vite-framework/app/routes/_index.tsx",6,1,""
"react-router-7.18.3/integration/helpers/rsc-vite-framework/public","public","react-router-7.18.3/integration/helpers/rsc-vite-framework","rsc-vite-framework","Matt Brophy","Mark Dalgleish",,2,1,3,"2025-07-28","2025-07-28","2025-08-07",389,399,399,"ed1196fffdf832d6e68ed17de08027065d24051e","react-router-7.18.3/integration/helpers/rsc-vite-framework/public/favicon.ico",5,1,""
"react-router-7.18.3/integration/helpers/rsc-vite/public","public","react-router-7.18.3/integration/helpers/rsc-vite","rsc-vite","Matt Brophy","Jacob Ebey",,2,1,4,"2025-06-26","2025-06-26","2025-07-16",411,430,430,"f153b191e1c52bc8fb0e485bfd5d8ec2a8752104","react-router-7.18.3/integration/helpers/rsc-vite/public/favicon.ico",5,1,""
"react-router-7.18.3/integration/helpers/rsc-vite/src","src","react-router-7.18.3/integration/helpers/rsc-vite","rsc-vite","Matt Brophy","Jacob Ebey","Mark Dalgleish",5,9,32,"2025-08-25","2026-05-14","2026-05-14",109,370,108,"fadd6c490cc84abc560a2413ee6fa0f2617d098d","react-router-7.18.3/integration/helpers/rsc-vite/src/routes/root.tsx",5,1,""
"react-router-7.18.3/integration/helpers/rsc-vite/src/config","config","react-router-7.18.3/integration/helpers/rsc-vite/src","src","Matt Brophy","Mark Dalgleish",,2,3,7,"2025-08-25","2025-08-25","2025-09-12",353,370,370,"c0a2a3bc92e569f9fa207973137fc799156c6acd","react-router-7.18.3/integration/helpers/rsc-vite/src/config/request-context.ts",6,1,""
"react-router-7.18.3/integration/helpers/rsc-vite/src/routes","routes","react-router-7.18.3/integration/helpers/rsc-vite/src","src","Matt Brophy","Jacob Ebey",,2,2,4,"2025-06-26","2025-06-26","2025-07-16",411,430,430,"f153b191e1c52bc8fb0e485bfd5d8ec2a8752104","react-router-7.18.3/integration/helpers/rsc-vite/src/routes/root.tsx",6,1,""
"react-router-7.18.3/integration/helpers/vite-5-template","vite-5-template","react-router-7.18.3/integration/helpers","helpers","Matt Brophy","Mark Dalgleish","Pedro Cattori",8,9,81,"2024-12-17","2025-12-17","2025-12-17",257,622,256,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.18.3/integration/helpers/vite-5-template/vite.config.ts",4,1,""
"react-router-7.18.3/integration/helpers/vite-5-template/app","app","react-router-7.18.3/integration/helpers/vite-5-template","vite-5-template","Matt Brophy","Mark Dalgleish","Pedro Cattori",6,3,30,"2024-12-17","2024-12-17","2024-12-20",619,622,622,"fd76ac8838c4b98cc6073fa987b6d30b08199c29","react-router-7.18.3/integration/helpers/vite-5-template/app/routes/_index.tsx",5,1,""
"react-router-7.18.3/integration/helpers/vite-5-template/app/routes","routes","react-router-7.18.3/integration/helpers/vite-5-template/app","app","Matt Brophy","Mark Dalgleish","Pedro Cattori",6,1,21,"2024-12-17","2024-12-17","2024-12-20",619,622,622,"f8b1a47883109f968702ff272a370070577ca2ed","react-router-7.18.3/integration/helpers/vite-5-template/app/routes/_index.tsx",6,1,""
"react-router-7.18.3/integration/helpers/vite-5-template/public","public","react-router-7.18.3/integration/helpers/vite-5-template","vite-5-template","Matt Brophy","Mark Dalgleish",,2,1,3,"2024-12-17","2024-12-17","2024-12-20",619,622,622,"5115991bfaef708b91dd4793831a3b2b2825a618","react-router-7.18.3/integration/helpers/vite-5-template/public/favicon.ico",5,1,""
"react-router-7.18.3/integration/helpers/vite-6-template","vite-6-template","react-router-7.18.3/integration/helpers","helpers","Matt Brophy","Mark Dalgleish","Pedro Cattori",7,9,46,"2024-12-17","2025-12-17","2025-12-17",257,622,256,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.18.3/integration/helpers/vite-6-template/vite.config.ts",4,1,""
"react-router-7.18.3/integration/helpers/vite-6-template/app","app","react-router-7.18.3/integration/helpers/vite-6-template","vite-6-template","Matt Brophy","Mark Dalgleish",,2,3,3,"2024-12-17","2024-12-17","2024-12-20",619,622,622,"5115991bfaef708b91dd4793831a3b2b2825a618","react-router-7.18.3/integration/helpers/vite-6-template/app/routes/_index.tsx",5,1,""
"react-router-7.18.3/integration/helpers/vite-6-template/app/routes","routes","react-router-7.18.3/integration/helpers/vite-6-template/app","app","Matt Brophy","Mark Dalgleish",,2,1,3,"2024-12-17","2024-12-17","2024-12-20",619,622,622,"5115991bfaef708b91dd4793831a3b2b2825a618","react-router-7.18.3/integration/helpers/vite-6-template/app/routes/_index.tsx",6,1,""
"react-router-7.18.3/integration/helpers/vite-6-template/public","public","react-router-7.18.3/integration/helpers/vite-6-template","vite-6-template","Matt Brophy","Mark Dalgleish",,2,1,3,"2024-12-17","2024-12-17","2024-12-20",619,622,622,"5115991bfaef708b91dd4793831a3b2b2825a618","react-router-7.18.3/integration/helpers/vite-6-template/public/favicon.ico",5,1,""
"react-router-7.18.3/integration/helpers/vite-7-beta-template","vite-7-beta-template","react-router-7.18.3/integration/helpers","helpers","Matt Brophy","Michaël De Boey","Mark Dalgleish",4,9,15,"2025-06-05","2025-12-17","2025-12-17",257,451,256,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.18.3/integration/helpers/vite-7-beta-template/vite.config.ts",4,1,""
"react-router-7.18.3/integration/helpers/vite-7-beta-template/app","app","react-router-7.18.3/integration/helpers/vite-7-beta-template","vite-7-beta-template","Matt Brophy","Mark Dalgleish",,2,3,3,"2025-06-05","2025-06-05","2025-06-27",430,451,451,"d424be65a191065a6a47015f91164974ab715d62","react-router-7.18.3/integration/helpers/vite-7-beta-template/app/routes/_index.tsx",5,1,""
"react-router-7.18.3/integration/helpers/vite-7-beta-template/app/routes","routes","react-router-7.18.3/integration/helpers/vite-7-beta-template/app","app","Matt Brophy","Mark Dalgleish",,2,1,3,"2025-06-05","2025-06-05","2025-06-27",430,451,451,"d424be65a191065a6a47015f91164974ab715d62","react-router-7.18.3/integration/helpers/vite-7-beta-template/app/routes/_index.tsx",6,1,""
"react-router-7.18.3/integration/helpers/vite-7-beta-template/public","public","react-router-7.18.3/integration/helpers/vite-7-beta-template","vite-7-beta-template","Matt Brophy","Mark Dalgleish",,2,1,3,"2025-06-05","2025-06-05","2025-06-27",430,451,451,"d424be65a191065a6a47015f91164974ab715d62","react-router-7.18.3/integration/helpers/vite-7-beta-template/public/favicon.ico",5,1,""
"react-router-7.18.3/integration/helpers/vite-8-template","vite-8-template","react-router-7.18.3/integration/helpers","helpers","Matt Brophy","Mark Dalgleish","Michaël De Boey",4,9,22,"2026-03-23","2026-03-23","2026-04-02",151,161,161,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.18.3/integration/helpers/vite-8-template/vite.config.ts",4,1,""
"react-router-7.18.3/integration/helpers/vite-8-template/app","app","react-router-7.18.3/integration/helpers/vite-8-template","vite-8-template","Matt Brophy","Mark Dalgleish",,2,3,7,"2026-03-23","2026-03-23","2026-04-02",151,161,161,"c97fd4c1e43e880787986dd23352e045ff4de4c5","react-router-7.18.3/integration/helpers/vite-8-template/app/routes/_index.tsx",5,1,""
"react-router-7.18.3/integration/helpers/vite-8-template/app/routes","routes","react-router-7.18.3/integration/helpers/vite-8-template/app","app","Matt Brophy","Mark Dalgleish",,2,1,7,"2026-03-23","2026-03-23","2026-04-02",151,161,161,"c97fd4c1e43e880787986dd23352e045ff4de4c5","react-router-7.18.3/integration/helpers/vite-8-template/app/routes/_index.tsx",6,1,""
"react-router-7.18.3/integration/helpers/vite-8-template/public","public","react-router-7.18.3/integration/helpers/vite-8-template","vite-8-template","Matt Brophy","Mark Dalgleish",,2,1,7,"2026-03-23","2026-03-23","2026-04-02",151,161,161,"c97fd4c1e43e880787986dd23352e045ff4de4c5","react-router-7.18.3/integration/helpers/vite-8-template/public/favicon.ico",5,1,""
"react-router-7.18.3/integration/helpers/vite-plugin-cloudflare-template","vite-plugin-cloudflare-template","react-router-7.18.3/integration/helpers","helpers","Matt Brophy","Mark Dalgleish","Michael Jackson",9,14,55,"2025-02-24","2025-12-17","2025-12-17",257,552,256,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.18.3/integration/helpers/vite-plugin-cloudflare-template/wrangler.toml",4,1,""
"react-router-7.18.3/integration/helpers/vite-plugin-cloudflare-template/app","app","react-router-7.18.3/integration/helpers/vite-plugin-cloudflare-template","vite-plugin-cloudflare-template","Matt Brophy","Mark Dalgleish","Michael Jackson",3,4,14,"2025-02-24","2025-07-24","2025-07-24",403,552,402,"fd76ac8838c4b98cc6073fa987b6d30b08199c29","react-router-7.18.3/integration/helpers/vite-plugin-cloudflare-template/app/routes/_index.tsx",5,1,""
"react-router-7.18.3/integration/helpers/vite-plugin-cloudflare-template/app/routes","routes","react-router-7.18.3/integration/helpers/vite-plugin-cloudflare-template/app","app","Matt Brophy","Mark Dalgleish",,2,1,3,"2025-02-24","2025-02-24","2025-03-06",543,552,552,"c838b33e3f6c41c263ee8522a336539db23d7ad5","react-router-7.18.3/integration/helpers/vite-plugin-cloudflare-template/app/routes/_index.tsx",6,1,""
"react-router-7.18.3/integration/helpers/vite-plugin-cloudflare-template/public","public","react-router-7.18.3/integration/helpers/vite-plugin-cloudflare-template","vite-plugin-cloudflare-template","Matt Brophy","Mark Dalgleish","Jacob Ebey",4,1,18,"2025-02-24","2025-02-24","2025-03-06",543,552,552,"f8b1a47883109f968702ff272a370070577ca2ed","react-router-7.18.3/integration/helpers/vite-plugin-cloudflare-template/public/favicon.ico",5,1,""
"react-router-7.18.3/integration/helpers/vite-plugin-cloudflare-template/workers","workers","react-router-7.18.3/integration/helpers/vite-plugin-cloudflare-template","vite-plugin-cloudflare-template","Matt Brophy","Mark Dalgleish",,2,1,12,"2025-02-24","2025-07-24","2025-07-24",403,552,402,"f77ca631ab6016e138716edf785c20d70b2855df","react-router-7.18.3/integration/helpers/vite-plugin-cloudflare-template/workers/app.ts",5,1,""
"react-router-7.18.3/integration/rsc","rsc","react-router-7.18.3/integration","integration","Matt Brophy","Jacob Ebey","Mark Dalgleish",4,4,58,"2026-03-25","2026-06-11","2026-06-11",81,158,80,"fd0763ec07fae56373141b767fd07062274bcf3b","react-router-7.18.3/integration/rsc/utils.ts",3,1,""
"react-router-7.18.3/jest","jest","react-router-7.18.3","react-router-7.18.3","Matt Brophy","Mark Dalgleish","Jacob Ebey",5,2,28,"2024-03-22","2025-07-24","2025-07-24",403,892,402,"fde69511bbfddf5a04e00d8c8bb9a7702a32b9bf","react-router-7.18.3/jest/transform.js",2,1,""
"react-router-7.18.3/packages","packages","react-router-7.18.3","react-router-7.18.3","Matt Brophy","github-actions[bot]","Michael Jackson",270,454,3533,"2026-08-27","2026-08-28","2026-08-28",3,3,2,"fff84b5f20f35c347c9d6313dfc603db0eac6e19","react-router-7.18.3/packages/react-router/vendor/turbo-stream-v2/utils.ts",2,1,""
"react-router-7.18.3/packages/create-react-router","create-react-router","react-router-7.18.3/packages","packages","Matt Brophy","github-actions[bot]","Ryan Florence",10,38,249,"2026-04-13","2026-08-28","2026-08-28",3,139,2,"ff50507a7db5e0e5b6fc36b7f5e73c10b722b21c","react-router-7.18.3/packages/create-react-router/utils.ts",3,1,""
"react-router-7.18.3/packages/create-react-router/.changes",".changes","react-router-7.18.3/packages/create-react-router","create-react-router","Matt Brophy",,,1,1,2,"2026-04-13","2026-04-13","2026-04-13",140,139,139,"f6d126809e88cc97fe206eae673f12ebbf2ed18c","react-router-7.18.3/packages/create-react-router/.changes/.gitkeep",4,1,""
"react-router-7.18.3/packages/create-react-router/__tests__","__tests__","react-router-7.18.3/packages/create-react-router","create-react-router","Matt Brophy","Michael Jackson","Mark Dalgleish",7,20,28,"2024-11-22","2026-03-23","2026-03-23",161,647,160,"fd76ac8838c4b98cc6073fa987b6d30b08199c29","react-router-7.18.3/packages/create-react-router/__tests__/setupAfterEnv.ts",4,1,""
"react-router-7.18.3/packages/create-react-router/__tests__/fixtures","fixtures","react-router-7.18.3/packages/create-react-router/__tests__","__tests__","Michael Jackson","Mark Dalgleish","Pedro Cattori",4,15,12,"2024-11-22","2024-12-20","2024-12-20",619,647,618,"fd76ac8838c4b98cc6073fa987b6d30b08199c29","react-router-7.18.3/packages/create-react-router/__tests__/fixtures/with-ignored-dir/package.json",5,1,""
"react-router-7.18.3/packages/create-react-router/__tests__/fixtures/basic","basic","react-router-7.18.3/packages/create-react-router/__tests__/fixtures","fixtures","Michael Jackson","Mark Dalgleish","Matt Brophy",4,9,8,"2024-10-31","2024-12-20","2024-12-20",619,669,618,"fd76ac8838c4b98cc6073fa987b6d30b08199c29","react-router-7.18.3/packages/create-react-router/__tests__/fixtures/basic/vite.config.ts",6,1,""
"react-router-7.18.3/packages/create-react-router/__tests__/fixtures/basic/app","app","react-router-7.18.3/packages/create-react-router/__tests__/fixtures/basic","basic","Michael Jackson","Mark Dalgleish",,2,3,5,"2024-10-31","2024-11-19","2024-11-22",647,669,649,"fd76ac8838c4b98cc6073fa987b6d30b08199c29","react-router-7.18.3/packages/create-react-router/__tests__/fixtures/basic/app/routes/home.tsx",7,1,""
