"dependencyWeight","fileDistance","commitCount","updateCommitMinConfidence","updateCommitSupport","updateCommitLift","updateCommitJaccardSimilarity","Source Cypher File: domains/git-history/queries/statistics/List_pairwise_changed_files_with_dependencies.cypher"
25,,4,0.16,0.0012726694241170856,2.205614035087719,0.01606425702811245,""
28,,4,0.17391304347826086,0.0012726694241170856,12.711830131445904,0.06451612903225806,""
28,,4,0.36363636363636365,0.0012726694241170856,19.048484848484847,0.05970149253731343,""
28,,6,0.24,0.0019090041361756285,2.9237209302325584,0.021660649819494584,""
50,,3,0.07317073170731707,0.0009545020680878142,1.0086649550706033,0.011278195488721804,""
50,,9,0.14285714285714285,0.0028635062042634426,1.9692982456140349,0.031914893617021274,""
56,,3,0.75,0.0009545020680878142,81.2844827586207,0.1,""
56,,3,0.23076923076923078,0.0009545020680878142,7.18126428027418,0.02702702702702703,""
56,,4,0.10256410256410256,0.0012726694241170856,6.715811965811965,0.04819277108433735,""
56,,6,0.25,0.0019090041361756285,13.095833333333333,0.07692307692307693,""
56,,7,0.14583333333333334,0.0022271714922048997,4.538160066006601,0.04929577464788732,""
75,,9,0.0703125,0.0028635062042634426,0.9692639802631579,0.025936599423631124,""
104,,3,0.08571428571428572,0.0009545020680878142,5.6125,0.0375,""
140,,9,0.34615384615384615,0.0028635062042634426,4.216905187835421,0.03272727272727273,""
150,,3,0.13636363636363635,0.0009545020680878142,1.879784688995215,0.012145748987854251,""
196,,9,0.2571428571428571,0.0028635062042634426,3.132558139534884,0.03169014084507042,""
224,,3,0.10344827586206896,0.0009545020680878142,3.2191874359849777,0.023622047244094488,""
250,,44,0.35772357723577236,0.013999363665287942,4.931250891456282,0.14332247557003258,""
275,,9,0.17647058823529413,0.0028635062042634426,2.4326625386996903,0.03333333333333333,""
325,,3,0.15,0.0009545020680878142,5.546470588235295,0.029411764705882353,""
325,,9,0.36,0.0028635062042634426,37.71600000000001,0.1956521739130435,""
384,,3,0.23076923076923078,0.0009545020680878142,3.181174089068826,0.012605042016806723,""
450,,4,0.3076923076923077,0.0012726694241170856,12.241480038948394,0.045454545454545456,""
550,,20,0.08928571428571429,0.006363347120585428,1.230811403508772,0.046296296296296294,""
650,,9,0.36,0.0028635062042634426,8.8396875,0.0625,""
950,,6,0.0759493670886076,0.0019090041361756285,1.0469686875416389,0.019933554817275746,""
975,,3,0.058823529411764705,0.0009545020680878142,2.9346405228758163,0.02702702702702703,""
1150,,19,0.12418300653594772,0.006045179764556157,1.7118736383442268,0.052486187845303865,""
2275,,3,0.07317073170731707,0.0009545020680878142,1.0266768292682926,0.011450381679389313,""
2275,,21,0.24705882352941178,0.0066815144766146995,6.066452205882354,0.109375,""
3978,,12,0.19047619047619047,0.003818008272351257,3.912854030501089,0.058823529411764705,""
5850,,9,0.07317073170731707,0.0028635062042634426,1.0266768292682926,0.026627218934911243,""
7150,,6,0.04878048780487805,0.0019090041361756285,1.002072373664913,0.022222222222222223,""
13065,,4,0.16,0.0012726694241170856,9.860392156862746,0.05555555555555555,""
15925,,5,0.09803921568627451,0.001590836780146357,2.0139689862873253,0.02512562814070352,""
29211,,10,0.15873015873015872,0.003181673560292714,2.2271825396825395,0.036101083032490974,""
546897,,38,0.24836601307189543,0.012090359529112313,3.4848856209150334,0.11209439528023599,""
,,3,0.12,0.0009545020680878142,1.2245454545454548,0.00909090909090909,""
,,3,0.13636363636363635,0.0009545020680878142,1.3915289256198349,0.009174311926605505,""
,,3,0.13636363636363635,0.0009545020680878142,1.3915289256198349,0.009174311926605505,""
,,3,0.14285714285714285,0.0009545020680878142,1.4577922077922079,0.009202453987730062,""
,,4,0.16666666666666666,0.0012726694241170856,1.7007575757575757,0.012195121951219513,""
,,4,0.19047619047619047,0.0012726694241170856,1.943722943722944,0.012307692307692308,""
,,6,0.20689655172413793,0.0019090041361756285,2.1112852664576804,0.01812688821752266,""
,,30,0.13761467889908258,0.009545020680878142,1.4042952460383655,0.06048387096774194,""
,,32,0.14035087719298245,0.010181355392936684,1.4322169059011165,0.06349206349206349,""
,,34,0.1452991452991453,0.010817690104995227,1.9188034188034186,0.0776255707762557,""
,,34,0.1459227467811159,0.010817690104995227,1.9270386266094421,0.07780320366132723,""
,,35,0.15021459227467812,0.011135857461024499,2.0176259124756983,0.08101851851851852,""
,,35,0.14705882352941177,0.011135857461024499,1.500668449197861,0.0684931506849315,""
,,36,0.15384615384615385,0.01145402481705377,2.0316742081447963,0.08256880733944955,""
