"directoryPath","directoryName","directoryParentPath","directoryParentName","mainAuthor","secondAuthor","thirdAuthor","authorCount","fileCount","commitCount","lastCreationDate","lastModificationDate","lastCommitDate","daysSinceLastCommit","daysSinceLastCreation","daysSinceLastModification","maxCommitSha","maxFileRelativePath","directoryPathLength","combinedDirectoriesCount","Source Cypher File: GitLog/List_git_file_directories_with_commit_statistics.cypher"
"AxonFramework-5.0.1/axon-server-connector/src/main/java/org/axonframework/axonserver/connector/query","query","AxonFramework-5.0.1/axon-server-connector/src/main/java/org/axonframework/axonserver/connector","connector","Steven van Beelen","Allard Buijze","Simon Zambrovski",5,6,77,"2025-10-28","2025-11-21","2025-12-03",34,69,45,"f8f0f914ffcf1610aab0ee110a1d708ed10c1262","AxonFramework-5.0.1/axon-server-connector/src/main/java/org/axonframework/axonserver/connector/query/QueryUpdateMessageStream.java",10,1,""
"AxonFramework-5.0.1/axon-server-connector/src/main/java/org/axonframework/axonserver/connector/util","util","AxonFramework-5.0.1/axon-server-connector/src/main/java/org/axonframework/axonserver/connector","connector","Steven van Beelen","Allard Buijze","smcvb",15,6,187,"2025-11-06","2025-12-03","2025-12-03",34,60,34,"fdddb8b6ce37c30237b25549ddefec5a1871a040","AxonFramework-5.0.1/axon-server-connector/src/main/java/org/axonframework/axonserver/connector/util/ProcessingInstructionUtils.java",10,1,""
"AxonFramework-5.0.1/axon-server-connector/src/main/resources/META-INF/services","resources/META-INF/services","AxonFramework-5.0.1/axon-server-connector/src/main","main","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",11,1,81,"2025-11-04","2025-11-04","2025-12-03",34,62,62,"fdddb8b6ce37c30237b25549ddefec5a1871a040","AxonFramework-5.0.1/axon-server-connector/src/main/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer",7,3,""
"AxonFramework-5.0.1/axon-server-connector/src/test","test","AxonFramework-5.0.1/axon-server-connector/src","src","Steven van Beelen","Allard Buijze","Simon Zambrovski",25,27,557,"2025-11-06","2025-12-01","2025-12-03",34,60,35,"ffa09b102716aa57ebdee51492cc09b076ed9f27","AxonFramework-5.0.1/axon-server-connector/src/test/resources/junit-platform.properties",4,1,""
"AxonFramework-5.0.1/axon-server-connector/src/test/java/org/axonframework/axonserver/connector","java/org/axonframework/axonserver/connector","AxonFramework-5.0.1/axon-server-connector/src/test","test","Steven van Beelen","Allard Buijze","Simon Zambrovski",25,26,555,"2025-11-06","2025-12-01","2025-12-03",34,60,35,"ffa09b102716aa57ebdee51492cc09b076ed9f27","AxonFramework-5.0.1/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/util/TcpUtils.java",9,5,""
"AxonFramework-5.0.1/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/command","command","AxonFramework-5.0.1/axon-server-connector/src/test/java/org/axonframework/axonserver/connector","connector","Steven van Beelen","Simon Zambrovski","Allard Buijze",7,1,70,"2025-08-06","2025-12-01","2025-12-03",34,153,35,"f6644279ae27410995706c00816ea3f38464a906","AxonFramework-5.0.1/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/command/AxonServerCommandBusConnectorTest.java",10,1,""
"AxonFramework-5.0.1/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/event","event","AxonFramework-5.0.1/axon-server-connector/src/test/java/org/axonframework/axonserver/connector","connector","Steven van Beelen","Simon Zambrovski","Allard Buijze",8,6,242,"2025-10-21","2025-11-07","2025-12-03",34,77,59,"ff56b02d863274be282ed280c4143791df006551","AxonFramework-5.0.1/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/event/TaggedEventConverterTest.java",10,1,""
"AxonFramework-5.0.1/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/query","query","AxonFramework-5.0.1/axon-server-connector/src/test/java/org/axonframework/axonserver/connector","connector","Jan Galinski","Simon Zambrovski","Allard Buijze",7,4,68,"2025-10-28","2025-12-01","2025-12-03",34,69,35,"ff56b02d863274be282ed280c4143791df006551","AxonFramework-5.0.1/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/query/StreamingQueryIT.java",10,1,""
"AxonFramework-5.0.1/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/util","util","AxonFramework-5.0.1/axon-server-connector/src/test/java/org/axonframework/axonserver/connector","connector","Steven van Beelen","Allard Buijze","Jan Galinski",23,12,280,"2025-11-06","2025-11-17","2025-12-03",34,60,49,"ffa09b102716aa57ebdee51492cc09b076ed9f27","AxonFramework-5.0.1/axon-server-connector/src/test/java/org/axonframework/axonserver/connector/util/TcpUtils.java",10,1,""
"AxonFramework-5.0.1/axon-server-connector/src/test/resources","resources","AxonFramework-5.0.1/axon-server-connector/src/test","test","Jan Galinski","Steven van Beelen","Allard Buijze",4,1,9,"2025-11-06","2025-11-06","2025-12-03",34,60,60,"d7929be4a8b9905a880c6cd65e50b29b7f07bef3","AxonFramework-5.0.1/axon-server-connector/src/test/resources/junit-platform.properties",5,1,""
"AxonFramework-5.0.1/build","build","AxonFramework-5.0.1","AxonFramework-5.0.1","Steven van Beelen","Simon Zambrovski","Jan Galinski",7,2,43,"2025-11-17","2025-12-03","2025-12-03",34,49,33,"fbd1ff331f71beea08fe018d000965e68a62b7c5","AxonFramework-5.0.1/build/parent/pom.xml",2,1,""
"AxonFramework-5.0.1/build/coverage-report","coverage-report","AxonFramework-5.0.1/build","build","Steven van Beelen","Simon Zambrovski","Allard Buijze",4,1,14,"2025-11-17","2025-11-28","2025-12-03",34,49,39,"d6f25f0c8c238cc5fc55fee1d0a15665de45f9fc","AxonFramework-5.0.1/build/coverage-report/pom.xml",3,1,""
"AxonFramework-5.0.1/build/parent","parent","AxonFramework-5.0.1/build","build","Steven van Beelen","Simon Zambrovski","Jan Galinski",6,1,40,"2025-11-17","2025-12-03","2025-12-03",34,49,33,"fbd1ff331f71beea08fe018d000965e68a62b7c5","AxonFramework-5.0.1/build/parent/pom.xml",3,1,""
"AxonFramework-5.0.1/common","common","AxonFramework-5.0.1","AxonFramework-5.0.1","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",57,172,1369,"2025-11-27","2025-12-03","2025-12-03",34,39,33,"ff336d48bdf17fc961e8502747399b2592e28f7e","AxonFramework-5.0.1/common/src/test/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer",2,1,""
"AxonFramework-5.0.1/common/src","src","AxonFramework-5.0.1/common","common","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",57,171,1343,"2025-11-27","2025-12-01","2025-12-03",34,39,35,"ff336d48bdf17fc961e8502747399b2592e28f7e","AxonFramework-5.0.1/common/src/test/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer",3,1,""
"AxonFramework-5.0.1/common/src/main","main","AxonFramework-5.0.1/common/src","src","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",54,115,1225,"2025-11-06","2025-12-01","2025-12-03",34,60,35,"ff336d48bdf17fc961e8502747399b2592e28f7e","AxonFramework-5.0.1/common/src/main/resources/META-INF/services/org.axonframework.common.property.PropertyAccessStrategy",4,1,""
"AxonFramework-5.0.1/common/src/main/java/org/axonframework","java/org/axonframework","AxonFramework-5.0.1/common/src/main","main","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",54,114,1217,"2025-11-06","2025-12-01","2025-12-03",34,60,35,"ff336d48bdf17fc961e8502747399b2592e28f7e","AxonFramework-5.0.1/common/src/main/java/org/axonframework/common/util/PriorityTask.java",7,3,""
"AxonFramework-5.0.1/common/src/main/java/org/axonframework/common/annotation","annotation","AxonFramework-5.0.1/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","Simon Zambrovski",13,4,148,"2025-11-06","2025-11-06","2025-12-03",34,60,60,"fea75fe1f37e76f8481bf9c8fe599e66e3bd3cd5","AxonFramework-5.0.1/common/src/main/java/org/axonframework/common/annotation/package-info.java",9,1,""
"AxonFramework-5.0.1/common/src/main/java/org/axonframework/common/caching","caching","AxonFramework-5.0.1/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",18,7,134,"2025-11-04","2025-11-17","2025-12-03",34,62,49,"fc6493eb7f8022f842d505ce9d532fd5732ff033","AxonFramework-5.0.1/common/src/main/java/org/axonframework/common/caching/package-info.java",9,1,""
"AxonFramework-5.0.1/common/src/main/java/org/axonframework/common/configuration","configuration","AxonFramework-5.0.1/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Mitchell Herrijgers","Simon Zambrovski",7,32,323,"2025-11-04","2025-12-01","2025-12-03",34,62,35,"fea75fe1f37e76f8481bf9c8fe599e66e3bd3cd5","AxonFramework-5.0.1/common/src/main/java/org/axonframework/common/configuration/SearchScope.java",9,1,""
"AxonFramework-5.0.1/common/src/main/java/org/axonframework/common/digest","digest","AxonFramework-5.0.1/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","smcvb",10,1,73,"2025-11-04","2025-11-17","2025-12-03",34,62,49,"f4746a871e454c40b72346d541bbcfc9ffc7680d","AxonFramework-5.0.1/common/src/main/java/org/axonframework/common/digest/Digester.java",9,1,""
"AxonFramework-5.0.1/common/src/main/java/org/axonframework/common/infra","infra","AxonFramework-5.0.1/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","Simon Zambrovski",12,5,120,"2025-11-04","2025-11-17","2025-12-03",34,62,49,"ff336d48bdf17fc961e8502747399b2592e28f7e","AxonFramework-5.0.1/common/src/main/java/org/axonframework/common/infra/JacksonComponentDescriptor.java",9,1,""
"AxonFramework-5.0.1/common/src/main/java/org/axonframework/common/io","io","AxonFramework-5.0.1/common/src/main/java/org/axonframework/common","common","Allard Buijze","Steven van Beelen","smcvb",14,1,91,"2025-11-04","2025-11-17","2025-12-03",34,62,49,"fdd51aa788071375721c67bb30bf5709136e974a","AxonFramework-5.0.1/common/src/main/java/org/axonframework/common/io/IOUtils.java",9,1,""
"AxonFramework-5.0.1/common/src/main/java/org/axonframework/common/jdbc","jdbc","AxonFramework-5.0.1/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","Simon Zambrovski",20,7,132,"2025-11-04","2025-11-17","2025-12-03",34,62,49,"fe2b9de466fe318b39ba7055fdd4de0c34a70a87","AxonFramework-5.0.1/common/src/main/java/org/axonframework/common/jdbc/PersistenceExceptionResolver.java",9,1,""
"AxonFramework-5.0.1/common/src/main/java/org/axonframework/common/jpa","jpa","AxonFramework-5.0.1/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","Simon Zambrovski",14,2,95,"2025-11-04","2025-11-17","2025-12-03",34,62,49,"fe2b9de466fe318b39ba7055fdd4de0c34a70a87","AxonFramework-5.0.1/common/src/main/java/org/axonframework/common/jpa/SimpleEntityManagerProvider.java",9,1,""
"AxonFramework-5.0.1/common/src/main/java/org/axonframework/common/lifecycle","lifecycle","AxonFramework-5.0.1/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","Simon Zambrovski",11,4,127,"2025-11-04","2025-11-04","2025-12-03",34,62,62,"f9d814dc94c3fd4a95f9a67ac9b45c475354afa2","AxonFramework-5.0.1/common/src/main/java/org/axonframework/common/lifecycle/ShutdownLatch.java",9,1,""
"AxonFramework-5.0.1/common/src/main/java/org/axonframework/common/lock","lock","AxonFramework-5.0.1/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","smcvb",26,7,224,"2025-11-04","2025-11-17","2025-12-03",34,62,49,"fe23b71b6be558696b4bfda3d0dab938c449b16f","AxonFramework-5.0.1/common/src/main/java/org/axonframework/common/lock/PessimisticLockFactory.java",9,1,""
"AxonFramework-5.0.1/common/src/main/java/org/axonframework/common/property","property","AxonFramework-5.0.1/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",24,9,197,"2025-11-04","2025-11-17","2025-12-03",34,62,49,"fc944ad8e31ed4ed6fce2cda2ff66c7ba1c13451","AxonFramework-5.0.1/common/src/main/java/org/axonframework/common/property/UniformPropertyAccessStrategy.java",9,1,""
"AxonFramework-5.0.1/common/src/main/java/org/axonframework/common/util","util","AxonFramework-5.0.1/common/src/main/java/org/axonframework/common","common","Steven van Beelen","Mitchell Herrijgers","Milan Savic",10,6,98,"2025-11-04","2025-11-04","2025-12-03",34,62,62,"fdddb8b6ce37c30237b25549ddefec5a1871a040","AxonFramework-5.0.1/common/src/main/java/org/axonframework/common/util/PriorityTask.java",9,1,""
"AxonFramework-5.0.1/common/src/main/resources/META-INF/services","resources/META-INF/services","AxonFramework-5.0.1/common/src/main","main","Steven van Beelen","Allard Buijze","smcvb",7,1,67,"2025-11-04","2025-11-17","2025-12-03",34,62,49,"f911231de7ec9233077061a31818f74064a7f85f","AxonFramework-5.0.1/common/src/main/resources/META-INF/services/org.axonframework.common.property.PropertyAccessStrategy",7,3,""
"AxonFramework-5.0.1/common/src/test","test","AxonFramework-5.0.1/common/src","src","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",40,56,697,"2025-11-27","2025-12-01","2025-12-03",34,39,35,"ff2e34191ee41b4f1bb67f0cc715fa55d710c9fe","AxonFramework-5.0.1/common/src/test/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer",4,1,""
"AxonFramework-5.0.1/common/src/test/java/org/axonframework","java/org/axonframework","AxonFramework-5.0.1/common/src/test","test","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",40,55,697,"2025-11-27","2025-12-01","2025-12-03",34,39,35,"ff2e34191ee41b4f1bb67f0cc715fa55d710c9fe","AxonFramework-5.0.1/common/src/test/java/org/axonframework/common/util/ThirdStubEvent.java",7,3,""
"AxonFramework-5.0.1/common/src/test/java/org/axonframework/common/annotation","annotation","AxonFramework-5.0.1/common/src/test/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","Simon Zambrovski",13,2,110,"2025-11-06","2025-11-06","2025-12-03",34,60,60,"f89c41adfbfda2656db9987aaa87525f17308740","AxonFramework-5.0.1/common/src/test/java/org/axonframework/common/annotation/PriorityAnnotationComparatorTest.java",9,1,""
"AxonFramework-5.0.1/common/src/test/java/org/axonframework/common/caching","caching","AxonFramework-5.0.1/common/src/test/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","smcvb",23,5,134,"2025-11-04","2025-11-17","2025-12-03",34,62,49,"f89c41adfbfda2656db9987aaa87525f17308740","AxonFramework-5.0.1/common/src/test/java/org/axonframework/common/caching/WeakReferenceCacheTest.java",9,1,""
"AxonFramework-5.0.1/common/src/test/java/org/axonframework/common/configuration","configuration","AxonFramework-5.0.1/common/src/test/java/org/axonframework/common","common","Steven van Beelen","Mitchell Herrijgers","Mateusz Nowak",8,12,231,"2025-11-05","2025-12-01","2025-12-03",34,61,35,"fd1f5121457a8cb3ce6f646b198f5abb3e9ddbbf","AxonFramework-5.0.1/common/src/test/java/org/axonframework/common/configuration/TestConfigurationEnhancer.java",9,1,""
"AxonFramework-5.0.1/common/src/test/java/org/axonframework/common/infra","infra","AxonFramework-5.0.1/common/src/test/java/org/axonframework/common","common","Steven van Beelen","Mitchell Herrijgers","Simon Zambrovski",7,4,55,"2025-11-04","2025-11-04","2025-12-03",34,62,62,"fea75fe1f37e76f8481bf9c8fe599e66e3bd3cd5","AxonFramework-5.0.1/common/src/test/java/org/axonframework/common/infra/MockComponentDescriptor.java",9,1,""
"AxonFramework-5.0.1/common/src/test/java/org/axonframework/common/jdbc","jdbc","AxonFramework-5.0.1/common/src/test/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","smcvb",21,2,132,"2025-11-04","2025-11-17","2025-12-03",34,62,49,"f89c41adfbfda2656db9987aaa87525f17308740","AxonFramework-5.0.1/common/src/test/java/org/axonframework/common/jdbc/JdbcUtilsTest.java",9,1,""
"AxonFramework-5.0.1/common/src/test/java/org/axonframework/common/lifecycle","lifecycle","AxonFramework-5.0.1/common/src/test/java/org/axonframework/common","common","Simon Zambrovski","Steven van Beelen","Allard Buijze",4,1,11,"2025-11-04","2025-11-04","2025-12-03",34,62,62,"d7929be4a8b9905a880c6cd65e50b29b7f07bef3","AxonFramework-5.0.1/common/src/test/java/org/axonframework/common/lifecycle/ShutdownLatchTest.java",9,1,""
"AxonFramework-5.0.1/common/src/test/java/org/axonframework/common/lock","lock","AxonFramework-5.0.1/common/src/test/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","Mitchell Herrijgers",19,4,128,"2025-11-04","2025-11-17","2025-12-03",34,62,49,"f89c41adfbfda2656db9987aaa87525f17308740","AxonFramework-5.0.1/common/src/test/java/org/axonframework/common/lock/PessimisticLockFactoryTest.java",9,1,""
"AxonFramework-5.0.1/common/src/test/java/org/axonframework/common/property","property","AxonFramework-5.0.1/common/src/test/java/org/axonframework/common","common","Steven van Beelen","Allard Buijze","smcvb",23,5,136,"2025-11-04","2025-11-17","2025-12-03",34,62,49,"f89c41adfbfda2656db9987aaa87525f17308740","AxonFramework-5.0.1/common/src/test/java/org/axonframework/common/property/UniformPropertyAccessStrategyTest.java",9,1,""
"AxonFramework-5.0.1/common/src/test/java/org/axonframework/common/util","util","AxonFramework-5.0.1/common/src/test/java/org/axonframework/common","common","Steven van Beelen","Mitchell Herrijgers","Allard Buijze",12,7,115,"2025-11-06","2025-11-06","2025-12-03",34,60,60,"f67e4842c8ff78e67f3b02ee367748663967d432","AxonFramework-5.0.1/common/src/test/java/org/axonframework/common/util/ThirdStubEvent.java",9,1,""
"AxonFramework-5.0.1/common/src/test/resources/META-INF/services","resources/META-INF/services","AxonFramework-5.0.1/common/src/test","test","Steven van Beelen","Simon Zambrovski","Mitchell Herrijgers",5,1,29,"2025-11-05","2025-11-05","2025-12-03",34,61,61,"f4746a871e454c40b72346d541bbcfc9ffc7680d","AxonFramework-5.0.1/common/src/test/resources/META-INF/services/org.axonframework.common.configuration.ConfigurationEnhancer",7,3,""
"AxonFramework-5.0.1/conversion","conversion","AxonFramework-5.0.1","AxonFramework-5.0.1","Steven van Beelen","Allard Buijze","Simon Zambrovski",27,51,446,"2025-11-06","2025-12-03","2025-12-03",34,60,33,"fef45a5a2a1f510314411b943418bd2546d19c9e","AxonFramework-5.0.1/conversion/src/test/java/org/axonframework/conversion/json/ObjectNodeToJsonNodeConverterTest.java",2,1,""
"AxonFramework-5.0.1/conversion/src","src","AxonFramework-5.0.1/conversion","conversion","Steven van Beelen","Allard Buijze","Simon Zambrovski",27,50,421,"2025-11-06","2025-11-17","2025-12-03",34,60,49,"fef45a5a2a1f510314411b943418bd2546d19c9e","AxonFramework-5.0.1/conversion/src/test/java/org/axonframework/conversion/json/ObjectNodeToJsonNodeConverterTest.java",3,1,""
"AxonFramework-5.0.1/conversion/src/main","main","AxonFramework-5.0.1/conversion/src","src","Steven van Beelen","Allard Buijze","Simon Zambrovski",17,29,355,"2025-11-06","2025-11-17","2025-12-03",34,60,49,"fef45a5a2a1f510314411b943418bd2546d19c9e","AxonFramework-5.0.1/conversion/src/main/resources/META-INF/services/org.axonframework.conversion.ContentTypeConverter",4,1,""
"AxonFramework-5.0.1/conversion/src/main/java/org/axonframework","java/org/axonframework","AxonFramework-5.0.1/conversion/src/main","main","Steven van Beelen","Allard Buijze","Simon Zambrovski",17,28,324,"2025-11-06","2025-11-06","2025-12-03",34,60,60,"fef45a5a2a1f510314411b943418bd2546d19c9e","AxonFramework-5.0.1/conversion/src/main/java/org/axonframework/conversion/package-info.java",7,3,""
"AxonFramework-5.0.1/conversion/src/main/java/org/axonframework/conversion/avro","avro","AxonFramework-5.0.1/conversion/src/main/java/org/axonframework/conversion","conversion","Steven van Beelen","Simon Zambrovski","Mitchell Herrijgers",6,10,103,"2025-11-05","2025-11-06","2025-12-03",34,61,60,"fef45a5a2a1f510314411b943418bd2546d19c9e","AxonFramework-5.0.1/conversion/src/main/java/org/axonframework/conversion/avro/SpecificRecordBaseConverterStrategy.java",9,1,""
"AxonFramework-5.0.1/conversion/src/main/java/org/axonframework/conversion/converter","converter","AxonFramework-5.0.1/conversion/src/main/java/org/axonframework/conversion","conversion","Steven van Beelen","Allard Buijze","smcvb",12,5,79,"2025-11-06","2025-11-06","2025-12-03",34,60,60,"fa7f3defcc22b7ef0073917d172e5b0fb23b6fa2","AxonFramework-5.0.1/conversion/src/main/java/org/axonframework/conversion/converter/StringToByteArrayConverter.java",9,1,""
"AxonFramework-5.0.1/conversion/src/main/java/org/axonframework/conversion/json","json","AxonFramework-5.0.1/conversion/src/main/java/org/axonframework/conversion","conversion","Steven van Beelen","Allard Buijze","Simon Zambrovski",14,5,181,"2025-11-05","2025-11-06","2025-12-03",34,61,60,"fdddb8b6ce37c30237b25549ddefec5a1871a040","AxonFramework-5.0.1/conversion/src/main/java/org/axonframework/conversion/json/ObjectNodeToJsonNodeConverter.java",9,1,""
"AxonFramework-5.0.1/conversion/src/main/resources/META-INF/services","resources/META-INF/services","AxonFramework-5.0.1/conversion/src/main","main","Steven van Beelen","Allard Buijze","Jan Galinski",11,1,93,"2025-11-05","2025-11-17","2025-12-03",34,61,49,"fdd51aa788071375721c67bb30bf5709136e974a","AxonFramework-5.0.1/conversion/src/main/resources/META-INF/services/org.axonframework.conversion.ContentTypeConverter",7,3,""
