"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"org.axonframework.messaging.core","core",0.434470698909647,0.434470698909647,12499,341,""
"org.axonframework.common","common",0.43150517744109007,0.43150517744109007,977,31,""
"org.axonframework.messaging.core.unitofwork","unitofwork",0.38922457751311945,0.38922457751311945,11625,108,""
"org.axonframework.common.annotation","annotation",0.3398393943268007,0.3398393943268007,2579,3,""
"org.axonframework.common.infra","infra",0.3015997590417368,0.3015997590417368,1378,27,""
"org.axonframework.messaging.eventhandling","eventhandling",0.2531251543906533,0.2531251543906533,3012,471,""
"org.axonframework.common.configuration","configuration",0.2092458940025761,0.2092458940025761,3727,283,""
"org.axonframework.messaging.commandhandling","commandhandling",0.17664046518786483,0.17664046518786483,1497,297,""
"org.axonframework.messaging.core.annotation","annotation",0.14505110381486924,0.14505110381486924,512,467,""
"org.axonframework.messaging.core.conversion","conversion",0.12362366120986812,0.12362366120986812,70,21,""
"org.axonframework.conversion","conversion",0.1154933573468626,0.1154933573468626,468,21,""
"org.axonframework.messaging.queryhandling","queryhandling",0.09602878907950965,0.09602878907950965,688,533,""
"org.axonframework.messaging.eventhandling.conversion","conversion",0.095195513997355,0.095195513997355,19,35,""
"org.axonframework.messaging.eventhandling.processing.streaming.token","token",0.08975441170579643,0.08975441170579643,425,19,""
"org.axonframework.messaging.eventstreaming","eventstreaming",0.06224008802939134,0.06224008802939134,293,105,""
"org.axonframework.eventsourcing.eventstore","eventstore",0.062137694253617516,0.062137694253617516,224,716,""
"org.axonframework.messaging.monitoring","monitoring",0.06038358243954457,0.06038358243954457,81,22,""
"org.axonframework.modelling","modelling",0.053629759987470486,0.053629759987470486,125,182,""
"org.axonframework.messaging.eventhandling.processing.streaming.segmenting","segmenting",0.05206251818887123,0.05206251818887123,86,194,""
"org.axonframework.messaging.core.unitofwork.transaction","transaction",0.049072179310307315,0.049072179310307315,18,32,""
"org.axonframework.messaging.eventhandling.processing","processing",0.04565307035436544,0.04565307035436544,13,98,""
"org.axonframework.messaging.core.sequencing","sequencing",0.04423445746075892,0.04423445746075892,24,136,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store","store",0.04073176482509932,0.04073176482509932,28,10,""
"org.axonframework.messaging.core.interception.annotation","annotation",0.03817941140963724,0.03817941140963724,21,234,""
"org.axonframework.modelling.repository","repository",0.03664073164707282,0.03664073164707282,79,56,""
"org.axonframework.common.tx","tx",0.035540249133571705,0.035540249133571705,10,6,""
"org.axonframework.axonserver.connector","connector",0.03493633655829522,0.03493633655829522,60,344,""
"org.axonframework.messaging.eventhandling.configuration","configuration",0.034731015480568825,0.034731015480568825,84,422,""
"org.axonframework.messaging.core.interception","interception",0.03471560149726028,0.03471560149726028,42,1160,""
"org.axonframework.messaging.core.configuration.reflection","reflection",0.03418899102148664,0.03418899102148664,8,36,""
"org.axonframework.modelling.annotation","annotation",0.032180890587786115,0.032180890587786115,13,308,""
"org.axonframework.common.util","util",0.030866262642956447,0.030866262642956447,12,3,""
"org.axonframework.messaging.commandhandling.annotation","annotation",0.029642714381903506,0.029642714381903506,13,437,""
"org.axonframework.modelling.entity","entity",0.029280297231190806,0.029280297231190806,115,800,""
"org.axonframework.messaging.eventhandling.processing.errorhandling","errorhandling",0.027252131183358154,0.027252131183358154,13,8,""
"org.axonframework.common.jdbc","jdbc",0.026755246614128345,0.026755246614128345,21,19,""
"org.axonframework.messaging.core.correlation","correlation",0.025368924613986422,0.025368924613986422,15,82,""
"org.axonframework.common.property","property",0.025304404550876323,0.025304404550876323,19,15,""
"org.axonframework.eventsourcing.annotation","annotation",0.024023803895453777,0.024023803895453777,17,95,""
"org.axonframework.messaging.monitoring.configuration","configuration",0.02332064138155723,0.02332064138155723,21,439,""
"org.axonframework.eventsourcing","eventsourcing",0.022418277738400126,0.022418277738400126,34,185,""
"org.axonframework.messaging.commandhandling.distributed","distributed",0.02216588616359183,0.02216588616359183,31,322,""
"org.axonframework.messaging.queryhandling.distributed","distributed",0.021900056513737217,0.021900056513737217,38,513,""
"org.axonframework.modelling.entity.annotation","annotation",0.021754709023561802,0.021754709023561802,47,857,""
"org.axonframework.common.jpa","jpa",0.0216493871921763,0.0216493871921763,10,14,""
"org.axonframework.messaging.core.configuration","configuration",0.02136225241522311,0.02136225241522311,4,2694,""
"org.axonframework.messaging.eventhandling.annotation","annotation",0.021261102042323225,0.021261102042323225,16,480,""
"org.axonframework.axonserver.connector.util","util",0.020601321223363247,0.020601321223363247,20,17,""
"org.axonframework.messaging.commandhandling.configuration","configuration",0.02016638767560068,0.02016638767560068,11,292,""
"org.axonframework.messaging.queryhandling.configuration","configuration",0.02016638767560068,0.02016638767560068,11,292,""
"org.axonframework.messaging.eventhandling.processing.subscribing","subscribing",0.01886911772664116,0.01886911772664116,15,750,""
"org.axonframework.messaging.eventhandling.processing.streaming","streaming",0.01877525160822794,0.01877525160822794,4,16,""
"org.axonframework.messaging.tracing","tracing",0.018393644617639367,0.018393644617639367,136,68,""
"org.axonframework.messaging.eventhandling.interception","interception",0.017846967133575326,0.017846967133575326,4,218,""
"org.axonframework.common.lifecycle","lifecycle",0.017573812743590357,0.017573812743590357,8,4,""
"org.axonframework.messaging.eventhandling.gateway","gateway",0.01719234566792329,0.01719234566792329,9,112,""
"org.axonframework.messaging.commandhandling.gateway","gateway",0.016888001616872626,0.016888001616872626,20,191,""
"org.axonframework.conversion.jackson","jackson",0.01663568841064435,0.01663568841064435,7,21,""
