"name","shortName","pageRank","articleRank","betweenness","costEffectiveLazyForward","harmonicCloseness","closeness","hyperlinkInducedTopicSearchAuthority","hyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_90_Summary.cypher"
"/axon-test-5.0.3.jar","axon-test-5.0.3",0.15222359584859588,0.15219660729984835,5,0.9199999999999999,0.15,0.13333333333333333,0.10695962405280612,0.10695962405280612,1,3,""
"/axon-common-5.0.3.jar","axon-common-5.0.3",1.3158072135853853,1.2742091866608312,0,0,1,1,0.6721837812164791,0.6721837812164791,10,0,""
"/axon-tracing-opentelemetry-5.0.3.jar","axon-tracing-opentelemetry-5.0.3",0.15000000000000002,0.15000000000000002,0,1.17,0,0,0,0,0,2,""
"/axon-eventsourcing-5.0.3.jar","axon-eventsourcing-5.0.3",0.180771139042076,0.18052210105514396,6,0,0.35,0.32000000000000006,0.2650746678984786,0.2650746678984786,3,4,""
"/axon-conversion-5.0.3.jar","axon-conversion-5.0.3",0.20391595598664408,0.20265221607319564,6,0,0.6,0.5333333333333333,0.32037930145372073,0.32037930145372073,4,1,""
"/axon-messaging-5.0.3.jar","axon-messaging-5.0.3",0.7556667331640556,0.7377530708990688,1,0,0.7,0.7,0.5550279324525578,0.5550279324525578,7,2,""
"/axon-update-5.0.3.jar","axon-update-5.0.3",0.15889438339438344,0.15878642919939331,0,0,0.15,0.13333333333333333,0.10695962405280612,0.10695962405280612,1,1,""
"/axon-metrics-micrometer-5.0.3.jar","axon-metrics-micrometer-5.0.3",0.15000000000000002,0.15000000000000002,0,1,0,0,0,0,0,3,""
"/axon-server-connector-5.0.3.jar","axon-server-connector-5.0.3",0.15889438339438344,0.15878642919939331,2,1.04,0.15,0.13333333333333333,0.10695962405280612,0.10695962405280612,1,4,""
"/axon-modelling-5.0.3.jar","axon-modelling-5.0.3",0.1645497052937585,0.16446298903239903,2,0,0.33333333333333337,0.2777777777777778,0.16937896282072393,0.16937896282072393,2,3,""
"/axon-spring-boot-autoconfigure-5.0.3.jar","axon-spring-boot-autoconfigure-5.0.3",0.1530357142857143,0.15294025157232707,6,1.92,0.1,0.1,0.06477009747341517,0.06477009747341517,1,7,""
