"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"org.axonframework.messaging.core.unitofwork.ProcessingContext","ProcessingContext",0.516866532838946,0.516866532838946,227,5,""
"org.axonframework.messaging.core.Message","Message",0.427214963746341,0.427214963746341,229,6,""
"org.axonframework.messaging.core.MessageStream","MessageStream",0.34681208852823336,0.34681208852823336,134,21,""
"org.axonframework.messaging.eventhandling.EventMessage","EventMessage",0.2837481927063359,0.2837481927063359,133,3,""
"org.axonframework.common.infra.ComponentDescriptor","ComponentDescriptor",0.22352958624087585,0.22352958624087585,91,,""
"org.axonframework.common.annotation.Internal","Internal",0.17725482469580106,0.17725482469580106,128,,""
"org.axonframework.messaging.core.MessageStream$Empty","MessageStream$Empty",0.15230626584841972,0.15230626584841972,49,5,""
"org.axonframework.messaging.commandhandling.CommandMessage","CommandMessage",0.144604694272396,0.144604694272396,74,3,""
"org.axonframework.messaging.core.QualifiedName","QualifiedName",0.14279792570264763,0.14279792570264763,69,3,""
"org.axonframework.messaging.core.MessageType","MessageType",0.1340336779565486,0.1340336779565486,56,3,""
"org.axonframework.messaging.core.MessageStream$Single","MessageStream$Single",0.12089593741480303,0.12089593741480303,45,8,""
"org.axonframework.messaging.core.MessageStream$Entry","MessageStream$Entry",0.117277301797168,0.117277301797168,57,3,""
"org.axonframework.messaging.queryhandling.QueryMessage","QueryMessage",0.09410776040549906,0.09410776040549906,45,3,""
"org.axonframework.messaging.core.Context$ResourceKey","Context$ResourceKey",0.08973180707600188,0.08973180707600188,49,,""
"org.axonframework.messaging.core.MessageHandlerInterceptor","MessageHandlerInterceptor",0.08709003069608136,0.08709003069608136,34,4,""
"org.axonframework.common.configuration.Configuration","Configuration",0.08228679221454266,0.08228679221454266,99,3,""
"org.axonframework.messaging.commandhandling.CommandResultMessage","CommandResultMessage",0.08214342980877155,0.08214342980877155,37,4,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.TrackingToken","TrackingToken",0.0816891056769937,0.0816891056769937,56,4,""
"org.axonframework.common.infra.DescribableComponent","DescribableComponent",0.07602485898606595,0.07602485898606595,46,1,""
"org.axonframework.common.FutureUtils","FutureUtils",0.07442131176524623,0.07442131176524623,42,,""
"org.axonframework.messaging.core.MessageDispatchInterceptor","MessageDispatchInterceptor",0.072013216158227,0.072013216158227,31,4,""
"org.axonframework.messaging.core.annotation.MessageHandlingMember","MessageHandlingMember",0.06489433300648265,0.06489433300648265,38,4,""
"org.axonframework.messaging.core.MessageTypeResolver","MessageTypeResolver",0.06125994839693221,0.06125994839693221,31,4,""
"org.axonframework.messaging.core.MessageHandlerInterceptorChain","MessageHandlerInterceptorChain",0.05945180405628993,0.05945180405628993,19,3,""
"org.axonframework.messaging.queryhandling.QueryResponseMessage","QueryResponseMessage",0.05511963203361023,0.05511963203361023,29,4,""
"org.axonframework.messaging.core.Metadata","Metadata",0.055024015503580284,0.055024015503580284,40,1,""
"org.axonframework.messaging.core.unitofwork.UnitOfWorkFactory","UnitOfWorkFactory",0.05253606077230393,0.05253606077230393,25,2,""
"org.axonframework.messaging.core.annotation.ParameterResolver","ParameterResolver",0.04971339429327104,0.04971339429327104,47,1,""
"org.axonframework.messaging.core.annotation.ParameterResolverFactory","ParameterResolverFactory",0.04916754802781151,0.04916754802781151,41,1,""
"org.axonframework.messaging.commandhandling.CommandHandler","CommandHandler",0.048892708774599884,0.048892708774599884,23,5,""
"org.axonframework.conversion.Converter","Converter",0.04706246835826635,0.04706246835826635,40,1,""
"org.axonframework.messaging.eventhandling.EventHandlingComponent","EventHandlingComponent",0.04410307576617554,0.04410307576617554,17,5,""
"org.axonframework.messaging.core.conversion.MessageConverter","MessageConverter",0.04376627056490555,0.04376627056490555,23,2,""
"org.axonframework.messaging.monitoring.MessageMonitor","MessageMonitor",0.04343415436968476,0.04343415436968476,26,2,""
"org.axonframework.messaging.queryhandling.SubscriptionQueryUpdateMessage","SubscriptionQueryUpdateMessage",0.043004249638616536,0.043004249638616536,24,5,""
"org.axonframework.messaging.commandhandling.CommandBus","CommandBus",0.04130205849427557,0.04130205849427557,21,5,""
"org.axonframework.messaging.eventhandling.conversion.EventConverter","EventConverter",0.03942920106952864,0.03942920106952864,17,2,""
"org.axonframework.messaging.core.Context","Context",0.037871038075037916,0.037871038075037916,24,4,""
"org.axonframework.common.configuration.ComponentBuilder","ComponentBuilder",0.03767000746815657,0.03767000746815657,36,1,""
"org.axonframework.common.Registration","Registration",0.037451104766864994,0.037451104766864994,23,,""
"org.axonframework.messaging.core.unitofwork.UnitOfWork","UnitOfWork",0.037435743903243626,0.037435743903243626,17,10,""
"org.axonframework.messaging.core.sequencing.SequencingPolicy","SequencingPolicy",0.0371176562373204,0.0371176562373204,17,2,""
"org.axonframework.common.TypeReference","TypeReference",0.036837845663073875,0.036837845663073875,45,2,""
"org.axonframework.common.Assert","Assert",0.035690911379891006,0.035690911379891006,33,1,""
"org.axonframework.messaging.eventstreaming.StreamingCondition","StreamingCondition",0.03467091989563161,0.03467091989563161,13,5,""
"org.axonframework.messaging.eventhandling.GenericEventMessage","GenericEventMessage",0.033393048733382384,0.033393048733382384,13,10,""
"org.axonframework.messaging.eventhandling.processing.streaming.segmenting.Segment","Segment",0.03322776823875389,0.03322776823875389,23,4,""
"org.axonframework.messaging.core.unitofwork.ProcessingLifecycle$Phase","ProcessingLifecycle$Phase",0.0322742629373151,0.0322742629373151,17,,""
"org.axonframework.messaging.queryhandling.QueryBus","QueryBus",0.03222240361329795,0.03222240361329795,15,7,""
"org.axonframework.common.ObjectUtils","ObjectUtils",0.031615716368759664,0.031615716368759664,23,,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.TokenStore","TokenStore",0.03150157999608203,0.03150157999608203,17,3,""
"org.axonframework.messaging.core.unitofwork.ProcessingLifecycle$ErrorHandler","ProcessingLifecycle$ErrorHandler",0.031212280045844924,0.031212280045844924,14,2,""
"org.axonframework.messaging.eventhandling.EventSink","EventSink",0.02981877270149314,0.02981877270149314,14,3,""
"org.axonframework.eventsourcing.eventstore.TaggedEventMessage","TaggedEventMessage",0.02971782289870322,0.02971782289870322,15,2,""
"org.axonframework.common.BuilderUtils","BuilderUtils",0.02943265171189333,0.02943265171189333,32,3,""
"org.axonframework.messaging.eventstreaming.EventCriteria","EventCriteria",0.029346578796237994,0.029346578796237994,28,8,""
"org.axonframework.common.AxonConfigurationException","AxonConfigurationException",0.028775616070217672,0.028775616070217672,23,1,""
"org.axonframework.eventsourcing.eventstore.SourcingCondition","SourcingCondition",0.02871164354175854,0.02871164354175854,11,4,""
"org.axonframework.messaging.monitoring.MessageMonitor$MonitorCallback","MessageMonitor$MonitorCallback",0.0286863352478274,0.0286863352478274,21,1,""
"org.axonframework.messaging.queryhandling.QueryHandler","QueryHandler",0.02830923346872184,0.02830923346872184,13,5,""
"org.axonframework.messaging.core.MessageDispatchInterceptorChain","MessageDispatchInterceptorChain",0.027590594391613307,0.027590594391613307,9,3,""
"org.axonframework.modelling.entity.EntityMetamodel","EntityMetamodel",0.027244170694559484,0.027244170694559484,24,11,""
"org.axonframework.eventsourcing.eventstore.AppendCondition","AppendCondition",0.026708431534089475,0.026708431534089475,12,5,""
"org.axonframework.messaging.commandhandling.CommandHandlerRegistry","CommandHandlerRegistry",0.0262304762825038,0.0262304762825038,9,3,""
"org.axonframework.eventsourcing.eventstore.EventStorageEngine$AppendTransaction","EventStorageEngine$AppendTransaction",0.025738705591972385,0.025738705591972385,12,1,""
"org.axonframework.eventsourcing.eventstore.ConsistencyMarker","ConsistencyMarker",0.024265614424357516,0.024265614424357516,24,5,""
"org.axonframework.messaging.core.interception.annotation.MessageHandlerInterceptorMemberChain","MessageHandlerInterceptorMemberChain",0.023945332062308044,0.023945332062308044,7,10,""
"org.axonframework.eventsourcing.eventstore.EventStorageEngine","EventStorageEngine",0.02339613077410784,0.02339613077410784,11,11,""
"org.axonframework.common.configuration.ComponentRegistry","ComponentRegistry",0.023190975838393208,0.023190975838393208,43,12,""
"org.axonframework.common.ReflectionUtils","ReflectionUtils",0.02265346705615623,0.02265346705615623,26,4,""
"org.axonframework.messaging.core.annotation.AnnotatedHandlerInspector","AnnotatedHandlerInspector",0.021604677111916895,0.021604677111916895,5,16,""
"org.axonframework.common.configuration.ComponentDefinition","ComponentDefinition",0.02141604879799774,0.02141604879799774,21,7,""
"org.axonframework.messaging.eventstreaming.Tag","Tag",0.021318660567354143,0.021318660567354143,22,3,""
"org.axonframework.eventsourcing.eventstore.EventStoreTransaction","EventStoreTransaction",0.02102024613525349,0.02102024613525349,8,5,""
"org.axonframework.messaging.core.annotation.HandlerDefinition","HandlerDefinition",0.020287188227741643,0.020287188227741643,11,3,""
"org.axonframework.common.configuration.ComponentDefinition$IncompleteComponentDefinition","ComponentDefinition$IncompleteComponentDefinition",0.02008825473653289,0.02008825473653289,18,2,""
"org.axonframework.messaging.core.SimpleEntry","SimpleEntry",0.019858347028506307,0.019858347028506307,10,5,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.GlobalSequenceTrackingToken","GlobalSequenceTrackingToken",0.019599685199678394,0.019599685199678394,8,2,""
"org.axonframework.messaging.core.annotation.WrappedMessageHandlingMember","WrappedMessageHandlingMember",0.019319015332456904,0.019319015332456904,9,4,""
"org.axonframework.messaging.tracing.Span","Span",0.019274059676583626,0.019274059676583626,21,2,""
"org.axonframework.modelling.EntityEvolver","EntityEvolver",0.01915571541730892,0.01915571541730892,13,2,""
"org.axonframework.common.configuration.Component","Component",0.018734948676291188,0.018734948676291188,16,5,""
"org.axonframework.messaging.core.GenericMessage","GenericMessage",0.018599121223730027,0.018599121223730027,12,9,""
"org.axonframework.messaging.eventhandling.processing.errorhandling.ErrorHandler","ErrorHandler",0.01820080657087092,0.01820080657087092,7,1,""
"org.axonframework.messaging.commandhandling.NoHandlerForCommandException","NoHandlerForCommandException",0.01819303617395371,0.01819303617395371,6,2,""
"org.axonframework.common.StringUtils","StringUtils",0.0179990158681548,0.0179990158681548,10,,""
"org.axonframework.messaging.core.DelayedMessageStream","DelayedMessageStream",0.01795959558174579,0.01795959558174579,8,7,""
"org.axonframework.messaging.eventhandling.EventHandler","EventHandler",0.017656967403829125,0.017656967403829125,6,5,""
"org.axonframework.messaging.core.LegacyResources","LegacyResources",0.01735315029983458,0.01735315029983458,7,1,""
"org.axonframework.messaging.eventhandling.processing.streaming.segmenting.TrackerStatus","TrackerStatus",0.017243737611148564,0.017243737611148564,7,6,""
"org.axonframework.modelling.repository.ManagedEntity","ManagedEntity",0.016725769964067144,0.016725769964067144,12,,""
"org.axonframework.messaging.eventhandling.processing.streaming.pooled.WorkPackage","WorkPackage",0.01653483607339936,0.01653483607339936,8,22,""
"org.axonframework.messaging.eventstreaming.StreamableEventSource","StreamableEventSource",0.01602728820405807,0.01602728820405807,7,5,""
"org.axonframework.messaging.core.DefaultMessageDispatchInterceptorChain","DefaultMessageDispatchInterceptorChain",0.01538723420424605,0.01538723420424605,7,8,""
"org.axonframework.messaging.queryhandling.distributed.QueryBusConnector$Handler","QueryBusConnector$Handler",0.01535989516586925,0.01535989516586925,8,5,""
"org.axonframework.messaging.queryhandling.QueryHandlerRegistry","QueryHandlerRegistry",0.015295191976406834,0.015295191976406834,5,3,""
"org.axonframework.modelling.EntityIdResolver","EntityIdResolver",0.015200395343417562,0.015200395343417562,17,3,""
"org.axonframework.messaging.commandhandling.CommandHandlingComponent","CommandHandlingComponent",0.01509563289644038,0.01509563289644038,8,3,""
"org.axonframework.modelling.entity.child.EntityChildMetamodel","EntityChildMetamodel",0.014756894860169236,0.014756894860169236,11,11,""
"org.axonframework.eventsourcing.eventstore.EventStore","EventStore",0.014652597570248803,0.014652597570248803,9,5,""
"org.axonframework.common.configuration.ComponentDefinition$ComponentCreator","ComponentDefinition$ComponentCreator",0.014443685494296995,0.014443685494296995,7,2,""
"org.axonframework.messaging.eventhandling.processing.streaming.pooled.MaxSegmentProvider","MaxSegmentProvider",0.014285654212908136,0.014285654212908136,5,,""
"org.axonframework.messaging.eventhandling.EventBus","EventBus",0.014060901561334438,0.014060901561334438,8,3,""
"org.axonframework.messaging.core.interception.HandlerInterceptorRegistry","HandlerInterceptorRegistry",0.014033351394787636,0.014033351394787636,6,10,""
"org.axonframework.common.configuration.AxonConfiguration","AxonConfiguration",0.014006495656191036,0.014006495656191036,14,1,""
"org.axonframework.messaging.eventstreaming.TrackingTokenSource","TrackingTokenSource",0.013516876675330119,0.013516876675330119,6,2,""
"org.axonframework.messaging.commandhandling.GenericCommandResultMessage","GenericCommandResultMessage",0.013474497371109659,0.013474497371109659,4,8,""
"org.axonframework.common.tx.TransactionalExecutor","TransactionalExecutor",0.01318915047204752,0.01318915047204752,10,3,""
"org.axonframework.modelling.entity.EntityMetamodelBuilder","EntityMetamodelBuilder",0.012972508707356474,0.012972508707356474,8,6,""
"org.axonframework.messaging.eventhandling.TerminalEventMessage","TerminalEventMessage",0.012757142159402195,0.012757142159402195,4,4,""
"org.axonframework.messaging.eventhandling.DelegatingEventHandlingComponent","DelegatingEventHandlingComponent",0.012739314548701633,0.012739314548701633,4,7,""
"org.axonframework.common.annotation.AnnotationUtils","AnnotationUtils",0.012729297838670706,0.012729297838670706,16,1,""
"org.axonframework.eventsourcing.eventstore.EmptyAppendTransaction","EmptyAppendTransaction",0.01254179264761166,0.01254179264761166,3,2,""
"org.axonframework.messaging.eventstreaming.EventCriterion","EventCriterion",0.01233715347569624,0.01233715347569624,8,3,""
"org.axonframework.eventsourcing.eventstore.AggregateBasedConsistencyMarker","AggregateBasedConsistencyMarker",0.012103459459438748,0.012103459459438748,7,8,""
"org.axonframework.messaging.core.interception.DispatchInterceptorRegistry","DispatchInterceptorRegistry",0.01203249417449583,0.01203249417449583,6,11,""
"org.axonframework.common.configuration.ConfigurationEnhancer","ConfigurationEnhancer",0.01193820566798542,0.01193820566798542,29,1,""
"org.axonframework.messaging.core.correlation.CorrelationDataProvider","CorrelationDataProvider",0.011784902608598803,0.011784902608598803,9,1,""
"org.axonframework.messaging.monitoring.configuration.MessageMonitorRegistry","MessageMonitorRegistry",0.011635206258536542,0.011635206258536542,5,11,""
"org.axonframework.messaging.queryhandling.distributed.QueryBusConnector","QueryBusConnector",0.0115549953212075,0.0115549953212075,6,8,""
"org.axonframework.messaging.eventhandling.processing.streaming.pooled.WorkPackage$EventFilter","WorkPackage$EventFilter",0.011475090160695712,0.011475090160695712,4,3,""
"org.axonframework.common.configuration.Component$Identifier","Component$Identifier",0.011379524151816903,0.011379524151816903,21,2,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.ReplayToken","ReplayToken",0.01133139700196229,0.01133139700196229,5,3,""
"org.axonframework.messaging.core.unitofwork.transaction.TransactionalExecutorProvider","TransactionalExecutorProvider",0.01125533620699964,0.01125533620699964,5,3,""
"org.axonframework.messaging.commandhandling.annotation.CommandHandlingMember","CommandHandlingMember",0.010880249533013791,0.010880249533013791,3,2,""
"org.axonframework.modelling.entity.PolymorphicEntityMetamodelBuilder","PolymorphicEntityMetamodelBuilder",0.01085429411257006,0.01085429411257006,4,7,""
"org.axonframework.messaging.eventhandling.processing.errorhandling.ErrorContext","ErrorContext",0.010829746149181727,0.010829746149181727,5,2,""
"org.axonframework.messaging.eventhandling.processing.ProcessorEventHandlingComponents","ProcessorEventHandlingComponents",0.010745849590162632,0.010745849590162632,3,12,""
"org.axonframework.test.fixture.RecordingEventSink","RecordingEventSink",0.010597732552449021,0.010597732552449021,5,5,""
"org.axonframework.messaging.eventhandling.processing.EventProcessor","EventProcessor",0.010576947168348021,0.010576947168348021,7,1,""
"org.axonframework.messaging.commandhandling.distributed.CommandBusConnector$Handler","CommandBusConnector$Handler",0.010420671980922787,0.010420671980922787,6,2,""
"org.axonframework.messaging.tracing.SpanFactory","SpanFactory",0.010367477205440769,0.010367477205440769,16,3,""
"org.axonframework.messaging.core.DelegatingMessageStream","DelegatingMessageStream",0.010303111791863946,0.010303111791863946,6,2,""
"org.axonframework.eventsourcing.eventstore.AggregateBasedConsistencyMarker$AggregateSequencer","AggregateBasedConsistencyMarker$AggregateSequencer",0.010049848629320712,0.010049848629320712,5,1,""
"org.axonframework.conversion.ConversionException","ConversionException",0.010031998162469457,0.010031998162469457,20,1,""
"org.axonframework.test.fixture.RecordingComponentsRegistry","RecordingComponentsRegistry",0.010000613323613291,0.010000613323613291,8,3,""
"org.axonframework.messaging.commandhandling.gateway.CommandResult","CommandResult",0.009835248539719003,0.009835248539719003,7,3,""
