"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"org.axonframework.commandhandling","commandhandling","embeddingsNode2Vec","0.603652,-0.09704083,-0.14637098,-0.069794595,-0.4558863,0.45370844,-0.5582308,0.009500037,-0.05122275,-0.06586168,-0.11127419,0.090400636,-0.15321518,-0.03334692,0.28878197,-0.06919729,0.48736253,0.3660899,-0.17684057,0.07601909,-0.40360683,0.1718677,0.24816634,-0.23986769,-0.10224928,-0.46488777,0.11088343,0.10155478,-0.062259115,0.022268541,0.48315683,-0.012048937",""
"org.axonframework.commandhandling.callbacks","callbacks","embeddingsNode2Vec","0.58979553,0.133645,-0.24334288,-0.04764171,-0.46275476,0.6297771,-0.28985348,0.20505784,-0.04481262,-0.13622998,-0.4612517,0.12100847,-0.048658483,-0.15269525,0.33485726,-0.08753648,0.7119463,0.3187003,-0.4177012,0.11576531,-0.45667708,0.0072365515,0.4057716,-0.2788344,-0.16907711,-0.54334545,0.50991994,0.11288934,-0.16451842,0.296913,0.592138,0.13952488",""
"org.axonframework.commandhandling.distributed","distributed","embeddingsNode2Vec","0.5009807,0.11124832,-0.4604771,0.48551273,-0.17337458,0.26617864,-0.48496085,0.040149793,-0.23373738,-0.050600104,-0.2369977,0.19648008,-0.24677853,-0.12970059,0.35227966,-0.06991287,0.48928434,0.6323648,-0.20789318,0.094989024,-0.105047286,0.036883626,0.21347561,-0.45966777,-0.36993465,-0.43076488,-0.051376093,0.22774364,-0.31352335,0.037294734,0.41981146,-0.16567196",""
"org.axonframework.commandhandling.distributed.commandfilter","commandfilter","embeddingsNode2Vec","0.39509588,0.043946534,-0.338455,0.5184526,-0.1660762,0.5288618,-0.47741875,-0.21389233,-0.41815248,0.1908711,-0.20828106,-0.002300828,-0.22083838,-0.15125798,0.52572,-0.13703042,0.7412149,0.8466025,-0.16976735,0.10507526,-0.29637372,0.14216334,0.33501622,-0.3592053,-0.5820539,-0.56053466,-0.011908232,0.5443409,-0.23672271,0.12136912,0.5399888,-0.18741326",""
"org.axonframework.commandhandling.gateway","gateway","embeddingsNode2Vec","0.68953216,0.10247272,-0.13648292,0.15122294,-0.31567436,0.60766894,-0.32013384,-0.010915366,0.18566372,-0.13197425,-0.6055814,0.04196477,0.10034214,-0.25030804,0.28453735,0.03343883,0.49879038,0.20991197,-0.2985416,0.16399701,-0.33842918,-0.18292779,0.20356946,-0.31380156,-0.22545508,-0.49896118,0.39990896,-0.10309216,-0.16319646,0.40462685,0.32407337,0.18886994",""
"org.axonframework.common","common","embeddingsNode2Vec","0.48926577,-0.11593865,-0.054154087,0.3052128,-0.29869306,0.4577128,-0.42478326,-0.07556882,-0.05464297,-0.09204752,-0.4338378,0.0030449997,-0.14757839,-0.035865873,0.11973559,0.22110665,-0.06193327,-0.08389604,-0.2496656,-0.0854277,-0.13510661,-0.2651525,0.11146783,-0.384176,0.24112384,-0.44452935,-0.06452099,0.14425912,-0.052869786,0.010581632,0.32356778,0.17801544",""
"org.axonframework.common.annotation","annotation","embeddingsNode2Vec","0.69681644,-0.026120601,-0.29768327,0.34181142,-0.44521838,0.47420263,-0.7536339,-0.421509,-0.13705453,0.24609537,0.18269001,0.06577791,-0.12096772,-0.26898414,0.3131918,0.057303667,0.19192974,0.12324731,0.067320794,0.30284667,0.088027366,-0.1715113,0.37487346,-0.17417896,0.226214,-0.36508805,0.4126742,0.29725608,-0.15240324,-0.05191849,0.19288489,-0.037447058",""
"org.axonframework.common.caching","caching","embeddingsNode2Vec","0.60529864,-0.14069296,-0.052134555,-0.019760422,-0.20652601,0.80536395,-0.46643704,-0.3210177,0.07405454,-0.050132774,-0.13477772,-0.09940614,0.025414634,-0.057599403,0.29584044,0.24725924,0.040895283,-0.026417712,-0.0626428,0.11512925,0.03253462,-0.17073986,0.25454774,-0.115639105,0.13850754,-0.30672672,-0.018568574,0.010772864,0.1536997,0.08898878,0.36481348,0.117969245",""
"org.axonframework.common.digest","digest","embeddingsNode2Vec","0.3484763,0.02921849,-0.2074526,0.23657992,-0.12492725,0.57251304,-0.59694135,-0.029319862,0.027445208,0.07448385,-0.26216078,0.0009598713,-0.066827275,0.068998165,0.3070754,0.37369427,0.2077345,0.12939915,-0.14909779,0.06971977,0.032921493,0.0948765,0.16045713,-0.17969689,-0.024360128,-0.3083993,-0.3313615,0.08131839,0.016837735,-0.066804,0.39754152,-0.067048095",""
"org.axonframework.common.io","io","embeddingsNode2Vec","0.21273433,-0.12716073,-0.3941619,0.19133082,-0.21301042,0.50022495,-0.7099517,0.16823514,-0.12421016,-0.12770301,-0.1472835,-0.015676478,-0.25498837,-0.005996066,0.0841447,0.2725841,0.07483497,-0.083440885,-0.260073,0.12054023,0.27593592,-0.1471228,0.063321166,-0.36811408,0.16197957,-0.30700156,-0.35181952,-0.091749564,-0.1916731,-0.12828475,0.25173345,0.20967108",""
