"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"org.axonframework.commandhandling","commandhandling","embeddingsFastRandomProjection","0.26381058,-0.21407163,-0.051873103,-0.2189437,-0.032566972,-0.30387533,0.07134731,-0.6239082,0.120787024,-0.030261785,0.21304274,-0.28205332,-0.26033083,0.096651584,-0.34591553,0.066814214,-0.27104843,0.009630049,-0.23726338,0.2625029,-0.5165225,0.72417736,0.61645764,-0.898144,0.10231022,0.22740231,0.20274049,-0.41141248,0.010604359,-0.33270687,0.36703682,0.31737047",""
"org.axonframework.commandhandling.callbacks","callbacks","embeddingsFastRandomProjection","0.20709965,-0.27996945,0.0915856,-0.07498977,-0.019443715,-0.030410212,0.039808586,-0.68631047,-0.009439133,-0.087455295,0.21026576,-0.3762173,-0.3605431,0.14627363,-0.234901,0.11698436,-0.31186593,-0.1494621,-0.15365689,0.26362127,-0.5263398,0.7330405,0.60224533,-0.9336326,0.32788682,0.27116114,0.088598385,-0.4194343,-0.055152323,-0.12094051,0.33219683,0.25334167",""
"org.axonframework.commandhandling.distributed","distributed","embeddingsFastRandomProjection","0.274636,-0.114411965,-0.076219276,-0.10908654,-0.0033539084,-0.07213316,-0.10001797,-0.6622118,0.052510843,0.021884508,0.023472,-0.3123709,-0.36465436,0.11040683,-0.2964201,0.11331978,-0.18985036,-0.17532407,-0.21103245,0.25531417,-0.5235484,0.632329,0.5427363,-0.8845078,0.09207182,0.20620793,0.24808016,-0.4404289,0.045067094,-0.42666608,0.24253003,0.32042056",""
"org.axonframework.commandhandling.distributed.commandfilter","commandfilter","embeddingsFastRandomProjection","0.13662933,-0.24026647,-0.056149982,-0.07208022,0.057813,0.06290838,-0.066636674,-0.52778476,-0.08550893,0.07063761,0.06718469,-0.30518368,-0.54314935,0.16856255,-0.23744832,0.23060937,-0.32791847,-0.39150372,-0.113634706,0.31464827,-0.4267229,0.61287504,0.38359183,-0.8296031,0.29214427,0.15397908,0.17004922,-0.42861533,-0.17413157,-0.37248045,0.11963731,0.2771505",""
"org.axonframework.commandhandling.gateway","gateway","embeddingsFastRandomProjection","0.23006243,-0.21892968,0.04083361,-0.13990463,-0.015929598,-0.14105655,0.038090065,-0.74073195,0.089075685,-0.16886115,0.24840635,-0.33078945,-0.20603961,0.19737846,-0.23176657,0.10978557,-0.23921944,0.0024738926,-0.23995245,0.24613309,-0.5024134,0.69619226,0.6217927,-0.9235321,0.19120833,0.23629436,0.16211073,-0.31710485,0.09463353,-0.24027587,0.39468834,0.26169893",""
"org.axonframework.common","common","embeddingsFastRandomProjection","0.3573048,0.036255583,-0.21762255,-0.25576472,-0.09924732,-0.40448642,-0.07789247,-0.44837084,0.22713429,0.06591267,0.061748907,-0.09029615,-0.34490815,0.08523666,-0.63433945,-0.11157043,-0.049085744,0.25934097,-0.32032695,0.20145659,-0.41791368,0.7406961,0.6222058,-0.6396686,-0.12582345,0.1972418,0.44150215,-0.32876122,0.10204582,-0.49560294,0.23017839,0.4334572",""
"org.axonframework.common.annotation","annotation","embeddingsFastRandomProjection","0.19250125,-0.12536918,-0.007435793,-0.16880062,0.077065416,-0.285734,0.14721355,-0.4663063,0.17749318,-0.007465884,0.24219748,-0.22999834,-0.17761278,0.29242525,-0.5155912,0.12382446,-0.08657227,0.44374645,-0.31363928,0.32387084,-0.6046028,0.74998605,0.694638,-0.74908364,0.05559438,0.18803515,0.11535372,-0.3906684,0.24808992,-0.40071845,0.28742445,0.18652725",""
"org.axonframework.common.caching","caching","embeddingsFastRandomProjection","0.24021322,-0.0031882618,-0.10941021,-0.24513566,0.07876363,-0.36463207,-0.09100229,-0.3072374,0.2654006,0.0042928103,0.376227,-0.35660124,-0.21750805,0.22589122,-0.5560279,0.20513475,-0.18517265,0.41823775,-0.2525409,0.13872136,-0.57619697,0.76720744,0.6238631,-0.64048946,-0.06854808,0.16799518,0.13970236,-0.44650298,0.12814926,-0.33955705,0.2510016,0.19183388",""
"org.axonframework.common.digest","digest","embeddingsFastRandomProjection","0.35432392,-0.022918701,-0.19429302,-0.112149805,-0.025877176,-0.31455553,-0.04178054,-0.5296436,0.19700049,0.047170408,0.120328836,-0.20995733,-0.3156604,0.1342551,-0.4583573,0.05084741,-0.22456548,0.07155585,-0.3347062,0.29933363,-0.37490183,0.7570507,0.56209457,-0.7431171,-0.054795027,0.15958065,0.407792,-0.31834114,-0.12278957,-0.569301,0.13119815,0.35774755",""
"org.axonframework.common.io","io","embeddingsFastRandomProjection","0.28714257,0.3103034,-0.3434131,-0.1505827,-0.1136474,-0.35378903,-0.13092679,-0.22906695,0.21136157,-0.014273521,-0.06290843,-0.09426987,-0.2607714,0.18643606,-0.76137793,0.039964333,0.20756158,0.45927665,-0.5129613,-0.26685417,-0.032245927,0.6601546,0.4635291,-0.31040105,-0.33915272,0.076250516,0.6574994,0.22686058,0.14841326,-0.6288974,-0.0880674,0.2597317",""
