"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"axon-test-5.0.2","axon-test-5.0.2","embeddingsFastRandomProjection","0.009627614,-0.53665787,0.20551887,-0.61778843,-0.634905,0.24750112,0.23623948,0.29919422,0.21229425,-0.2749805,0.59621507,0.6700084,0.008051122,-0.35668436,-0.6873078,-0.08072327",""
"axon-update-5.0.2","axon-update-5.0.2","embeddingsFastRandomProjection","0.011370711,-0.48831934,0.12632498,-0.46803078,-0.57009757,0.105635256,0.18877637,0.24624407,0.264808,-0.2784135,0.449419,0.54059577,0.013770251,-0.3330923,-0.61147296,-0.06894732",""
"axon-spring-boot-autoconfigure-5.0.2","axon-spring-boot-autoconfigure-5.0.2","embeddingsFastRandomProjection","0.011698,-0.71182793,0.18379977,-0.6227503,-0.8134037,0.09172981,0.24549901,0.31775546,0.3923366,-0.4344009,0.6034852,0.7100959,0.01433008,-0.50311756,-0.86625504,-0.09683183",""
"axon-messaging-5.0.2","axon-messaging-5.0.2","embeddingsFastRandomProjection","0.0084641,-0.54884845,0.19619107,-0.5303395,-0.6344948,0.12147862,0.18995436,0.23828655,0.24760078,-0.33225086,0.5203254,0.54509073,0.0075156456,-0.40463024,-0.6667698,-0.06758398",""
"axon-conversion-5.0.2","axon-conversion-5.0.2","embeddingsFastRandomProjection","0.0110535715,-0.5410718,0.21186629,-0.6227038,-0.6426792,0.24378063,0.23418862,0.29626724,0.21045823,-0.28178284,0.60434794,0.66456264,0.009635083,-0.36492008,-0.6914267,-0.07950856",""
"axon-metrics-micrometer-5.0.2","axon-metrics-micrometer-5.0.2","embeddingsFastRandomProjection","0.0071410974,-0.41600242,0.20041154,-0.5416951,-0.5007644,0.2667211,0.19769342,0.24635208,0.11513065,-0.19663462,0.5269355,0.55999357,0.0037926086,-0.2726938,-0.5417898,-0.065250784",""
"axon-modelling-5.0.2","axon-modelling-5.0.2","embeddingsFastRandomProjection","0.010710626,-0.6226398,0.20687376,-0.6427527,-0.7212032,0.20105028,0.2527593,0.32086185,0.29256856,-0.34671468,0.62046015,0.7116797,0.010480491,-0.42704475,-0.78129745,-0.088131875",""
"axon-eventsourcing-5.0.2","axon-eventsourcing-5.0.2","embeddingsFastRandomProjection","0.0106169,-0.6393471,0.21390747,-0.6538855,-0.75554144,0.1833353,0.24029447,0.30715483,0.28616098,-0.35633644,0.6313979,0.7016952,0.009940987,-0.4497944,-0.7935368,-0.085469894",""
"axon-server-connector-5.0.2","axon-server-connector-5.0.2","embeddingsFastRandomProjection","0.01026111,-0.59054816,0.22380951,-0.63805044,-0.6840715,0.225906,0.245657,0.30762777,0.25098655,-0.32717124,0.62157273,0.6846248,0.008836734,-0.4080155,-0.7430888,-0.08361069",""
"axon-common-5.0.2","axon-common-5.0.2","embeddingsFastRandomProjection","0.0076737534,-0.50685906,0.26187068,-0.6060765,-0.6002452,0.25127065,0.20154892,0.24488014,0.13429557,-0.2797553,0.60338503,0.5738368,0.002949357,-0.36813822,-0.6313747,-0.067606315",""
"axon-tracing-opentelemetry-5.0.2","axon-tracing-opentelemetry-5.0.2","embeddingsFastRandomProjection","0.0068776933,-0.40311822,0.19884092,-0.53082955,-0.48594224,0.2654431,0.19265741,0.23956132,0.10632387,-0.18939245,0.51696587,0.5455028,0.0033970736,-0.26436293,-0.52559376,-0.06333718",""
