"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"org.axonframework.test.fixture.AxonTestPhase$Then","AxonTestPhase$Then","embeddingsFastRandomProjection","-0.36568695,0.07494676,0.028277332,0.3996717,0.05488655,0.14986078,-0.43992418,0.21364291,0.36964366,0.15106517,0.0006766319,-0.07609114,-0.0040739328,0.004232964,-0.24266227,0.011656705,0.21042459,-0.13519654,0.33719036,-0.02848697,0.28335094,0.16353302,-0.29433095,0.12881088,-0.43357277,-0.28571928,-0.07546368,-0.027749874,-0.44901925,-0.056913517,0.27732548,0.21664594,-0.3564105,-0.10114109,-0.14845553,-0.21567956,0.22683343,0.052028637,-0.598722,-0.20411187,0.06410818,-0.045917027,-0.2801776,-0.032702945,0.04856188,0.048276402,0.22669949,-0.07973572,-0.4102704,0.21822676,0.31218642,-0.11955438,0.036096085,-0.0063358806,0.034118656,0.27819443,-0.34241056,0.14679717,0.17079891,0.0049567446,0.13012703,0.052209057,-0.27525726,0.13600433",""
"org.axonframework.test.fixture.AxonTestPhase$Then$Message","AxonTestPhase$Then$Message","embeddingsFastRandomProjection","-0.20932215,0.084480174,0.118954256,0.65212417,0.14813043,0.22875005,-0.2222895,0.2548509,0.2318472,0.0332995,0.15168089,-0.21470216,-0.025080837,0.0789172,-0.18048552,-0.014165549,-0.06610624,-0.027154848,0.19178717,-0.099696316,0.17012627,-0.052921977,-0.25196147,-0.05381614,-0.2972899,-0.23818606,-0.1591897,0.21594504,-0.4494459,-0.063931756,-0.047142256,0.31183052,-0.1072897,-0.21188524,-0.105278075,-0.02572661,0.1651194,0.27233827,-0.5823615,-0.33382878,0.07926136,-0.1390838,-0.4109374,0.0059773987,0.058560915,-0.078162864,0.06639062,0.025999777,-0.54729927,0.08239464,0.20365584,0.3029334,0.16907519,-0.14886487,-0.021435056,0.4941262,-0.24541116,0.30873573,0.20485541,0.0281691,0.22743294,-0.07512151,-0.22757626,0.030872956",""
"org.axonframework.test.fixture.AxonTestPhase$Then$Command","AxonTestPhase$Then$Command","embeddingsFastRandomProjection","-0.16792533,-0.044984512,0.047074273,0.30380452,0.10960375,0.13145703,-0.10572576,0.17897843,0.21483228,0.11065015,0.2296329,-0.16253574,0.17351815,0.042104013,-0.07498691,-0.0032966025,0.03177292,-0.043037422,0.06471606,-0.25541237,0.19522238,0.1403717,-0.19934154,-0.12964655,-0.23379254,-0.0026830435,-0.20358689,0.07730376,-0.2724317,0.050390657,-0.0680929,0.09726636,-0.04026981,-0.09104114,-0.25069058,-0.06409678,0.2845508,0.25190607,-0.507431,-0.32213926,0.07461785,-0.1301558,-0.1319521,-0.08393427,-0.15004206,0.06321056,0.08950094,-0.083740294,-0.43319464,0.18031299,0.20025498,0.32617852,0.08606493,-0.22964974,-0.1161598,0.12586528,-0.22175251,0.02049179,0.040330686,-0.08204836,0.14635271,-0.020069746,-0.0073149055,0.0038821474",""
"org.axonframework.test.fixture.AxonTestPhase$Then$Event","AxonTestPhase$Then$Event","embeddingsFastRandomProjection","-0.2787221,-0.08542231,0.10851574,0.26453277,-0.07555402,0.3761447,-0.41820642,0.18642457,0.34282264,-0.03932762,-0.018004522,-0.22212271,-0.07026492,-0.0069627184,-0.006581895,-0.08040755,0.16587418,-0.03069792,0.18215336,0.2422567,0.06801943,-0.1993114,-0.3333145,0.08182844,-0.104511864,-0.13668013,-0.05436599,-0.06739277,-0.42085573,-0.068483025,0.1012005,0.38683665,-0.34182447,-0.07122994,0.16407816,-0.13090757,0.06750559,-0.043206695,-0.284979,-0.19890447,0.07581701,-0.021444106,-0.36174837,-0.070202045,0.1265298,-0.112641945,0.16309598,-0.0035341028,-0.19998688,0.14274366,0.28019392,-0.14235361,0.17868255,0.15151905,0.11203511,0.4300815,-0.32602444,0.21288483,0.3123179,0.1981929,-0.011801086,0.0063291155,-0.32327187,0.01699363",""
"org.axonframework.test.fixture.AxonTestPhase$Then$Nothing","AxonTestPhase$Then$Nothing","embeddingsFastRandomProjection","-0.465797,0.03768141,0.006799085,0.019011568,0.034846075,0.002263859,-0.3593185,0.16184705,0.049721755,0.24644193,-0.18039772,0.39428243,-0.08619191,-0.11956254,-0.38551763,0.15868121,0.3902473,-0.07695175,0.3431429,0.11805587,0.34337544,0.41024536,-0.25034606,0.17866938,-0.45445436,-0.31205627,-0.16810383,-0.11719453,-0.2531238,-0.102998465,0.42351538,-0.15148504,-0.46844417,-0.084276766,0.08327583,-0.2804704,0.22948998,-0.2716437,-0.44893116,0.012251992,0.041624736,0.14140108,-0.14842899,-0.016160779,0.02886266,0.0016422626,0.36746922,-0.07204303,-0.16392869,0.16359587,0.31539392,-0.53511417,-0.07591128,0.16761048,0.13025428,-0.039068043,-0.15991105,-0.12682843,0.08930467,0.15317523,-0.028994944,-0.09187955,-0.1004626,0.16284789",""
"org.axonframework.test.fixture.AxonTestPhase$Then$MessageAssertions","AxonTestPhase$Then$MessageAssertions","embeddingsFastRandomProjection","-0.18956222,0.030647166,-0.09017658,0.6735214,0.2030021,0.27967072,-0.14281747,0.28852192,0.09418357,0.044799924,0.16930483,-0.16893783,-0.14603128,0.10672341,-0.2799549,-0.16239642,-0.1717948,-0.026211772,0.2790833,-0.047474287,-0.0015896708,0.029662834,-0.11394115,0.08038571,-0.31601787,-0.19337574,-0.34960008,0.2817903,-0.35186973,0.06736311,-0.18186677,0.24746293,-0.11474967,-0.23518325,-0.31632662,0.05347974,0.08361408,0.23297372,-0.40121096,-0.09936938,0.012922831,-0.17397493,-0.25175408,0.20446146,0.02460783,-0.048157513,0.2001516,0.019314691,-0.38801283,0.01020126,-0.006926857,0.35149443,0.18127759,-0.34350157,-0.02589839,0.5352001,-0.011930883,0.30480307,0.1543589,0.07633055,0.1257399,-0.33622497,-0.22775762,-0.14622672",""
"org.axonframework.test.fixture.AxonTestPhase$When$Nothing","AxonTestPhase$When$Nothing","embeddingsFastRandomProjection","-0.38579193,-0.18524209,-0.23455907,-0.27525553,-0.099152826,-0.111130334,-0.19647509,0.13103458,0.12796369,0.2396399,-0.21110784,0.31903192,-0.0054260753,-0.11858162,-0.25300935,0.07634772,0.43988198,-0.1407183,0.39650005,0.19206186,0.29901,0.45289686,-0.19111893,0.2153418,-0.33305264,-0.11887508,-0.22069982,-0.37440056,-0.19884615,-0.08732354,0.38185647,-0.037590973,-0.41577506,-0.05510542,-0.06141791,-0.38329065,0.04641581,-0.33883283,-0.20884348,0.16940127,-0.07400602,-0.007849042,0.063802905,0.048771754,-0.0025030524,0.11888312,0.2142697,-0.23806313,0.037582267,0.30158442,0.38649988,-0.62136376,-0.03423744,0.2313676,0.10699027,-0.18851739,-0.30340904,-0.3965116,-0.029452484,0.018715773,-0.08327268,0.0600181,-0.002793595,0.22274415",""
"org.axonframework.test.fixture.AxonTestPhase$When","AxonTestPhase$When","embeddingsFastRandomProjection","-0.25810438,-0.12961498,-0.22221604,-0.27537474,0.012396845,-0.093041465,-0.20888491,0.024504652,0.21731827,0.18633245,-0.17739354,0.2044816,0.029266238,-0.081908375,-0.3678756,0.21924496,0.371118,-0.1608469,0.2022258,0.16119081,0.322424,0.39168394,-0.13975745,0.21778546,-0.40560687,-0.083361275,-0.22040251,-0.3269463,-0.25263232,-0.14966804,0.38149428,-0.0526381,-0.42230392,-0.14774641,0.038870536,-0.29908103,0.1748701,-0.44241607,-0.16375351,0.010214344,-0.11869597,-0.014505423,0.00069957227,-0.025812283,-0.048595347,0.12122538,0.25525913,-0.20628163,0.035109166,0.2879134,0.37182003,-0.5821825,-0.18019032,0.21424258,0.16482958,-0.23724855,-0.22331579,-0.32945144,0.11045193,-0.022881418,0.04058993,0.015675765,0.0422605,0.20104823",""
"org.axonframework.messaging.core.Metadata","Metadata","embeddingsFastRandomProjection","-0.20385681,-0.11527457,0.041592494,-0.053778674,0.2301869,-0.19307475,-0.0009423867,-0.09046166,-0.14293441,0.05800262,-0.07275443,0.13643211,0.023085747,-0.11348541,-0.47047058,0.28797475,0.34903634,-0.20107302,0.31053704,0.05189009,0.11509629,0.42710185,0.004688181,-0.22419947,-0.5692644,-0.027742028,-0.5157033,-0.16192822,-0.25984424,-0.10312696,0.3986377,-0.18374445,-0.4367278,-0.1039412,0.2920416,-0.17290372,0.22200082,-0.37631533,-0.07039428,-0.10853525,0.045653567,-0.15857838,-0.037004806,-0.17929025,0.019650888,0.017692618,0.17250799,-0.24766023,-0.22016205,0.14917573,0.3017452,-0.06350683,-0.26823926,0.27813104,0.110110566,-0.2180863,-0.043983806,-0.50679827,-0.073715836,0.018043766,0.009841643,-0.17441812,-0.07670822,0.11102586",""
"org.axonframework.messaging.eventhandling.EventMessage","EventMessage","embeddingsFastRandomProjection","-0.11128782,0.13717318,0.08492692,-0.0017220601,0.39811096,0.18812636,-0.10578721,-0.3978306,0.2622914,0.1609365,-0.2832452,-0.2933388,0.07216942,-0.09658006,-0.17421606,0.27002728,-0.08828607,-0.1931591,0.3253773,-0.0760953,0.0059904493,0.6113067,0.4049695,0.21132882,0.066264585,-0.098689795,-0.5955431,-0.0030569378,-0.32000476,-0.010663337,0.15414733,0.15979199,-0.59530556,-0.09136302,-0.14245349,0.16916153,0.024634205,-0.12451042,-0.15618536,-0.3113308,0.063475326,-0.2878474,-0.24509011,0.23290515,-0.22889704,0.030598368,-0.09222069,-0.11196032,-0.11690765,0.09517833,-0.14952071,0.053955525,-0.024777815,-0.090344705,0.0649524,0.14060225,-0.038268223,-0.35013598,0.08631849,0.07448068,-0.038793243,-0.12759668,-0.036588944,-0.12529707",""
"org.axonframework.test.fixture.AxonTestPhase$When$Command","AxonTestPhase$When$Command","embeddingsFastRandomProjection","-0.40285677,-0.11793817,-0.28047702,-0.14590824,-0.07361756,-0.13583282,-0.14033478,0.10776953,0.25347355,0.17632939,-0.09231099,0.17346182,0.06372133,-0.04778414,-0.14177991,0.08132595,0.3963282,-0.14824955,0.32537144,0.07069517,0.35937467,0.45752662,-0.20610157,0.19669768,-0.32263502,-0.041421082,-0.16040969,-0.434025,-0.3539294,-0.016757593,0.24189189,0.031781107,-0.366543,-0.07082291,-0.3028231,-0.35724849,0.15743032,-0.25621673,-0.27560294,-0.04435085,0.01766105,-0.08070421,0.05118998,0.005042311,-0.06473623,0.19036752,0.16872647,-0.26019347,-0.09899567,0.401447,0.40132594,-0.34259707,-0.04125106,0.06932058,0.0059617646,-0.111223176,-0.37505487,-0.36095983,-0.013989136,-0.079489246,-0.052824132,0.16701177,0.046333425,0.2789036",""
"org.axonframework.test.fixture.AxonTestPhase$When$Event","AxonTestPhase$When$Event","embeddingsFastRandomProjection","-0.29583403,-0.19502151,-0.18020366,-0.28099105,-0.10977127,-0.05718164,-0.20188849,0.016463172,0.2270067,0.1651488,-0.26163322,0.18536435,-0.087688096,-0.08659002,-0.22561383,0.077135205,0.44059986,-0.10807827,0.3348559,0.25985712,0.25548774,0.34903523,-0.15811053,0.22946917,-0.3113993,-0.070872255,-0.19124371,-0.4806273,-0.26475167,-0.114642754,0.35151815,0.11295375,-0.42679948,-0.10231381,0.028287433,-0.34470022,0.016402394,-0.40534127,-0.083248235,0.02964013,-0.09318615,-0.02035338,0.045586776,-0.03629057,0.08136902,0.046526544,0.123147786,-0.23201022,0.09575584,0.32270512,0.39250362,-0.6294412,-0.09789801,0.2635199,0.1296875,-0.12653717,-0.3208611,-0.30274218,0.051435184,0.026984898,-0.07744147,0.050826564,0.037136976,0.2358639",""
"org.axonframework.test.fixture.AxonTestPhase$Setup","AxonTestPhase$Setup","embeddingsFastRandomProjection","-0.34408933,0.13174045,0.022556365,0.62519455,-0.02468156,0.069872364,-0.29028124,0.2630755,0.11204001,0.060088217,0.018347327,0.09508172,-0.26304358,-0.022050079,-0.3626859,0.14622669,-0.0035030618,0.0057062134,0.2980887,-0.014372334,0.102971315,0.09715103,-0.3162517,0.17890625,-0.4674871,-0.22928125,-0.22654478,0.16877714,-0.3018223,-0.07756436,0.003121052,0.11061849,-0.16513805,-0.35266206,-0.06902926,-0.14981581,0.11451158,-0.103697725,-0.39797235,-0.22190265,0.005773414,0.042731665,-0.2690689,0.062812485,0.18612245,-0.08455143,0.31567162,0.010563178,-0.48607045,0.09334497,0.17763874,0.047149144,0.005916957,-0.13158895,-0.031277623,0.41449994,-0.080665454,0.28794932,0.2827598,0.07275831,0.20361957,-0.25684074,-0.1742762,0.0033066142",""
"org.axonframework.messaging.commandhandling.CommandResultMessage","CommandResultMessage","embeddingsFastRandomProjection","-0.20249277,-0.06602299,0.11752485,-0.035735793,0.5983227,-0.07537354,0.12946124,0.29386336,0.016621217,0.044318452,-0.09984271,0.04800132,0.020001866,-0.009677957,-0.29409668,0.23459248,0.61096513,0.21137522,0.10751801,-0.22265732,0.19154572,0.44728625,0.13244133,-0.34209055,-0.48315609,-0.041039873,-0.4663946,-0.035602268,-0.055543773,-0.08176183,0.13478294,-0.26110154,-0.482706,0.24988514,0.38620207,0.022643574,0.1634556,0.24478792,-0.22769022,0.0076782554,0.09201422,-0.19057073,-0.12637557,-0.09951957,-0.11761351,0.04962573,0.2567566,-0.075853586,-0.21016021,-0.08523306,0.035367034,0.47107026,-0.1521449,0.073925495,0.07418074,-0.19622345,0.014121585,-0.08689235,-0.41188222,-0.014325028,-0.01570082,-0.17772871,0.13182013,0.13226156",""
"org.axonframework.test.matchers.FieldFilter","FieldFilter","embeddingsFastRandomProjection","-0.2344735,-0.116773225,-0.28327394,0.6072573,0.06980445,-0.094846405,-0.12628299,0.46975812,-0.26336554,0.07543757,0.07821827,-0.116510764,-0.10526707,0.17909287,-0.32434505,0.019763885,-0.25773054,-0.048255228,0.33342218,0.012404755,-0.12295488,-0.067992754,-0.035967685,0.066488884,-0.454234,-0.07820675,-0.14069344,0.19384933,-0.16336463,0.23079467,-0.11115917,0.059209704,0.0808492,-0.29000112,-0.19621997,-0.20501924,0.101170376,-0.081407174,-0.16195557,0.12842995,-0.026765727,0.02033566,-0.15847214,0.11095362,0.10282273,-0.14588788,0.17928772,-0.09481695,-0.26176614,0.0168115,0.025230862,0.13104622,0.07896656,-0.0054692626,-0.17251034,0.4418521,-0.019508477,0.15093742,0.20602408,0.10816863,0.17555869,-0.07851713,-0.09367209,-0.07660613",""
"org.axonframework.test.matchers.IgnoreField","IgnoreField","embeddingsFastRandomProjection","-0.16593194,-0.06324149,-0.26392502,0.4592387,0.09766724,-0.011794062,-0.25624698,0.22173238,-0.14738092,-0.055069044,0.011361916,0.15910488,0.011249718,0.09479403,-0.24666205,0.27361152,-0.032574054,-0.17426711,0.12568317,0.020793486,0.28099108,0.15326154,-0.07344978,0.14231569,-0.24379353,-0.017788375,0.065328866,0.22736701,-0.13100737,-0.19290112,-0.39392364,-0.12831782,0.14098114,-0.27077588,0.021493344,-0.42509517,0.11276309,-0.30687785,-0.18605503,0.021836381,0.05114028,-0.26454744,-0.056184,0.018283349,0.11752708,-0.13767675,0.27959284,-0.14783575,-0.15363216,0.19718269,0.29877144,0.008661181,-0.12253626,0.13436952,-0.07564482,0.15257838,-0.096470654,0.24555677,0.42654645,0.15129407,-0.14798395,-0.16921066,0.13742267,-0.057398915",""
"org.axonframework.test.FixtureExecutionException","FixtureExecutionException","embeddingsFastRandomProjection","-0.106799334,0.016388968,-0.09876282,0.3356234,0.20950603,-0.032151435,-0.15293986,0.017747436,-0.10152932,-0.15256605,-0.112861276,0.06891521,0.09201049,0.012929257,-0.22113135,0.30567378,-0.05267939,-0.1977562,-0.08701778,-0.10125776,0.31496835,0.282314,-0.15002936,0.025461234,-0.14753555,0.09719033,0.120854884,0.28928632,0.15772499,-0.24086672,-0.3858997,-0.19279592,0.17917201,-0.19880502,0.33467516,-0.3063267,-0.07753758,-0.09400615,-0.03918707,-0.12948036,-0.059068434,-0.18239585,0.023011073,0.01375948,0.11936353,-0.053761937,0.1668706,-0.1845577,-0.10080759,0.10105252,0.20060004,0.11845692,-0.18287866,0.2732089,-0.13130197,-0.044765364,-0.16693279,0.32710925,0.3312047,-0.060362965,-0.11450963,-0.075494446,0.084980905,-0.04795304",""
"org.axonframework.test.fixture.AxonTestWhen","AxonTestWhen","embeddingsFastRandomProjection","-0.35598582,-0.1062188,-0.16823024,-0.18227571,0.1999645,-0.032876372,-0.23966919,-0.02193886,0.21091154,0.20336974,-0.18927842,0.13863827,0.01994173,-0.06389973,-0.2681527,0.044451743,0.36204106,-0.20363525,0.33587405,0.074254714,0.28298223,0.4989207,-0.027042072,0.17269848,-0.32484803,-0.1381948,-0.29552647,-0.282205,-0.26284304,-0.041439705,0.23843321,-0.07730025,-0.48993593,-0.017332345,-0.062666975,-0.2293325,0.11669403,-0.26884302,-0.1601554,-0.007248774,0.0014189109,-0.090681136,0.01783029,0.06429091,-0.03591718,0.034419823,0.21075828,-0.22911742,0.037708715,0.27634862,0.30939543,-0.37090182,-0.10207416,0.111740485,0.15784596,-0.1375276,-0.21911128,-0.42829376,0.048346236,0.06993725,-0.1759969,-0.05640996,0.04635837,0.08999922",""
"org.axonframework.messaging.eventhandling.GenericEventMessage","GenericEventMessage","embeddingsFastRandomProjection","-0.048368316,0.13536942,0.1843223,-0.07243494,0.14569792,-0.18880765,0.17462759,-0.32412666,-0.0047229715,0.1598913,-0.17116243,-0.16356803,0.087241344,-0.079958335,-0.12841205,0.33450055,0.23023653,-0.28934574,0.19152771,0.062332455,0.016545855,0.70892465,0.20264983,-0.064894415,-0.2317647,-0.07464471,-0.570572,-0.0850791,-0.21909471,-0.08355033,0.35008234,0.04800135,-0.5035166,-0.007695116,0.24253783,0.09076675,0.03037687,-0.22531523,-0.018444031,-0.23185724,0.074415594,-0.20564617,-0.10449083,-0.028109558,-0.12369929,0.14268161,0.0062641203,-0.11818139,-0.20415051,0.09937493,0.100597024,-0.052733153,-0.08761769,0.20960881,0.24927768,-0.14812607,0.0838678,-0.6476461,0.054950263,0.037942667,-0.03240297,-0.2904941,-0.24124125,-0.16730623",""
"org.axonframework.messaging.core.unitofwork.ProcessingContext","ProcessingContext","embeddingsFastRandomProjection","-0.013971077,0.20709069,-0.032305397,-0.27698466,0.4513152,0.063780434,-0.12878424,-0.13742445,0.40416834,-0.009882018,-0.1566102,0.047280062,0.038938835,-0.17743391,0.115924366,0.2214827,0.050754327,0.1906037,-0.04051233,-0.10997611,0.44645298,0.33111778,0.19979979,0.42225176,0.0691129,0.29287675,-0.3214379,-0.08861759,-0.05856113,0.05706771,0.018183444,-0.25212103,-0.5352089,-0.18939647,0.038266815,0.1092999,0.32658118,-0.14818363,-0.065404005,-0.44511998,0.318436,-0.017024118,-0.036518916,-0.018097239,-0.39210272,-0.038344353,-0.038643766,-0.11902539,0.15067865,0.018548522,0.10764751,0.022509601,-0.0751775,0.009370662,0.2549818,-0.3856945,-0.020874448,-0.06984904,-0.17685819,0.15951452,-0.35115558,0.08324795,0.19594783,0.35178465",""
"org.axonframework.messaging.core.unitofwork.UnitOfWork","UnitOfWork","embeddingsFastRandomProjection","0.16342291,0.0032885075,-0.055667073,-0.09870708,0.22868925,-0.20596346,-0.045663547,-0.027833931,0.35188302,0.27463654,-0.22629684,-0.057352945,0.0047382284,-0.23844872,-0.08881885,0.5075726,0.22812968,-0.27332783,0.041596957,0.06390927,0.2971001,0.24733967,0.20494261,0.27091593,0.22952789,-0.083892934,-0.02151029,-0.34515053,-0.13541685,-0.10285378,0.33543733,0.25905627,-0.49560896,-0.10540253,0.11208225,-0.009419821,0.026751552,-0.2633502,-0.034215298,-0.2238385,0.3850289,-0.03416094,-0.056296144,0.119475536,0.04799356,-0.12499215,-0.16557333,0.12557939,-0.0659671,0.11980454,0.40551877,-0.20145637,-0.38038272,0.05916526,0.25964025,0.06071373,0.061045565,-0.5744072,-0.15753078,0.3556998,-0.26569852,0.054875247,0.11816273,0.123888224",""
"org.axonframework.messaging.commandhandling.GenericCommandMessage","GenericCommandMessage","embeddingsFastRandomProjection","-0.08340031,-0.15765339,0.09372002,0.013013871,0.4767682,-0.19724236,0.16314775,-0.037959054,-0.1605781,0.15614414,-0.097405836,0.24067941,0.057995833,-0.059117228,-0.36131656,0.18843281,0.48414165,-0.114566,0.17725009,-0.041497618,0.08767588,0.512256,0.124344066,-0.3728778,-0.6134299,-0.08040656,-0.39585268,-0.041155554,-0.15829869,-0.094922386,0.23688695,-0.29459763,-0.45787495,0.030489497,0.4634583,0.03860262,0.1180282,-0.12823829,-0.0060711065,-0.01876235,-0.03134288,-0.09690635,-0.016648246,-0.12862085,-0.06701285,0.11794691,0.12816186,-0.12727836,-0.21747352,0.03130574,0.20320717,0.1874965,-0.20842259,0.14632455,0.112583645,-0.3299794,0.07179305,-0.44646776,-0.103965536,-0.0046997257,-0.064101174,-0.37490702,-0.101948954,-0.030218882",""
"org.axonframework.messaging.core.MessageTypeResolver","MessageTypeResolver","embeddingsFastRandomProjection","-0.19891839,-0.055267286,-0.014683779,-0.12537321,0.43754387,-0.14974426,0.045493536,-0.39794567,-0.06182952,-0.2849444,-0.005888939,0.10616867,0.13463214,-0.02785125,-0.118249185,0.04956282,0.18573783,-0.1696111,-0.050790586,-0.27608377,0.19908193,0.41181216,0.055744182,0.13208175,-0.137925,0.016677536,-0.1270149,-0.058367457,0.3247913,-0.24905902,-0.0148382895,-0.37891346,-0.17669708,0.0859139,0.3292541,0.15691392,0.17768288,-0.12605454,0.08083103,-0.253681,0.26124793,0.011905208,0.24007976,0.08280915,0.008481886,0.070583746,0.0024617314,-0.03345025,-0.25766024,0.17544416,0.20922203,0.088981986,-0.35422513,-0.22919092,0.2612363,-0.36913073,0.0016748514,-0.1987192,0.026159316,0.17038082,-0.22487529,-0.35789162,0.15365803,-0.30555418",""
"org.axonframework.messaging.core.unitofwork.UnitOfWorkFactory","UnitOfWorkFactory","embeddingsFastRandomProjection","-0.042203978,0.2917471,0.14477637,-0.17526667,0.2026176,-0.20377964,-0.06793568,-0.19061512,0.20165125,0.24098824,-0.47399017,-0.045795277,0.002021134,-0.164564,-0.003220342,0.44996646,0.16503564,-0.34809533,0.32606685,0.06716797,0.07111643,0.263992,0.11615652,0.34309623,0.3681263,0.05285626,-0.43088877,-0.19021192,-0.21722268,-0.1516032,0.43031335,0.10801454,-0.5870046,0.07714549,0.10978036,0.21123746,-0.07292526,-0.15282112,0.014412838,-0.34040827,0.23008528,-0.16769081,-0.17357771,0.18323585,-0.16590753,0.2587364,-0.117156476,0.0073473826,-0.04251736,0.35581023,-0.18713452,-0.14567754,-0.05979457,-0.1803773,0.009214278,0.18038481,-0.11344783,-0.42465144,-0.29782873,0.1880219,-0.09315403,-0.089486785,-0.047556635,-0.3296065",""
"org.axonframework.common.configuration.AxonConfiguration","AxonConfiguration","embeddingsFastRandomProjection","-0.3315332,0.1793063,0.03017772,0.23202285,0.25731513,-0.22312549,-0.55554414,-0.015186772,0.047868006,0.115747005,-0.08706039,-0.07670094,-0.05101052,0.16205353,-0.10749139,0.12236032,0.016520802,0.27262276,-0.18365645,-0.3879692,0.009646965,0.33895588,-0.43538886,-0.008127579,0.006155867,-0.09589757,-0.22005172,0.2714667,0.058932725,-0.23150742,-0.31120014,-0.13909598,0.073783964,-0.0028511807,0.30908838,0.019955508,0.00027905777,-0.0047580283,-0.40339425,-0.4350745,-0.094738014,-0.13960424,-0.26242042,0.37422985,0.039422486,0.2055227,0.34436515,-0.048379842,-0.22202736,0.47748628,-0.04434423,0.23440722,-0.078310326,-0.12333675,-0.04608716,0.33331707,-0.06369444,0.20872837,0.53280854,0.16138595,0.23704067,0.012604976,0.02527366,-0.2450799",""
