"communityId","conductance","modularity","memberCount","someMemberNamesShort","someMemberNames","Source Cypher File: domains/graph-algorithms/queries/community-detection/Community_Detection_9_Community_Metrics.cypher"
0,0.33869839048285516,0.04237952243949198,87,"DuplicateCommandHandlerSubscriptionException,QualifiedName,CommandHandler,CommandMessage,CommandBus,CommandHandlerRegistry,RetryScheduler,NoHandlerForCommandException,CommandBusSpanFactory","org.axonframework.messaging.commandhandling.DuplicateCommandHandlerSubscriptionException,org.axonframework.messaging.core.QualifiedName,org.axonframework.messaging.commandhandling.CommandHandler,org.axonframework.messaging.commandhandling.CommandMessage,org.axonframework.messaging.commandhandling.CommandBus,org.axonframework.messaging.commandhandling.CommandHandlerRegistry,org.axonframework.messaging.core.retry.RetryScheduler,org.axonframework.messaging.commandhandling.NoHandlerForCommandException,org.axonframework.messaging.commandhandling.tracing.CommandBusSpanFactory",""
1,0.20855614973262032,0.01453969305203845,47,"CommandExecutionException,CommandDispatchException,HandlerExecutionException,TransactionMethodExecutionException,ResetNotSupportedException,RemoteExceptionDescription,JSR303ViolationException,NonTransientExceptionClassesPredicate,AxonNonTransientExceptionClassesPredicate","org.axonframework.messaging.commandhandling.CommandExecutionException,org.axonframework.messaging.commandhandling.CommandDispatchException,org.axonframework.messaging.core.HandlerExecutionException,org.axonframework.messaging.eventhandling.TransactionMethodExecutionException,org.axonframework.messaging.eventhandling.replay.ResetNotSupportedException,org.axonframework.messaging.core.RemoteExceptionDescription,org.axonframework.messaging.core.interception.JSR303ViolationException,org.axonframework.messaging.core.retry.NonTransientExceptionClassesPredicate,org.axonframework.messaging.core.retry.AxonNonTransientExceptionClassesPredicate",""
2,0.36161122978333843,0.045834499902469995,71,"MessageStream$Single,MessageStream$Entry,DefaultMessageDispatchInterceptorChain,MessageStream,MessageStream$Empty,DelayedMessageStream,RetryScheduler$Dispatcher,InterceptingCommandBus$InterceptingDispatcher,SequencingEventHandlingComponent","org.axonframework.messaging.core.MessageStream$Single,org.axonframework.messaging.core.MessageStream$Entry,org.axonframework.messaging.core.DefaultMessageDispatchInterceptorChain,org.axonframework.messaging.core.MessageStream,org.axonframework.messaging.core.MessageStream$Empty,org.axonframework.messaging.core.DelayedMessageStream,org.axonframework.messaging.core.retry.RetryScheduler$Dispatcher,org.axonframework.messaging.commandhandling.interception.InterceptingCommandBus$InterceptingDispatcher,org.axonframework.messaging.eventhandling.processing.streaming.segmenting.SequencingEventHandlingComponent",""
3,0.2223660367589956,0.11337078976438551,203,"MessageDispatchInterceptor,MessageHandlerInterceptor,RoutingStrategy,MessageConverter,ParameterResolverFactoryUtils,ParameterResolverFactory,CommandPriorityCalculator,EventConverter,CommandDispatcherParameterResolverFactoryConfigurationEnhancer","org.axonframework.messaging.core.MessageDispatchInterceptor,org.axonframework.messaging.core.MessageHandlerInterceptor,org.axonframework.messaging.commandhandling.RoutingStrategy,org.axonframework.messaging.core.conversion.MessageConverter,org.axonframework.messaging.core.configuration.reflection.ParameterResolverFactoryUtils,org.axonframework.messaging.core.annotation.ParameterResolverFactory,org.axonframework.messaging.commandhandling.CommandPriorityCalculator,org.axonframework.messaging.eventhandling.conversion.EventConverter,org.axonframework.messaging.commandhandling.annotation.CommandDispatcherParameterResolverFactoryConfigurationEnhancer",""
4,0.34904490200942695,0.05573111951272689,131,"ProcessingContext,MessageHandlerInterceptorChain,UnitOfWork,Context$ResourceKey,CommandSequencingInterceptor,ParameterResolver,EventSink,EventSubscribers,ReplayContextParameterResolverFactory","org.axonframework.messaging.core.unitofwork.ProcessingContext,org.axonframework.messaging.core.MessageHandlerInterceptorChain,org.axonframework.messaging.core.unitofwork.UnitOfWork,org.axonframework.messaging.core.Context$ResourceKey,org.axonframework.messaging.commandhandling.interception.CommandSequencingInterceptor,org.axonframework.messaging.core.annotation.ParameterResolver,org.axonframework.messaging.eventhandling.EventSink,org.axonframework.messaging.eventhandling.EventSubscribers,org.axonframework.messaging.eventhandling.replay.annotation.ReplayContextParameterResolverFactory",""
5,0.3005050505050505,0.07811034514928197,164,"Message,GenericResultMessage,MessageType,GenericMessage,ResultMessage,SpanFactory,Span,MessageDecorator,Metadata","org.axonframework.messaging.core.Message,org.axonframework.messaging.core.GenericResultMessage,org.axonframework.messaging.core.MessageType,org.axonframework.messaging.core.GenericMessage,org.axonframework.messaging.core.ResultMessage,org.axonframework.messaging.tracing.SpanFactory,org.axonframework.messaging.tracing.Span,org.axonframework.messaging.core.MessageDecorator,org.axonframework.messaging.core.Metadata",""
6,0.3018273471959672,0.026281488011688087,60,"SequencingPolicy,MessageHandler,AnnotatedHandlerInspector,HandlerDefinition,MessageHandlerInterceptorMemberChain,MessageHandlingMember,WrappedMessageHandlingMember,HandlerEnhancerDefinition,ClasspathHandlerDefinition","org.axonframework.messaging.core.sequencing.SequencingPolicy,org.axonframework.messaging.core.MessageHandler,org.axonframework.messaging.core.annotation.AnnotatedHandlerInspector,org.axonframework.messaging.core.annotation.HandlerDefinition,org.axonframework.messaging.core.interception.annotation.MessageHandlerInterceptorMemberChain,org.axonframework.messaging.core.annotation.MessageHandlingMember,org.axonframework.messaging.core.annotation.WrappedMessageHandlingMember,org.axonframework.messaging.core.annotation.HandlerEnhancerDefinition,org.axonframework.messaging.core.annotation.ClasspathHandlerDefinition",""
7,0.1875,0.06614655118835663,62,"UnitOfWorkFactory,TrackingToken,ReplayToken,TokenStore,MergedTrackingToken,WrappedToken,Coordinator$NoToken,Coordinator$RunState,Coordinator","org.axonframework.messaging.core.unitofwork.UnitOfWorkFactory,org.axonframework.messaging.eventhandling.processing.streaming.token.TrackingToken,org.axonframework.messaging.eventhandling.processing.streaming.token.ReplayToken,org.axonframework.messaging.eventhandling.processing.streaming.token.store.TokenStore,org.axonframework.messaging.eventhandling.processing.streaming.token.MergedTrackingToken,org.axonframework.messaging.eventhandling.processing.streaming.token.WrappedToken,org.axonframework.messaging.eventhandling.processing.streaming.pooled.Coordinator$NoToken,org.axonframework.messaging.eventhandling.processing.streaming.pooled.Coordinator$RunState,org.axonframework.messaging.eventhandling.processing.streaming.pooled.Coordinator",""
8,0.43571707698319656,0.03218401052422756,56,"SubscribableEventSource,DelegatingEventHandlingComponent,EventHandlingComponent,EventProcessorModule,EventProcessorModule$EventHandlingPhase,SubscribingEventProcessorConfiguration,EventProcessorModule$CustomizationPhase,EventHandlingComponentsConfigurer$CompletePhase,EventHandlingComponentsConfigurer$RequiredComponentPhase","org.axonframework.messaging.core.SubscribableEventSource,org.axonframework.messaging.eventhandling.DelegatingEventHandlingComponent,org.axonframework.messaging.eventhandling.EventHandlingComponent,org.axonframework.messaging.eventhandling.configuration.EventProcessorModule,org.axonframework.messaging.eventhandling.configuration.EventProcessorModule$EventHandlingPhase,org.axonframework.messaging.eventhandling.processing.subscribing.SubscribingEventProcessorConfiguration,org.axonframework.messaging.eventhandling.configuration.EventProcessorModule$CustomizationPhase,org.axonframework.messaging.eventhandling.configuration.EventHandlingComponentsConfigurer$CompletePhase,org.axonframework.messaging.eventhandling.configuration.EventHandlingComponentsConfigurer$RequiredComponentPhase",""
9,0.38168557536466774,0.03453655483506036,80,"EventMessage,EventBus,InterceptingEventHandlingComponent,EventMessageHandlerInterceptorChain,DelegatingEventBus,EventMessageHandlerInterceptorChain$InterceptingHandler,InterceptingEventBus,EventBusSpanFactory,ErrorContext","org.axonframework.messaging.eventhandling.EventMessage,org.axonframework.messaging.eventhandling.EventBus,org.axonframework.messaging.eventhandling.interception.InterceptingEventHandlingComponent,org.axonframework.messaging.eventhandling.interception.EventMessageHandlerInterceptorChain,org.axonframework.messaging.eventhandling.DelegatingEventBus,org.axonframework.messaging.eventhandling.interception.EventMessageHandlerInterceptorChain$InterceptingHandler,org.axonframework.messaging.eventhandling.InterceptingEventBus,org.axonframework.messaging.eventhandling.tracing.EventBusSpanFactory,org.axonframework.messaging.eventhandling.processing.errorhandling.ErrorContext",""
