"artifactName","communityId","packageCount","sumTypeCount","minTypeCount","maxTypeCount","avgTypeCount","stdTypeCount","per5TypeCount","packageNames","Source Cypher File: domains/graph-algorithms/queries/community-detection/Type_communities_that_span_the_most_packages_with_type_statistics.cypher"
"axon-messaging-5.1.1",5,25,128,1,19,5.12,4.884669896727925,4,"org.axonframework.messaging.commandhandling.annotation,org.axonframework.messaging.eventhandling,org.axonframework.messaging.eventhandling.gateway,org.axonframework.messaging.eventhandling.annotation,org.axonframework.messaging.core.conversion,org.axonframework.messaging.core.interception,org.axonframework.messaging.queryhandling.gateway,org.axonframework.messaging.commandhandling.tracing,org.axonframework.messaging.core.correlation,org.axonframework.messaging.core.interception.annotation,org.axonframework.messaging.commandhandling,org.axonframework.messaging.eventhandling.replay.annotation,org.axonframework.messaging.queryhandling.annotation,org.axonframework.messaging.queryhandling.configuration,org.axonframework.messaging.eventhandling.replay,org.axonframework.messaging.core.sequencing,org.axonframework.messaging.eventhandling.tracing,org.axonframework.messaging.tracing.attributes,org.axonframework.messaging.queryhandling.interception,org.axonframework.messaging.queryhandling.tracing,org.axonframework.messaging.commandhandling.gateway,org.axonframework.messaging.tracing,org.axonframework.messaging.core.annotation,org.axonframework.messaging.queryhandling,org.axonframework.messaging.core",""
"axon-messaging-5.1.1",4,19,60,1,14,3.1578947368421053,3.0416216050495324,2,"org.axonframework.messaging.commandhandling.interception,org.axonframework.messaging.eventhandling.gateway,org.axonframework.messaging.eventhandling.processing.streaming.pooled,org.axonframework.messaging.eventhandling.annotation,org.axonframework.messaging.core.sequencing,org.axonframework.messaging.queryhandling.gateway,org.axonframework.messaging.eventhandling,org.axonframework.messaging.eventhandling.processing.streaming.segmenting,org.axonframework.messaging.core.unitofwork.annotation,org.axonframework.messaging.core.interception.annotation,org.axonframework.messaging.core.unitofwork.transaction.jpa,org.axonframework.messaging.core.annotation,org.axonframework.messaging.queryhandling,org.axonframework.messaging.monitoring,org.axonframework.messaging.core.unitofwork.transaction,org.axonframework.messaging.core.timeout,org.axonframework.messaging.monitoring.interception,org.axonframework.messaging.core,org.axonframework.messaging.core.unitofwork",""
"axon-messaging-5.1.1",6,14,57,1,16,4.071428571428572,3.8323378226368807,3,"org.axonframework.messaging.eventhandling.conversion,org.axonframework.messaging.core,org.axonframework.messaging.commandhandling.annotation,org.axonframework.messaging.eventhandling.configuration,org.axonframework.messaging.queryhandling.annotation,org.axonframework.messaging.eventhandling.replay,org.axonframework.messaging.core.timeout,org.axonframework.messaging.core.sequencing,org.axonframework.messaging.tracing,org.axonframework.messaging.eventhandling,org.axonframework.messaging.eventhandling.replay.annotation,org.axonframework.messaging.eventhandling.annotation,org.axonframework.messaging.core.interception.annotation,org.axonframework.messaging.core.annotation",""
"axon-messaging-5.1.1",7,13,64,1,23,4.923076923076923,5.950651763484098,3,"org.axonframework.messaging.core,org.axonframework.messaging.core.unitofwork,org.axonframework.messaging.core.unitofwork.transaction,org.axonframework.messaging.eventhandling.processing.streaming.token.annotation,org.axonframework.messaging.core.unitofwork.transaction.jpa,org.axonframework.messaging.eventstreaming,org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory,org.axonframework.messaging.eventhandling.processing.streaming.segmenting,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa,org.axonframework.messaging.eventhandling.processing.streaming.token.store,org.axonframework.messaging.eventhandling.processing.streaming.token,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc,org.axonframework.messaging.eventhandling.processing.streaming.pooled",""
"axon-messaging-5.1.1",2,11,67,1,44,6.090909090909091,12.840985518678428,2,"org.axonframework.messaging.commandhandling.interception,org.axonframework.messaging.eventhandling.interception,org.axonframework.messaging.eventhandling.processing,org.axonframework.messaging.eventhandling.configuration,org.axonframework.messaging.core.interception,org.axonframework.messaging.eventhandling,org.axonframework.messaging.eventhandling.replay,org.axonframework.messaging.eventhandling.processing.streaming.segmenting,org.axonframework.messaging.queryhandling.interception,org.axonframework.messaging.core.retry,org.axonframework.messaging.core",""
"axon-messaging-5.1.1",3,11,47,1,18,4.272727272727273,5.100802075966271,2,"org.axonframework.messaging.eventhandling.conversion,org.axonframework.messaging.core.conversion,org.axonframework.messaging.queryhandling,org.axonframework.messaging.commandhandling,org.axonframework.messaging.core.configuration,org.axonframework.messaging.core.configuration.reflection,org.axonframework.messaging.monitoring,org.axonframework.messaging.core,org.axonframework.messaging.core.correlation,org.axonframework.messaging.monitoring.configuration,org.axonframework.messaging.core.interception",""
"axon-messaging-5.1.1",0,9,29,1,11,3.2222222222222223,3.1534813214040835,2,"org.axonframework.messaging.commandhandling.retry,org.axonframework.messaging.core,org.axonframework.messaging.core.retry,org.axonframework.messaging.commandhandling.annotation,org.axonframework.messaging.core.sequencing,org.axonframework.messaging.commandhandling.tracing,org.axonframework.messaging.commandhandling.interception,org.axonframework.messaging.commandhandling.configuration,org.axonframework.messaging.commandhandling",""
"axon-messaging-5.1.1",8,8,41,1,18,5.125,5.938674695827104,2,"org.axonframework.messaging.core,org.axonframework.messaging.core.configuration.reflection,org.axonframework.messaging.queryhandling.annotation,org.axonframework.messaging.core.reflection,org.axonframework.messaging.eventhandling.replay.annotation,org.axonframework.messaging.commandhandling.annotation,org.axonframework.messaging.eventhandling.annotation,org.axonframework.messaging.core.annotation",""
"axon-messaging-5.1.1",1,8,16,1,6,2,1.6903085094570331,1,"org.axonframework.messaging.eventhandling,org.axonframework.messaging.eventhandling.replay,org.axonframework.messaging.core.interception,org.axonframework.messaging.core.annotation,org.axonframework.messaging.commandhandling,org.axonframework.messaging.core.retry,org.axonframework.messaging.queryhandling,org.axonframework.messaging.core",""
"axon-eventsourcing-5.1.1",11,7,60,1,40,8.571428571428571,14.246135649795734,2,"org.axonframework.eventsourcing.snapshot.api,org.axonframework.eventsourcing.snapshot.inmemory,org.axonframework.eventsourcing.snapshot.store,org.axonframework.eventsourcing.annotation,org.axonframework.eventsourcing.eventstore.inmemory,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.eventsourcing.eventstore",""
"axon-messaging-5.1.1",9,7,28,1,10,4,3.0550504633038935,3,"org.axonframework.messaging.eventhandling.processing.streaming,org.axonframework.messaging.eventhandling.processing,org.axonframework.messaging.core,org.axonframework.messaging.eventhandling.processing.errorhandling,org.axonframework.messaging.eventhandling.processing.subscribing,org.axonframework.messaging.eventhandling.processing.streaming.segmenting,org.axonframework.messaging.eventhandling.configuration",""
"axon-messaging-5.1.1",10,7,16,1,7,2.2857142857142856,2.214669705568283,1,"org.axonframework.messaging.eventhandling.tracing,org.axonframework.messaging.eventhandling.processing.streaming.segmenting,org.axonframework.messaging.eventhandling.processing.streaming.pooled,org.axonframework.messaging.eventhandling.configuration,org.axonframework.messaging.eventhandling.interception,org.axonframework.messaging.eventhandling.gateway,org.axonframework.messaging.eventhandling",""
