"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","stronglyConnectedComponentId","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","communityFastRpHdbscanLabel","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/community-detection/Community_Detection_Summary.cypher"
"org.axonframework.eventsourcing.annotation.EventSourcedEntityFactoryDefinition","EventSourcedEntityFactoryDefinition",0,"281,281,876",0,"115,230,14,8",,71,0,13,5,89,0,3,2,""
"org.axonframework.eventsourcing.annotation.Snapshotting","Snapshotting",0,"281,281,876",0,"115,230,14,8",,72,0,13,1,56,0,1,0,""
"org.axonframework.eventsourcing.annotation.reflection.EntityCreator","EntityCreator",6,"97,684,684",6,"97,46,2,25",,73,0,11,1,16,0,1,0,""
"org.axonframework.eventsourcing.annotation.AnnotationBasedEventCriteriaResolver","AnnotationBasedEventCriteriaResolver",7,"96,171,171",6,"96,220,23,14",,67,0,12,8,39,0,2,12,""
"org.axonframework.eventsourcing.annotation.reflection.AnnotationBasedEventSourcedEntityFactory","AnnotationBasedEventSourcedEntityFactory",6,"97,684,684",6,"97,46,2,25",,69,0,11,10,51,0,3,20,""
"org.axonframework.eventsourcing.annotation.reflection.AnnotationBasedEventSourcedEntityFactory$IdTypeParameterResolver","AnnotationBasedEventSourcedEntityFactory$IdTypeParameterResolver",6,"97,684,684",6,"97,46,2,25",,69,0,11,5,35,0,1,4,""
"org.axonframework.eventsourcing.annotation.reflection.AnnotationBasedEventSourcedEntityFactoryDefinition","AnnotationBasedEventSourcedEntityFactoryDefinition",0,"281,281,876",0,"1087,115,14,8",,74,0,5,6,61,0,1,7,""
"org.axonframework.eventsourcing.annotation.AnnotationBasedEventCriteriaResolverDefinition","AnnotationBasedEventCriteriaResolverDefinition",0,"281,281,876",6,"96,220,23,14",,67,0,12,5,35,0,1,4,""
"org.axonframework.eventsourcing.configuration.SimpleEventSourcedEntityModule$1","SimpleEventSourcedEntityModule$1",0,"106,281,876",0,"281,115,14,8",,75,0,14,4,54,0,1,3,""
"org.axonframework.eventsourcing.annotation.EventSourcingHandler","EventSourcingHandler",4,"887,736,626",3,"887,269,1,9",,76,0,2,1,47,0,0,1,""
"org.axonframework.eventsourcing.configuration.EventSourcedEntityModule$EntityFactoryPhase","EventSourcedEntityModule$EntityFactoryPhase",0,"106,281,876",0,"115,230,14,8",,75,0,13,6,59,0,4,3,""
"org.axonframework.eventsourcing.annotation.CriteriaResolverDefinition","CriteriaResolverDefinition",0,"281,281,876",0,"115,230,14,8",,77,0,13,5,63,0,3,2,""
"org.axonframework.eventsourcing.configuration.EventSourcedEntityModule$MessagingModelPhase","EventSourcedEntityModule$MessagingModelPhase",0,"106,281,876",0,"115,230,14,8",,75,0,13,5,77,0,3,2,""
"org.axonframework.eventsourcing.configuration.SimpleEventSourcedEntityModule","SimpleEventSourcedEntityModule",0,"106,281,876",0,"281,115,14,8",,75,0,14,10,0,0,6,41,""
"org.axonframework.eventsourcing.configuration.SimpleEventSourcedEntityModule$3","SimpleEventSourcedEntityModule$3",0,"106,281,876",0,"281,115,14,8",,75,0,14,4,93,0,1,3,""
"org.axonframework.eventsourcing.configuration.EventSourcedEntityModule$CriteriaResolverPhase","EventSourcedEntityModule$CriteriaResolverPhase",0,"106,281,876",0,"115,230,14,8",,75,0,13,6,26,0,4,3,""
"org.axonframework.eventsourcing.configuration.EventSourcedEntityModule$OptionalPhase","EventSourcedEntityModule$OptionalPhase",0,"106,281,876",0,"115,230,14,8",,75,0,13,6,88,0,4,5,""
"org.axonframework.eventsourcing.configuration.SimpleEventSourcedEntityModule$4","SimpleEventSourcedEntityModule$4",0,"106,281,876",0,"281,115,14,8",,75,0,14,4,79,0,1,3,""
"org.axonframework.eventsourcing.configuration.EventSourcedEntityModule","EventSourcedEntityModule",0,"106,281,876",0,"115,230,14,8",,75,0,13,6,30,0,3,7,""
"org.axonframework.eventsourcing.configuration.SimpleEventSourcedEntityModule$5","SimpleEventSourcedEntityModule$5",0,"106,281,876",0,"281,115,14,8",,75,0,14,4,46,0,1,3,""
"org.axonframework.eventsourcing.configuration.SimpleEventSourcedEntityModule$2","SimpleEventSourcedEntityModule$2",0,"106,281,876",0,"281,115,14,8",,75,0,14,4,50,0,1,3,""
"org.axonframework.eventsourcing.configuration.EventSourcingConfigurer","EventSourcingConfigurer",0,"604,876,876",0,"876,115,14,8",,78,0,15,8,45,0,0,15,""
"org.axonframework.eventsourcing.configuration.AnnotatedEventSourcedEntityModule","AnnotatedEventSourcedEntityModule",0,"281,281,876",0,"115,230,14,8",,75,0,13,10,55,0,1,30,""
"org.axonframework.eventsourcing.configuration.EventSourcingConfigurationDefaults","EventSourcingConfigurationDefaults",1,"621,573,921",1,"30,285,15,5",,79,0,2,9,81,0,1,15,""
"org.axonframework.update.UpdateCheckerReporter","UpdateCheckerReporter",8,"121,123,818",7,"119,275,47,3",,80,0,16,4,60,0,3,2,""
"org.axonframework.update.detection.TestEnvironmentDetector","TestEnvironmentDetector",8,"121,123,818",7,"119,275,47,3",,81,0,16,2,29,0,1,1,""
"org.axonframework.update.configuration.UsagePropertyProvider","UsagePropertyProvider",8,"121,123,818",7,"119,275,47,3",,82,0,16,4,66,0,8,6,""
"org.axonframework.update.UpdateCheckerHttpClient","UpdateCheckerHttpClient",8,"121,123,818",7,"119,275,47,3",,83,0,16,4,81,0,2,4,""
"org.axonframework.update.UpdateChecker","UpdateChecker",8,"121,123,818",7,"119,275,47,3",,84,0,16,4,51,0,1,11,""
"org.axonframework.update.LoggingUpdateCheckerReporter","LoggingUpdateCheckerReporter",8,"124,123,818",7,"127,275,47,3",,85,0,17,4,63,0,1,7,""
"org.axonframework.update.api.UpdateCheckRequest","UpdateCheckRequest",8,"123,123,818",7,"125,275,47,3",,86,0,18,4,36,0,4,2,""
"org.axonframework.update.api.UpdateCheckResponse","UpdateCheckResponse",8,"124,123,818",7,"127,275,47,3",,87,0,17,4,16,0,4,4,""
"org.axonframework.update.api.Artifact","Artifact",8,"123,123,818",7,"125,275,47,3",,88,0,18,3,12,0,3,1,""
"org.axonframework.update.api.ArtifactAvailableUpgrade","ArtifactAvailableUpgrade",8,"124,123,818",7,"127,275,47,3",,89,0,17,3,96,0,2,1,""
"org.axonframework.update.api.DetectedVulnerability","DetectedVulnerability",8,"124,123,818",7,"127,275,47,3",,90,0,17,4,4,0,2,2,""
"org.axonframework.update.api.DetectedVulnerabilitySeverity","DetectedVulnerabilitySeverity",8,"124,123,818",7,"127,275,47,3",,91,0,17,4,2,0,3,1,""
"org.axonframework.update.UpdateCheckerConfigurationEnhancer","UpdateCheckerConfigurationEnhancer",8,"121,123,818",7,"119,275,47,3",,92,0,16,6,1,0,0,13,""
"org.axonframework.update.detection.KotlinVersion","KotlinVersion",8,"121,123,818",7,"119,275,47,3",,93,0,16,2,50,0,1,1,""
"org.axonframework.update.detection.AxonVersionDetector","AxonVersionDetector",8,"123,123,818",7,"125,275,47,3",,94,0,18,3,29,0,1,2,""
"org.axonframework.update.detection.MachineId","MachineId",8,"121,123,818",7,"119,275,47,3",,95,0,16,2,54,0,1,1,""
"org.axonframework.update.common.DelayedTask","DelayedTask",8,"121,123,818",7,"119,275,47,3",,96,0,16,2,65,0,1,1,""
"org.axonframework.update.configuration.EnvironmentVariableUsagePropertyProvider","EnvironmentVariableUsagePropertyProvider",8,"134,123,818",7,"139,275,47,3",,82,0,19,3,69,0,1,3,""
"org.axonframework.update.configuration.PropertyFileUsagePropertyProvider","PropertyFileUsagePropertyProvider",8,"136,123,818",7,"136,275,47,3",,82,0,16,4,48,0,1,3,""
"org.axonframework.update.configuration.DefaultUsagePropertyProvider","DefaultUsagePropertyProvider",8,"136,123,818",7,"136,275,47,3",,82,0,16,4,68,0,2,2,""
"org.axonframework.update.configuration.CommandLineUsagePropertyProvider","CommandLineUsagePropertyProvider",8,"121,123,818",7,"119,275,47,3",,82,0,16,3,95,0,1,2,""
"org.axonframework.update.configuration.HierarchicalUsagePropertyProvider","HierarchicalUsagePropertyProvider",8,"121,123,818",7,"119,275,47,3",,82,0,16,3,68,0,1,2,""
"org.axonframework.update.configuration.EnvironmentVariableUsagePropertyProvider$EnvironmentVariableSupplier","EnvironmentVariableUsagePropertyProvider$EnvironmentVariableSupplier",8,"134,123,818",7,"139,275,47,3",,97,0,19,1,94,0,1,0,""
"org.axonframework.extension.tracing.opentelemetry.MetadataContextGetter","MetadataContextGetter",4,"626,626,626",3,"626,17,1,9",,98,0,5,3,70,0,1,2,""
"org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpanFactory","OpenTelemetrySpanFactory",4,"142,652,626",3,"142,146,5,9",,99,0,20,4,49,0,1,7,""
"org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpanFactory$Builder","OpenTelemetrySpanFactory$Builder",4,"142,652,626",3,"142,146,5,9",,99,0,20,4,29,0,1,6,""
"org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpan","OpenTelemetrySpan",4,"142,652,626",3,"142,146,5,9",,100,0,20,3,20,0,1,2,""
"org.axonframework.extension.tracing.opentelemetry.MetadataContextSetter","MetadataContextSetter",4,"142,652,626",3,"142,146,5,9",,101,0,20,1,77,0,1,0,""
"io.axoniq.framework.springboot.DeadLetterQueueProcessorProperties$DlqCache","DeadLetterQueueProcessorProperties$DlqCache",9,"152,739,739",8,"152,209,37,18",,102,0,21,3,73,0,3,0,""
"io.axoniq.framework.springboot.PostgresqlProperties","PostgresqlProperties",0,"156,255,876",0,"156,21,14,8",,103,0,22,1,77,0,1,0,""
"io.axoniq.framework.springboot.DeadLetterQueueProcessorProperties$DlqProcessorSettings","DeadLetterQueueProcessorProperties$DlqProcessorSettings",9,"152,739,739",8,"152,209,37,18",,104,0,21,3,61,0,2,1,""
"io.axoniq.framework.springboot.DeadLetterQueueProcessorProperties$Dlq","DeadLetterQueueProcessorProperties$Dlq",9,"152,739,739",8,"152,209,37,18",,105,0,21,3,34,0,3,1,""
"io.axoniq.framework.springboot.actuator.axonserver.AxonServerStatusAggregator","AxonServerStatusAggregator",0,"153,281,876",9,"153,211,19,4",,106,0,23,2,96,0,1,1,""
"io.axoniq.framework.springboot.actuator.HealthStatus","HealthStatus",0,"153,281,876",9,"153,211,19,4",,107,0,23,2,44,0,2,0,""
"io.axoniq.framework.springboot.actuator.axonserver.AxonServerHealthIndicator","AxonServerHealthIndicator",0,"153,281,876",9,"153,211,19,4",,108,0,23,2,83,0,1,2,""
"io.axoniq.framework.springboot.DeadLetterQueueProcessorProperties","DeadLetterQueueProcessorProperties",9,"152,739,739",8,"152,209,37,18",,109,0,21,3,7,0,1,3,""
"io.axoniq.framework.springboot.autoconfig.AxonServerActuatorAutoConfiguration","AxonServerActuatorAutoConfiguration",0,"153,281,876",9,"153,211,19,4",,110,0,23,2,37,0,0,4,""
"io.axoniq.framework.springboot.autoconfig.AxonServerAutoConfiguration","AxonServerAutoConfiguration",0,"459,281,876",9,"460,22,19,4",,111,0,24,6,66,0,2,12,""
